0ExplainedVariance,1EnvExecTime,0Entropy,0Perplexity,1AverageReturn,0MaxReturn,1AveragePolicyStd,1StdReturn,MeanKLBefore,0EnvExecTime,1MaxReturn,0AveragePolicyStd,ItrTime,1ProcessExecTime,1PolicyExecTime,0AverageReturn,0StdReturn,ComputeUpdatedDistTime,1NumTrajs,LossBefore,1MinReturn,0PolicyExecTime,0NumTrajs,1Entropy,0ProcessExecTime,1Perplexity,LossAfter,MeanKL,0MinReturn,Time,1ExplainedVariance,dLoss
0.0876309305148,32.53608703613281,1.80754,6.09545,570.8,1900.0,0.598033,929.595266769,0.0,30.755648136138916,2900.0,0.5983,217.818341255188,1.519300937652588,81.2323100566864,8.7,102.880075816,0.11505460739135742,2000,1.86264514923e-09,0.0,63.941736936569214,2000,1.80706,1.512122392654419,6.0925,-0.00340333208442,0.00650029303506,0.0,7984.04451417923,0.49795727188,0.00340333394706
0.0860382051694,32.553574323654175,1.8094,6.10681,888.45,1800.0,0.59992,1105.27444443,0.0,30.886919736862183,3000.0,0.598825,218.07210063934326,1.5584979057312012,82.27232050895691,9.85,100.786792289,0.13745594024658203,2000,-1.45519152284e-10,0.0,62.4771671295166,2000,1.81323,1.499185562133789,6.13022,-0.00369405467063,0.00957379117608,0.0,8206.7457613945,0.441939757893,0.00369405452511
0.0713990203104,32.66715097427368,1.81064,6.11439,530.1,2000.0,0.599641,924.729144128,0.0,30.83536171913147,2800.0,0.599247,216.66387152671814,1.5306482315063477,86.04040789604187,9.15,100.703910053,0.11121726036071777,2000,1.62981450558e-09,0.0,57.784881353378296,2000,1.81191,1.4839763641357422,6.12213,-0.00628445157781,0.00859740749002,0.0,8428.130016326904,0.403040422876,0.00628445320763
0.0582042919516,32.103355407714844,1.80551,6.08306,349.1,1500.0,0.597145,749.752752579,0.0,30.796000003814697,2800.0,0.597907,215.7308111190796,1.5037524700164795,85.92152094841003,6.4,68.6224453076,0.11517810821533203,2000,1.51339918375e-09,0.0,57.70153307914734,2000,1.80323,1.4983208179473877,6.06924,-0.00374270789325,0.00700967293233,0.0,8648.549037694931,0.392108808048,0.00374270940665
0.0824040160821,32.22901272773743,1.80029,6.05137,503.35,1600.0,0.596306,925.555928888,0.0,31.02058696746826,2800.0,0.596459,216.66762804985046,1.5097694396972656,84.40892314910889,10.55,100.765557112,0.12497973442077637,2000,2.09547579288e-09,0.0,59.94082188606262,2000,1.79979,1.481855869293213,6.04835,-0.00163620675448,0.00822153221816,0.0,8869.983276367188,0.362118142549,0.00163620884996
0.0644119382936,32.248525857925415,1.786,5.96554,586.3,1700.0,0.591228,1018.36256314,0.0,31.126845121383667,3000.0,0.592145,214.009916305542,1.525282382965088,83.08240175247192,9.65,95.3513371694,0.10985326766967773,2000,1.89174897969e-09,0.0,58.33619022369385,2000,1.78311,1.48773193359375,5.94834,-0.00348913366906,0.00981514900923,0.0,9088.661479473114,0.43089956374,0.00348913556081
0.0951410254328,32.301536083221436,1.75439,5.77994,864.7,2100.0,0.581683,1132.03529539,0.0,31.027663230895996,3000.0,0.582684,215.73104691505432,1.5081288814544678,83.4388074874878,12.3,109.584259819,0.11363720893859863,2000,-1.7462298274e-09,0.0,59.49771523475647,2000,1.75104,1.4963433742523193,5.7606,-0.00266784639098,0.00721940025687,0.0,9308.917527914047,0.403249310839,0.00266784464475
0.083880249593,32.3956835269928,1.74537,5.72805,640.65,1600.0,0.581083,989.763899877,0.0,31.083632707595825,3000.0,0.580152,216.39866757392883,1.5283620357513428,83.08610153198242,9.5,94.708764114,0.11362767219543457,2000,6.98491930962e-10,0.0,60.61682391166687,2000,1.74845,1.4741225242614746,5.74568,-0.00477019045502,0.00996198318899,0.0,9530.078712940216,0.361543225003,0.00477019115351
0.0530647999401,32.21069025993347,1.74689,5.73671,692.9,1500.0,0.580853,949.710266344,0.0,30.89438223838806,2800.0,0.580627,215.75166416168213,1.506005048751831,84.60920786857605,5.45,72.7000515818,0.15910625457763672,2000,-1.30967237055e-09,0.0,58.65737247467041,2000,1.74771,1.5123300552368164,5.74142,-0.00310349278152,0.00686947442591,0.0,9751.001067638397,0.473876935807,0.00310349147185
0.088467229288,31.57744312286377,1.72696,5.62351,708.3,1600.0,0.576249,986.291594814,-7.45058059692e-09,31.0547194480896,3000.0,0.574787,218.82485556602478,1.480250358581543,84.97823238372803,9.4,98.0389718428,0.10546731948852539,2000,-2.91038304567e-10,0.0,59.11055779457092,2000,1.73226,1.4839489459991455,5.65342,7.27595761418e-10,-2.23517542253e-08,0.0,9974.327659130096,0.458434993921,-1.01863406599e-09
0.0684243430952,30.070551872253418,1.72696,5.62351,836.8,1900.0,0.575045,1014.84272673,0.0,30.350341796875,3000.0,0.574787,200.54365968704224,1.3345391750335693,77.3414580821991,9.0,101.237344888,0.10311388969421387,2000,4.65661287308e-10,0.0,54.093581438064575,2000,1.72782,1.4313533306121826,5.62836,-0.00421226257458,0.00889694597572,0.0,10179.430771827698,0.394735216136,0.00421226304024
0.0816600079587,29.887661457061768,1.7293,5.63672,529.0,1700.0,0.575729,927.264255755,0.0,29.477359771728516,2900.0,0.575459,193.08605980873108,1.3442120552062988,74.11254048347473,7.45,88.3147637714,0.10586214065551758,2000,1.16415321827e-09,0.0,51.02669048309326,2000,1.73051,1.3578307628631592,5.64352,-0.00317226350307,0.00884055905044,0.0,10376.773808002472,0.376429100981,0.00317226466723
0.0530149576294,30.058809518814087,1.72989,5.64002,826.35,1400.0,0.575409,1108.19703911,0.0,29.374229907989502,2900.0,0.575606,197.30663228034973,1.311631441116333,72.67238116264343,6.05,70.9111944618,0.09699869155883789,2000,-1.20780896395e-09,0.0,56.525230884552,2000,1.7293,1.3575234413146973,5.63672,-0.00269927643239,0.00847551785409,0.0,10578.970632314682,0.448469120226,0.00269927522459
0.0714387967135,29.860067129135132,1.73745,5.68282,711.95,1500.0,0.578008,974.295744371,0.0,29.418718576431274,2900.0,0.57832,199.56886076927185,1.3119354248046875,74.44423866271973,6.4,81.9087296935,0.11265206336975098,2000,2.96859070659e-09,0.0,57.18162202835083,2000,1.73654,1.345580816268921,5.67767,-0.00264064827934,0.00710715167224,0.0,10783.07233595848,0.48696294701,0.00264065124793
0.0816450463709,30.47747015953064,1.73731,5.68205,804.25,1500.0,0.579443,1120.86883153,0.0,29.22043204307556,2900.0,0.57833,196.1055793762207,1.334313154220581,73.18227982521057,7.45,82.5802488492,0.13578534126281738,2000,4.07453626394e-10,0.0,54.68007135391235,2000,1.74135,1.3593592643737793,5.70503,-0.00264709629118,0.00891237705946,0.0,10983.526755571365,0.494076985669,0.00264709669864
0.038890149456,29.957250118255615,1.73412,5.66394,666.85,1500.0,0.578461,922.494486433,-7.45058059692e-09,29.428597688674927,2900.0,0.577421,197.19675374031067,1.3475406169891357,77.03080129623413,2.7,54.0620939291,0.1144711971282959,2000,1.04773789644e-09,0.0,52.12416982650757,2000,1.73783,1.3608925342559814,5.68497,-0.0038217168767,0.00673897191882,0.0,11185.172759056091,0.461778138127,0.00382171792444
