ItrTime,1Entropy,LossBefore,0PolicyExecTime,0NumTrajs,1ExplainedVariance,1EnvExecTime,MeanKL,1ProcessExecTime,1AverageReturn,1AveragePolicyStd,0ProcessExecTime,0MaxReturn,1PolicyExecTime,0ExplainedVariance,0Perplexity,dLoss,1NumTrajs,1MaxReturn,0AveragePolicyStd,0MinReturn,LossAfter,1Perplexity,0Entropy,0AverageReturn,Time,MeanKLBefore,0EnvExecTime,ComputeUpdatedDistTime,0StdReturn,1MinReturn,1StdReturn
197.99117374420166,2.64317,3.02679825648e-10,11.5473051071167,400,0.196033860914,70.8888566493988,0.00809489749372,1.9701900482177734,9965.75,0.907642,1.2120189666748047,32800.0,66.1211416721344,0.0337454863009,14.0761,0.00456353120971,400,40400.0,0.908195,0.0,-0.00456353090703,14.0577,2.64448,4066.0,9656.258710861206,-4.84287854263e-09,39.08077359199524,0.3259098529815674,8362.31092462,0.0,14544.2807295
194.15717315673828,2.6478,-1.23400245577e-09,11.584581851959229,400,0.115872059323,67.41601181030273,0.00802844949067,1.8889024257659912,7929.25,0.910119,1.2640514373779297,36000.0,64.97760367393494,0.0348938216305,14.0888,0.00336001503747,400,40200.0,0.909008,0.0,-0.00336001627147,14.123,2.64538,3098.75,9851.13204050064,-4.47034764761e-09,39.77794337272644,0.34488463401794434,7198.19584601,0.0,12970.9625486
189.07500672340393,2.62523,5.35510524813e-10,10.571412324905396,400,0.520287474114,67.93054270744324,0.00712010683492,2.0032801628112793,6042.75,0.899703,1.1260037422180176,13300.0,65.19927334785461,0.0365108096624,13.766,0.00247893605847,400,40900.0,0.898366,0.0,-0.00247893552296,13.8078,2.6222,552.25,10040.218924760818,-3.72528619064e-10,35.074260234832764,0.3457143306732178,1717.75869595,0.0,12409.4277643
186.3742117881775,2.61756,-6.54836185277e-10,10.206698656082153,400,0.200757874067,67.41387176513672,0.00794437434524,2.0315630435943604,10255.0,0.896326,1.0767979621887207,37500.0,64.87630462646484,0.0107821505788,13.6775,0.00383299174428,400,41500.0,0.8955,0.0,-0.00383299239911,13.7022,2.61575,2272.25,10227.294583797455,1.1175889103e-09,33.5377402305603,0.3854856491088867,7146.25460906,0.0,14482.6715422
189.9402151107788,2.60477,-1.13432174764e-09,10.385864734649658,400,0.404807126652,69.4716203212738,0.00759429158643,2.027752637863159,7379.25,0.890391,1.074260950088501,13300.0,65.16225481033325,0.00629311989552,13.5018,0.00387726517583,400,41700.0,0.889524,0.0,-0.00387726631016,13.5281,2.60282,368.25,10417.244720458984,1.37835769465e-08,34.6367621421814,0.32337164878845215,1284.08213814,0.0,13287.3716151
193.5303614139557,2.58409,7.85803644376e-11,11.156341552734375,400,0.43085948512,68.2148654460907,0.00977825373411,1.9216315746307373,9527.25,0.881223,1.1406471729278564,31300.0,65.52969527244568,0.0123119491164,13.2263,0.00517440176045,400,41700.0,0.880332,0.0,-0.00517440168187,13.2513,2.58221,2314.25,10611.429178714752,4.84287365765e-09,38.2981059551239,0.36141538619995117,6292.04831017,0.0,15047.693592
193.44915556907654,2.58003,-9.60426460583e-11,11.296801090240479,400,0.358681902075,67.78924584388733,0.00721145840362,1.959568977355957,11162.5,0.879355,1.1938602924346924,39300.0,65.42647528648376,0.0169730479187,13.1611,0.00366840595088,400,41200.0,0.878156,0.0,-0.00366840604693,13.1975,2.57727,3542.75,10804.887501478195,-3.72529174175e-10,38.46034526824951,0.3500649929046631,9776.48952526,0.0,16106.2516977
197.64227390289307,2.56514,-1.45519152284e-10,11.883597135543823,400,0.167354453042,67.95166969299316,0.00987042114139,1.9437642097473145,6836.75,0.872918,1.3297078609466553,40100.0,65.3865532875061,0.0674966694519,13.0168,0.00253364056698,400,41400.0,0.873414,0.0,-0.0025336407125,13.0025,2.56624,2087.0,11003.229128360748,-5.58793589178e-09,42.062236309051514,0.32247090339660645,7560.76259381,0.0,13859.7447465
195.8945872783661,2.56949,-9.63336743709e-10,11.772711753845215,400,0.372337645414,67.71176815032959,0.00872128643095,1.9944839477539062,6405.5,0.874847,1.2802939414978027,41400.0,65.0188992023468,0.0253515156326,13.009,0.00451641154068,400,41800.0,0.873124,0.0,-0.00451641250402,13.0592,2.56564,3399.0,11199.132982730865,1.11758602372e-09,40.89526700973511,0.3505854606628418,8942.25357502,0.0,12036.8608761
189.34141540527344,2.58294,1.20126064651e-09,10.768866777420044,400,0.0713685229224,67.67594265937805,0.0084921605885,1.969590663909912,7795.25,0.880641,1.1328530311584473,38300.0,64.7435359954834,0.0428107391729,13.2146,0.00306680965223,400,41400.0,0.879891,0.0,-0.00306680845097,13.236,2.58132,2713.0,11389.160587787628,7.45057904261e-10,36.005467891693115,0.31352877616882324,7696.29982524,0.0,14091.2349508
