1AveragePolicyStd,1MinReturn,1ExplainedVariance,0NumTrajs,Time,0AveragePolicyStd,MeanKLBefore,1AverageReturn,1PolicyExecTime,0EnvExecTime,0MinReturn,dLoss,1Entropy,0Entropy,1StdReturn,0ProcessExecTime,1MaxReturn,MeanKL,0ExplainedVariance,LossBefore,1Perplexity,0PolicyExecTime,ItrTime,0MaxReturn,LossAfter,ComputeUpdatedDistTime,0Perplexity,1ProcessExecTime,1NumTrajs,0AverageReturn,0StdReturn,1EnvExecTime
0.599315,-31.8802778195,0.379145272343,823,1694.7544293403625,0.600099,0.000138441755553,-10.7585820589,22.648605823516846,3.7666308879852295,-61.3277067286,0.00133962114342,1.81365,1.81654,6.75336808077,0.5819737911224365,-0.0100687656905,0.0073174466379,0.507540829203,0.00365928420797,6.13276,1.8318946361541748,39.802220582962036,-0.0828262596376,0.00231966306455,0.5557687282562256,6.15052,0.7470176219940186,1023,-34.8510847768,15.31598333,4.712340593338013
0.594563,-25.3298567152,0.328436117764,815,1734.559552192688,0.596704,0.000209881400224,-8.73726794359,23.376989126205444,3.161698579788208,-59.4913518479,0.00529587251367,1.79753,1.80505,6.34582233695,0.48137879371643066,-0.00944180231411,0.00847152713686,0.653785265884,0.00542280450463,6.03472,1.6280534267425537,39.79894518852234,-0.491839628576,0.000126931990962,0.6056661605834961,6.0803,0.7796952724456787,1145,-38.3734453467,12.6178334508,4.894688844680786
0.593117,-28.5206085078,0.289006134651,856,1775.0635409355164,0.595758,0.00149898440577,-9.71394245024,23.209227085113525,3.3032515048980713,-65.6117319561,0.00424287444912,1.7925,1.80174,7.27656969997,0.5101950168609619,-0.00279571860677,0.00844712648541,0.461776180177,0.00605736207217,6.00444,1.6833903789520264,39.62214517593384,-0.00532129534592,0.00181448762305,0.5300614833831787,6.06017,0.7560937404632568,1122,-34.6313287747,17.5990409329,4.790593147277832
0.593223,-27.6684457413,0.33111958053,809,1813.3665580749512,0.594788,0.000467254139949,-9.38497235714,22.908127307891846,2.4925222396850586,-53.1530093262,0.00515856128186,1.79281,1.79816,6.32400159934,0.39160919189453125,-0.00917089362889,0.00701013533399,0.584295344417,0.00362323783338,6.00628,1.4330198764801025,38.297593116760254,-0.872791056379,-0.00153532344848,0.5837407112121582,6.03853,0.7489821910858154,1087,-35.3083174688,12.9789077208,4.604123592376709
0.590447,-31.7817881424,0.424394182975,804,1855.7463955879211,0.590452,2.76442697213e-05,-13.8827212436,23.371861934661865,3.833730459213257,-68.4239455423,0.00631024548784,1.78319,1.78355,7.96087001443,0.6077675819396973,-0.00506553397098,0.00706897489727,0.525229784675,0.000347547698766,5.94878,1.8272790908813477,40.62534976005554,-0.109271688733,-0.00596269778907,0.5584170818328857,5.95096,0.7794733047485352,953,-40.1043306808,16.7764863558,4.806898593902588
0.584818,-30.6583100199,0.304285598927,852,1896.2455790042877,0.588804,0.000242401758442,-9.72969141202,23.39839816093445,3.5440104007720947,-68.0238101206,0.00620697950944,1.76411,1.77785,7.18630309869,0.5682275295257568,-0.000943591508579,0.00735056307167,0.467137544063,0.00351055432111,5.83638,1.7795076370239258,40.49234628677368,-0.0118536647528,-0.00269642518833,0.6575376987457275,5.91715,0.7701423168182373,1102,-36.1911527768,17.7953651552,4.713710784912109
0.582591,-30.7851365589,0.355458203278,834,1935.6482849121094,0.584401,0.00204880977981,-11.2975636397,22.3235821723938,3.0371556282043457,-64.5026861014,0.00593521917472,1.75637,1.76293,7.83767760119,0.48636507987976074,-0.00708422019919,0.00990731921047,0.453490396883,0.000546062423382,5.79138,1.6027438640594482,38.59066295623779,-0.000998199337554,-0.00538915675133,0.5774919986724854,5.82949,0.7582030296325684,1050,-35.3707601453,17.4589028183,4.815109729766846
0.581814,-27.8882350497,0.41162275317,832,1975.7496020793915,0.582734,0.000330952287186,-10.6231142783,22.786775827407837,4.102012634277344,-61.6943007358,0.0031168628484,1.75372,1.75726,6.51746548375,0.6227540969848633,-0.0077030284261,0.00910332612693,0.502317560155,0.0055893426761,5.77607,1.9363632202148438,40.094886779785156,-0.0832121371148,0.0024724798277,0.5457870960235596,5.79653,0.7456586360931396,1022,-34.3542149623,15.676716678,4.657280683517456
0.574073,-24.0068086902,0.360128165832,826,2015.723963022232,0.575217,1.52073130266e-06,-10.5652972462,23.029436111450195,2.8413619995117188,-62.134147688,0.00617313478142,1.72707,1.73113,6.92156587852,0.43949294090270996,-0.116474151425,0.00868830643594,0.567341619872,0.00229953927919,5.62418,1.4891650676727295,39.16101694107056,-0.00320083908197,-0.00387359550223,0.5305829048156738,5.64704,0.7670681476593018,1055,-38.0793158936,15.2012803771,4.698810338973999
0.570093,-32.3225532625,0.307797059263,834,2054.108462333679,0.572964,3.15347169817e-05,-10.1702467628,22.71861743927002,2.5982394218444824,-66.7779716281,0.00530149065889,1.71317,1.72351,7.54538752703,0.41508984565734863,-0.0680751059799,0.00705804675817,0.551823176096,0.00314004393294,5.5465,1.5113945007324219,38.378368854522705,-0.108926735475,-0.00216144672595,0.5365116596221924,5.60414,0.7827479839324951,1083,-37.7579040593,15.6256898795,4.885640859603882
0.565621,-28.1703359494,0.282190652585,808,2096.854402065277,0.568356,0.00171569385566,-9.62618137834,23.0889675617218,4.786954641342163,-58.2031605613,0.00340268865693,1.69739,1.70721,7.01072765454,0.7154016494750977,-0.05902095339,0.00761425355449,0.55207579271,0.00253842980601,5.45968,2.1234662532806396,41.93919801712036,-0.27058313209,-0.000864258850925,0.5832722187042236,5.51356,0.7725350856781006,1108,-33.9297137949,13.4919207513,4.8805177211761475
0.568745,-25.8604169928,0.256855856443,812,2135.472006559372,0.571903,0.001065053395,-8.12496039675,23.083096504211426,2.6087515354156494,-62.5878089257,0.00263313017786,1.70835,1.71974,6.07937436526,0.41568875312805176,-0.00343523529139,0.00772965000942,0.58136139849,0.00273566925898,5.51983,1.5253849029541016,38.61212396621704,-0.860882981473,0.000102539081126,0.529036283493042,5.58305,0.7725706100463867,1167,-36.3964345225,13.5424706019,4.75169825553894
0.566189,-28.7245832094,0.271386648357,868,2176.6530742645264,0.568547,0.000970485212747,-8.34413743632,23.006951093673706,4.007652044296265,-63.8255676543,0.00548537704162,1.6992,1.70799,6.26702918925,0.6118836402893066,-0.0055353275803,0.00800939463079,0.515030921313,0.00338318152353,5.46959,1.8890776634216309,40.379942178726196,-0.0031843861309,-0.00210219551809,0.5955653190612793,5.51784,0.747697114944458,1157,-34.8102626095,16.3650695304,4.660650730133057
0.561411,-26.8042626942,0.198103211265,833,2215.5194170475006,0.562734,0.000140665637446,-8.0229343797,22.791099786758423,3.0383644104003906,-63.6532199853,0.00546158244833,1.68259,1.68758,6.95148358531,0.4894371032714844,-0.0185272561702,0.00761163234711,0.529010453468,0.00161614082754,5.37948,1.6438441276550293,38.860883474349976,-0.00881412584382,-0.0038454416208,0.5347118377685547,5.4064,0.7574019432067871,1255,-32.6923197092,14.1322520319,4.631787061691284
