0ProcessExecTime,1AveragePolicyStd,1Entropy,ComputeUpdatedDistTime,1AverageReturn,1EnvExecTime,0EnvExecTime,0NumTrajs,0AveragePolicyStd,1ExplainedVariance,1StdReturn,MeanKL,MeanKLBefore,0Perplexity,0AverageReturn,0MinReturn,0StdReturn,LossAfter,0MaxReturn,1MaxReturn,1PolicyExecTime,1NumTrajs,0Entropy,1ProcessExecTime,0ExplainedVariance,0PolicyExecTime,dLoss,1Perplexity,1MinReturn,LossBefore,ItrTime,Time
0.6308448314666748,1.01661,11.4808,0.09877824783325195,4.47059899121,81.93137979507446,81.12227702140808,200,1.01764,0.157967823017,52.9966481045,0.00844502914697,-1.12341078662e-08,97611.8,-0.497777453966,-165.470384585,47.6225471545,-0.0117473863065,141.628910649,151.736390005,30.38500475883484,200,11.4888,0.5962541103363037,0.142396496096,15.625611066818237,0.0117473879218,96834.9,-204.917426472,1.61526259035e-09,216.48728466033936,9932.101551294327
0.6154627799987793,1.01761,11.4878,0.1221616268157959,5.12359626891,81.87883734703064,81.17508363723755,200,1.01778,0.135792398546,49.1940911395,0.00832644663751,5.23870280489e-09,97669.4,6.76422685246,-141.323810951,50.092032255,-0.0125837717205,198.846178145,152.711349913,34.3956503868103,200,11.4893,0.6238317489624023,0.162812627074,15.512139320373535,0.0125837746309,97517.0,-157.532669363,2.91038304567e-09,221.05768394470215,10153.561337947845
0.632366418838501,1.0179,11.49,0.09461426734924316,4.87379499886,82.16917753219604,82.57284331321716,200,1.01733,0.135832318422,41.6383619094,0.00789951439947,5.76255532181e-09,97327.9,7.38226334075,-139.211463546,45.7954200727,-0.0118436980993,144.375310466,104.831747454,23.814306020736694,200,11.4858,0.5891427993774414,0.13919001527,15.363001108169556,0.0118436953053,97731.8,-125.351833694,-2.79396772385e-09,211.49255418777466,10365.432923078537
0.6196701526641846,1.01543,11.4701,0.10445737838745117,9.99321622972,81.54264855384827,81.77720046043396,200,1.0158,0.143625914222,50.46193264,0.00932546705008,-6.61820749315e-08,96103.0,7.15292140878,-180.245871366,54.0083505081,-0.0128992348909,150.8522201,145.821982166,24.187565565109253,200,11.4732,0.5972123146057129,0.154532992087,15.70981240272522,0.0128992363389,95804.6,-213.646471267,1.44791556522e-09,210.3593671321869,10576.250453233719
0.6276860237121582,1.01524,11.4687,0.10564255714416504,11.5452234446,81.47277426719666,81.00071382522583,200,1.01555,0.147831022817,43.2424972438,0.00894084013999,5.35512212352e-09,95918.2,13.5969556446,-130.852163281,46.1215358032,-0.0129642244428,174.109981379,165.515614032,29.06973958015442,200,11.4713,0.6054377555847168,0.153993702058,22.02306318283081,0.0129642209504,95671.8,-111.5729887,-3.49245965481e-09,221.37902450561523,10798.32976770401
0.623995304107666,1.01057,11.4323,0.13157939910888672,6.96895438836,82.35126543045044,81.84315395355225,200,1.0135,0.132806290597,49.7873813246,0.00645327428356,-4.0716209071e-08,94395.2,7.49726598857,-183.490984187,48.9904922014,-0.0106885917485,167.847171318,162.386016605,24.150356769561768,200,11.4552,0.6247029304504395,0.159671004111,21.01796293258667,0.0106885983259,92255.5,-167.912722819,6.57746568322e-09,216.2331943511963,11015.03341960907
0.6258199214935303,1.01485,11.4651,0.1150815486907959,8.6160368969,81.89805459976196,82.03063344955444,200,1.01273,0.172489365019,55.490959545,0.00847276020795,-6.60657972773e-09,93816.6,5.61332081864,-154.349209141,50.8649761405,-0.0121689429507,171.998279931,159.825884484,24.250133514404297,200,11.4491,0.5960960388183594,0.145681379075,15.354826211929321,0.0121689425287,95330.0,-162.019793834,-4.22005541623e-10,211.64832043647766,11227.126148462296
0.6169946193695068,1.01594,11.4744,0.10279035568237305,6.68178598398,81.55066919326782,81.09382748603821,200,1.01411,0.142415509617,50.9495433178,0.00828361790627,-5.23869170266e-09,94860.7,5.46840933889,-175.373308224,51.0234662196,-0.0130240432918,120.667476551,143.939860218,30.270803928375244,200,11.4602,0.6013855934143066,0.159342520018,15.570484638214111,0.0130240446888,96220.9,-188.032249453,1.39698386192e-09,216.27580904960632,11443.877695560455
0.6253283023834229,1.01113,11.4354,0.10964703559875488,9.8163520569,82.57422089576721,82.06109738349915,200,1.01206,0.137978567798,41.2612982527,0.00942665990442,4.63332234801e-08,93225.7,9.76170165258,-105.51777953,45.2171500911,-0.013390025124,120.074841244,118.636855267,29.070900440216064,200,11.4428,0.60056471824646,0.158661621847,21.279845237731934,0.0133900204673,92542.4,-178.223608668,-4.65661287308e-09,222.70088982582092,11667.030485868454
0.627427339553833,1.0099,11.4253,0.10476040840148926,12.0958831672,82.80092239379883,83.17082738876343,200,1.01109,0.135443550075,41.8980243543,0.00820439029485,-1.16415410645e-08,92516.6,10.2448744472,-154.273167529,50.1510098686,-0.0123367775232,181.296812013,125.883266637,24.10441541671753,200,11.4351,0.6084039211273193,0.159019306224,15.349550485610962,0.0123367798515,91607.8,-122.624336646,2.32830643654e-09,213.90137243270874,11881.407597064972
0.6445386409759521,1.01126,11.4359,0.11108994483947754,10.8481327622,80.9260139465332,82.79222702980042,200,1.01227,0.15030468249,43.7994109443,0.0086639681831,-1.66474283247e-08,93358.2,15.7496031505,-101.528327342,43.7351844269,-0.0118023892865,149.634338726,138.854536942,24.173038005828857,200,11.4442,0.6041774749755859,0.153341661891,15.78331732749939,0.0118023916148,92590.3,-126.742794759,2.32830643654e-09,211.21294045448303,12093.05688405037
0.6312499046325684,1.01208,11.4425,0.0890345573425293,11.7957511217,82.438960313797,81.35867762565613,200,1.01295,0.130324115649,43.9371782691,0.00803482625633,2.7357598853e-08,93873.9,5.28604026843,-129.606177926,45.9552255685,-0.0122427642345,103.453762159,132.478125799,29.057610511779785,200,11.4497,0.6171042919158936,0.135621306383,22.074604272842407,0.0122427642345,93204.2,-128.836344146,0.0,223.58731245994568,12317.048779726028
0.6225123405456543,1.01253,11.4456,0.10576629638671875,10.9078897444,82.48033237457275,82.55951571464539,200,1.01366,0.135145924546,49.7167170967,0.00760420691222,-2.16532285435e-08,94352.1,11.0947731653,-195.022537254,49.6283548424,-0.011859068647,189.535993272,188.794696809,23.80831503868103,200,11.4548,0.6141839027404785,0.159056084628,20.89015555381775,0.0118590730053,93491.0,-208.110808933,4.3582986109e-09,216.85229063034058,12534.34053850174
0.6366446018218994,1.01487,11.4641,0.11334109306335449,10.7190854424,82.25428318977356,82.49594759941101,200,1.01398,0.139779718384,48.1269467689,0.00799331255257,-5.82076342681e-09,94595.1,8.3423149157,-198.944474174,48.8893531428,-0.013540122658,152.991738166,129.254389561,24.53963017463684,200,11.4574,0.6004397869110107,0.15317924822,15.627557754516602,0.0135401200314,95233.8,-182.817824031,-2.62662069872e-09,213.64432835578918,12748.649742364883
0.61564040184021,1.01523,11.4664,0.12037158012390137,13.4322676805,81.94705653190613,81.3857011795044,200,1.01414,0.154481275821,48.3989430833,0.00813615694642,-1.39698501656e-08,94706.8,16.9371490984,-107.360300082,43.0174008986,-0.0137777384371,153.63352359,136.466289425,30.34914541244507,200,11.4585,0.6132030487060547,0.175488069092,15.56710934638977,0.0137777413474,95451.9,-132.048266445,2.91038304567e-09,218.69986987113953,12967.789386987686
0.6190710067749023,1.01274,11.448,0.11468362808227539,12.5498815714,83.00590801239014,81.92768907546997,200,1.01442,0.145894567357,42.2215148699,0.00794269517064,-4.07453670803e-09,94950.9,11.3058496185,-119.183161269,44.4197040379,-0.012374734506,127.407485352,125.949272598,28.883543968200684,200,11.4611,0.62526535987854,0.138688353218,19.186803340911865,0.0123747396428,93713.7,-152.841631448,5.13682607561e-09,220.20465755462646,13188.383579969406
