MeanKLBefore,Time,0EnvExecTime,0StdReturn,1StdReturn,0MinReturn,LossAfter,0NumTrajs,1ExplainedVariance,ComputeUpdatedDistTime,0ExplainedVariance,1EnvExecTime,0AverageReturn,1NumTrajs,1MinReturn,0Perplexity,0AveragePolicyStd,1PolicyExecTime,0MaxReturn,1Perplexity,dLoss,1MaxReturn,1AveragePolicyStd,0Entropy,0PolicyExecTime,1Entropy,1ProcessExecTime,1AverageReturn,LossBefore,ItrTime,MeanKL,0ProcessExecTime
3.72529074255e-09,318.36532950401306,1.807661533355713,511.889499184,653.298122988,0.0,-0.00702074402943,160,0.154827428578,0.07889437675476074,0.143292927864,1.842803716659546,194.375,160,0.0,13.6926,0.896229,3.706721067428589,2200.0,13.5119,0.00702074496076,2500.0,0.890695,2.61685,1.95859956741333,2.60357,0.08224678039550781,308.75,9.31322574615e-10,10.85253095626831,0.00494244974107,0.08960843086242676
3.72529029846e-09,328.41286873817444,1.942209243774414,519.103795016,956.564286588,0.0,-0.0113681573421,160,0.4671672775,0.08883857727050781,0.103160853223,1.786853551864624,212.5,160,0.0,13.637,0.894236,3.1029446125030518,2300.0,13.5687,0.0113681544899,2800.0,0.892117,2.61279,1.942922830581665,2.60777,0.07970619201660156,886.875,-2.85217538476e-09,9.729340314865112,0.00668061850592,0.09374380111694336
-3.72529029846e-09,339.41614270210266,1.841374158859253,710.908035104,851.803234321,0.0,-0.00886798463762,160,0.635545394239,0.08865141868591309,0.595662348456,1.890678882598877,513.125,160,0.0,13.3972,0.886769,3.929446220397949,2400.0,13.1261,0.00886798347346,2600.0,0.878046,2.59505,1.9123766422271729,2.5746,0.08239364624023438,942.5,-1.16415321827e-09,10.629164695739746,0.00639861775562,0.08771920204162598
-1.86264514923e-09,349.91804456710815,1.9135448932647705,690.08038481,871.663056677,0.0,-0.00761568499729,160,0.344160055009,0.08506441116333008,0.300387879016,1.7909905910491943,406.25,160,0.0,13.429,0.88789,3.2686922550201416,2400.0,13.1493,0.00761568592861,2500.0,0.87879,2.59742,1.9583194255828857,2.57637,0.07806062698364258,568.125,9.31322574615e-10,9.979169368743896,0.00832503568381,0.08924341201782227
-7.4505814851e-09,360.10102796554565,1.8040168285369873,726.708923418,932.149523615,0.0,-0.0113656017929,160,0.500261645327,0.08022427558898926,0.250933924868,1.7922861576080322,454.375,160,0.0,13.4223,0.88772,3.134099245071411,2500.0,13.1558,0.0113656069443,2600.0,0.878801,2.59692,2.1312270164489746,2.57686,0.0792841911315918,883.125,5.15137799084e-09,9.833225965499878,0.00698135839775,0.0876779556274414
7.45058059692e-09,371.0898325443268,1.9116406440734863,550.808709422,541.473322865,0.0,-0.00595807516947,160,0.104345044354,0.0748741626739502,0.154788242524,1.8101518154144287,213.125,160,0.0,13.3369,0.885105,3.673969268798828,2300.0,13.2608,0.00595807016362,2400.0,0.882416,2.59054,2.325028419494629,2.58481,0.08006644248962402,215.625,-5.00585883856e-09,10.62874460220337,0.0084427325055,0.09201836585998535
-1.86264537128e-09,381.41664004325867,1.9038732051849365,544.466123257,888.059682679,0.0,-0.00881487131119,160,0.338821407964,0.07691597938537598,0.0786124466985,1.832160472869873,184.375,160,0.0,12.8158,0.868031,3.1518218517303467,2400.0,12.7466,0.00881487221341,2700.0,0.865503,2.55068,2.1729161739349365,2.54526,0.07806801795959473,640.0,9.02218744159e-10,9.987812042236328,0.0081232143566,0.09187674522399902
-3.72529029846e-09,392.4433944225311,1.8630387783050537,528.943153255,790.204680763,0.0,-0.0109677100554,160,0.18250909618,0.06813931465148926,0.107947872546,1.9300079345703125,194.375,160,0.0,13.0578,0.874999,3.946542978286743,2300.0,12.8753,0.0109677081928,2500.0,0.868815,2.56939,1.8555264472961426,2.55531,0.08574366569519043,421.25,-1.86264514923e-09,10.673238039016724,0.0068585081026,0.08629894256591797
1.86264537128e-09,403.0765058994293,1.9061434268951416,591.997413423,883.60036746,0.0,-0.00713632628322,160,0.222185410604,0.08019590377807617,0.0941684214307,1.8646435737609863,256.25,160,0.0,13.3076,0.883326,3.3448257446289062,2300.0,13.2541,0.00713632605039,2600.0,0.882024,2.58833,1.9998326301574707,2.58431,0.08759236335754395,550.625,-2.32830643654e-10,10.048028230667114,0.00725032482296,0.08969259262084961
-1.86264514923e-09,414.0304982662201,1.8064870834350586,628.101989628,879.882804696,0.0,-0.0089146066457,160,0.309926579125,0.07682204246520996,0.0830804787784,1.8872053623199463,320.625,160,0.0,13.1425,0.877765,3.7506346702575684,2200.0,12.8681,0.00891460233834,2700.0,0.868833,2.57585,1.9497427940368652,2.55475,0.0862429141998291,582.5,-4.3073669076e-09,10.6300208568573,0.00793035328388,0.08688640594482422
0.0,424.8032877445221,1.9898085594177246,122.05915574,497.217256338,0.0,-0.00688788574189,160,0.358358004109,0.0841982364654541,0.0932447419525,1.8093841075897217,18.75,160,0.0,13.0091,0.873007,3.14402174949646,1100.0,12.9344,0.00688788620755,2300.0,0.870475,2.56565,2.5969386100769043,2.55989,0.08019208908081055,145.0,4.65661287308e-10,10.478793382644653,0.00838906411082,0.09584593772888184
0.0,434.75457429885864,1.8531179428100586,835.068999769,905.248584644,0.0,-0.0103493891656,160,0.728746940226,0.08562302589416504,0.710319859091,1.8475618362426758,926.875,160,0.0,12.8851,0.868918,3.179584503173828,2500.0,12.7655,0.0103493832285,2500.0,0.864952,2.55607,1.8703176975250244,2.54674,0.08025288581848145,1420.0,-5.93718141317e-09,9.638482809066772,0.0074714794755,0.08597588539123535
2.91433543964e-16,445.0212650299072,1.8485791683197021,815.014378708,1112.32986761,0.0,-0.00857072509825,160,0.366665999704,0.07781267166137695,0.207664075745,1.8350374698638916,548.75,160,0.0,12.3459,0.850705,3.076571226119995,2700.0,12.0668,0.00857072579674,2900.0,0.840994,2.51332,2.2884559631347656,2.49046,0.08038330078125,1076.875,6.98491930962e-10,9.96574854850769,0.00687238341197,0.08996391296386719
3.72529029846e-09,455.15045404434204,1.8574326038360596,603.68367907,950.285935587,0.0,-0.00695593329147,160,0.172766888502,0.3125169277191162,0.0655106965157,1.827150583267212,241.875,160,0.0,11.9504,0.836733,3.08950138092041,2500.0,11.869,0.00695594074205,2900.0,0.833881,2.48076,1.8456637859344482,2.47393,0.07881665229797363,535.625,7.45058059692e-09,9.767417430877686,0.00877232290804,0.0879359245300293
-3.72529074255e-09,466.4267153739929,1.8441691398620605,846.831410317,957.924188023,0.0,-0.00730852037668,160,0.275691421681,0.07929229736328125,0.206514566872,2.0649757385253906,548.75,160,0.0,11.2835,0.81306,4.197755336761475,2500.0,11.3422,0.00730852498964,2800.0,0.815118,2.42334,1.8709690570831299,2.42853,0.09079861640930176,647.5,4.61295712739e-09,10.868419170379639,0.00929215736687,0.08785414695739746
0.0,476.9377362728119,2.01656174659729,0.0,39.4047506654,0.0,-0.0136253461242,160,0.223498066604,0.10268926620483398,1,1.895343542098999,0.0,160,0.0,11.1286,0.807321,3.267613410949707,0.0,11.1286,0.0136253461242,500.0,0.807321,2.40952,1.9917020797729492,2.40952,0.08353447914123535,3.125,0.0,10.157248497009277,0.00653801718727,0.09406328201293945
-3.72529074255e-09,486.8524377346039,1.8356361389160156,126.095202129,320.25319573,0.0,-0.00646897125989,160,0.330438174458,0.09801602363586426,0.0861649959756,1.7842190265655518,15.0,160,0.0,11.2214,0.810604,3.146738052368164,1500.0,11.2081,0.00646896939725,2400.0,0.810219,2.41782,1.8514485359191895,2.41663,0.07882261276245117,80.625,-1.86264514923e-09,9.55313754081726,0.00633220560849,0.0873105525970459
-3.72529029846e-09,497.18190145492554,1.7813441753387451,82.1369854268,192.920603812,0.0,-6.51925802231e-09,160,0.15156593856,0.09368586540222168,0.103533465539,1.7985889911651611,8.125,160,0.0,11.1061,0.806567,3.172123670578003,1000.0,11.0847,1.39698386192e-09,2100.0,0.805763,2.40749,2.1807034015655518,2.40556,0.07826638221740723,24.375,-5.12227416039e-09,9.975878477096558,0.0,0.08850717544555664
-7.4505814851e-09,507.3595325946808,1.8897457122802734,255.678478514,661.09254978,0.0,-0.00725790346041,160,0.599416686219,0.0752573013305664,0.358919233284,1.833883285522461,48.125,160,0.0,11.1061,0.806567,3.180617094039917,2200.0,10.9761,0.00725791184232,2700.0,0.801904,2.40749,1.9464170932769775,2.39572,0.08117818832397461,264.375,8.38190317154e-09,9.756969213485718,0.00819804705679,0.09268331527709961
3.72529074255e-09,518.7616832256317,1.8099181652069092,574.494002906,908.20887431,0.0,-0.00995247997344,160,0.240150620699,0.09447526931762695,0.0695511892308,1.9459660053253174,235.625,160,0.0,11.3033,0.813882,3.51169490814209,2300.0,11.3237,0.00995247904211,2700.0,0.814739,2.42509,2.490002393722534,2.4269,0.08641886711120605,575.625,-9.31322574615e-10,10.81613826751709,0.00857814028859,0.08847975730895996
-2.98023223877e-08,529.3204138278961,2.076673746109009,576.652177985,934.586932487,0.0,-0.0115250907838,160,0.226811338271,0.09520983695983887,0.0987132257292,1.9010283946990967,223.125,160,0.0,11.1129,0.806995,3.297860860824585,2400.0,11.1318,0.0115250896197,2700.0,0.807684,2.40811,2.042776584625244,2.40981,0.08393025398254395,536.875,-1.16415321827e-09,10.251211404800415,0.00642052432522,0.09646940231323242
-3.72529074255e-09,540.2524678707123,1.9161038398742676,677.817038367,989.102931638,0.0,-0.00502234045416,160,0.239184569748,0.07945752143859863,0.200940769142,1.9765229225158691,376.25,160,0.0,10.6242,0.789254,3.6969189643859863,2300.0,10.6182,0.00502233824227,2600.0,0.789039,2.36313,1.895319938659668,2.36257,0.09232187271118164,689.375,-2.21189111471e-09,10.49996018409729,0.00621409434825,0.08941507339477539
0.0,550.4352829456329,1.9144773483276367,740.269957093,991.762753573,0.0,-0.00812373682857,160,0.297167263795,0.0832669734954834,0.218204011947,1.8454797267913818,450.625,160,0.0,10.7937,0.795783,3.2921223640441895,2600.0,10.777,0.00812374206726,2700.0,0.795321,2.37896,1.921518325805664,2.37742,0.08066725730895996,855.625,5.23868948221e-09,9.870818138122559,0.00957016646862,0.08920168876647949
3.72529074255e-09,560.8940858840942,1.80623197555542,550.851258849,991.77063093,0.0,-0.00412861024961,160,0.289182628643,0.08516764640808105,0.0930421082945,1.880596399307251,199.375,160,0.0,10.276,0.77668,3.2405502796173096,2300.0,10.1919,0.00412862375379,2800.0,0.773503,2.32981,1.8363010883331299,2.32159,0.08269071578979492,581.875,1.35041773319e-08,10.049659729003906,0.00770224118605,0.08433008193969727
0.0,572.2044084072113,2.0550858974456787,590.933781718,1021.49935756,0.0,-0.0091060474515,160,0.340137036917,0.08465862274169922,0.0786282375468,1.9019112586975098,256.875,160,0.0,10.3911,0.782335,3.296335458755493,2200.0,10.4722,0.00910605047829,2800.0,0.785895,2.34095,2.4827611446380615,2.34872,0.08369851112365723,706.25,3.0267983675e-09,10.928025245666504,0.00996102206409,0.33405160903930664
7.4505814851e-09,582.6401708126068,2.0210440158843994,649.806461571,868.83340427,0.0,-0.00912169925869,160,0.279578622706,0.08218693733215332,0.110046182988,1.890636682510376,301.25,160,0.0,9.92693,0.765253,3.1942172050476074,2500.0,9.90673,0.00912169506773,2800.0,0.764566,2.29525,2.008451461791992,2.29321,0.08151125907897949,448.125,-4.19095158577e-09,10.088947296142578,0.00825112406164,0.09221196174621582
-1.11758717836e-08,593.0599887371063,1.957988977432251,800.655005293,1148.9313989,0.0,-0.0108756516129,160,0.35412296378,0.07580280303955078,0.257635178017,1.8136718273162842,521.25,160,0.0,10.0282,0.770062,3.4294745922088623,2500.0,9.84682,0.0108756511472,2700.0,0.763173,2.3054,1.9866232872009277,2.28715,0.07807731628417969,1004.375,-4.65661287308e-10,10.084046363830566,0.00661931233481,0.09258198738098145
0.0,603.2448179721832,1.9559454917907715,599.36946035,953.958651816,0.0,-0.0108123486862,160,0.241236169162,0.08130335807800293,0.0911355813131,1.838496446609497,252.5,160,0.0,9.99692,0.768933,3.1268601417541504,2300.0,9.92668,0.0108123538084,2900.0,0.766189,2.30228,1.9544999599456787,2.29523,0.07928061485290527,559.375,5.12227416039e-09,9.796420097351074,0.00811016373336,0.09219717979431152
-3.72529074255e-09,614.1177229881287,1.850597858428955,800.623780249,1148.57520433,0.0,-0.00931764394045,160,0.422840655393,0.0870821475982666,0.208805695175,1.8784193992614746,601.25,160,0.0,10.0451,0.770956,3.9380016326904297,2300.0,9.85741,0.00931764498819,2900.0,0.764044,2.30709,1.867523193359375,2.28822,0.0806570053100586,1120.0,1.04773789644e-09,10.575128078460693,0.00810951367021,0.08957386016845703
-7.4505814851e-09,624.5570755004883,1.865342140197754,647.953509135,880.68776391,0.0,-0.0051159793511,160,0.17092000176,0.08269882202148438,0.0748360536727,1.9448933601379395,287.5,160,0.0,10.0342,0.770836,3.292689085006714,2400.0,10.1041,0.00511597818695,2600.0,0.773966,2.306,1.86187744140625,2.31294,0.08299708366394043,516.25,-1.16415321827e-09,9.979776859283447,0.00755206635222,0.08708810806274414
0.0,634.8227481842041,1.7830684185028076,827.719004252,1122.45267161,0.0,-0.00936399493366,160,0.296327760133,0.0822896957397461,0.215078187081,1.8503329753875732,577.5,160,0.0,9.60782,0.755802,3.1409597396850586,2500.0,9.46281,0.00936399586499,2900.0,0.750708,2.26258,1.7721660137176514,2.24737,0.08122777938842773,940.0,9.31322574615e-10,9.479772090911865,0.00699589122087,0.08252811431884766
0.0,645.0378956794739,1.777967929840088,78.8095013307,321.344222564,0.0,-0.00779709266499,160,0.363303426805,0.08807873725891113,0.0428550569631,1.8889243602752686,6.25,160,0.0,9.30536,0.743468,3.1785452365875244,1000.0,9.3519,0.00779708614573,1900.0,0.745284,2.23059,2.1160199642181396,2.23558,0.0840616226196289,79.375,-6.51925802231e-09,9.887922525405884,0.006760597229,0.08053302764892578
0.0,655.3419613838196,1.9949383735656738,650.950026884,1038.56571771,0.0,-0.0080030914396,160,0.291917493917,0.08603477478027344,0.0856313485972,1.8411154747009277,303.75,160,0.0,9.20519,0.73988,3.133053779602051,2500.0,9.17463,0.00800309237093,2800.0,0.739018,2.21977,1.9457066059112549,2.21644,0.08005023002624512,652.5,9.31322574615e-10,9.950979709625244,0.00805501174182,0.09302043914794922
-3.72529029846e-09,666.8613545894623,2.011965036392212,593.248472396,919.031419485,0.0,-0.00449269870296,160,0.221973891622,0.08637523651123047,0.0842996174222,1.9336857795715332,242.5,160,0.0,9.32348,0.744503,3.6136717796325684,2500.0,9.28236,0.00449269963428,2700.0,0.742621,2.23254,2.617250442504883,2.22812,0.08483123779296875,477.5,9.31322574615e-10,11.118480205535889,0.00765003636479,0.09486031532287598
0.0,676.9130291938782,1.8895301818847656,709.706970781,803.58182533,0.0,-0.0103616910055,160,0.102954318566,0.08554983139038086,0.0834322571279,1.809995412826538,341.875,160,0.0,9.12918,0.73611,3.113563299179077,2400.0,9.32602,0.010361689725,2600.0,0.743838,2.21148,1.8721914291381836,2.23281,0.07786321640014648,377.5,-1.2805685401e-09,9.599493741989136,0.00747988838702,0.08934831619262695
