MeanKLBefore,0AverageReturn,dLoss,0ExplainedVariance,0EnvExecTime,1AverageReturn,ItrTime,1MaxReturn,1AveragePolicyStd,LossBefore,0Perplexity,ComputeUpdatedDistTime,1EnvExecTime,0MaxReturn,1ExplainedVariance,1MinReturn,1PolicyExecTime,LossAfter,0AveragePolicyStd,Time,0Entropy,1NumTrajs,1Perplexity,0PolicyExecTime,0ProcessExecTime,0NumTrajs,0StdReturn,0MinReturn,1StdReturn,MeanKL,1ProcessExecTime,1Entropy
0.0,197.5,0.000526625923158,0.0191370503068,30.75688600540161,291.583333333,158.16915845870972,5700.0,0.932015,6.09361450188e-10,14.7937,0.10005855560302734,34.13279700279236,5800.0,0.0217866063034,0.0,56.5264048576355,-0.000526625313796,0.931749,5639.317935228348,2.6942,1200,14.804,28.565587997436523,1.2734613418579102,1200,740.052081501,0.0,926.006205733,0.0098288692534,1.3510408401489258,2.6949
9.31323573816e-10,172.333333333,7.81685230322e-06,0.0190873866646,31.960378408432007,234.333333333,159.21710538864136,6400.0,0.929659,-5.82076609135e-11,14.7523,0.09934329986572266,33.737839221954346,5500.0,0.0240942846335,0.0,55.64518618583679,-7.81691051088e-06,0.93063,5800.588460683823,2.6914,1200,14.7197,29.800580978393555,1.332521677017212,1200,650.641649109,0.0,760.353791921,0.00643480010331,1.3632502555847168,2.68919
9.31323240749e-10,230.5,0.000558590400033,0.0252154838078,33.293715715408325,218.25,158.97246932983398,5500.0,0.932026,2.44472175837e-09,14.7562,0.10034966468811035,32.497376680374146,5600.0,0.0215878647937,0.0,53.869484186172485,-0.000558587955311,0.930706,5961.695877313614,2.69166,1200,14.7986,31.092507362365723,1.4125573635101318,1200,758.157690282,0.0,754.967066059,0.00674897246063,1.3131153583526611,2.69453
1.39698341783e-09,188.083333333,0.000929731875658,0.0219271166147,34.577579975128174,182.666666667,154.8688108921051,5000.0,0.928112,1.39698386192e-09,14.6753,0.1231696605682373,31.313335418701172,5100.0,0.022063698683,0.0,48.68878507614136,-0.000929730478674,0.92824,6118.689845323563,2.68616,1200,14.6686,32.06487250328064,1.4743859767913818,1200,647.224582137,0.0,628.078728257,0.00975105632097,1.2751169204711914,2.68571
3.95516952523e-16,171.75,6.51016598567e-05,0.0202761346921,36.66398239135742,268.0,159.51718735694885,6200.0,0.930714,-4.65661287308e-10,14.7705,0.11998939514160156,31.521162748336792,5200.0,0.0193655581749,0.0,45.761122941970825,-6.5102125518e-05,0.931263,6280.254487991333,2.69263,1200,14.7533,37.15638327598572,1.5245039463043213,1200,631.078656614,0.0,905.690896498,0.00634051673114,1.2625665664672852,2.69147
2.32830466018e-09,177.5,0.000418806972448,0.0267286434644,35.14038562774658,218.333333333,163.4485912322998,5300.0,0.933004,-4.65661287308e-10,14.8222,0.10248827934265137,32.36000466346741,4600.0,0.0227930868286,0.0,47.88577699661255,-0.000418807438109,0.932879,6445.890770435333,2.69613,1200,14.824,39.66938638687134,1.4970815181732178,1200,611.482147464,0.0,744.903051112,0.00923543423414,1.3191542625427246,2.69625
-2.79396972225e-09,240.166666667,0.000509769190103,0.0362575172991,33.51712250709534,251.333333333,162.39048194885254,5800.0,0.936018,2.32830643654e-10,14.9011,0.12227773666381836,33.47230863571167,5100.0,0.0208349068735,0.0,49.303969621658325,-0.000509768957272,0.935203,6610.461857318878,2.70143,1200,14.9263,37.816582679748535,1.415632724761963,1200,770.478188458,0.0,861.460903866,0.00614969851449,1.3457646369934082,2.70312
4.65661376126e-09,218.166666667,0.000692569417879,0.023814505675,31.70679235458374,236.666666667,161.2841773033142,6800.0,0.93509,-1.51339918375e-09,14.8968,0.09732770919799805,34.20314693450928,6100.0,0.0259310174329,0.0,53.824933767318726,-0.000692570931278,0.935032,6774.095304727554,2.70115,1200,14.8983,33.29969787597656,1.3502197265625,1200,741.678258336,0.0,798.616859883,0.00763337034732,1.3727805614471436,2.70125
1.62981379503e-08,150.583333333,2.32830643654e-10,0.0182296752024,32.23680019378662,227.916666667,163.01572179794312,6100.0,0.934536,8.14907252789e-10,14.8483,0.10118460655212402,34.86828255653381,5000.0,0.0268302112681,0.0,57.4709677696228,5.82076609135e-10,0.933538,6939.385015964508,2.69788,1200,14.8831,29.55072808265686,1.3627030849456787,1200,584.436759957,0.0,790.092184319,-8.38194758046e-09,1.4024558067321777,2.70023
4.65661342819e-10,172.75,0.00115530542098,0.0256406271532,32.60601735115051,232.25,160.23131561279297,5600.0,0.932093,0.0,14.8483,0.10155081748962402,33.817007303237915,4200.0,0.0228555606677,0.0,55.555824756622314,-0.00115530542098,0.933538,7101.510504245758,2.69788,1200,14.8033,30.010802030563354,1.3931479454040527,1200,612.521377178,0.0,819.36048487,0.00656981300563,1.3742592334747314,2.69485
