0AverageReturn,0NumTrajs,ItrTime,0MaxReturn,0AveragePolicyStd,ComputeUpdatedDistTime,1MinReturn,dLoss,0ExplainedVariance,1ExplainedVariance,1NumTrajs,0PolicyExecTime,1ProcessExecTime,MeanKLBefore,LossBefore,0MinReturn,0Entropy,1PolicyExecTime,1AveragePolicyStd,0StdReturn,0Perplexity,Time,1Entropy,1MaxReturn,0ProcessExecTime,LossAfter,0EnvExecTime,1Perplexity,1EnvExecTime,MeanKL,1AverageReturn,1StdReturn
2.5,1600,171.81473541259766,2200.0,0.464401,0.11173868179321289,0.0,0.00300730846357,0.026895830021,0.610081367484,1600,48.421507596969604,1.1383087635040283,0.0,1.2805685401e-09,0.0,1.29865,66.07135462760925,0.464535,63.8846616959,3.66433,9885.381391763687,1.29918,2900.0,1.1442105770111084,-0.003007307183,24.478667497634888,3.66627,25.415364980697632,0.00649357866496,634.3125,1102.73133734
2.3125,1600,172.8803427219391,2200.0,0.462202,0.10467529296875,0.0,0.0043992093706,0.0258785709531,0.628694341248,1600,46.06765580177307,1.134922981262207,0.0,1.01863406599e-09,0.0,1.28819,69.26237368583679,0.461999,66.5274555635,3.6262,10061.99671959877,1.28715,2900.0,1.1133503913879395,-0.00439920835197,24.39173984527588,3.62246,25.51991605758667,0.00947924330831,613.3125,1067.99064946
0.75,1600,168.65185165405273,1200.0,0.459624,0.10582900047302246,0.0,0.00698236713652,0.0133349414539,0.496553550226,1600,44.78901267051697,1.1520805358886719,0.0,-8.14907252789e-10,0.0,1.27694,66.96537709236145,0.459711,29.9906235347,3.58567,10234.076726436615,1.27755,2300.0,1.1284892559051514,-0.00698236795142,24.303606510162354,3.58783,25.21247911453247,0.00885227322578,206.375,553.384458921
0.0,1600,173.3891441822052,0.0,0.460082,0.10231566429138184,0.0,0.0,1,1,1600,50.51507806777954,1.115687370300293,0.0,0.0,0.0,1.27866,65.27776026725769,0.460082,0.0,3.59181,10410.883135318756,1.27866,0.0,1.1303374767303467,0.0,24.431530952453613,3.59181,25.06979990005493,0.0,0.0,0.0
0.0,1600,169.9355661869049,0.0,0.460082,0.10275554656982422,0.0,0.00305852969177,1,0.0192481418631,1600,45.0639328956604,1.117180347442627,0.0,-2.32830643654e-10,0.0,1.27866,68.02383303642273,0.460082,0.0,3.59181,10583.787528514862,1.27866,1100.0,1.1283206939697266,-0.0030585299246,24.422725915908813,3.59181,25.07433009147644,0.00968275871128,1.1875,33.9829345959
0.625,1600,170.37210369110107,800.0,0.454632,0.1066887378692627,0.0,0.0032694938127,0.010179124087,0.595258574233,1600,46.19696545600891,1.141615390777588,0.0,3.25962901115e-09,0.0,1.25245,66.81461596488953,0.454529,20.6060519023,3.49889,10757.980202198029,1.25201,3000.0,1.1421253681182861,-0.00326949055307,24.951403617858887,3.49738,24.81070303916931,0.00745204975829,647.875,1127.01285901
0.625,1600,171.01408100128174,1000.0,0.452123,0.11073017120361328,0.0,0.00336285098456,0.00858739020563,0.573098394024,1600,48.09085655212402,1.1456630229949951,0.0,-9.31322574615e-10,0.0,1.24104,64.18020677566528,0.452334,24.9921862789,3.4592,10932.434849739075,1.2423,2700.0,1.1218643188476562,-0.00336285191588,24.50589156150818,3.46356,25.36526393890381,0.006776583381,291.0625,639.668954299
1.125,1600,171.77647852897644,1800.0,0.449895,0.10517382621765137,0.0,0.00405126949772,0.0131322193669,0.183533497313,1600,45.970441818237305,1.1728649139404297,0.0,1.86264514923e-09,0.0,1.23063,68.93192338943481,0.449759,44.985935302,3.4234,11107.697451114655,1.23048,2500.0,1.1225628852844238,-0.00405126763508,24.340722799301147,3.42286,25.28948974609375,0.00754708377644,26.0625,203.81240417
2.5625,1600,167.25349855422974,1700.0,0.45004,0.1066579818725586,0.0,0.00333318149205,0.0247006469331,0.615497520648,1600,45.31378483772278,1.1331250667572021,0.0,-5.82076609135e-10,0.0,1.23211,65.04431438446045,0.449713,60.1014441902,3.42844,11277.905809164047,1.23082,2600.0,1.1309325695037842,-0.00333318207413,24.385020971298218,3.42404,25.24807071685791,0.00617429614067,457.25,814.607228976
0.0,1600,173.8968448638916,0.0,0.450117,0.10940408706665039,0.0,0.0,1,1,1600,49.64370274543762,1.1260733604431152,0.0,0.0,0.0,1.23202,66.5971326828003,0.450117,0.0,3.42815,11455.56800532341,1.23202,0.0,1.1148557662963867,0.0,24.65977382659912,3.42815,24.928114652633667,0.0,0.0,0.0
1.375,1600,169.7822606563568,1400.0,0.450117,0.10794830322265625,0.0,0.00482213823125,0.0126896154268,0.659008025786,1600,44.954633712768555,1.160919189453125,0.0,-9.31322574615e-10,0.0,1.23202,67.36847853660583,0.450351,40.2878315996,3.42815,11628.90588593483,1.23322,2600.0,1.1399097442626953,-0.00482213916257,24.647688150405884,3.43225,25.323668241500854,0.00727246701717,483.0,852.568765555
1.0625,1600,164.13729786872864,1700.0,0.447584,0.10317254066467285,0.0,0.00468852758058,0.0124159645572,0.536450188522,1600,48.29140043258667,1.0559313297271729,0.0,6.11180439591e-10,0.0,1.22022,60.132166147232056,0.447788,42.4867166742,3.38794,11796.537947654724,1.22085,2500.0,1.1354010105133057,-0.0046885269694,24.68687415122986,3.39007,23.84443688392639,0.00596720306203,246.4375,594.24305515
0.875,1600,157.6963882446289,1400.0,0.447831,0.11129212379455566,0.0,0.00413787830621,0.0125867117091,0.65450019175,1600,44.61329483985901,1.0786707401275635,0.0,4.19095158577e-09,0.0,1.22133,58.25767493247986,0.447556,34.9890607905,3.39171,11957.759086608887,1.22006,2800.0,1.0652384757995605,-0.00413787411526,23.578851461410522,3.3874,24.144208192825317,0.00665885768831,601.0,1048.40307134
0.6875,1600,160.26307582855225,1100.0,0.447883,0.10594558715820312,0.0,0.00393104925752,0.0177455703129,0.0444205621242,1600,41.52555561065674,1.065140962600708,0.0,0.0,0.0,1.22175,64.10222101211548,0.448189,27.4914049068,3.39311,12121.261016845703,1.22319,2000.0,1.0595970153808594,-0.00393104925752,23.340336084365845,3.39801,24.258448362350464,0.00942594185472,2.9375,69.6248597395
0.0,1600,154.50198698043823,0.0,0.446112,0.11153602600097656,0.0,0.0,1,1,1600,40.00237965583801,1.0838477611541748,0.0,0.0,0.0,1.21393,59.66146183013916,0.446112,0.0,3.3667,12279.218063116074,1.21393,0.0,1.066011905670166,0.0,23.469674348831177,3.3667,23.859317779541016,0.0,0.0,0.0
0.0,1600,156.82375121116638,0.0,0.446112,0.10825061798095703,0.0,0.0,1,1,1600,44.686399698257446,1.0486633777618408,0.0,0.0,0.0,1.21393,57.62482762336731,0.446112,0.0,3.3667,12439.518507242203,1.21393,0.0,1.0585026741027832,0.0,23.47643232345581,3.3667,23.733216285705566,0.0,0.0,0.0
0.0,1600,158.73550581932068,0.0,0.446112,0.1099252700805664,0.0,0.0,1,1,1600,42.32347536087036,1.0594582557678223,0.0,0.0,0.0,1.21393,61.31645941734314,0.446112,0.0,3.3667,12601.450296163559,1.21393,0.0,1.0707733631134033,0.0,23.71218466758728,3.3667,23.799349308013916,0.0,0.0,0.0
0.0,1600,157.15506148338318,0.0,0.446112,0.11697697639465332,0.0,0.0,1,1,1600,41.69866418838501,1.0679848194122314,0.0,0.0,0.0,1.21393,59.95223522186279,0.446112,0.0,3.3667,12761.924112796783,1.21393,0.0,1.0765128135681152,0.0,23.633244514465332,3.3667,24.142589330673218,0.0,0.0,0.0
0.0,1600,158.45017528533936,0.0,0.446112,0.10459303855895996,0.0,0.0,1,1,1600,43.27834963798523,1.0864405632019043,0.0,0.0,0.0,1.21393,60.07130789756775,0.446112,0.0,3.3667,12923.786465883255,1.21393,0.0,1.068131685256958,0.0,23.327672958374023,3.3667,24.302058935165405,0.0,0.0,0.0
0.0,1600,160.20139622688293,0.0,0.446112,0.11249804496765137,0.0,0.0,1,1,1600,42.238471269607544,1.0891838073730469,0.0,0.0,0.0,1.21393,62.79695105552673,0.446112,0.0,3.3667,13087.549089193344,1.21393,0.0,1.059041976928711,0.0,23.309524059295654,3.3667,24.280503511428833,0.0,0.0,0.0
2.125,1600,155.82793354988098,1600.0,0.446112,0.11177921295166016,0.0,0.00386914191768,0.035828079108,0.649871383757,1600,39.887961864471436,1.093848466873169,0.0,2.32830643654e-10,0.0,1.21393,61.36052179336548,0.445498,55.2990449737,3.3667,13246.290541648865,1.21105,2800.0,1.0609807968139648,-0.00386914168485,23.395739316940308,3.35702,24.154810190200806,0.00697888433933,606.6875,1058.27053599
0.0,1600,156.6816918849945,0.0,0.444659,0.1457986831665039,0.0,0.0046148491092,1,0.0386079068266,1600,43.00717329978943,1.047173261642456,0.0,-2.32830643654e-09,0.0,1.20776,59.21617865562439,0.444659,0.0,3.34597,13406.51555299759,1.20776,2100.0,1.101898193359375,-0.00461485143751,23.47520399093628,3.34597,23.744590997695923,0.00908267963678,2.3125,65.961370087
1.3125,1600,157.87263870239258,900.0,0.440527,0.12102365493774414,0.0,0.00415566813899,0.0143002571321,0.61888844434,1600,41.88109254837036,1.0778818130493164,0.0,-1.22236087918e-09,0.0,1.19113,61.31358885765076,0.439944,30.8954259357,3.29081,13567.681659460068,1.18836,2900.0,1.0921709537506104,-0.00415566936135,23.66844654083252,3.28168,23.937315702438354,0.00667970255017,598.5,1045.76419426
2.375,1600,156.31508135795593,1500.0,0.441527,0.0972590446472168,0.0,0.00330991821829,0.0190844809424,0.644526519206,1600,41.64858627319336,1.0448565483093262,0.0,-5.47152012587e-09,0.0,1.19552,59.88323187828064,0.441363,55.2888720721,3.30528,13727.393281936646,1.19486,3000.0,1.1005322933197021,-0.00330992368981,23.746612310409546,3.30308,23.904799699783325,0.00606544828042,608.5,1058.84500754
2.6875,1600,161.46134519577026,1600.0,0.441307,0.10026884078979492,0.0,0.00371583897504,0.0261500893985,0.635049599351,1600,43.47052621841431,1.1256089210510254,0.0,6.69388100505e-10,0.0,1.19424,62.86646318435669,0.441108,62.4421920159,3.30105,13892.154592037201,1.19324,2900.0,1.0882346630096436,-0.00371583830565,23.49897074699402,3.29775,24.51291275024414,0.00750130787492,643.5,1117.6237068
1.375,1600,159.4617702960968,1900.0,0.442036,0.10592317581176758,0.0,0.00228849798441,0.014652043612,0.237349872037,1600,40.31981587409973,1.0794832706451416,0.0,2.79396772385e-09,0.0,1.19731,62.84498429298401,0.44259,48.0687983519,3.31121,14055.08098936081,1.1998,2400.0,1.0399169921875,-0.00228849519044,23.26419997215271,3.31944,23.968003034591675,0.00653974432498,50.9375,276.923493214
4.0,1600,152.9372534751892,1800.0,0.43991,0.10223841667175293,0.0,0.00307985628024,0.0373904599837,0.574328343958,1600,39.15114641189575,1.056178331375122,0.0,-2.09547579288e-09,0.0,1.18739,59.2954580783844,0.440095,80.290099016,3.27851,14211.180181264877,1.18824,2900.0,1.0626106262207031,-0.00307985837571,23.513633489608765,3.2813,23.959290981292725,0.00781485252082,669.875,1161.6604428
3.75,1600,158.6335949897766,2200.0,0.438017,0.11170339584350586,0.0,0.00212716008537,0.0290942691524,0.569041128002,1600,46.14453077316284,1.0527794361114502,0.0,-2.32830643654e-10,0.0,1.17979,57.55099010467529,0.437956,78.3322251695,3.25368,14373.333431720734,1.17991,3000.0,1.0987470149993896,-0.0021271603182,23.7940034866333,3.25407,23.99387502670288,0.00919731892645,669.0,1160.31849076
3.8125,1600,160.60925889015198,2000.0,0.437988,0.11273574829101562,0.0,0.0036735527683,0.0342160094983,0.581045602794,1600,41.26850628852844,1.0608198642730713,0.0,3.25962901115e-09,0.0,1.17835,64.67020750045776,0.437721,68.7692870673,3.24902,14537.376046180725,1.17725,2900.0,1.0910379886627197,-0.00367354950868,23.682239532470703,3.24544,23.968393087387085,0.00934260059148,661.6875,1147.57392021
4.5,1600,156.1371898651123,2100.0,0.438982,0.10168695449829102,0.0,0.0033337486675,0.0365952105821,0.60831201413,1600,39.161237478256226,1.0631413459777832,0.0,8.14907252789e-10,0.0,1.18195,62.273598432540894,0.439124,84.733405455,3.26072,14696.849747896194,1.18291,3000.0,1.0945522785186768,-0.00333374785259,23.821476936340332,3.26386,23.92619037628174,0.00833472795784,648.125,1125.75374056
