LossBefore,dLoss,1AveragePolicyStd,ItrTime,0Perplexity,0PolicyExecTime,0ProcessExecTime,1ProcessExecTime,Time,0AverageReturn,1StdReturn,0EnvExecTime,0NumTrajs,1AverageReturn,1ExplainedVariance,1MinReturn,MeanKLBefore,0MinReturn,1Entropy,LossAfter,1Perplexity,0StdReturn,0AveragePolicyStd,1NumTrajs,MeanKL,0MaxReturn,0ExplainedVariance,1EnvExecTime,1PolicyExecTime,ComputeUpdatedDistTime,0Entropy,1MaxReturn
-6.98491930962e-10,0.00386118027382,0.88837,78.56892037391663,13.4965,15.727989673614502,0.6488394737243652,0.6157774925231934,1382.3094806671143,125.083333333,1093.21676208,17.479581594467163,1200,629.333333333,0.47708318131,0.0,1.86264437207e-09,0.0,2.59974,-0.00386118097231,13.4602,409.201449642,0.889599,1200,0.00648504728451,2300.0,0.0962379461769,16.876988172531128,22.935797214508057,0.0854189395904541,2.60243,2900.0
7.1304384619e-10,0.00373009617033,0.871788,77.54902005195618,13.0103,14.897809028625488,0.6471834182739258,0.6124954223632812,1461.942718744278,150.25,1122.92393319,17.39674162864685,1200,647.083333333,0.490403554892,0.0,0.0,0.0,2.5616,-0.00373009545729,12.9566,439.980989173,0.873627,1200,0.00768273323774,2300.0,0.109984454138,16.818625450134277,23.978148221969604,0.08600449562072754,2.56574,2900.0
-6.40284270048e-10,0.00347976764897,0.856368,77.11705374717712,12.5727,15.461282014846802,0.6352512836456299,0.6056106090545654,1540.9270746707916,163.833333333,1137.57919138,17.132278203964233,1200,655.5,0.45969648667,0.0,0.0,0.0,2.52591,-0.00347976828925,12.5023,459.846320947,0.858827,1200,0.00703228125349,2100.0,0.106462713498,16.893009185791016,23.082221508026123,0.07732868194580078,2.53153,2900.0
-1.16415321827e-10,0.00332235952374,0.847432,78.08857011795044,12.2899,15.56230640411377,0.6357347965240479,0.6163549423217773,1620.8513729572296,147.166666667,1142.69778254,17.26046586036682,1200,658.666666667,0.439229593287,0.0,0.0,0.0,2.50447,-0.00332235964015,12.237,435.36418344,0.84927,1200,0.00701124733314,2300.0,0.0746716071079,17.20825695991516,23.55899691581726,0.07464003562927246,2.50878,2900.0
-2.79396772385e-09,0.00465822732076,0.828835,77.5185751914978,11.7097,15.723036289215088,0.6455731391906738,0.610518217086792,1700.22962641716,185.416666667,1122.81981339,17.483144998550415,1200,647.0,0.437964706805,0.0,-3.72528896619e-09,0.0,2.45951,-0.00465823011473,11.699,493.891681501,0.829329,1200,0.00996510311961,2300.0,0.0988895913222,16.865731239318848,22.97330617904663,0.07505083084106445,2.46042,2900.0
1.62981450558e-09,0.00341032608412,0.812061,78.34443593025208,11.2633,15.78709888458252,0.6505131721496582,0.6197733879089355,1780.4681346416473,184.416666667,1141.17861831,17.586843729019165,1200,657.833333333,0.42812217923,0.0,-3.72528874415e-09,0.0,2.41817,-0.00341032445431,11.2253,486.225763463,0.813464,1200,0.00746393576264,2400.0,0.0852465098608,17.041568994522095,23.453142881393433,0.07833433151245117,2.42155,2900.0
-4.65661287308e-10,0.0035352697596,0.793541,78.81142711639404,10.7555,15.788167715072632,0.6505560874938965,0.6073384284973145,1861.4578971862793,200.083333333,1145.22776725,17.495644330978394,1200,660.166666667,0.421942029266,0.0,3.72528874415e-09,0.0,2.37186,-0.00353527022526,10.7173,513.411783778,0.79506,1200,0.00753126991913,2300.0,0.0772246061276,16.90386724472046,23.040093183517456,0.07666134834289551,2.37542,3000.0
-6.98491930962e-10,0.0033653434366,0.775812,78.03937458992004,10.2738,14.819021701812744,0.6571474075317383,0.6371703147888184,1941.1057476997375,218.833333333,1153.87675059,17.43286633491516,1200,665.333333333,0.418650092585,0.0,3.72528874415e-09,0.0,2.32622,-0.00336534413509,10.2392,547.215958791,0.777217,1200,0.00866439286619,2300.0,0.104109986947,17.176147937774658,24.147504329681396,0.07597231864929199,2.3296,2900.0
1.39698386192e-09,0.00302207190543,0.766415,78.9507257938385,10.0529,14.939613819122314,0.6495656967163086,0.635230302810669,2022.1675653457642,186.166666667,1153.31875894,17.38417935371399,1200,664.916666667,0.417435022086,0.0,0.0,0.0,2.30285,-0.00302207050845,10.0027,496.143768366,0.768479,1200,0.00614386610687,2400.0,0.0752521059053,17.409443140029907,24.75063133239746,0.0836477279663086,2.30786,3000.0
1.7462298274e-09,0.00347098603379,0.755457,78.06206917762756,9.72919,15.206918001174927,0.6449189186096191,0.6234381198883057,2101.8946499824524,229.0,1146.5452334,17.223156213760376,1200,660.833333333,0.397374328371,0.0,0.0,0.0,2.27428,-0.00347098428756,9.72089,547.243699522,0.755831,1200,0.00881340075284,2300.0,0.0836846967196,17.053348541259766,24.16170620918274,0.08531641960144043,2.27513,3000.0
-2.32830643654e-09,0.00362723972648,0.742998,77.94763112068176,9.45266,15.524345874786377,0.6392955780029297,0.6344780921936035,2181.6792821884155,253.5,1148.07518869,17.090094327926636,1200,661.833333333,0.399988771896,0.0,1.49011549766e-08,0.0,2.24143,-0.00362724205479,9.40677,573.51641941,0.744884,1200,0.00791061855853,2300.0,0.08671472081,17.231704473495483,23.517361402511597,0.08970403671264648,2.2463,3000.0
-2.32830643654e-10,0.00296253943816,0.730433,78.2398567199707,9.12789,15.899946928024292,0.6542787551879883,0.6174373626708984,2262.004050016403,245.166666667,1160.6935666,17.430083751678467,1200,669.333333333,0.386267153215,0.0,0.0,0.0,2.20629,-0.00296253967099,9.08197,583.246636415,0.732351,1200,0.00662561645731,2400.0,0.0842754293719,17.033048152923584,23.37296962738037,0.0829324722290039,2.21133,2900.0
-7.85803422332e-10,0.00306099341833,0.728498,78.44928884506226,9.04394,15.552329301834106,0.6515297889709473,0.6244244575500488,2342.2327218055725,248.5,1160.16047741,17.193068027496338,1200,669.0,0.391552580105,0.0,0.0,0.0,2.20026,-0.00306099420413,9.02734,577.377187518,0.729239,1200,0.00707532139495,2500.0,0.0739506330607,17.375089168548584,23.772883653640747,0.1007087230682373,2.2021,3100.0
-2.09547579288e-09,0.00258037564345,0.722553,78.08629775047302,8.91642,15.443217515945435,0.6481285095214844,0.6266272068023682,2422.2737362384796,227.166666667,1162.14456633,17.107816457748413,1200,670.083333333,0.393040998315,0.0,0.0,0.0,2.1847,-0.00258037773892,8.88801,553.032825025,0.723787,1200,0.00645438861102,2400.0,0.0742988228955,17.204338550567627,23.59215211868286,0.09079241752624512,2.18789,3000.0
9.31322574615e-10,0.00346593628637,0.715577,77.999751329422,8.71782,16.68357491493225,0.6615085601806641,0.6092953681945801,2502.000855445862,252.333333333,1165.13673196,17.451662063598633,1200,671.75,0.383659450635,0.0,0.0,0.0,2.16551,-0.00346593535505,8.71907,582.11787657,0.715607,1200,0.00916010327637,2300.0,0.0711752384962,16.92379903793335,22.48042368888855,0.10622262954711914,2.16537,3000.0
-6.69388100505e-10,0.00285315819201,0.711619,77.47360968589783,8.6222,16.621946811676025,0.6550464630126953,0.5947089195251465,2581.5758192539215,261.583333333,1159.96788449,17.486048221588135,1200,668.916666667,0.385816940291,0.0,0.0,0.0,2.15251,-0.0028531588614,8.60641,584.564646886,0.712231,1200,0.00669005513191,2400.0,0.0847047385827,16.64683747291565,22.148317575454712,0.08335113525390625,2.15434,3000.0
