2Entropy,2PolicyExecTime,MeanKL,1StdReturn,1ProcessExecTime,2EnvExecTime,2NumTrajs,1ExplainedVariance,MeanKLBefore,0EnvExecTime,0Entropy,2Perplexity,2MinReturn,dLoss,0ExplainedVariance,1Perplexity,0Perplexity,0AveragePolicyStd,ItrTime,0ProcessExecTime,2AveragePolicyStd,0MaxReturn,2ProcessExecTime,1AverageReturn,ComputeUpdatedDistTime,0AverageReturn,1AveragePolicyStd,1MaxReturn,0NumTrajs,LossAfter,2AverageReturn,Time,LossBefore,0StdReturn,0PolicyExecTime,0MinReturn,2StdReturn,1EnvExecTime,1PolicyExecTime,2ExplainedVariance,1Entropy,2MaxReturn,1NumTrajs,1MinReturn
2.81754,38.61734652519226,0.0357146896422,464.611918029,0.8082265853881836,18.091344356536865,1600,0.257147736718,0.035714648664,18.369390726089478,2.83804,16.7356,0.0,1.86264514923e-09,0.109384402427,17.0803,17.0823,1.00032,153.55896425247192,0.8624088764190674,0.990159,2000.0,0.8028662204742432,179.125,0.10083818435668945,59.0625,1.00031,2400.0,1600,-0.00305711245164,296.125,7596.623540639877,-0.003057110589,262.355428939,20.138786792755127,0.0,616.78398518,18.1782169342041,30.389119148254395,0.173468750966,2.83792,2500.0,1600,0.0
2.81894,30.5060396194458,0.0465559512377,448.420835927,0.8034355640411377,18.386659860610962,1600,0.221609096793,0.0465559512377,18.44928812980652,2.83804,16.759,0.0,0.0,0.106851598984,17.1084,17.0823,1.00032,145.94820594787598,0.866321325302124,0.990767,2000.0,0.8084006309509277,171.9375,0.0884544849395752,54.125,1.00113,2700.0,1600,-0.0023723943159,293.75,7745.64896440506,-0.0023723943159,231.93853577,20.065545082092285,0.0,621.931216052,18.12498116493225,30.55170202255249,0.172080979725,2.83957,2800.0,1600,0.0
2.82977,30.41099500656128,0.0312690325081,455.228475432,0.8019068241119385,18.31099581718445,1600,0.221670474541,0.0312690250576,18.367568254470825,2.83804,16.9416,0.0,1.39698386192e-09,0.0870530075366,17.0914,17.0823,1.00032,145.86668610572815,0.8590664863586426,0.996198,1800.0,0.802299976348877,173.8125,0.08512473106384277,52.625,1.00057,2600.0,1600,-0.00485114986077,320.1875,7894.391833782196,-0.00485114846379,233.410816748,20.273814916610718,0.0,639.197711857,18.10596776008606,30.462332725524902,0.217093206858,2.83858,2600.0,1600,0.0
2.81427,39.26629948616028,0.033244997263,425.315025709,0.7922446727752686,18.346733331680298,1600,0.185129874696,0.033244997263,18.315680027008057,2.83804,16.6809,0.0,3.49245965481e-09,0.0922580411108,17.0017,17.0823,1.00032,154.40882682800293,0.8537166118621826,0.988638,2200.0,0.8111135959625244,160.9375,0.10675263404846191,59.1875,0.998,2300.0,1600,-0.00190444244072,323.875,8051.6196920871735,-0.00190443894826,259.476568969,20.262860536575317,0.0,657.59408785,18.050496578216553,30.432572841644287,0.197133435808,2.83331,2900.0,1600,0.0
2.82864,30.51088809967041,0.0270926747471,450.933736124,0.8069601058959961,18.420809984207153,1600,0.21783620941,0.0270926672965,18.321030616760254,2.83804,16.9224,0.0,9.31322574615e-10,0.0814431475864,16.9509,17.0823,1.00032,145.27750849723816,0.8504290580749512,0.995747,2000.0,0.8082647323608398,171.125,0.09219050407409668,56.0,0.996505,2400.0,1600,-0.00282616820186,326.3125,8199.1793487072,-0.00282616727054,239.820766407,19.961207151412964,0.0,657.268135804,18.03975534439087,30.277825593948364,0.207002170732,2.83032,2600.0,1600,0.0
2.81889,35.00506377220154,0.0259898193181,382.082594965,0.825751543045044,18.35196280479431,1600,0.166857967778,0.0259898211807,18.366985082626343,2.83804,16.7582,0.0,1.86264514923e-09,0.0802997196999,17.0306,17.0823,1.00032,153.50477266311646,0.8561530113220215,0.990697,2100.0,0.8102066516876221,130.625,0.12946844100952148,55.625,0.998819,2200.0,1600,-0.00289444858208,287.5625,8355.70725107193,-0.00289444671944,247.877710525,20.224287271499634,0.0,592.98107777,18.24891185760498,33.60112118721008,0.174249675293,2.83501,2700.0,1600,0.0
2.82312,30.513145923614502,0.0331515036523,443.358273402,0.8112115859985352,18.27793526649475,1600,0.210701652546,0.0331514887512,18.439294576644897,2.83804,16.8292,0.0,1.39698386192e-09,0.105087193581,17.0424,17.0823,1.00032,145.88444805145264,0.863027811050415,0.993102,2200.0,0.8123025894165039,167.5625,0.09254598617553711,64.5625,0.999257,2500.0,1600,-0.00347690749913,303.0625,8504.378289461136,-0.00347690610215,260.864780286,20.268441438674927,0.0,634.219497567,18.12656021118164,30.470700979232788,0.173351124349,2.8357,2700.0,1600,0.0
2.8344,30.941932439804077,0.0442722588778,453.351667445,0.8066682815551758,18.64063549041748,1600,0.22366883653,0.0442722514272,18.373077392578125,2.83804,17.0202,0.0,1.86264514923e-09,0.0935215123113,17.041,17.0823,1.00032,146.58385515213013,0.8576662540435791,0.998537,1800.0,0.8230760097503662,173.125,0.10169124603271484,64.6875,0.999081,2300.0,1600,-0.00289620645344,324.25,8653.75340294838,-0.0028962045908,268.48515293,20.274632930755615,0.0,656.791015088,18.137468814849854,30.53119993209839,0.170972674641,2.83562,2700.0,1600,0.0
2.81139,39.39854621887207,0.0373636893928,444.762888901,0.8031246662139893,18.28289771080017,1600,0.202026899755,0.0373636893928,18.381056547164917,2.83804,16.6329,0.0,-2.09547579288e-09,0.0950320275027,17.0035,17.0823,1.00032,154.69241309165955,0.8623175621032715,0.987037,1900.0,0.816704273223877,162.6875,0.0873727798461914,54.5,0.998016,2600.0,1600,-0.0027645828668,312.9375,8810.742195606232,-0.00276458496228,240.114035408,20.10850214958191,0.0,653.415159829,18.12927532196045,30.66169261932373,0.184744451274,2.83342,2700.0,1600,0.0
2.824,30.586920261383057,0.044136878103,440.504753096,0.8019688129425049,18.36911129951477,1600,0.207182988335,0.0441368818283,18.334047555923462,2.83804,16.844,0.0,6.98491930962e-10,0.0728151674627,17.0473,17.0823,1.00032,145.44699811935425,0.8576755523681641,0.993565,2100.0,0.8173482418060303,166.75,0.0936729907989502,53.4375,0.999324,2700.0,1600,-0.00263980682939,305.1875,8959.262505054474,-0.0026398061309,230.92354491,19.969521284103394,0.0,633.545057469,18.00557255744934,30.328012228012085,0.166364348546,2.83599,2600.0,1600,0.0
2.82923,30.455685138702393,0.0360896512866,436.236102931,0.8015365600585938,18.289865016937256,1600,0.220654058333,0.0360896512866,18.30872344970703,2.83804,16.9324,0.0,4.65661287308e-10,0.0960666500906,17.0807,17.0823,1.00032,153.38811802864075,0.8447825908660889,0.995897,1800.0,0.7980985641479492,165.75,0.0987849235534668,62.9375,1.00029,2600.0,1600,-0.00296716066077,295.0625,9115.551701068878,-0.00296716019511,246.490610559,20.08724355697632,0.0,628.47583175,17.926958322525024,38.68347692489624,0.188772271577,2.83795,2800.0,1600,0.0
2.82543,30.728098392486572,0.0426810979843,456.76881461,0.8072452545166016,18.607778787612915,1600,0.23520229547,0.0426810979843,18.418644666671753,2.83804,16.8682,0.0,1.62981450558e-09,0.0918144743649,17.0325,17.0823,1.00032,146.44866633415222,0.867910623550415,0.99397,2100.0,0.8192434310913086,178.5,0.08528494834899902,60.125,0.998816,2500.0,1600,-0.00308259064332,316.9375,9265.01271390915,-0.0030825890135,260.787239671,20.20808219909668,0.0,641.322361292,18.067312240600586,30.565316200256348,0.17093336952,2.83512,2600.0,1600,0.0
2.8419,30.56867480278015,0.0376485921443,477.283917077,0.8051645755767822,18.43037748336792,1600,0.23334509755,0.0376485511661,18.464810609817505,2.83804,17.1484,0.0,3.25962901115e-09,0.0952178807681,17.1106,17.0823,1.00032,146.00862216949463,0.8668944835662842,1.00237,2400.0,0.8166556358337402,187.75,0.08667635917663574,62.875,1.00122,2500.0,1600,-0.00293955532834,308.3125,9413.396928548813,-0.00293955206871,252.530660267,20.08118963241577,0.0,640.94629443,18.226000785827637,30.570185661315918,0.173808518128,2.8397,2900.0,1600,0.0
2.82881,39.2662615776062,0.0452727153897,472.696982749,0.8066823482513428,18.22263741493225,1600,0.224018091667,0.0452727153897,18.284671545028687,2.83804,16.9253,0.0,-2.79396772385e-09,0.119593088996,17.1126,17.0823,1.00032,154.49758911132812,0.8520324230194092,0.995707,1900.0,0.8111417293548584,190.25,0.11304569244384766,68.9375,1.00121,2400.0,1600,-0.00350258988328,312.3125,9571.100703239441,-0.00350259267725,270.192285408,20.108203887939453,0.0,633.565034029,18.135274171829224,30.692572116851807,0.176958736637,2.83981,2500.0,1600,0.0
2.82741,30.760292291641235,0.0318651273847,450.431212666,0.812708854675293,18.59463143348694,1600,0.215374728645,0.0318651273847,18.465088605880737,2.83804,16.9017,0.0,-4.65661287308e-10,0.0837867370916,17.019,17.0823,1.00032,146.55500674247742,0.8545703887939453,0.995049,1800.0,0.8195145130157471,168.6875,0.09156274795532227,49.8125,0.998442,2400.0,1600,-0.00161264184862,292.5,9720.457481861115,-0.00161264231429,219.544903935,20.114243745803833,0.0,612.897829985,18.17292857170105,30.617262840270996,0.171725603321,2.83433,2600.0,1600,0.0
2.82545,30.3134925365448,0.040496584028,462.235988836,0.8040990829467773,18.24960708618164,1600,0.213487945917,0.0404965728521,18.291966199874878,2.83804,16.8686,0.0,2.09547579288e-09,0.0760981919822,17.0818,17.0823,1.00032,153.9152066707611,0.8650400638580322,0.994121,2000.0,0.8125181198120117,179.375,0.10590910911560059,58.5,1.00032,2500.0,1600,-0.0022602500394,314.125,9876.75273323059,-0.00226024794392,243.957475803,27.14333724975586,0.0,639.765960625,18.174313068389893,31.828827142715454,0.179901193066,2.83801,2800.0,1600,0.0
2.828,30.71164345741272,0.0305493269116,428.820602787,0.8086857795715332,18.34563159942627,1600,0.201188063414,0.0305493492633,18.433500051498413,2.83804,16.9116,0.0,1.16415321827e-09,0.0954072497813,17.0094,17.0823,1.00032,146.05585098266602,0.8672106266021729,0.995281,2200.0,0.8137340545654297,159.375,0.10454106330871582,57.9375,0.998162,2400.0,1600,-0.00183511804789,284.125,10025.889697551727,-0.00183511688374,244.206871512,20.162792444229126,0.0,616.753990157,18.11680841445923,30.51246953010559,0.17187154174,2.83377,2700.0,1600,0.0
2.82441,30.661668062210083,0.0316432006657,450.463194772,0.8150632381439209,18.477539777755737,1600,0.212940256899,0.0316431969404,18.39622473716736,2.83804,16.8509,0.0,-1.16415321827e-09,0.0792040677494,17.0507,17.0823,1.00032,146.7510485649109,0.863929033279419,0.993541,1900.0,0.8055915832519531,172.8125,0.10439586639404297,53.3125,0.999413,2400.0,1600,-0.00351361534558,309.75,10175.431059837341,-0.00351361650974,232.059318588,20.212838888168335,0.0,641.369579494,18.23495841026306,30.848750591278076,0.196242215532,2.83619,2700.0,1600,0.0
2.8309,39.07805061340332,0.0267853736877,425.853389531,0.7927448749542236,18.1730854511261,1600,0.202852845533,0.0267853755504,18.270332098007202,2.83804,16.9607,0.0,2.32830643654e-09,0.0859608741334,17.0764,17.0823,1.00032,153.9577980041504,0.8478744029998779,0.996702,1700.0,0.7919864654541016,153.375,0.10278439521789551,56.4375,1.00014,2200.0,1600,-0.002814469859,287.6875,10331.78614974022,-0.0028144675307,233.283215414,20.08006262779236,0.0,614.210592829,18.14725089073181,30.583544969558716,0.185813788226,2.8377,2800.0,1600,0.0
2.82683,30.696086645126343,0.0324367284775,436.058177741,0.7919611930847168,18.346184492111206,1600,0.201731975486,0.0324367508292,18.367302179336548,2.83804,16.8919,0.0,1.62981450558e-09,0.0817965707652,17.0394,17.0823,1.00032,145.76770615577698,0.840327262878418,0.994796,2000.0,0.799269437789917,162.875,0.09544754028320312,64.0,0.999074,2500.0,1600,-0.00297739380039,299.375,10480.28534245491,-0.00297739217058,256.205971827,20.024853229522705,0.0,616.927556019,18.144241333007812,30.484493017196655,0.165011431675,2.83553,2900.0,1600,0.0
2.83695,30.38718819618225,0.038463152945,472.070534818,0.7819526195526123,18.40565276145935,1600,0.21213474141,0.0384631678462,18.330728769302368,2.83804,17.0636,0.0,6.98491930962e-10,0.0927153375134,17.1437,17.0823,1.00032,154.40290188789368,0.8395931720733643,0.999895,2300.0,0.8002429008483887,180.8125,0.1025381088256836,60.0,1.00214,2600.0,1600,-0.00388726894744,318.5,10637.505596637726,-0.00388726824895,250.723951788,29.478851318359375,0.0,644.482544372,17.90001940727234,30.174968719482422,0.185238402642,2.84163,2700.0,1600,0.0
2.82994,30.383618354797363,0.0376976504922,425.525222336,0.7887558937072754,18.329614877700806,1600,0.200608079534,0.0376976430416,18.072627305984497,2.83804,16.9444,0.0,-1.39698386192e-09,0.0863738089467,16.992,17.0823,1.00032,144.86005449295044,0.8259871006011963,0.99629,1800.0,0.7980680465698242,163.8125,0.09241008758544922,62.125,0.997622,2300.0,1600,-0.00318460864946,304.375,10784.842786550522,-0.00318461004645,250.829592303,19.864425659179688,0.0,623.973845105,18.129165172576904,30.407268285751343,0.185430986201,2.83275,2700.0,1600,0.0
2.82769,30.474974870681763,0.0361676216125,453.110620461,0.7827150821685791,18.227030515670776,1600,0.228776772373,0.0361676029861,18.327346563339233,2.83804,16.9064,0.0,-4.65661287308e-10,0.086880419636,17.0882,17.0823,1.00032,145.76608443260193,0.8307902812957764,0.995129,2100.0,0.7964189052581787,180.875,0.10536527633666992,58.625,1.00051,2800.0,1600,-0.00327170034871,327.125,10933.447057247162,-0.00327170081437,245.892475231,20.325246334075928,0.0,644.439085077,18.101346015930176,30.651910066604614,0.200444454412,2.83839,2600.0,1600,0.0
2.83648,38.93727970123291,0.0410962887108,442.865487303,0.7985782623291016,18.242653846740723,1600,0.20198224799,0.0410962551832,18.251248359680176,2.83804,17.0557,0.0,0.0,0.100952706964,17.1555,17.0823,1.00032,154.06276535987854,0.8418395519256592,0.99957,2000.0,0.7911703586578369,166.8125,0.10308003425598145,61.25,1.00247,2400.0,1600,-0.00195313384756,314.875,11090.511928319931,-0.00195313384756,248.743718514,20.12058448791504,0.0,634.047501671,18.21507740020752,30.532991647720337,0.163577450877,2.84232,2600.0,1600,0.0
2.81543,38.55325508117676,0.032097954303,431.121896734,0.7826061248779297,18.216638326644897,1600,0.196281237615,0.0320979915559,18.22337245941162,2.83804,16.7004,0.0,4.65661287308e-10,0.0852689360118,16.9618,17.0823,1.00032,153.03180956840515,0.8346450328826904,0.989134,1900.0,0.7935407161712646,156.8125,0.10149168968200684,58.8125,0.99683,2500.0,1600,-0.00411324435845,303.875,11245.864252090454,-0.00411324389279,239.994457944,19.998040199279785,0.0,634.259398334,18.089920043945312,30.33561897277832,0.171522051835,2.83097,2700.0,1600,0.0
2.82609,30.657585620880127,0.0291875563562,439.694780501,0.7883775234222412,18.267611026763916,1600,0.214707860871,0.0291875712574,18.31815242767334,2.83804,16.8793,0.0,-9.31322574615e-10,0.0701219160374,17.0338,17.0823,1.00032,144.75838589668274,0.8351938724517822,0.99438,1800.0,0.784071683883667,166.0,0.08454132080078125,52.5,0.999012,2500.0,1600,-0.00449198111892,292.125,11393.632095813751,-0.00449198205024,221.006221632,19.690595626831055,0.0,609.35456376,17.973018169403076,30.134024381637573,0.168183547575,2.8352,2500.0,1600,0.0
2.8313,30.50969409942627,0.0448377355933,450.014565736,0.7764408588409424,18.11771059036255,1600,0.235458827241,0.0448377691209,18.237621545791626,2.83804,16.9675,0.0,-9.31322574615e-10,0.075069796756,17.0819,17.0823,1.00032,144.84949374198914,0.8352587223052979,0.997002,2000.0,0.7790565490722656,177.375,0.09284496307373047,53.5625,1.0003,2500.0,1600,-0.00253442581743,324.1875,11540.879631519318,-0.00253442674875,225.027350768,19.975966691970825,0.0,651.015525809,17.9958815574646,30.32176923751831,0.170516860739,2.83802,2600.0,1600,0.0
2.83677,30.576481580734253,0.0627928227186,475.815090135,0.7791018486022949,18.313175916671753,1600,0.23639628431,0.062792815268,18.2552547454834,2.83804,17.0605,0.0,2.56113708019e-09,0.100189917516,17.0211,17.0823,1.00032,145.48719954490662,0.8365678787231445,0.999666,2000.0,0.7935850620269775,185.0,0.09993267059326172,61.5,0.998566,2600.0,1600,-0.00142754078843,324.6875,11689.357297182083,-0.00142753822729,258.612161354,20.21474838256836,0.0,662.568319001,18.006808042526245,30.458882093429565,0.162929703614,2.83445,2800.0,1600,0.0
2.83225,38.62498617172241,0.0293877851218,415.135520041,0.7872800827026367,18.24841022491455,1600,0.179529890666,0.0293878205121,18.207455158233643,2.83804,16.9837,0.0,-4.65661287308e-10,0.103613105221,17.047,17.0823,1.00032,153.51714873313904,0.8252253532409668,0.997455,1900.0,0.8026261329650879,150.0,0.13345551490783691,53.625,0.999329,2200.0,1600,-0.00104831159115,282.125,11845.88641667366,-0.00104831205681,232.807558672,19.970423460006714,0.0,610.485859275,18.090360403060913,30.648898124694824,0.168657976785,2.83597,2800.0,1600,0.0
2.83107,38.65877890586853,0.0404350943863,454.762558238,0.7848813533782959,18.19636607170105,1600,0.235106152484,0.0404350981116,18.326953887939453,2.83804,16.9636,0.0,0.0,0.0718107697713,17.0103,17.0823,1.00032,153.40661549568176,0.8366360664367676,0.996762,2200.0,0.7980160713195801,171.875,0.08625626564025879,49.5,0.998202,2600.0,1600,-0.0023341733031,330.9375,12001.641660928726,-0.0023341733031,224.331785532,20.024531841278076,0.0,666.13558762,18.06578040122986,30.44858980178833,0.186988495531,2.83382,2700.0,1600,0.0
2.82022,30.441615104675293,0.0427590422332,474.251840897,0.7836117744445801,18.260361194610596,1600,0.229869732273,0.0427590459585,18.31946063041687,2.83804,16.7805,0.0,1.62981450558e-09,0.077359596379,17.029,17.0823,1.00032,144.68011355400085,0.8357934951782227,0.991444,1900.0,0.7821731567382812,190.4375,0.0978090763092041,49.6875,0.99877,2500.0,1600,-0.00250998488627,319.6875,12149.293599367142,-0.00250998325646,223.857995934,19.90351963043213,0.0,649.090634922,17.95867133140564,30.149163007736206,0.164075400834,2.83492,2700.0,1600,0.0
2.81483,30.999699115753174,0.0445387177169,445.013935,0.7914426326751709,18.598013401031494,1600,0.223196300407,0.0445387214422,18.261943340301514,2.83804,16.6904,0.0,-4.65661287308e-10,0.113628310667,16.9042,17.0823,1.00032,146.25214457511902,0.8404273986816406,0.988851,2000.0,0.816352128982544,170.3125,0.0983128547668457,62.25,0.995095,2300.0,1600,-0.00388871319592,308.25,12298.292006015778,-0.00388871366158,258.432655638,20.121076107025146,0.0,627.191707136,18.121180057525635,30.442792415618896,0.154725645488,2.82756,2700.0,1600,0.0
2.81968,30.591036319732666,0.0311649926007,408.827281494,0.7788374423980713,18.20406746864319,1600,0.182004709104,0.031164990738,18.210667371749878,2.83804,16.7715,0.0,4.65661287308e-10,0.0949607775124,17.0454,17.0823,1.00032,145.07584953308105,0.8376951217651367,0.991204,2000.0,0.7901670932769775,144.0625,0.10738348960876465,56.0,0.99921,2500.0,1600,-0.00333093572408,296.4375,12445.730887413025,-0.00333093525842,236.223411202,20.032140970230103,0.0,610.08692708,17.952630281448364,30.460474967956543,0.164180534032,2.83588,2700.0,1600,0.0
2.82383,35.69176459312439,0.0389147512615,430.809154201,0.7792644500732422,18.116079568862915,1600,0.222218836193,0.0389147400856,18.25839614868164,2.83804,16.8412,0.0,-2.32830643654e-10,0.0802093599782,17.0732,17.0823,1.00032,152.88311433792114,0.8279657363891602,0.993413,2000.0,0.7883572578430176,166.6875,0.13337969779968262,55.9375,1.00019,2500.0,1600,-0.00389786669984,306.0,12601.653352022171,-0.00389786693268,237.201909971,20.067241430282593,0.0,626.708863828,17.88606882095337,33.21881604194641,0.182593047495,2.83751,2700.0,1600,0.0
2.82628,34.3094437122345,0.0333345122635,449.792730044,0.7859151363372803,18.070488214492798,1600,0.214182258394,0.0333345085382,18.23110055923462,2.83804,16.8826,0.0,-1.39698386192e-09,0.0847098107614,17.0461,17.0823,1.00032,152.5058388710022,0.8344509601593018,0.994514,2000.0,0.7850537300109863,168.0,0.14220118522644043,56.5625,0.999276,2500.0,1600,-0.00272941659205,286.875,12756.486723184586,-0.00272941798903,246.05778507,19.945545196533203,0.0,597.852602549,18.067168474197388,34.162970304489136,0.16104384968,2.83592,2600.0,1600,0.0
2.83513,30.432648181915283,0.0357838906348,441.106877461,0.7779316902160645,18.217758417129517,1600,0.208419032173,0.0357839055359,18.26652455329895,2.83804,17.0326,0.0,-2.56113708019e-09,0.0992324944179,16.9875,17.0823,1.00032,144.7097933292389,0.8363668918609619,0.998732,2300.0,0.7927083969116211,176.6875,0.10180807113647461,66.9375,0.997538,2300.0,1600,-0.00226325704716,287.125,12904.358058214188,-0.0022632596083,274.158934003,19.9781653881073,0.0,600.528296065,17.961342334747314,30.22204041481018,0.175032564634,2.83247,2600.0,1600,0.0
2.82741,31.118770122528076,0.0365428216755,466.152599578,0.7829060554504395,18.688952922821045,1600,0.226764609451,0.0365428254008,18.407437801361084,2.83804,16.9016,0.0,2.79396772385e-09,0.0774369680954,17.1569,17.0823,1.00032,146.555490732193,0.8458964824676514,0.995034,1900.0,0.8111433982849121,187.9375,0.08490824699401855,56.625,1.00244,2500.0,1600,-0.00402042269707,337.125,13053.698005199432,-0.0040204199031,240.16891842,20.059349536895752,0.0,671.339507533,18.087353944778442,30.52127504348755,0.205676808042,2.8424,2700.0,1600,0.0
2.81906,30.5546772480011,0.0292607340962,424.363567593,0.7938563823699951,18.10456085205078,1600,0.196672083258,0.0292607396841,18.291588068008423,2.83804,16.7611,0.0,-9.31322574615e-10,0.0857678648752,17.0019,17.0823,1.00032,145.7383153438568,0.8404488563537598,0.990732,2000.0,0.787212610244751,151.75,0.10590744018554688,59.625,0.997976,2700.0,1600,-0.00281144492328,307.8125,13201.778421401978,-0.0028114458546,245.779086529,20.174256563186646,0.0,624.786135285,18.10251784324646,30.80922818183899,0.176909682406,2.83332,2700.0,1600,0.0
2.80979,30.512516975402832,0.0273546501994,422.25195659,0.7817964553833008,18.18279480934143,1600,0.189771958684,0.0273546520621,18.221489906311035,2.83804,16.6065,0.0,4.65661287308e-10,0.0980474756713,17.0512,17.0823,1.00032,153.21736216545105,0.830280065536499,0.986287,1900.0,0.7961955070495605,151.8125,0.1288928985595703,61.9375,0.999454,2200.0,1600,-0.00288637401536,294.125,13357.947748184204,-0.0028863735497,253.68779256,20.001792430877686,0.0,624.301997734,18.001334190368652,38.68856239318848,0.179502480806,2.83622,2700.0,1600,0.0
2.81507,30.21803593635559,0.0298514906317,444.98369001,0.7985098361968994,18.137601375579834,1600,0.202769735099,0.0298514906317,18.29365372657776,2.83804,16.6943,0.0,-2.32830643654e-10,0.0823376870944,17.0151,17.0823,1.00032,153.14388632774353,0.8385937213897705,0.988816,1900.0,0.7934317588806152,165.875,0.0988929271697998,55.625,0.998388,2500.0,1600,-0.0035180633422,265.5,13513.421558618546,-0.00351806357503,235.914940974,20.0500168800354,0.0,567.481056953,17.984910249710083,38.70324659347534,0.147022156137,2.8341,2700.0,1600,0.0
2.83291,30.592554330825806,0.0282335579395,410.662950111,0.7943103313446045,18.1210618019104,1600,0.200407846266,0.0282335523516,18.399537086486816,2.83804,16.9948,0.0,3.0267983675e-09,0.073573592575,17.1239,17.0823,1.00032,145.0648021697998,0.8513824939727783,0.997879,2000.0,0.785879373550415,147.5625,0.10688972473144531,57.9375,1.00151,2400.0,1600,-0.00247125374153,284.9375,13661.413623809814,-0.00247125071473,233.049342616,19.98851990699768,0.0,609.450056275,18.00842308998108,30.377432346343994,0.180694318123,2.84047,2600.0,1600,0.0
2.83188,30.91478943824768,0.0497123524547,483.072810085,0.793165922164917,18.42931818962097,1600,0.234258398263,0.0497123263776,18.34248948097229,2.83804,16.9774,0.0,1.16415321827e-09,0.0967426602641,17.0459,17.0823,1.00032,146.04651880264282,0.8419554233551025,0.9973,2000.0,0.8017716407775879,190.8125,0.08713173866271973,56.625,0.999273,2400.0,1600,-0.00202651065774,307.0625,13810.437958717346,-0.00202650949359,243.14318698,20.05361247062683,0.0,632.687814877,17.996065855026245,30.63494348526001,0.150879581536,2.83591,2600.0,1600,0.0
2.808,30.695523500442505,0.0408006757498,441.03342773,0.7850925922393799,18.173874378204346,1600,0.219279933548,0.0408006832004,18.34251856803894,2.83804,16.5768,0.0,-3.95812094212e-09,0.0909783972438,16.9933,17.0823,1.00032,145.44895792007446,0.8383688926696777,0.985416,1900.0,0.7951583862304688,165.875,0.08879923820495605,67.125,0.997716,2300.0,1600,-0.00289388326928,310.5,13958.239144086838,-0.0028938872274,254.080173125,20.13797640800476,0.0,644.604336008,17.95916223526001,30.436829805374146,0.176586517382,2.83282,2600.0,1600,0.0
2.82309,30.846158027648926,0.0398742668331,459.413875906,0.7884037494659424,18.53049111366272,1600,0.228659184526,0.0398742631078,18.3863844871521,2.83804,16.8288,0.0,-4.65661287308e-10,0.109832216248,17.0578,17.0823,1.00032,154.98605346679688,0.8454310894012451,0.992834,2000.0,0.8040030002593994,183.375,0.08607649803161621,69.8125,0.99964,2300.0,1600,-0.00317164277658,314.5625,14116.382956981659,-0.00317164324224,265.908752853,20.102681398391724,0.0,644.200421914,17.98655867576599,39.48041272163391,0.173558482324,2.83661,2800.0,1600,0.0
2.82146,30.304487228393555,0.0310500785708,437.900370375,0.7905271053314209,18.158615827560425,1600,0.200062277944,0.0310501009226,18.146073818206787,2.83804,16.8013,0.0,-6.98491930962e-10,0.084938154956,17.0394,17.0823,1.00032,152.3305160999298,0.8374927043914795,0.992089,2100.0,0.7855234146118164,167.125,0.10963845252990723,62.6875,0.999068,2200.0,1600,-0.00244480068795,282.5625,14270.960483074188,-0.00244480138645,259.714318711,20.019141674041748,0.0,606.415438123,18.04734706878662,38.046082735061646,0.187314840846,2.83553,2700.0,1600,0.0
2.81124,30.69153642654419,0.0422164537013,449.865240239,0.7858214378356934,18.41773509979248,1600,0.219741188349,0.0422164462507,18.148592233657837,2.83804,16.6306,0.0,-1.62981450558e-09,0.0782556546806,17.0057,17.0823,1.00032,145.35443949699402,0.8283278942108154,0.987044,2000.0,0.8001494407653809,178.875,0.09197807312011719,57.0,0.998049,2500.0,1600,-0.00371470698155,319.8125,14419.379470586777,-0.00371470861137,241.274739664,19.923795223236084,0.0,647.303031697,18.078064680099487,30.400418758392334,0.177624354194,2.83355,2600.0,1600,0.0
2.81988,30.777782201766968,0.0221677403897,398.725386192,0.8051104545593262,18.14763331413269,1600,0.176944056997,0.0221677385271,18.334287405014038,2.83804,16.7748,0.0,2.32830643654e-10,0.0725252289325,17.0754,17.0823,1.00032,146.16445398330688,0.848231315612793,0.991268,1900.0,0.8011474609375,143.4375,0.08632373809814453,52.25,1.0002,2200.0,1600,-0.00250087748282,282.125,14568.02737236023,-0.00250087724999,224.348919097,20.064366102218628,0.0,597.426132986,18.26730728149414,30.90502905845642,0.188470768678,2.83764,2500.0,1600,0.0
2.83546,30.649998903274536,0.0352404303849,420.253639001,0.7952554225921631,18.1997172832489,1600,0.185455741791,0.0352404341102,18.203078508377075,2.83804,17.0383,0.0,-4.65661287308e-10,0.0931833008357,17.1011,17.0823,1.00032,145.62561178207397,0.8451695442199707,0.999123,2100.0,0.7983064651489258,154.9375,0.09714770317077637,62.0625,1.00088,2600.0,1600,-0.00467796670273,289.9375,14716.676532030106,-0.00467796716839,251.25583793,20.12775444984436,0.0,599.993746712,18.02066993713379,30.643842458724976,0.172180382617,2.83914,2500.0,1600,0.0
2.82761,30.77357316017151,0.0442440472543,477.57296154,0.8128650188446045,18.26203966140747,1600,0.230292232601,0.0442440360785,18.207244157791138,2.83804,16.905,0.0,9.31322574615e-10,0.102172903273,16.9836,17.0823,1.00032,155.15985083580017,0.841153621673584,0.995347,1900.0,0.7998709678649902,192.5625,0.0927879810333252,59.9375,0.99745,2500.0,1600,-0.00297163194045,324.5,14874.002774000168,-0.00297163100913,242.875989126,19.976643085479736,0.0,651.88169939,18.222727060317993,39.96425986289978,0.182778294634,2.83225,2600.0,1600,0.0
