dLoss,Time,0Entropy,LossBefore,1EnvExecTime,0AveragePolicyStd,1Perplexity,0AverageReturn,MeanKL,1Entropy,ItrTime,1PolicyExecTime,0Perplexity,1NumTrajs,1MinReturn,1AveragePolicyStd,1AverageReturn,1ProcessExecTime,1ExplainedVariance,0NumTrajs,0ProcessExecTime,MeanKLBefore,0StdReturn,ComputeUpdatedDistTime,LossAfter,0EnvExecTime,0PolicyExecTime,0MinReturn,1MaxReturn,1StdReturn,0MaxReturn,0ExplainedVariance
0.00523067071827,4475.946410894394,2.54877,-7.65794372359e-11,24.771206378936768,0.865614,12.7733,3021.25,0.00850897748023,2.54735,93.76239371299744,27.1861834526062,12.7913,400,0.0,0.865042,5527.75,0.9081935882568359,0.128094970324,400,1.018317699432373,-7.29451221648e-16,5577.14294577,0.31263303756713867,-0.00523067079484,26.9268159866333,7.254749298095703,0.0,20000.0,6248.51621887,20100.0,0.0313681963129
0.004036290769,4569.852530479431,2.53366,1.12922871054e-09,24.411304473876953,0.85898,12.6573,2766.5,0.00696118408814,2.53823,93.11808586120605,27.325143814086914,12.5996,400,0.0,0.860987,6014.0,0.8726332187652588,0.17949105829,400,0.9041435718536377,3.72528963233e-09,5047.97759008,0.3535270690917969,-0.00403628963977,24.035446166992188,7.073024272918701,0.0,21500.0,7578.24874229,19400.0,0.032270769847
0.00505540504382,4665.354524850845,2.5258,1.24127830237e-09,25.347979068756104,0.855551,12.519,3197.75,0.00789436418563,2.52725,94.72046709060669,27.398802042007446,12.501,400,0.0,0.856223,6607.25,0.9157721996307373,0.119747247254,400,0.9675352573394775,1.49011480932e-09,4984.45282228,0.35106658935546875,-0.00505540380254,25.776058435440063,8.82681941986084,0.0,21900.0,6804.26501817,19700.0,0.0388937124805
0.0029815499307,4765.447373867035,2.5229,1.03318575917e-10,25.993473052978516,0.854307,12.5602,3590.25,0.0065173166804,2.53053,99.30559515953064,31.27451181411743,12.4646,400,0.0,0.857643,7338.75,0.9705619812011719,0.149138664583,400,0.959967851638794,-8.94069085433e-09,5556.22893134,0.3445560932159424,-0.00298154982738,25.782621145248413,8.698961734771729,0.0,21400.0,7526.09284008,20400.0,0.040023277424
0.00428984379978,4868.649425983429,2.54177,2.05473038584e-09,26.356765270233154,0.86241,12.7591,2236.5,0.0073683061637,2.54625,102.409024477005,30.052958726882935,12.7022,400,0.0,0.864369,7960.0,0.9724373817443848,0.141946665647,400,0.9476416110992432,8.9406961834e-09,4348.71449396,0.35239362716674805,-0.00428984174505,25.644585371017456,12.781872510910034,0.0,20600.0,6952.37369536,19700.0,0.0253053822243
0.00350147965946,4968.874040842056,2.53694,2.70665623248e-09,25.69172501564026,0.86035,12.6416,2389.5,0.00650018639863,2.537,99.47942590713501,30.504888772964478,12.6409,400,0.0,0.860384,6237.5,0.918834924697876,0.109159346748,400,0.9270532131195068,-7.45058459373e-10,4377.57806898,0.3459162712097168,-0.00350147695281,25.28718638420105,10.624196767807007,0.0,21100.0,6971.82499422,19800.0,0.0295731998355
0.00427948959405,5072.059067249298,2.53918,-3.4924590997e-11,25.80481457710266,0.861331,12.7092,2579.25,0.00906553398818,2.54233,102.38138461112976,29.102461576461792,12.6692,400,0.0,0.862731,4607.0,0.9525136947631836,0.115416566333,400,0.9253756999969482,2.23517448994e-09,4891.73736391,1.149035930633545,-0.00427948962897,25.99201464653015,12.825179815292358,0.0,20800.0,5890.77252998,20300.0,0.0307286297074
0.00646238446934,5174.761750459671,2.53573,-4.77302863899e-10,26.576781511306763,0.859797,12.6304,2746.5,0.00974208861589,2.5361,101.88142442703247,31.659120321273804,12.6257,400,0.0,0.859993,7918.0,1.0421733856201172,0.206433373617,400,0.9944145679473877,7.45058625906e-10,4016.98739729,0.38840818405151367,-0.00646238494664,25.50040054321289,10.446118593215942,0.0,21300.0,7589.39892218,17800.0,0.0415682404813
0.00489750590423,5277.646458387375,2.52867,-1.00335451059e-09,25.94029450416565,0.856754,12.5529,1857.0,0.00751038454473,2.52995,102.08958530426025,28.60402798652649,12.5368,400,0.0,0.857328,6797.75,0.9297592639923096,0.140716372991,400,0.9932260513305664,5.21540677312e-09,3398.01427307,0.3613312244415283,-0.00489750690758,25.671266555786133,14.244097232818604,0.0,21700.0,7995.72197725,16800.0,0.0266678786604
0.00343809648039,5379.551723241806,2.52883,-2.10857264982e-09,26.10232639312744,0.856839,12.5743,2012.75,0.00711813056841,2.53165,100.95076847076416,30.46581220626831,12.5388,400,0.0,0.85807,6387.25,0.9840173721313477,0.0886011558945,400,0.9544575214385986,7.45057293638e-10,3996.23728493,0.4104344844818115,-0.00343809858896,25.18581795692444,11.638386011123657,0.0,21200.0,7479.68331131,21100.0,0.0276099174875
0.0039828185807,5483.637824058533,2.5373,8.2654882938e-10,26.223363637924194,0.860458,12.7053,2208.75,0.00685738446191,2.54202,103.24790024757385,28.95095467567444,12.6454,400,0.0,0.862536,5629.75,0.9360301494598389,0.110446646526,400,0.9611697196960449,1.11758902133e-09,3959.61468296,0.3378641605377197,-0.00398281775415,25.94907236099243,14.193171262741089,0.0,21700.0,7306.86594495,18500.0,0.0343873562685
