ItrTime,dLoss,0ProcessExecTime,0Entropy,1Entropy,0StdReturn,1PolicyExecTime,Time,1AverageReturn,1NumTrajs,MeanKL,1EnvExecTime,1MinReturn,LossBefore,0MaxReturn,0NumTrajs,0AveragePolicyStd,0ExplainedVariance,1ExplainedVariance,ComputeUpdatedDistTime,0EnvExecTime,0MinReturn,1MaxReturn,1StdReturn,1ProcessExecTime,0AverageReturn,LossAfter,1AveragePolicyStd,MeanKLBefore,1Perplexity,0PolicyExecTime,0Perplexity
185.7689688205719,0.00275533281383,1.7696280479431152,2.83481,2.83512,2157.93232922,49.308897495269775,2440.5629391670227,1612.5,400,0.0065347943455,53.32845139503479,0.0,-1.32131394714e-09,12000.0,400,0.999222,0.0600548159616,0.0862875015283,0.375868558883667,56.83190870285034,0.0,16000.0,2595.28298072,1.6201379299163818,1301.75,-0.00275533413514,0.999376,2.79396394909e-09,17.0324,13.554499864578247,17.0272
188.39549708366394,0.0023290057703,1.7057337760925293,2.83407,2.83465,1446.06846311,51.0164680480957,2629.9398086071014,1561.25,400,0.00654464121908,53.8733389377594,0.0,1.43336384428e-10,8300.0,400,0.998851,0.042502005251,0.0687513573457,0.35531044006347656,56.599108934402466,0.0,13600.0,2117.69295166,1.7500100135803223,1056.0,-0.00232900562696,0.999116,-3.72529385118e-09,17.0244,13.518678903579712,17.0145
185.37088871002197,0.00278461240232,1.771559238433838,2.8529,2.8477,1741.51828515,48.4744827747345,2816.244415283203,2090.75,400,0.00659831240773,53.40328407287598,0.0,2.79396783487e-10,8600.0,400,1.00909,0.0341805044604,0.077816721098,0.46894288063049316,56.41338396072388,0.0,15700.0,2953.52153158,1.638491153717041,1186.25,-0.00278461212292,1.00647,3.35276251207e-09,17.248,14.449487686157227,17.338
184.96734976768494,0.00319777786499,1.7493367195129395,2.85057,2.84543,2269.62001225,48.47858238220215,3002.3352370262146,2393.5,400,0.00970052555203,52.95707559585571,0.0,-1.5483238025e-09,12700.0,400,1.00794,0.0351922350704,0.0641584013173,0.362957239151001,56.505138635635376,0.0,21200.0,2908.32559216,1.6115074157714844,1555.0,-0.00319777941331,1.00534,-1.24797185919e-08,17.209,14.484532594680786,17.2976
186.76421785354614,0.0027265912795,1.6998417377471924,2.85124,2.85181,2457.82581767,48.72085523605347,3190.216517686844,2812.25,400,0.00648721121252,52.985185861587524,0.0,-3.78349795938e-10,11700.0,400,1.00861,0.057010588494,0.125617592319,0.3837239742279053,57.727864265441895,0.0,16800.0,3240.79850307,1.5410315990447998,1693.5,-0.00272659165785,1.00891,5.77419934089e-09,17.3192,14.743787288665771,17.3093
186.87496304512024,0.00271232773084,1.7831387519836426,2.85443,2.85359,1748.28744776,49.722501277923584,3378.131458759308,1922.0,400,0.00646303407848,52.98791456222534,0.0,2.09547518226e-10,9700.0,400,1.0101,0.032364906349,0.054814489053,0.3944997787475586,57.23278570175171,0.0,11600.0,2355.38022408,1.7247257232666016,1079.0,-0.00271232752129,1.00962,-1.49011647466e-09,17.35,13.654413938522339,17.3645
185.97685599327087,0.0029548586579,1.7711420059204102,2.85105,2.84949,2217.60274565,50.2364284992218,3565.127829313278,2935.5,400,0.0068591311574,53.80870246887207,0.0,5.35510524813e-10,14800.0,400,1.00792,0.0297996812068,0.093214568626,0.35822153091430664,55.22132849693298,0.0,17500.0,3127.06567728,1.607588291168213,1574.25,-0.00295485812239,1.00709,7.45058847951e-10,17.279,13.348206281661987,17.3059
182.5000865459442,0.00274895504117,1.733384609222412,2.82143,2.82292,2515.06609009,48.42957639694214,3748.8043341636658,3674.5,400,0.00687842164189,53.09199142456055,0.0,4.65661342819e-10,17500.0,400,0.99337,0.0280798453993,0.111807679165,0.3571479320526123,54.24867820739746,0.0,18500.0,3870.88487946,1.591127872467041,1622.75,-0.00274895457551,0.994093,6.51925446959e-09,16.8259,13.991754531860352,16.8008
184.16224074363708,0.00273636279671,1.6847708225250244,2.82306,2.81864,3083.3177646,48.21948838233948,3934.219170331955,3347.5,400,0.00697292294353,52.835925817489624,0.0,6.33735952604e-10,15100.0,400,0.994202,0.0273700210509,0.0558793589663,0.4076507091522217,56.49850606918335,0.0,15300.0,3712.13466216,1.4854202270507812,2011.25,-0.00273636216298,0.991955,3.72528474735e-09,16.754,14.534594774246216,16.8283
183.67313504219055,0.00315909272758,1.6340787410736084,2.82219,2.82155,3284.65294019,48.34717512130737,4118.8808789253235,4163.0,400,0.00674614449963,52.33390426635742,0.0,9.19681109046e-10,17400.0,400,0.993816,0.0334867156659,0.111191595908,0.3699946403503418,56.20991826057434,0.0,21000.0,4689.45956375,1.607182502746582,2147.75,-0.0031590918079,0.993469,4.47034276263e-09,16.8028,14.507518291473389,16.8137
182.2784698009491,0.00345700637554,1.6647944450378418,2.809,2.81225,2546.86855521,48.32888746261597,4302.713965654373,5606.5,400,0.00725745456293,51.93207049369812,0.0,-8.55652715348e-10,16400.0,400,0.987484,0.0263118170608,0.138407396114,0.3501431941986084,55.859227657318115,0.0,35300.0,5621.53517733,1.4923408031463623,1509.25,-0.00345700723119,0.98901,3.72528285997e-10,16.6474,13.393624305725098,16.5934
183.17333722114563,0.00329521173844,1.5350544452667236,2.81023,2.81181,2960.0411737,49.43602013587952,4486.874675273895,4252.25,400,0.00928908120841,53.00242066383362,0.0,-8.14907585855e-11,19200.0,400,0.988068,0.0237151672994,0.0701443786175,0.45328736305236816,54.811519145965576,0.0,29200.0,4946.52352036,1.5102756023406982,1587.5,-0.00329521181993,0.988858,-5.58796620087e-10,16.6399,13.220060348510742,16.6137
181.0093502998352,0.00391510732006,1.56233811378479,2.80797,2.80597,3530.83204606,48.62811088562012,4668.979739189148,5485.75,400,0.00957498233765,52.56458926200867,0.0,-2.32830421609e-11,20700.0,400,0.987053,0.0605760697201,0.0931972808244,0.4130072593688965,54.311957120895386,0.0,31000.0,6070.68134047,1.4615809917449951,2299.75,-0.00391510734335,0.986174,4.09782296984e-09,16.5432,13.191592454910278,16.5763
182.77168583869934,0.00320476663983,1.5964815616607666,2.8062,2.80812,3968.86784077,47.42841076850891,4852.77589058876,6065.5,400,0.00660288985819,51.87581753730774,0.0,-4.8676151998e-10,19000.0,400,0.986244,0.0388358253676,0.126711915975,0.3484218120574951,55.220497846603394,0.0,25000.0,5699.92190736,1.5035145282745361,2525.75,-0.00320476712659,0.987177,4.47035564122e-09,16.5787,14.295780897140503,16.5468
184.4047679901123,0.00407801214897,1.6882905960083008,2.80458,2.80799,2221.5241249,48.46783208847046,5038.85782623291,5421.5,400,0.00977456569672,52.24257278442383,0.0,1.89174925724e-10,13700.0,400,0.985482,0.0234216362551,0.106600641764,0.4263327121734619,56.993916749954224,0.0,23300.0,5429.35887099,1.4968774318695068,1170.75,-0.00407801195979,0.987174,-4.65661376126e-09,16.5765,14.110050916671753,16.5201
