1MaxReturn,1StdReturn,1MinReturn,0MaxReturn,1PolicyExecTime,LossBefore,0Perplexity,1ExplainedVariance,1AverageReturn,1EnvExecTime,0StdReturn,ComputeUpdatedDistTime,1NumTrajs,1Perplexity,MeanKLBefore,1ProcessExecTime,0EnvExecTime,0AverageReturn,0MinReturn,0ProcessExecTime,Time,1AveragePolicyStd,dLoss,0AveragePolicyStd,LossAfter,ItrTime,MeanKL,0Entropy,0NumTrajs,0ExplainedVariance,1Entropy,0PolicyExecTime
51600.0,17401.8907019,0.0,41900.0,78.14875936508179,8.14907169522e-11,14.0651,0.400800982508,8730.0,57.72630715370178,7749.15136886,0.4439733028411865,400,14.0575,-7.45058237328e-10,2.148888111114502,54.92074751853943,2764.25,0.0,2.119635581970215,17031.34056353569,0.907245,0.0027839959017,0.907486,-0.00278399582021,231.69067668914795,0.00850662402809,2.6437,400,0.0838060683576,2.64315,25.716792583465576
53000.0,19459.5169519,0.0,41900.0,78.30957984924316,-2.85945156442e-10,14.124,0.46477367916,14910.0,57.91996216773987,6900.9332521,0.45032429695129395,400,14.1711,1.49011691875e-09,2.12286639213562,55.358458518981934,1745.5,0.0,2.115767478942871,17264.06206035614,0.910907,0.00429894094632,0.909375,-0.00429894123226,231.5174708366394,0.00698272371665,2.64788,400,0.0101683145158,2.65121,25.287070512771606
52700.0,21765.6438912,0.0,51600.0,78.44278645515442,-1.20307963591e-09,14.0916,0.3872165534,15414.0,57.568522691726685,12432.5375427,0.44858479499816895,400,14.1191,4.8428798749e-09,2.1224799156188965,55.2028067111969,4639.5,0.0,2.0796375274658203,17494.609380722046,0.90924,0.00289803716187,0.908332,-0.00289803836495,229.35764455795288,0.00854083243757,2.64558,400,0.0283625903126,2.64753,23.82201313972473
51800.0,17500.5728478,0.0,50700.0,79.27039837837219,-1.39698391743e-10,14.0723,0.0751896198623,8770.0,57.27026557922363,9023.75973472,0.45969629287719727,400,14.0828,-3.72529285197e-10,2.104853868484497,57.366455078125,3514.5,0.0,2.3212809562683105,17727.517419576645,0.908066,0.00234846104868,0.907711,-0.00234846118838,231.8536422252655,0.00817922316492,2.64421,400,0.0158818600522,2.64495,22.230130672454834
52900.0,15563.881513,0.0,33900.0,79.32729625701904,2.32830699165e-11,14.0791,0.129770034325,6843.5,57.67044234275818,6075.57774516,0.4788525104522705,400,14.1016,-3.72529174175e-10,2.1374175548553467,55.70037913322449,1947.75,0.0,2.1462020874023438,17957.863503694534,0.908699,0.00246440435294,0.907963,-0.00246440432966,229.2093048095703,0.00984313804656,2.64469,400,0.0158402857313,2.64629,22.011577129364014
52200.0,19722.3000941,0.0,48400.0,80.48979997634888,3.72529035397e-10,14.0449,0.445748456158,11227.0,57.782185077667236,5534.11761259,0.4733097553253174,400,14.0571,-1.49011691875e-09,2.1588847637176514,56.67870211601257,1756.5,0.0,2.1738851070404053,18195.69618344307,0.907225,0.00299730421975,0.906823,-0.00299730384722,236.70521569252014,0.00773319881409,2.64226,400,0.0142834201062,2.64313,25.241413831710815
52400.0,16048.2383593,0.0,49700.0,78.79566216468811,-2.79396783487e-10,14.0749,0.242736037514,8456.75,57.36594843864441,7733.16467803,0.5567073822021484,400,14.1174,-3.72529118664e-10,2.2025065422058105,56.38612365722656,2973.75,0.0,2.1127500534057617,18431.542899370193,0.909187,0.00262098498642,0.907806,-0.00262098526582,234.61442923545837,0.00683918781579,2.64439,400,0.0205489777378,2.64741,26.37977361679077
52600.0,17540.0328517,0.0,39200.0,77.25422835350037,-7.04312719257e-10,13.8138,0.303062129567,10732.75,58.250269174575806,7760.97477367,0.428619384765625,400,13.8155,-3.72528924375e-10,2.146221876144409,55.84689784049988,3093.25,0.0,2.10650372505188,18667.933525562286,0.899406,0.00302228447399,0.899341,-0.0030222851783,235.25131511688232,0.00778307765722,2.62567,400,0.0206607060404,2.62579,27.230454683303833
52600.0,18879.3590397,0.0,52000.0,75.84079670906067,8.6147333711e-10,14.147,0.129946422247,10748.5,57.76840829849243,10333.9081396,0.44788575172424316,400,14.1329,-2.98023383749e-09,2.1904056072235107,55.83062696456909,3685.25,0.0,2.125051975250244,18905.441177129745,0.909668,0.00288893065881,0.910117,-0.00288892979734,236.29386687278748,0.00728796795011,2.6495,400,0.0148394723837,2.64851,28.283762454986572
52400.0,19521.6081801,0.0,50600.0,76.32814383506775,9.54605727799e-10,14.1838,0.252925830931,13213.75,59.288278579711914,12257.7520344,0.40210413932800293,400,14.1791,-3.72529951331e-10,2.345529794692993,55.126405000686646,4980.25,0.0,2.0388729572296143,19142.153631925583,0.911189,0.00431289107073,0.911331,-0.00431289011613,235.6332142353058,0.00915742386132,2.6521,400,0.0278400163888,2.65177,29.725100994110107
52800.0,22714.5987074,0.0,50900.0,75.75637626647949,-5.35510524813e-10,14.1889,0.387381196689,17716.75,58.35042762756348,10174.0128483,0.4706459045410156,400,14.2222,-1.19209282445e-08,2.195505142211914,56.03614163398743,3462.75,0.0,2.219982147216797,19382.919110059738,0.912599,0.00399492674042,0.911517,-0.00399492727593,239.5443615913391,0.00936481356621,2.65246,400,0.115153478191,2.6548,34.182754039764404
50600.0,13560.5416535,0.0,33000.0,76.32861638069153,-2.79396838998e-10,14.079,0.184476364847,6857.75,58.57674789428711,5036.95552889,0.4681687355041504,400,14.1196,-8.19563972243e-09,2.2304317951202393,55.69184851646423,1427.0,0.0,2.1232755184173584,19624.099877119064,0.909254,0.0043297663331,0.907928,-0.0043297666125,239.94676232337952,0.00705233961344,2.64468,400,0.0177634466438,2.64756,34.169997453689575
52800.0,21514.325691,0.0,49400.0,75.3190188407898,3.31783656105e-10,14.0649,0.481000884412,17730.25,57.81570219993591,8017.86990104,0.46685147285461426,400,14.0889,1.11759090871e-09,2.158308744430542,55.261462926864624,2328.5,0.0,2.1353423595428467,19863.03310084343,0.908263,0.0047576449404,0.90747,-0.00475764460862,237.68263268470764,0.00690243113786,2.64368,400,0.0120251709237,2.64539,33.77922987937927
51900.0,17506.3444196,0.0,44100.0,76.76452589035034,-6.51925791129e-10,13.9498,0.40453115244,9347.75,58.36668157577515,6730.61288071,0.4543426036834717,400,13.965,3.7252820273e-10,2.126934766769409,55.41388130187988,1599.5,0.0,2.090165853500366,20100.017181158066,0.904253,0.00378887499683,0.903748,-0.00378887564875,235.78344082832336,0.00965440738946,2.63546,400,0.037729027641,2.63656,30.652421951293945
53200.0,18142.1302429,0.0,38400.0,77.4387845993042,7.05768152254e-11,13.7144,0.361108255004,9964.5,58.33661913871765,6010.48133992,0.5379807949066162,400,13.712,-7.45058126306e-10,2.071932554244995,55.552088260650635,1873.75,0.0,2.098142385482788,20335.800881147385,0.896026,0.00356386422718,0.896095,-0.0035638641566,234.62754344940186,0.00902212783694,2.61845,400,0.0218646609566,2.61827,28.12950301170349
52200.0,19004.1205466,0.0,49900.0,78.88469576835632,-3.8126016233e-10,13.7257,0.236094811133,9073.5,58.825055837631226,9195.93021056,0.45654773712158203,400,13.7706,5.9604667868e-09,2.178185224533081,55.465948820114136,2435.25,0.0,2.0359792709350586,20572.035320043564,0.897963,0.00200591105095,0.896491,-0.00200591143221,235.0431365966797,0.00980861950666,2.61927,400,0.0269581904609,2.62253,26.93504047393799
52400.0,18801.8018934,0.0,37900.0,77.40513944625854,-6.98491930962e-10,13.73,0.172879697207,9443.25,58.37779641151428,6761.36413289,0.4032278060913086,400,13.7443,1.11758713395e-09,2.187553882598877,55.841280698776245,1747.75,0.0,2.2484021186828613,20809.21275997162,0.897077,0.00224710372277,0.896604,-0.00224710442126,234.79570317268372,0.0066979075782,2.61958,400,0.0220786488704,2.62062,27.510029554367065
52700.0,21357.3159362,0.0,49400.0,77.62288570404053,-2.29338192881e-09,13.6343,0.385939742669,16584.0,58.22433161735535,10712.8686372,0.5184481143951416,400,13.6196,-3.35276695296e-09,2.2226974964141846,54.965269327163696,3943.25,0.0,2.110388994216919,21041.30479478836,0.892999,0.00423847747734,0.893471,-0.00423847977072,230.92952704429626,0.00732719153166,2.61259,400,0.0405754826999,2.61151,25.015583038330078
52400.0,20815.2303855,0.0,43500.0,77.01284098625183,1.03609631985e-09,13.5059,0.1834626622,13972.0,57.571934938430786,8316.6760187,0.43537068367004395,400,13.5074,7.45058681417e-10,2.118351459503174,55.69527196884155,3070.0,0.0,2.2231364250183105,21276.5800511837,0.889307,0.00321356939385,0.889255,-0.00321356835775,234.13172245025635,0.00714101269841,2.60313,400,0.0354828724442,2.60324,26.49252200126648
52600.0,14882.2142506,0.0,51400.0,72.1998200416565,3.02679853403e-10,13.5013,0.133846636452,5657.0,55.144392013549805,8631.17734944,0.45635318756103516,400,13.5047,7.45057793239e-10,2.1046812534332275,53.372445583343506,2044.75,0.0,1.972977876663208,21493.35725426674,0.889217,0.00245187205728,0.889099,-0.0024518717546,215.65945196151733,0.0073981648311,2.60279,400,0.013173262092,2.60304,20.324942111968994
50600.0,12405.1702301,0.0,50100.0,72.43655443191528,-6.98491986473e-10,13.2938,0.0797504972792,4148.75,55.57802104949951,9794.06560117,0.4283602237701416,400,13.2817,7.45058126306e-10,1.9360830783843994,53.49864196777344,2927.0,0.0,1.9817988872528076,21711.886704444885,0.88185,0.00309846736491,0.882243,-0.0030984680634,217.4324119091034,0.00781578477472,2.5873,400,0.0227720435787,2.58639,21.62699294090271
51900.0,14753.945879,0.0,51400.0,71.68492889404297,2.59024079963e-10,13.4925,0.110848292045,6241.0,55.15543079376221,9880.14927772,0.43625950813293457,400,13.5143,-3.72528896619e-10,1.9796679019927979,53.86485934257507,2500.5,0.0,1.9494402408599854,21929.763943195343,0.889556,0.002846645916,0.888832,-0.00284664565697,216.741037607193,0.00725325383246,2.60213,400,0.010816853362,2.60375,21.89129900932312
52500.0,17138.7694351,0.0,51400.0,69.65375971794128,-1.21071941361e-09,13.5684,0.131464481024,7113.5,54.90801930427551,15860.8424567,0.453385591506958,400,13.5492,1.38777878078e-17,1.9515306949615479,53.313135862350464,7418.75,0.0,1.9429988861083984,22146.907997131348,0.890679,0.00150840980932,0.891309,-0.00150841102004,216.0591676235199,0.00643465900794,2.60775,400,0.0209843227689,2.60633,23.073604106903076
52000.0,19334.3411512,0.0,32000.0,70.60753989219666,-1.86992110685e-09,13.4475,0.245480363252,11098.5,55.364171504974365,6017.23190097,0.4332854747772217,400,13.4607,7.45057737728e-10,2.0608298778533936,53.60153675079346,2170.5,0.0,2.0722813606262207,22366.133451461792,0.887768,0.00223340605589,0.887329,-0.00223340792581,217.0645842552185,0.00867006462067,2.59879,400,0.018801951172,2.59978,23.346636056900024
48200.0,11641.6634443,0.0,16100.0,72.08810567855835,-1.35332828277e-10,13.698,0.0368326923511,4158.5,55.2415554523468,2418.87287802,0.4246065616607666,400,13.7227,0.0,2.0722765922546387,53.3930549621582,648.0,0.0,2.0441012382507324,22585.704419136047,0.896402,0.00142916627665,0.895587,-0.00142916641198,218.41802549362183,0.00692648859695,2.61725,400,0.00558702043836,2.61905,23.357885360717773
53000.0,16627.3392621,0.0,7000.0,71.57815194129944,-1.38777878078e-17,13.8806,0.607213670837,7096.25,54.710999488830566,715.077618165,0.4161977767944336,400,13.9019,-3.72528841108e-10,1.9757070541381836,53.63984179496765,208.0,0.0,2.0785422325134277,22803.996575832367,0.90225,0.00225081155077,0.901554,-0.00225081155077,217.19684529304504,0.00908693671227,2.63049,400,0.00758082921622,2.63202,23.29886293411255
49200.0,10851.7973626,0.0,18400.0,71.048757314682,1.11758713395e-09,13.8117,0.29442898731,3662.0,54.5175347328186,2800.01781244,0.4145350456237793,400,13.8313,-3.72529007642e-10,2.0219388008117676,53.881645917892456,899.5,0.0,1.9500224590301514,23021.307092905045,0.89998,0.00314408186823,0.899326,-0.00314408075064,216.22440218925476,0.00894722435623,2.62552,400,0.00723361073366,2.62693,22.927345991134644
51400.0,15646.8365413,0.0,34900.0,70.41367769241333,-5.09317588104e-11,13.7,0.261529611619,8957.5,54.2202730178833,7749.23155868,0.43460774421691895,400,13.6835,-7.45058070795e-10,1.9708366394042969,53.28020119667053,3589.5,0.0,1.942568302154541,23239.478667259216,0.895163,0.000992558147118,0.895676,-0.00099255819805,217.02172708511353,0.00597384572029,2.61739,400,0.0146205584279,2.61619,22.783217191696167
51800.0,15903.6348656,0.0,52400.0,71.50115299224854,5.06406638845e-10,13.7492,0.0901890487417,6434.25,54.55851221084595,16472.6720188,0.426908016204834,400,13.7236,6.3329945732e-09,1.910489797592163,52.496726512908936,7121.25,0.0,1.9113922119140625,23454.20184779167,0.896434,0.00235918680555,0.89727,-0.00235918629915,213.71334886550903,0.00938691664487,2.62098,400,0.0150692779401,2.61912,21.224019527435303
52900.0,16129.2153231,0.0,52400.0,72.38804221153259,5.82076609135e-10,13.6325,0.0275971961001,6575.75,54.39136481285095,18075.9805664,0.4166131019592285,400,13.5985,3.72529063153e-10,1.8853700160980225,52.45250344276428,8798.75,0.0,1.8223352432250977,23670.97896194458,0.892304,0.00241967185866,0.893411,-0.00241967127658,215.6461465358734,0.00990059133619,2.61246,400,0.0190101832986,2.60996,22.565824508666992
52400.0,13684.3321357,0.0,52200.0,72.05231237411499,1.04773786869e-10,13.6124,0.0178192400185,5248.0,54.64779257774353,17468.5918436,0.43541693687438965,400,13.5776,1.49011536443e-09,1.9189190864562988,53.03529930114746,8607.0,0.0,1.949143886566162,23891.97381734848,0.891731,0.00372104613343,0.892862,-0.00372104602866,218.67235326766968,0.00775152863935,2.61098,400,0.0192553476574,2.60842,22.544248580932617
52500.0,12755.9587032,0.0,51600.0,70.1091833114624,5.12227427141e-10,13.9085,0.125931615393,4272.75,54.9152615070343,14541.967265,0.42994093894958496,400,13.8873,-7.4505784875e-10,1.9148955345153809,53.300042390823364,5825.75,0.0,1.8566319942474365,24108.39320874214,0.901966,0.00139355745632,0.902656,-0.00139355694409,215.36237573623657,0.00683870492503,2.6325,400,0.0124999226769,2.63097,22.9886736869812
52700.0,11332.7405225,0.0,52500.0,69.55837559700012,-5.82076664646e-10,14.4488,0.0469655721805,2843.5,54.674498081207275,13105.6006253,0.39388370513916016,400,14.4428,-3.72528896619e-10,1.922212839126587,52.859153032302856,4338.5,0.0,1.7879421710968018,24329.02636241913,0.919848,0.00152600079309,0.920028,-0.00152600137517,219.29636693000793,0.00884355325252,2.67061,400,0.00840666200915,2.6702,28.091877460479736
51500.0,13001.4945655,0.0,21900.0,69.39781379699707,-2.9394867096e-10,14.5389,0.317313839696,5356.25,54.724183797836304,2544.63351978,0.4394502639770508,400,14.5761,-7.45059014484e-10,1.8662919998168945,52.73731994628906,765.5,0.0,1.8050706386566162,24551.38646388054,0.924145,0.00272797624057,0.922931,-0.00272797653452,221.2962884902954,0.00843644980341,2.67683,400,0.00775717273733,2.67938,28.34342670440674
53300.0,20974.7483656,0.0,52100.0,69.22674322128296,-1.16415266316e-10,14.6253,0.314474157347,11809.0,54.50240778923035,16695.2208263,0.4401254653930664,400,14.6253,-3.91155507984e-09,1.8687052726745605,52.83236837387085,8488.75,0.0,1.821749210357666,24771.53200483322,0.926085,0.00157286471222,0.926039,-0.00157286482863,219.04952430725098,0.00748331611976,2.68275,400,0.0224142080553,2.68275,28.291836977005005
52000.0,17107.0461342,0.0,49800.0,67.22742700576782,3.14321346728e-10,14.6175,0.0973782005662,7154.75,54.4096360206604,10647.8273723,0.3717343807220459,400,14.6128,-3.1664952882e-09,1.8547627925872803,52.50951862335205,3233.5,0.0,1.8227574825286865,24989.822184324265,0.926096,0.00165657951729,0.926224,-0.00165657920297,217.12791776657104,0.00970037095249,2.68222,400,0.0076749155979,2.68189,28.91848087310791
53400.0,14153.2306471,0.0,7800.0,67.8034896850586,-2.91038304567e-10,14.2532,0.761661329625,4771.5,54.796226501464844,934.476323938,0.48136353492736816,400,14.2844,-1.49011625261e-09,1.8362383842468262,52.709723234176636,252.0,0.0,1.7850022315979004,25209.76623558998,0.916375,0.00189032283379,0.915401,-0.00189032312483,218.80594158172607,0.00632801046595,2.65698,400,0.0052936296686,2.65917,29.329062461853027
51200.0,12033.3486196,0.0,44000.0,70.57456636428833,1.1641548836e-11,14.0903,0.12337166608,4861.0,55.12674522399902,8096.68518593,0.467907190322876,400,14.1359,-1.53667978342e-09,1.921226978302002,52.479982137680054,2483.0,0.0,1.812664270401001,25431.676664114,0.911568,0.00279327809112,0.910007,-0.00279327807948,220.72008728981018,0.00664170179516,2.64549,400,0.00727815831859,2.64872,28.27200174331665
52900.0,13101.983607,0.0,31600.0,69.76357436180115,-3.84170584233e-10,13.8994,0.408019495556,4163.25,54.674344539642334,5740.35713175,0.4396038055419922,400,13.9026,-5.58793289418e-10,1.8879139423370361,52.56467533111572,1550.0,0.0,1.8381922245025635,25652.204789876938,0.903721,0.0022088383208,0.90364,-0.00220883870497,219.3672375679016,0.00794034637511,2.63185,400,0.00634680072752,2.63208,28.271649599075317
43700.0,8403.94094681,0.0,30400.0,71.7596709728241,8.03265731708e-10,14.2134,0.066983826357,2361.25,54.49306511878967,4304.26834665,0.4319291114807129,400,14.2373,-1.11758668986e-09,1.8700909614562988,52.53853249549866,1118.0,0.0,1.8492417335510254,25872.907011032104,0.914239,0.00221760511631,0.913418,-0.00221760431305,219.55344414710999,0.00791982654482,2.65418,400,0.00652754420431,2.65586,26.283369541168213
