LossAfter,1MinReturn,dLoss,1ExplainedVariance,0Perplexity,1PolicyExecTime,Time,ComputeUpdatedDistTime,1Entropy,1ProcessExecTime,0AverageReturn,1AverageReturn,0Entropy,1Perplexity,1NumTrajs,MeanKL,LossBefore,0EnvExecTime,0PolicyExecTime,MeanKLBefore,0MinReturn,1MaxReturn,ItrTime,0ProcessExecTime,0NumTrajs,1EnvExecTime,1StdReturn,1AveragePolicyStd,0ExplainedVariance,0StdReturn,0MaxReturn,0AveragePolicyStd
-0.00352752488106,0.0,0.00352752547915,0.159327928697,14.4001,57.795602560043335,7664.797739982605,0.3544154167175293,2.6698,1.8772695064544678,2477.5,5538.25,2.66724,14.4371,400,0.00672001577914,5.98083804704e-10,64.94896054267883,17.48129892349243,2.23517115927e-09,0.0,30400.0,216.2245078086853,1.897989273071289,400,60.55263900756836,7700.9455223,0.919979,0.0360957621173,5602.52119585,30400.0,0.918823
-0.00458825146779,0.0,0.00458825119713,0.148024701801,14.2787,59.82631039619446,7880.143261432648,0.3372669219970703,2.65767,1.7867965698242188,3490.0,7448.25,2.65877,14.2631,400,0.00696073006839,-2.70665628799e-10,63.26449966430664,16.238237142562866,1.11758902133e-09,0.0,35700.0,214.32295274734497,1.8568952083587646,400,62.359421253204346,9773.37438849,0.914403,0.0245005547193,6548.44638063,31000.0,0.914865
-0.00431282725185,0.0,0.00431282710633,0.129098878411,14.221,60.42491030693054,8097.844397068024,0.3550453186035156,2.65712,1.8392043113708496,2961.5,5370.75,2.65472,14.2552,400,0.0065850596875,-1.45519124528e-10,64.54073667526245,16.457533597946167,6.33299634956e-09,0.0,29700.0,216.64323782920837,1.78928542137146,400,62.436952352523804,6405.01517855,0.91409,0.0446174433122,5828.74066587,27300.0,0.913001
-0.00471351714805,0.0,0.00471351790766,0.158518740229,14.2546,60.15314531326294,8315.677689552307,0.39738893508911133,2.65959,1.8039531707763672,1886.0,6486.5,2.65708,14.2904,400,0.00993838626891,7.59609986023e-10,65.33654189109802,16.53929376602173,2.79397638359e-09,0.0,33100.0,216.74066042900085,1.8608989715576172,400,62.14608144760132,9728.54139889,0.915222,0.0180088050002,4811.59578518,28900.0,0.914043
-0.00494063645601,0.0,0.00494063764781,0.12449492227,14.2439,59.806971073150635,8535.277383327484,0.40102672576904297,2.65945,1.8434114456176758,3144.75,5883.0,2.65633,14.2884,400,0.00894485134631,1.19180187941e-09,66.70001196861267,16.856686115264893,-8.00937272061e-09,0.0,39500.0,218.55785298347473,1.856748104095459,400,61.82218837738037,8172.50334965,0.915164,0.0266092531714,6077.17635399,29500.0,0.913727
-0.00400983635336,0.0,0.00400983570871,0.234837340246,14.5146,63.64372277259827,8759.062171936035,0.37230610847473145,2.67453,1.7722272872924805,3681.25,8509.25,2.67516,14.5056,400,0.00682532973588,-6.44649833514e-10,65.41847729682922,16.634636640548706,-7.6368493751e-09,0.0,41400.0,222.20099759101868,1.955458164215088,400,63.29726600646973,11312.0020084,0.922073,0.0312403431162,6518.6481296,33200.0,0.922337
-0.00388636323623,0.0,0.00388636348798,0.125278107003,14.5389,59.3166069984436,8974.474759101868,0.3730463981628418,2.68188,1.8747198581695557,3045.5,6494.5,2.67683,14.6126,400,0.00966755393893,2.51748150104e-10,63.97219443321228,17.137412786483765,1.26659891464e-08,0.0,39000.0,214.49513721466064,1.8649628162384033,400,61.38634395599365,9996.74045627,0.925642,0.0702508581768,6541.63815493,36300.0,0.92327
-0.00440444843844,0.0,0.00440444750711,0.0520082105189,14.5785,50.61471724510193,9165.407749176025,0.34423089027404785,2.68044,1.6755115985870361,4256.5,5528.75,2.67955,14.5915,400,0.00657494459301,-9.31322574615e-10,58.16343879699707,15.603789806365967,1.3038518043e-09,0.0,36400.0,189.99555325508118,1.8268852233886719,400,52.58522963523865,8267.94100351,0.924843,0.0313277403423,7462.12153144,36400.0,0.924435
-0.00498564029112,0.0,0.00498563960427,0.12762520572,14.5097,58.51901865005493,9375.057619810104,0.36144351959228516,2.67648,1.7387259006500244,4075.0,7235.25,2.67482,14.5338,400,0.00688957655802,-6.8685035437e-10,59.67919707298279,16.300441026687622,-5.77420555814e-09,0.0,36400.0,208.53589367866516,1.8723821640014648,400,61.28987741470337,9466.08590905,0.92295,0.0809162089101,7140.07878108,37000.0,0.922108
-0.00449187122285,0.0,0.00449187085032,0.15100913724,14.5905,61.3505642414093,9596.607528924942,0.35409092903137207,2.68608,1.8514657020568848,2313.0,8326.25,2.68037,14.674,400,0.00663595320657,-3.72529063153e-10,65.59117794036865,16.629124879837036,-5.96045923729e-09,0.0,39800.0,220.60243844985962,1.8556370735168457,400,63.944573163986206,9762.92404649,0.927299,0.0300135880462,5270.70023811,30200.0,0.924679
-0.00521514285356,0.0,0.00521514284483,0.225050456422,14.5479,62.13548469543457,9817.841293096542,0.35051584243774414,2.67488,1.948378086090088,2233.5,7096.0,2.67744,14.5106,400,0.00982362683862,-8.73115468814e-12,64.73581981658936,16.655810356140137,-8.32667268469e-17,0.0,41400.0,220.26734328269958,1.9515068531036377,400,63.761401653289795,8818.28690846,0.92223,0.0207659162972,4399.70200695,22200.0,0.923431
-0.00392394512892,0.0,0.00392394587398,0.289783067971,14.5121,53.29217457771301,10010.481541633606,0.3628075122833252,2.67349,1.6707565784454346,4511.25,10207.5,2.67498,14.4905,400,0.00681865029037,7.45058126306e-10,55.45396065711975,14.102635145187378,2.04891015265e-09,0.0,42800.0,191.57583260536194,1.8224906921386719,400,55.789488792419434,13054.9528437,0.921636,0.0329080430718,8312.50554511,34700.0,0.922302
-0.00410470273346,0.0,0.00410470190691,0.117894725369,14.6211,65.89524507522583,10238.567753076553,0.3272552490234375,2.68455,1.9814817905426025,2147.0,7094.0,2.68246,14.6517,400,0.00975975953043,-8.26548718358e-10,63.10730481147766,15.979472160339355,-7.45052353146e-10,0.0,43400.0,227.107985496521,1.9131619930267334,400,69.02190852165222,10839.770016,0.926737,0.0133867596209,5306.74957012,29400.0,0.925736
-0.00408585462719,0.0,0.00408585586119,0.221930842055,14.6932,66.2725350856781,10471.694968938828,0.33391261100769043,2.68873,1.8591899871826172,3531.25,12238.5,2.68739,14.713,400,0.00662556430325,1.23400245577e-09,68.17496061325073,18.10651969909668,5.77419223546e-09,0.0,44800.0,232.1548192501068,1.9095661640167236,400,66.46923851966858,13806.8015032,0.928552,0.0497717894621,7033.82530615,37100.0,0.927895
-0.00354811758734,0.0,0.00354811735451,0.110448970435,14.8065,63.97421193122864,10698.723600149155,0.3438401222229004,2.69844,1.987924337387085,1752.5,4792.5,2.69507,14.8565,400,0.00663134362549,-2.32830643654e-10,64.3438651561737,17.40666651725769,4.56348647759e-09,0.0,45400.0,225.8906753063202,1.8795161247253418,400,66.9246072769165,9505.88995045,0.933077,0.0224989917725,4230.56659917,26800.0,0.931497
-0.0042386520654,0.0,0.00423865214689,0.119546582696,14.7841,64.4663577079773,10929.3352394104,0.3419160842895508,2.69607,1.8848137855529785,3364.0,6419.0,2.69355,14.8213,400,0.0070007420145,8.14907585855e-11,65.44852828979492,17.68586492538452,4.28408597486e-09,0.0,44700.0,229.53696370124817,1.9866478443145752,400,67.12115907669067,9795.09515012,0.932035,0.0356172734075,7061.65731256,34300.0,0.93086
-0.00394922308624,0.0,0.00394922384294,0.065234653822,14.7599,64.27747583389282,11156.284590959549,0.3805563449859619,2.6912,1.8647570610046387,2359.0,6307.75,2.69191,14.7493,400,0.00673704408109,7.56699591875e-10,65.16001272201538,16.647592306137085,-5.77420999903e-09,0.0,42500.0,225.9812228679657,1.980311632156372,400,66.92972493171692,10871.633499,0.929852,0.0380771244278,5030.83183977,30300.0,0.930183
-0.00466777570546,0.0,0.00466777563561,0.0640309182545,14.7528,64.66152095794678,11385.098866224289,0.3586893081665039,2.69416,2.044046401977539,3338.0,5197.0,2.69143,14.7931,400,0.00990701559931,-6.98491958717e-11,66.33109426498413,16.93707847595215,1.86261714386e-10,0.0,44600.0,227.80075979232788,1.853933572769165,400,67.12347745895386,9711.137472,0.931238,0.0173132738336,8409.94090348,41700.0,0.929993
-0.00494495686144,0.0,0.00494495655184,0.211229525113,14.7794,65.36293506622314,11616.857940912247,0.4323418140411377,2.69519,2.007129430770874,3303.25,8399.0,2.69323,14.8083,400,0.00909849256277,-3.09591963177e-10,66.55946636199951,16.991493701934814,5.96046634271e-09,0.0,38900.0,230.80423617362976,1.9994752407073975,400,68.10875964164734,10569.5363664,0.931817,0.0251740398905,6991.01311953,38100.0,0.930912
-0.00408071884885,0.0,0.00408071879065,0.117986481109,14.8997,65.6179780960083,11849.403272390366,0.34821248054504395,2.70567,1.866565465927124,2750.5,8123.0,2.70134,14.9643,400,0.00681525934488,-5.82076054023e-11,69.58435583114624,17.452842712402344,9.0338341252e-09,0.0,40800.0,231.56569004058838,1.9805924892425537,400,65.53547954559326,11996.8296229,0.936664,0.0958572113478,7000.52496246,37300.0,0.93462
