1MaxReturn,Time,1AveragePolicyStd,0AveragePolicyStd,MeanKLBefore,0AverageReturn,0Perplexity,ComputeUpdatedDistTime,0ExplainedVariance,1ExplainedVariance,dLoss,1ProcessExecTime,LossBefore,0StdReturn,1EnvExecTime,0PolicyExecTime,1PolicyExecTime,0EnvExecTime,1AverageReturn,LossAfter,1StdReturn,1MinReturn,0MaxReturn,1NumTrajs,0Entropy,0NumTrajs,1Perplexity,0ProcessExecTime,ItrTime,MeanKL,1Entropy,0MinReturn
0.0,3126.9827444553375,1.0,1.0,0.0,0.0,17.0795,0.36360621452331543,1,1,0.0,0.3165457248687744,0.0,0.0,9.506920576095581,3.1129238605499268,13.997772932052612,9.373348712921143,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3228874206542969,41.24891233444214,0.0,2.83788,0.0
0.0,3169.698855638504,1.0,1.0,0.0,0.0,17.0795,0.3882617950439453,1,1,0.0,0.3528890609741211,0.0,0.0,10.067304611206055,3.372577667236328,14.566683292388916,9.418143510818481,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3295254707336426,42.709291219711304,0.0,2.83788,0.0
0.0,3214.2625608444214,1.0,1.0,0.0,0.0,17.0795,0.35431385040283203,1,1,0.0,0.3377840518951416,0.0,0.0,9.870513200759888,4.331315755844116,13.976314067840576,9.64200472831726,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3436105251312256,43.48752760887146,0.0,2.83788,0.0
0.0,3256.479163169861,1.0,1.0,0.0,0.0,17.0795,0.3691976070404053,1,1,0.0,0.33687305450439453,0.0,0.0,9.899954080581665,3.432645320892334,14.258644104003906,9.376265048980713,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.34505796432495117,42.21186327934265,0.0,2.83788,0.0
0.0,3298.195825815201,1.0,1.0,0.0,0.0,17.0795,0.3393118381500244,1,1,0.0,0.34377002716064453,0.0,0.0,9.877767324447632,2.7553765773773193,13.819136142730713,9.28946828842163,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.32435059547424316,40.7687668800354,0.0,2.83788,0.0
0.0,3339.3059618473053,1.0,1.0,0.0,0.0,17.0795,0.4173269271850586,1,1,0.0,0.3194608688354492,0.0,0.0,9.73445987701416,3.03684663772583,13.75400686264038,9.353513240814209,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.32987499237060547,41.101603507995605,0.0,2.83788,0.0
0.0,3384.8860046863556,1.0,1.0,0.0,0.0,17.0795,0.35161447525024414,1,1,0.0,0.3549489974975586,0.0,0.0,9.785029411315918,3.3472588062286377,14.805034637451172,9.57807445526123,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.35028862953186035,44.56141233444214,0.0,2.83788,0.0
0.0,3426.682044029236,1.0,1.0,0.0,0.0,17.0795,0.3809378147125244,1,1,0.0,0.3710954189300537,0.0,0.0,9.859995126724243,2.9920315742492676,13.969082117080688,9.679457426071167,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.37221217155456543,41.78706979751587,0.0,2.83788,0.0
0.0,3469.4494807720184,1.0,1.0,0.0,0.0,17.0795,0.4055745601654053,1,1,0.0,0.35881853103637695,0.0,0.0,10.003325462341309,3.6028854846954346,14.03508734703064,9.242087602615356,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.34153032302856445,41.84488821029663,0.0,2.83788,0.0
0.0,3511.591486930847,1.0,1.0,0.0,0.0,17.0795,0.49651169776916504,1,1,0.0,0.3266787528991699,0.0,0.0,9.643747568130493,3.1092915534973145,13.485294818878174,9.716954708099365,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3672358989715576,42.13732886314392,0.0,2.83788,0.0
0.0,3555.922966003418,1.0,1.0,0.0,0.0,17.0795,0.45989561080932617,1,1,0.0,0.35816478729248047,0.0,0.0,10.245162010192871,3.5126209259033203,14.498565435409546,9.572119951248169,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.34995174407958984,43.33297109603882,0.0,2.83788,0.0
0.0,3601.3995876312256,1.0,1.0,0.0,0.0,17.0795,0.39969491958618164,1,1,0.0,0.3674938678741455,0.0,0.0,10.35203504562378,3.595461845397949,14.795231819152832,9.98131775856018,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3871452808380127,45.447211503982544,0.0,2.83788,0.0
0.0,3646.33518910408,1.0,1.0,0.0,0.0,17.0795,0.3505418300628662,1,1,0.0,0.3392000198364258,0.0,0.0,10.094112396240234,2.9762353897094727,14.881904363632202,9.554306507110596,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3420603275299072,43.76095366477966,0.0,2.83788,0.0
0.0,3687.9821317195892,1.0,1.0,0.0,0.0,17.0795,0.410520076751709,1,1,0.0,0.3323523998260498,0.0,0.0,9.882872581481934,3.0823616981506348,14.06659460067749,9.540204763412476,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.32774925231933594,41.64035153388977,0.0,2.83788,0.0
