1EnvExecTime,0MaxReturn,0Perplexity,MeanKLBefore,Time,0NumTrajs,1ExplainedVariance,0AverageReturn,0MinReturn,0PolicyExecTime,0ExplainedVariance,0Entropy,1StdReturn,1Entropy,1MaxReturn,1AveragePolicyStd,0AveragePolicyStd,0StdReturn,1MinReturn,MeanKL,ItrTime,LossBefore,0ProcessExecTime,dLoss,1NumTrajs,1PolicyExecTime,1Perplexity,1ProcessExecTime,LossAfter,ComputeUpdatedDistTime,1AverageReturn,0EnvExecTime
54.93005347251892,4500.0,16.0148,1.16415432849e-09,3792.998503446579,1200,0.012023416131,86.5,0.0,87.56865620613098,0.00766961747502,2.77351,528.27533199,2.77159,3900.0,0.967753,0.968658,411.563381105,0.0,0.00284517835826,326.1231429576874,4.65661287308e-10,2.3586113452911377,0.000901852967218,1200,116.36604046821594,15.984,2.4249584674835205,-0.000901852501556,0.26265931129455566,139.583333333,53.44673466682434
52.88896179199219,4800.0,16.1172,-2.32830602021e-10,4102.37655878067,1200,0.00856277543608,108.583333333,0.0,79.82135677337646,0.0116748098714,2.77988,386.496514286,2.77781,3400.0,0.970608,0.971605,478.958585254,0.0,0.00413212412968,305.94198060035706,1.04773789644e-09,1.9421792030334473,0.000185756129213,1200,113.55577230453491,16.0837,2.113748550415039,-0.000185755081475,0.24754595756530762,92.6666666667,47.05042314529419
52.04739999771118,3800.0,16.1302,2.56113596997e-09,4418.2265474796295,1200,0.00913291955598,76.5,0.0,78.17532086372375,0.00696811463499,2.78069,413.136747606,2.77928,4100.0,0.971307,0.972008,386.929472471,0.0,0.00659589283168,312.33081579208374,8.73114913702e-10,2.064281940460205,0.00151989440201,1200,119.25978255271912,16.1074,2.1297526359558105,-0.00151989352889,0.14446520805358887,92.8333333333,49.130489110946655
53.53748035430908,4500.0,16.0298,1.7462323143e-08,4740.179651737213,1200,0.0108174097309,114.083333333,0.0,81.85287404060364,0.012693007345,2.77445,477.372903388,2.77154,4200.0,0.967606,0.968987,485.61987163,0.0,0.00730059854686,318.7175784111023,-4.65661287308e-10,2.142688274383545,0.000329930335283,1200,118.3577606678009,15.9832,2.3326961994171143,-0.000329930800945,0.13381075859069824,114.666666667,51.81062340736389
54.66277718544006,4100.0,15.9586,1.14086935454e-08,5062.583675861359,1200,0.0164500090242,120.416666667,0.0,77.25332951545715,0.0116621384339,2.77,628.221646794,2.76671,4700.0,0.965292,0.966867,486.372449592,0.0,0.00602272199467,319.0443332195282,-2.78305378743e-10,2.0431606769561768,0.00361248147783,1200,124.30032587051392,15.9063,2.26300311088562,-0.00361248175614,0.2388463020324707,187.25,49.211127042770386
51.30054593086243,5200.0,15.7062,-5.12227060767e-09,5374.587769508362,1200,0.0113240254131,91.9166666667,0.0,82.13428902626038,0.00825830926073,2.75406,541.459729702,2.75395,4200.0,0.959138,0.959192,435.862738014,0.0,0.00406576134264,308.5266878604889,6.11180439591e-10,2.1395976543426514,2.82705586869e-05,1200,109.89279437065125,15.7045,2.101655960083008,-2.82699475065e-05,0.23984408378601074,127.166666667,51.99081230163574
50.54971408843994,4000.0,15.8007,-3.72529429526e-09,5706.835163831711,1200,0.0128739658894,82.6666666667,0.0,92.70784616470337,0.00858568050869,2.76006,579.027705152,2.7609,5800.0,0.962481,0.962021,401.309799974,0.0,0.00270226295106,328.75525069236755,4.65661287308e-10,2.064966917037964,1.17488671094e-05,1200,121.75032877922058,15.814,2.1140758991241455,-1.17484014481e-05,0.13609099388122559,135.5,49.906139612197876
50.41813516616821,4800.0,15.8627,-2.56113952268e-09,6033.158355474472,1200,0.00941397827669,85.9166666667,0.0,91.17856431007385,0.00768113050702,2.76397,435.212583751,2.76401,3600.0,0.963942,0.963881,403.187292775,0.0,0.00709329778329,322.7283239364624,-1.04773789644e-09,2.162119150161743,0.000777100445703,1200,118.15309119224548,15.8633,2.094691038131714,-0.000777101493441,0.14422035217285156,109.916666667,50.21403789520264
46.53825926780701,4500.0,15.731,2.79396683567e-09,6345.53142118454,1200,0.0174146581904,122.333333333,0.0,87.0619888305664,0.0120914932978,2.75563,527.351216511,2.7531,4500.0,0.958601,0.959791,500.767300139,0.0,0.00651126122102,309.06212878227234,8.14907252789e-10,2.0638716220855713,0.00105734204408,1200,112.5038549900055,15.6913,1.8668901920318604,-0.00105734122917,0.13625001907348633,130.833333333,50.16771459579468
46.293246269226074,5400.0,15.7143,4.65659372173e-10,6664.711428165436,1200,0.0121561376998,140.833333333,0.0,91.21197366714478,0.0120982271375,2.75457,528.358989913,2.7518,4900.0,0.957967,0.959284,566.906199374,0.0,0.00970082730055,316.23277378082275,2.03726813197e-10,1.9333338737487793,0.000111005167128,1200,120.50306582450867,15.6709,1.8860232830047607,-0.000111004963401,0.13624000549316406,136.333333333,46.83818292617798
45.694817781448364,4500.0,15.7503,-9.31323351772e-10,6978.861512899399,1200,0.00992044114045,123.083333333,0.0,88.25766944885254,0.0104690399572,2.75686,538.810360114,2.75396,5400.0,0.958973,0.960353,514.741514149,0.0,0.0069516771473,311.2382025718689,-4.51109372079e-10,1.8393821716308594,0.00241114573146,1200,120.38068056106567,15.7047,1.8390696048736572,-0.00241114618257,0.14357709884643555,137.75,45.78656005859375
46.43478608131409,5800.0,15.7332,-2.32830665858e-09,7293.080384254456,1200,0.0142490743873,134.916666667,0.0,84.97403883934021,0.0115299918742,2.75578,593.923956973,2.75329,5100.0,0.958666,0.959849,561.045892112,0.0,4.65661620375e-10,311.1027281284332,-1.04773789644e-09,1.897752285003662,-2.32830643654e-10,1200,119.62452459335327,15.6942,1.871034860610962,-8.14907252789e-10,0.12881040573120117,161.0,46.441654682159424
