0AveragePolicyStd,0Entropy,0EnvExecTime,1NumTrajs,Time,MeanKLBefore,1Entropy,0PolicyExecTime,1AverageReturn,dLoss,0StdReturn,MeanKL,ComputeUpdatedDistTime,1ExplainedVariance,1EnvExecTime,1AveragePolicyStd,0Perplexity,0ExplainedVariance,1MaxReturn,0ProcessExecTime,ItrTime,1Perplexity,0MinReturn,LossAfter,0MaxReturn,1MinReturn,0AverageReturn,LossBefore,0NumTrajs,1ProcessExecTime,1PolicyExecTime,1StdReturn
0.923628,2.67792,31.503873586654663,400,4275.94179558754,-2.88710255703e-09,2.68327,7.084144830703735,6808.5,0.00348339928169,3571.03618541,0.00651254877448,0.36333179473876953,0.0980757841092,24.938798189163208,0.926206,14.5547,0.0402574916249,20100.0,1.03098726272583,94.96064901351929,14.6329,0.0,-0.00348339951597,20900.0,0.0,2249.25,-2.34285812972e-10,400,0.798027515411377,24.21954321861267,6710.1548231
0.92555,2.6818,27.10315752029419,400,4371.36353802681,6.61240084909e-09,2.68211,7.9872496128082275,6746.25,0.00439713499218,4381.41038223,0.00930046197027,0.45149827003479004,0.110114312542,26.40323829650879,0.925707,14.6114,0.0415893924187,20800.0,0.8919661045074463,94.7201042175293,14.6159,0.0,-0.00439713569358,19800.0,0.0,2995.75,-7.0140232511e-10,400,0.7956445217132568,26.315637826919556,6480.59688127
0.932873,2.69721,27.36091113090515,400,4464.156913280487,7.96280730242e-09,2.69803,6.356432914733887,7905.0,0.00498336877208,5537.07504013,0.00669906567782,0.35872840881347656,0.148911881734,24.952107667922974,0.933335,14.8382,0.0495744769667,20900.0,0.8850665092468262,92.77699398994446,14.8504,0.0,-0.00498337019235,18900.0,0.0,3990.0,-1.42026701511e-09,400,0.7981138229370117,24.9044349193573,6952.17052438
0.934547,2.69976,31.39185404777527,400,4562.633063077927,-4.14438572349e-09,2.70555,8.78113603591919,6623.25,0.00386611268041,3073.68829747,0.00954472739249,0.31400275230407715,0.0879573842252,25.7283833026886,0.937274,14.8761,0.029023725665,21400.0,0.9783430099487305,97.79845881462097,14.9625,0.0,-0.00386611232534,16900.0,0.0,1715.5,3.55066753777e-10,400,0.8155968189239502,24.98750877380371,7501.56546579
0.926845,2.6836,26.134361505508423,400,4653.888643741608,-1.53668200387e-09,2.68335,6.005733489990234,9276.0,0.00321261165664,3754.85602254,0.00929430127144,0.33663225173950195,0.182141875761,25.129416465759277,0.926739,14.6377,0.050078145171,21300.0,0.8627760410308838,91.25071573257446,14.6341,0.0,-0.00321261328645,20500.0,0.0,2617.5,-1.62981450558e-09,400,0.7675979137420654,27.391515970230103,7700.98850798
0.932213,2.69448,31.24612545967102,400,4749.32576084137,-1.1175879111e-09,2.69291,7.105702877044678,6047.0,0.00420940138865,5285.12003175,0.00677346577868,0.4322636127471924,0.119148256712,24.791835069656372,0.931492,14.7978,0.0312980583072,21800.0,0.9809432029724121,94.39278888702393,14.7746,0.0,-0.0042094020173,19800.0,0.0,2842.5,-6.28642748968e-10,400,0.7826311588287354,24.025981664657593,6997.82759147
0.933619,2.69654,26.612374782562256,400,4843.385970115662,-1.16415231621e-10,2.69818,9.91732931137085,6941.25,0.00456009121845,5148.21500619,0.0090729733929,0.3168332576751709,0.162992340967,26.068421602249146,0.93441,14.8284,0.0345797671585,21600.0,0.8390998840332031,94.05551981925964,14.8526,0.0,-0.00456009153277,19900.0,0.0,2986.5,-3.14321346728e-10,400,0.8120479583740234,24.91523289680481,7030.10835176
0.920021,2.6673,26.62688446044922,400,4936.4173147678375,-9.77891101428e-10,2.66548,6.145273447036743,6824.5,0.00487881496956,5219.05106317,0.00945455022156,0.3620460033416748,0.126782486472,24.774282932281494,0.919243,14.4011,0.0371167521645,21900.0,0.8540194034576416,91.78791236877441,14.3749,0.0,-0.00487881433219,20300.0,0.0,3134.0,6.37373931411e-10,400,0.7654259204864502,25.818005800247192,6954.15701218
0.930825,2.69038,30.614076614379883,400,5032.225940942764,1.02445685268e-09,2.6921,8.00750994682312,6074.75,0.00557120112353,4886.86299557,0.00874158367515,0.4034762382507324,0.126012921968,25.30135488510132,0.931792,14.7372,0.0276320456527,21600.0,0.9719491004943848,95.80442070960999,14.7626,0.0,-0.00557120423764,21700.0,0.0,2577.75,-3.11411008092e-09,400,0.7849826812744141,24.991132020950317,6418.07116177
0.929804,2.68726,26.58307957649231,400,5124.853874921799,-2.92202395613e-09,2.69168,6.022007465362549,6747.5,0.00387434060976,3198.871637,0.00657887291163,0.3140370845794678,0.118504064153,25.318817615509033,0.93183,14.6913,0.0338804292629,21500.0,0.8311460018157959,91.90795993804932,14.7565,0.0,-0.00387434032746,17600.0,0.0,1779.5,2.82307122124e-10,400,0.7611815929412842,27.518963098526,7519.00550272
0.933231,2.69445,30.69330859184265,400,5218.245437860489,3.42843176071e-09,2.69138,6.972370147705078,4242.25,0.00372788794339,2929.73373364,0.00940746627748,0.32345151901245117,0.0811441164135,24.58806037902832,0.931703,14.7974,0.0310031662274,21900.0,0.9514381885528564,93.38233017921448,14.7521,0.0,-0.00372788915411,17200.0,0.0,1435.5,-1.21071930259e-09,400,0.748619794845581,24.066462993621826,5924.49490991
0.929729,2.686,27.422593593597412,400,5314.138062953949,5.33182475948e-09,2.68438,10.998237609863281,7174.75,0.00465178575832,5525.50938828,0.00994115602225,0.3560974597930908,0.118580871105,25.52385449409485,0.928991,14.6729,0.0344953874566,21800.0,0.8716599941253662,95.20609188079834,14.6492,0.0,-0.00465178582817,21300.0,0.0,3164.0,-6.98491264828e-11,400,0.7688584327697754,24.18583393096924,6876.33168466
0.929089,2.68549,26.682568788528442,400,5409.441589355469,7.07805236644e-09,2.68892,6.1320881843566895,6748.75,0.00576787235332,2470.852573,0.00863514002413,0.3837621212005615,0.127295729718,24.65088152885437,0.930529,14.6654,0.0557078349412,21000.0,0.866734504699707,95.29889488220215,14.7158,0.0,-0.00576787209138,13800.0,0.0,1687.25,2.61934418599e-10,400,0.796764612197876,26.897533416748047,7280.96823489
0.931904,2.69118,32.05913686752319,400,5506.59133887291,-3.23634674615e-09,2.69209,7.0841734409332275,4526.5,0.0048670532502,3074.11140616,0.00966833531857,0.3108646869659424,0.0636321761195,25.178797245025635,0.932371,14.749,0.0239989266867,21600.0,0.9874823093414307,96.28653860092163,14.7625,0.0,-0.00486705359071,18600.0,0.0,1363.75,-3.40514810793e-10,400,0.7920758724212646,25.12197780609131,6008.00696987
0.925806,2.67822,27.17689871788025,400,5600.391512870789,-1.7763568394e-15,2.67787,6.12298321723938,6160.25,0.0044814038949,4899.51706166,0.00710778450593,0.33397340774536133,0.119672219712,25.686842918395996,0.925582,14.5591,0.0374960295879,21300.0,0.9005811214447021,93.79151368141174,14.554,0.0,-0.00448140362278,20500.0,0.0,3002.75,2.7212071485e-10,400,0.8273782730102539,28.16494655609131,6476.30642708
0.92034,2.66656,31.065662145614624,400,5695.815273284912,-1.69966518637e-09,2.66447,7.07777214050293,5587.75,0.00430390801776,4539.53918366,0.0064464295283,0.42737770080566406,0.1684974465,24.807034015655518,0.919719,14.3904,0.0432512614148,20200.0,0.9652614593505859,94.36123013496399,14.3603,0.0,-0.0043039098382,20200.0,0.0,2828.0,-1.82044457286e-09,400,0.7747111320495605,24.33178162574768,6042.13744775
0.920898,2.66683,27.329363584518433,400,5791.06930232048,-3.6321570196e-09,2.66302,10.383584976196289,6467.25,0.0022290963796,5437.18970954,0.00621820893139,0.3058128356933594,0.115666709718,25.51686429977417,0.91909,14.3942,0.053169312081,22000.0,0.847515344619751,95.24893522262573,14.3395,0.0,-0.00222909613512,20100.0,0.0,3841.75,2.4447219249e-10,400,0.7898123264312744,25.216220378875732,6421.97418537
