1PolicyExecTime,0AveragePolicyStd,LossBefore,Time,1EnvExecTime,MeanKL,0MaxReturn,dLoss,0ExplainedVariance,0PolicyExecTime,1StdReturn,1AverageReturn,0Entropy,1Perplexity,0AverageReturn,1MinReturn,ComputeUpdatedDistTime,1Entropy,MeanKLBefore,1MaxReturn,0Perplexity,1ExplainedVariance,0StdReturn,0NumTrajs,0MinReturn,1NumTrajs,0ProcessExecTime,ItrTime,0EnvExecTime,1AveragePolicyStd,1ProcessExecTime,LossAfter
15.630878210067749,0.966964,-2.32830643654e-09,2701.716532468796,28.06609010696411,0.0071722548455,3000.0,0.00802620640025,0.215371286551,4.231831312179565,1312.94932785,1386.25,2.77069,15.7738,754.75,0.0,0.43237829208374023,2.75835,-6.51925902151e-10,7000.0,15.9696,0.231636537079,540.395630534,400,0.0,400,0.40613532066345215,80.10042214393616,26.30989980697632,0.961105,0.3536696434020996,-0.00802620872855
15.788018941879272,0.963617,4.40923186851e-10,2781.9388496875763,27.876192092895508,0.00678076315671,2400.0,0.00732299543306,0.183365739239,4.942584991455078,902.978266627,1205.5,2.76375,15.7627,685.25,0.0,0.420335054397583,2.75765,4.93601159945e-09,5800.0,15.8592,0.22779452806,532.125396406,400,0.0,400,0.3910346031188965,80.21443462371826,26.23825716972351,0.960825,0.36185622215270996,-0.00732299499214
15.519604206085205,0.964752,2.65426924884e-09,2864.165484905243,28.30914616584778,0.00972577091306,2800.0,0.0109025173355,0.170654319947,4.575869798660278,1235.89236485,1609.75,2.7661,15.7151,689.5,0.0,0.4481937885284424,2.75462,-6.51925680106e-10,5900.0,15.8965,0.304565739754,542.3926161,400,0.0,400,0.3835313320159912,81.32241106033325,26.57743239402771,0.959325,0.3471033573150635,-0.0109025146812
16.06714677810669,0.956719,4.58676385762e-09,2945.6539208889008,28.262057304382324,0.00983960367739,2900.0,0.00892193887848,0.242715920715,4.621727228164673,1228.25015266,1708.75,2.74939,15.5042,932.5,0.0,0.6600325107574463,2.74111,-3.81842291119e-09,6300.0,15.633,0.266850733619,580.296260543,400,0.0,400,0.3894672393798828,81.48341012001038,26.162609815597534,0.952858,0.3544015884399414,-0.00892193429172
16.323546648025513,0.955235,1.62981450558e-09,3028.55663895607,28.017927646636963,0.00934395939112,3600.0,0.00976174301468,0.210889043449,4.727647542953491,890.728318569,1251.75,2.74626,15.5299,753.0,0.0,0.4112422466278076,2.74276,4.05125266667e-09,4300.0,15.5843,0.2520249024,560.304381564,400,0.0,400,0.40318822860717773,81.87976717948914,26.35439372062683,0.953688,0.3997993469238281,-0.00976174138486
15.917980194091797,0.961207,2.59606158792e-09,3109.158900976181,28.009995937347412,0.00678649358451,3600.0,0.00771107830806,0.169869529226,4.5071375370025635,1174.8828665,1749.5,2.75874,15.6951,757.5,0.0,0.40750932693481445,2.75335,-9.31358601353e-11,5900.0,15.7799,0.298022177996,611.018616738,400,0.0,400,0.39557766914367676,80.59345555305481,26.613583087921143,0.958732,0.3703036308288574,-0.007711075712
16.355908155441284,0.958073,-1.33877658959e-10,3191.9858627319336,28.489543914794922,0.00715544866398,2700.0,0.00884070513421,0.153870062865,4.843158960342407,1019.98036133,1569.75,2.75216,15.6215,681.75,0.0,0.4029829502105713,2.74865,5.58793233907e-10,6000.0,15.6764,0.294294148335,583.4740247,400,0.0,400,0.4075782299041748,81.89805150032043,26.658963441848755,0.956502,0.3897993564605713,-0.00884070526809
15.19443416595459,0.966969,-5.18048048903e-10,3271.8761055469513,27.632638216018677,0.00778806954622,3100.0,0.00742379058502,0.213409788689,4.507136583328247,1110.91671042,1513.75,2.77069,15.7484,846.5,0.0,0.43773365020751953,2.75674,1.38767042301e-08,5500.0,15.9696,0.281270129843,600.780950097,400,0.0,400,0.3993065357208252,79.88312101364136,26.573288679122925,0.960397,0.36020636558532715,-0.00742379110307
14.471619844436646,0.967965,-9.98261029395e-10,3348.8044531345367,26.577532052993774,0.00772296544164,3800.0,0.00978872266423,0.128875548144,3.644359588623047,1155.64805953,2007.25,2.77275,15.9605,587.5,0.0,0.3666951656341553,2.77012,6.51925957662e-10,6100.0,16.0025,0.342742154208,581.501289766,400,0.0,400,0.3776051998138428,75.9841878414154,25.57011914253235,0.966833,0.34598875045776367,-0.0097887236625
14.620346546173096,0.966206,-1.78115444616e-09,3426.288980484009,26.543301820755005,4.6566119849e-09,3500.0,-1.31549315885e-09,0.189999186879,3.9066967964172363,1125.04419358,1736.75,2.76905,15.8139,842.25,0.0,0.3658308982849121,2.76089,3.81842246711e-09,5000.0,15.9434,0.296913087966,657.259414159,400,0.0,400,0.38806796073913574,77.47710061073303,25.814918756484985,0.962386,0.3591587543487549,-4.65661287308e-10
14.760118246078491,0.966206,1.64145608217e-09,3503.7522056102753,26.304322719573975,2.74740230566e-09,3400.0,-5.87897508453e-10,0.17272873891,3.7138209342956543,1186.51970064,1689.0,2.76905,15.9225,728.5,0.0,0.40146398544311523,2.76774,-5.30853805358e-09,5700.0,15.9434,0.282304867436,591.893360328,400,0.0,400,0.38852500915527344,76.4047691822052,25.231903314590454,0.965659,0.33728694915771484,2.22935359062e-09
15.411539554595947,0.966206,1.62981472762e-09,3581.6831228733063,27.20329260826111,0.00733016058803,3500.0,0.00803364696912,0.202911295949,3.7515218257904053,1062.42164417,1585.5,2.76905,15.8167,870.0,0.0,0.374129056930542,2.76107,9.31322408082e-10,5100.0,15.9434,0.264547071214,647.340713998,400,0.0,400,0.3778862953186035,77.91866564750671,25.62197518348694,0.962474,0.35829615592956543,-0.00803364533931
15.44483995437622,0.968818,6.98491930962e-10,3660.549739599228,27.421578884124756,0.00965585559607,4400.0,0.00825190427713,0.201512173243,4.195492744445801,871.165311522,1561.0,2.77452,15.7684,922.5,0.0,0.4015321731567383,2.75801,7.72997665877e-09,5000.0,16.0309,0.308393860047,667.677878921,400,0.0,400,0.3914813995361328,77.99577641487122,25.712177753448486,0.961023,0.3586153984069824,-0.00825190357864
14.553410530090332,0.984136,9.13132625069e-10,3736.9951543807983,26.824598789215088,0.0076490342617,3100.0,0.00748592985838,0.174060494997,4.035034894943237,1152.20091021,1655.75,2.80589,16.5562,817.25,0.0,0.4626953601837158,2.80676,3.07336489591e-09,5800.0,16.5418,0.267682169306,674.483089113,400,0.0,400,0.3784148693084717,76.42579984664917,25.660907983779907,0.984725,0.3597404956817627,-0.00748592894524
14.873013973236084,0.977384,6.51925957662e-10,3815.9253826141357,27.086573600769043,0.00839038472623,4400.0,0.00850043417886,0.154649172478,4.326889276504517,1191.57207084,1684.0,2.79212,16.1814,844.75,0.0,0.4414832592010498,2.78386,2.37487252086e-09,5900.0,16.3155,0.236502943328,739.000972597,400,0.0,400,0.406632661819458,77.7320384979248,26.169524669647217,0.973475,0.3718223571777344,-0.00850043352693
15.229671716690063,0.978142,-1.10594544633e-09,3895.033568382263,27.587697744369507,0.00782538484782,4400.0,0.00788168684812,0.190585613375,4.456634044647217,1231.00667646,1854.75,2.79367,16.2633,940.5,0.0,0.3757202625274658,2.78891,-8.84756656827e-10,5600.0,16.3409,0.279532229464,733.218759989,400,0.0,400,0.3906514644622803,79.09900665283203,26.10614013671875,0.975967,0.3594660758972168,-0.00788168795407
14.794466018676758,0.980945,-2.09547490471e-10,3975.1739666461945,27.263691186904907,1.04773856258e-09,4100.0,2.02562677742e-09,0.139195333166,4.1527204513549805,1230.19284565,1636.75,2.79937,16.3797,796.75,0.0,0.3969743251800537,2.79604,-6.83357415099e-09,6000.0,16.4344,0.253290489068,767.993774389,400,0.0,400,0.3938450813293457,79.2496542930603,26.260841369628906,0.979532,0.36585021018981934,-2.23517426789e-09
14.54178261756897,0.980945,8.2072781904e-10,4051.8534429073334,26.389427661895752,0.00867173727602,3900.0,0.00669046992552,0.168042562003,3.9890425205230713,1144.59938406,1693.5,2.79937,16.3521,925.5,0.0,0.4346303939819336,2.79436,7.17118098237e-09,6300.0,16.4344,0.262384767284,790.063130389,400,0.0,400,0.3932161331176758,76.67043495178223,25.817899465560913,0.978606,0.3616294860839844,-0.0066904691048
15.167510986328125,0.983684,-1.68802205547e-09,4132.667235136032,27.272148609161377,0.00837778672576,3900.0,0.00887722818879,0.176162734675,3.7663018703460693,1213.85491308,1737.5,2.80497,16.5267,899.25,0.0,1.2617173194885254,2.80498,2.60770427474e-09,6100.0,16.5267,0.294453603083,760.24630055,400,0.0,400,0.40804266929626465,79.9615273475647,26.726022720336914,0.983871,0.39154052734375,-0.00887722987682
15.21458649635315,0.984061,-1.25146482066e-09,4208.995919704437,26.948696851730347,0.00913845747709,3400.0,0.0087081004458,0.213665564754,3.5746610164642334,1186.99091719,1905.25,2.80574,16.4558,992.5,0.0,0.43172645568847656,2.80068,-1.30385113817e-09,6300.0,16.5393,0.354204810226,677.084743588,400,0.0,400,0.3851768970489502,76.31938076019287,25.283548593521118,0.981681,0.36641860008239746,-0.00870810169727
15.03459620475769,0.984698,1.14378062577e-09,4285.484281539917,26.66918110847473,0.00799580756575,2900.0,0.0141564237216,0.166257528916,3.7793428897857666,1149.93344916,1651.75,2.80703,16.6695,809.0,0.0,0.397963285446167,2.81358,1.49011514239e-09,4800.0,16.5607,0.294935251497,671.988839193,400,0.0,400,0.4040334224700928,75.58619403839111,25.281996726989746,0.988061,0.33365964889526367,-0.0141564225778
14.800070762634277,0.981875,1.37370070874e-09,4360.45676445961,26.63031840324402,0.00679983291775,5000.0,0.00718229960185,0.230291322252,3.3579185009002686,1124.62190869,2036.75,2.80126,16.2674,1324.5,0.0,0.36856961250305176,2.78916,3.35276184593e-09,6300.0,16.4654,0.373657459392,885.352895743,400,0.0,400,0.3714470863342285,74.96011137962341,25.08136796951294,0.97607,0.3766903877258301,-0.00718229822814
14.363001585006714,0.983676,-4.71482186626e-10,4437.634981870651,26.43006181716919,0.0077335499227,4600.0,0.00699374870746,0.119106264689,3.719947099685669,1143.66690955,1974.0,2.80489,16.4911,770.75,0.0,0.4334540367126465,2.80282,-1.35041855476e-09,5800.0,16.5253,0.347514490646,818.669309001,400,0.0,400,0.3767850399017334,76.27175617218018,25.555155277252197,0.982844,0.3492460250854492,-0.00699374917895
15.010402917861938,0.988296,2.25845742108e-09,4513.644202947617,26.483125925064087,0.00850111246109,3900.0,0.00800038354937,0.116709777609,3.8554937839508057,1457.52178371,1844.5,2.81433,16.7424,858.0,0.0,0.4164752960205078,2.81794,5.30854071812e-09,6300.0,16.682,0.285436934561,903.485473043,400,0.0,400,0.38714075088500977,76.00014901161194,24.776224613189697,0.990227,0.34463953971862793,-0.00800038129091
14.868828296661377,0.98943,2.24099494517e-09,4590.4887635707855,27.172428607940674,0.00753653608263,3400.0,0.00688858461217,0.105484724923,3.768014669418335,1402.75719567,1783.5,2.81662,16.8277,574.5,0.0,0.465862512588501,2.82303,1.56927892903e-08,6600.0,16.7203,0.263467788756,654.369734936,400,0.0,400,0.3878169059753418,75.91860103607178,25.201478004455566,0.992805,0.3409535884857178,-0.00688858237118
