LossBefore,1MaxReturn,MeanKLBefore,1StdReturn,1AveragePolicyStd,1Perplexity,1ExplainedVariance,0AverageReturn,Time,1NumTrajs,1Entropy,0Entropy,0ExplainedVariance,0MaxReturn,1MinReturn,ItrTime,LossAfter,1ProcessExecTime,1PolicyExecTime,0ProcessExecTime,1AverageReturn,0Perplexity,0MinReturn,1EnvExecTime,dLoss,0EnvExecTime,ComputeUpdatedDistTime,MeanKL,0StdReturn,0PolicyExecTime,0NumTrajs,0AveragePolicyStd
4.75847627968e-09,2800.0,-7.45058059692e-09,1045.35347557,0.759699,9.8471,0.464893382584,59.1666666667,485.4482295513153,120,2.28718,2.28074,0.137315574449,1300.0,0.0,7.140027761459351,-0.00921716727316,0.06008028984069824,2.4283201694488525,0.05938601493835449,608.333333333,9.78391,0.0,1.3519151210784912,0.00921717203164,1.276665210723877,0.09389162063598633,0.00955283548683,252.48624825,1.343512773513794,120,0.757295
2.79396772385e-09,2200.0,3.72529029846e-09,790.778449097,0.764362,9.96182,0.465219308914,43.3333333333,492.8708143234253,120,2.29876,2.30081,0.0418292690185,1400.0,0.0,7.081991672515869,-0.0122995665297,0.05710411071777344,2.3821780681610107,0.06267952919006348,681.666666667,9.98227,0.0,1.310462236404419,0.0122995693237,1.3034138679504395,0.08669829368591309,0.00985348410904,196.100881068,1.3793983459472656,120,0.765069
-5.58793544769e-09,2800.0,-7.45058059692e-09,1071.67800668,0.762457,9.91936,0.591503824068,70.0,500.2791950702667,120,2.29449,2.29263,0.11493621956,1600.0,0.0,7.105092763900757,-0.0154294678941,0.05526137351989746,2.621751546859741,0.056218624114990234,627.5,9.90095,0.0,1.281127691268921,0.0154294623062,1.2162106037139893,0.07510519027709961,0.00966694857925,257.423127684,1.2988505363464355,120,0.761674
-9.31322574615e-10,1300.0,0.0,201.411684534,0.760289,9.86899,0.2148362925,24.1666666667,507.9123725891113,120,2.2894,2.30267,0.0719454571268,1300.0,0.0,7.304307222366333,-0.0135910557583,0.05546164512634277,2.4181711673736572,0.05885028839111328,40.0,10.0008,0.0,1.2970693111419678,0.013591054827,1.3053078651428223,0.2992072105407715,0.00894230324775,139.639913906,1.3724229335784912,120,0.765321
1.04773789644e-09,2800.0,0.0,1271.38348747,0.768345,10.0812,0.565170263738,35.0,517.7683243751526,120,2.31068,2.30058,0.0440760433411,1500.0,0.0,9.602086544036865,-0.0103110168129,0.08554196357727051,3.566762685775757,0.07333517074584961,1259.16666667,9.97996,0.0,2.017457962036133,0.0103110178607,1.4951491355895996,0.11365103721618652,0.0095465965569,208.426645769,1.647505521774292,120,0.764416
6.98491930962e-09,2800.0,-7.45058059692e-09,943.904420773,0.741378,9.3826,0.512437460189,75.8333333333,528.5259261131287,120,2.23886,2.24182,0.102575709435,1400.0,0.0,10.47648572921753,-0.011757787317,0.08571577072143555,3.560507297515869,0.08338618278503418,906.666666667,9.41045,0.0,1.9547009468078613,0.011757794302,1.8897342681884766,0.09353899955749512,0.00664103263989,275.377266471,2.0209038257598877,120,0.742418
1.12049747258e-09,2100.0,0.0,631.215758147,0.743992,9.44518,0.330256241114,37.5,539.3527612686157,120,2.2455,2.24019,0.114367987514,1200.0,0.0,10.530454874038696,-0.00816084071994,0.09307122230529785,3.821244478225708,0.0818643569946289,320.0,9.39514,0.0,2.143958806991577,0.00816084184044,1.7377257347106934,0.08167409896850586,0.0074633108452,183.513169373,2.0085866451263428,120,0.741883
0.0,0.0,0.0,0.0,0.743095,9.42676,1,30.8333333333,550.323077917099,120,2.24355,2.23175,0.0296179141452,1200.0,0.0,10.692928314208984,0.0,0.09078669548034668,3.7833099365234375,0.08473467826843262,0.0,9.31618,0.0,2.103968858718872,0.0,1.8414158821105957,0.08963274955749512,0.0,160.621622316,2.015533447265625,120,0.738726
-5.58793544769e-09,2200.0,0.0,676.682573705,0.740885,9.37076,0.341073398694,48.3333333333,561.7165250778198,120,2.23759,2.23175,0.103887075294,1400.0,0.0,11.105077743530273,-0.0078458301723,0.09285259246826172,3.9109225273132324,0.08930444717407227,504.166666667,9.31618,0.0,2.179445266723633,0.00784582458436,1.9616329669952393,0.09722042083740234,0.00677170045674,225.45632738,2.103182792663574,120,0.738726
-5.58793544769e-09,2700.0,0.0,1025.58384456,0.74377,9.44564,0.520083633196,55.8333333333,573.0665526390076,120,2.24555,2.23237,0.0822900336971,1300.0,0.0,11.033498525619507,-0.0104376133531,0.09644460678100586,3.897969961166382,0.08669066429138184,953.333333333,9.32196,0.0,2.17059326171875,0.0104376077652,1.8322319984436035,0.09379124641418457,0.00794744584709,235.865722158,2.2597408294677734,120,0.738821
