0AverageReturn,1ProcessExecTime,MeanKL,1Perplexity,1AveragePolicyStd,1ExplainedVariance,LossBefore,0MinReturn,1AverageReturn,1NumTrajs,1EnvExecTime,1MaxReturn,0PolicyExecTime,0StdReturn,0AveragePolicyStd,0ExplainedVariance,ComputeUpdatedDistTime,0EnvExecTime,1PolicyExecTime,0MaxReturn,0Perplexity,0ProcessExecTime,0Entropy,1MinReturn,MeanKLBefore,Time,ItrTime,0NumTrajs,1Entropy,dLoss,LossAfter,1StdReturn
642.5,0.37595582008361816,0.00831340998411,12.6743,0.861722,0.304184711144,-3.0791851291e-09,0.0,996.0,400,33.732970237731934,2900.0,1.4883677959442139,656.691518142,0.863641,0.147892430058,0.29307007789611816,17.720388174057007,12.893590688705444,2700.0,12.7309,0.20604443550109863,2.54403,0.0,2.60770294247e-09,3661.987245798111,69.57348871231079,400,2.53958,0.0079359278956,-0.00793593097478,702.412983935
511.75,0.3597586154937744,-4.84287676628e-09,12.5636,0.857938,0.340116475562,4.7730281949e-09,0.0,956.0,400,32.88132166862488,3000.0,1.5888309478759766,548.805008632,0.858046,0.117138766669,0.33507275581359863,18.31258726119995,12.777989625930786,2700.0,12.5685,0.21231937408447266,2.53119,0.0,-2.98023516976e-09,3732.5883140563965,69.9821207523346,400,2.5308,2.53785392701e-09,2.23517426789e-09,667.20611508
700.25,0.37357139587402344,0.00676428433508,12.6708,0.861607,0.348861170587,-3.39932748616e-09,0.0,1076.5,400,34.48227334022522,3400.0,1.5328335762023926,683.31905981,0.858046,0.151127719559,0.2883749008178711,17.853673219680786,12.86235785484314,2700.0,12.5685,0.20785117149353027,2.53119,0.0,6.33299013231e-09,3803.0183153152466,70.42176628112793,400,2.5393,0.00730700450949,-0.00730700790882,700.176941923
687.0,0.36975908279418945,0.00831435248256,12.5501,0.857538,0.365574143519,-3.45753514708e-09,0.0,1097.5,400,33.847970724105835,2900.0,1.4944777488708496,629.548250732,0.858228,0.167289747731,0.31792473793029785,15.235374450683594,12.807376861572266,2200.0,12.5713,0.18840861320495605,2.53142,0.0,-7.45057404661e-10,3871.3893461227417,67.17684245109558,400,2.52973,0.0101134574856,-0.0101134609431,638.78302263
801.0,0.37061214447021484,0.00730213616043,12.1552,0.843902,0.439355539651,-9.28412235979e-10,0.0,1291.5,400,33.48508596420288,2900.0,1.4848785400390625,618.990306871,0.847324,0.212419892444,0.3045773506164551,16.404966354370117,12.917281150817871,2300.0,12.2532,0.19784259796142578,2.50579,0.0,8.9406961834e-09,3939.4510684013367,68.0544023513794,400,2.49775,0.008969541642,-0.00896954257041,671.660442486
593.5,0.357133150100708,0.00717852078378,11.9072,0.835359,0.317773916718,9.09494590751e-10,0.0,906.0,400,32.63377571105957,2400.0,1.4174785614013672,610.416046644,0.836246,0.13604226376,0.29262804985046387,15.26522707939148,12.845515966415405,2400.0,11.9339,0.18512821197509766,2.47939,0.0,-1.49011580852e-09,4005.865735054016,65.78200769424438,400,2.47714,0.0093090617811,-0.0093090608716,588.442010737
870.25,0.35250043869018555,0.00723311072215,11.9341,0.836302,0.472949306417,1.62981517171e-10,0.0,1173.0,400,32.525185346603394,2800.0,1.4842121601104736,538.135612555,0.839221,0.286453087517,0.2906665802001953,16.562971115112305,12.849502086639404,2400.0,12.0194,0.1970677375793457,2.48652,0.0,6.70552058324e-09,4073.0158286094666,67.14375162124634,400,2.4794,0.00857999192085,-0.00857999175787,629.421162657
594.5,0.35872697830200195,0.00751322461292,12.1541,0.843814,0.39780823017,-2.32830643654e-10,0.0,1112.25,400,32.431249141693115,2900.0,1.3740246295928955,548.242419008,0.844536,0.159594618598,0.2852303981781006,14.666966676712036,12.874256134033203,2500.0,12.1755,0.1788487434387207,2.49943,0.0,2.23517404585e-09,4138.663201093674,64.99353623390198,400,2.49766,0.00850520445965,-0.00850520469248,645.813392165
628.5,0.34857630729675293,0.00683942949399,12.0316,0.839791,0.336958886598,3.20142024002e-10,0.0,1103.75,400,32.28836631774902,3000.0,1.5667529106140137,529.70534262,0.83974,0.178826076714,0.30890464782714844,18.608767986297607,12.785272359848022,2200.0,12.0351,0.2243180274963379,2.48783,0.0,-5.9604667868e-09,4207.874120950699,69.19760155677795,400,2.48754,0.00786391305155,-0.00786391273141,749.140132085
518.5,0.38147449493408203,0.00718298181891,12.022,0.839292,0.274412545406,-1.11613196463e-09,0.0,1076.75,400,34.127455949783325,2700.0,1.4642069339752197,538.802143648,0.837566,0.136247449821,0.31027889251708984,16.599275827407837,12.967707633972168,2200.0,11.9762,0.2000441551208496,2.48292,0.0,1.49011614159e-09,4277.52557516098,69.03568124771118,400,2.48673,0.00694928998273,-0.00694929109886,755.072471687
743.75,0.3687624931335449,0.00966797024012,11.9266,0.83583,0.435104593564,-2.81725087703e-09,0.0,1427.25,400,32.90762805938721,3200.0,1.5747811794281006,677.060512436,0.839337,0.165067602396,0.30507469177246094,18.322588443756104,12.852202653884888,2900.0,12.03,0.2114098072052002,2.4874,0.0,-1.49011603057e-09,4347.032838344574,69.50077557563782,400,2.47877,0.00964336467441,-0.00964336749166,731.493292861
577.0,0.366074800491333,0.00742291286588,11.9932,0.838121,0.362141154241,-1.36787803307e-10,0.0,1107.25,400,34.4064199924469,2600.0,1.6014368534088135,503.508689101,0.837716,0.177392504089,0.3177502155303955,18.480111122131348,13.042572498321533,2200.0,11.9844,0.21541452407836914,2.48361,0.0,-3.74700270811e-16,4418.938592672348,71.29889798164368,400,2.48434,0.00876222816587,-0.00876222830266,612.472397337
518.0,0.35640811920166016,0.00808242429048,11.8507,0.833153,0.327446389186,2.2118895604e-10,0.0,1122.75,400,33.98516011238098,3200.0,1.4866058826446533,556.485399629,0.833922,0.126289122118,0.3092079162597656,16.560292959213257,12.87226128578186,2600.0,11.8775,0.20093870162963867,2.47465,0.0,-8.19563528154e-09,4487.631798505783,68.68032836914062,400,2.47238,0.00967843200779,-0.0096784317866,714.463041381
522.0,0.38073158264160156,0.00722562335432,11.6198,0.825012,0.284856101674,-3.10246850432e-09,0.0,1106.0,400,34.60463881492615,3500.0,1.7169294357299805,624.872787053,0.828009,0.0952037383717,0.2904698848724365,21.183104515075684,13.030933380126953,2400.0,11.7093,0.24840855598449707,2.46038,0.0,1.49011836204e-09,4562.80048418045,74.4860486984253,400,2.45271,0.00806510510738,-0.00806510820985,768.54668043
826.75,0.3756418228149414,7.45057793239e-10,11.9321,0.836019,0.5044717258,1.86264559332e-10,0.0,1454.25,400,34.1621618270874,3300.0,1.4449224472045898,656.322662644,0.832711,0.209457182824,0.3180818557739258,15.888381481170654,12.891319751739502,3000.0,11.8427,0.19031500816345215,2.47171,0.0,-1.49011580852e-09,4631.667484045029,68.86076951026917,400,2.47923,-1.23400234475e-09,1.42026690408e-09,731.937113077
973.25,0.3550589084625244,0.00769274495542,11.767,0.830156,0.480424223907,6.4901534147e-10,0.0,1347.75,400,33.212955951690674,3100.0,1.4583582878112793,710.253079895,0.832711,0.243636225619,0.33018970489501953,15.469644546508789,13.02615761756897,2700.0,11.8427,0.18642902374267578,2.47171,0.0,-2.23517382381e-09,4699.126882553101,66.82859230041504,400,2.4653,0.00881724962674,-0.00881724897772,722.457567958
785.5,0.379791259765625,0.00796827487648,11.7101,0.828124,0.4772245159,3.5215641514e-10,0.0,1421.25,400,34.98737454414368,3200.0,1.533076286315918,631.893780631,0.827552,0.194814373869,0.32068729400634766,17.80380868911743,13.096704483032227,3100.0,11.6963,0.21718621253967285,2.45928,0.0,-3.72529029846e-09,4770.3536028862,71.22051477432251,400,2.46045,0.00905797200103,-0.00905797164887,626.317361647
663.0,0.34087514877319336,0.00859381910414,11.6794,0.82712,0.348252341707,-1.81607906491e-09,0.0,1374.25,400,32.51018524169922,3500.0,1.4233741760253906,582.692886519,0.828151,0.169700614685,0.3084447383880615,15.354350566864014,12.873780727386475,2700.0,11.7122,0.18849802017211914,2.46063,0.0,2.98023206113e-09,4836.868915557861,65.85430121421814,400,2.45782,0.00968160764314,-0.00968160945922,910.198845033
536.75,0.36458563804626465,0.00989555940032,11.8422,0.833055,0.30744879537,-2.74740186157e-09,0.0,1019.5,400,32.9449098110199,3100.0,1.4743409156799316,528.74799054,0.830195,0.14442107031,1.0074429512023926,16.531505584716797,13.190567255020142,2500.0,11.7673,0.19765520095825195,2.46533,0.0,2.23517382381e-09,4905.414391517639,68.53362107276917,400,2.47167,0.00260560032912,-0.00260560307652,720.569045963
618.25,0.3660314083099365,0.00768421962857,11.8513,0.833349,0.407550834418,1.90921123355e-09,0.0,1278.5,400,32.691431522369385,3200.0,1.6078550815582275,636.154020266,0.831683,0.13536345449,0.3194446563720703,19.511292934417725,12.968072891235352,2800.0,11.8081,0.23404169082641602,2.46879,0.0,0.0,4976.5522294044495,70.52670168876648,400,2.47244,0.00806440603919,-0.00806440412998,792.992906652
653.25,0.37627100944519043,0.00791545305401,11.5186,0.821811,0.344611951568,-3.43861739083e-09,0.0,1082.25,400,33.87929368019104,3300.0,1.5813255310058594,595.684008095,0.824678,0.165402374966,0.28794050216674805,18.063441514968872,12.94233226776123,2700.0,11.606,0.21134352684020996,2.45152,0.0,7.45058126306e-10,5046.742905139923,70.18477129936218,400,2.44396,0.00851730472205,-0.00851730816066,715.443874458
578.25,0.3792085647583008,0.00752476928756,11.5618,0.823401,0.27619265952,3.38768568753e-09,0.0,1135.0,400,34.85167050361633,3400.0,1.6549346446990967,656.20266496,0.824471,0.110551192311,0.2857389450073242,20.18097710609436,13.054789781570435,2800.0,11.597,0.23264503479003906,2.45075,0.0,6.33299190866e-09,5120.7723960876465,73.40010833740234,400,2.44771,0.00804498385405,-0.00804498046637,818.397825022
733.0,0.35623908042907715,0.00799371860921,11.6258,0.825759,0.43308445767,-2.7823263693e-09,0.0,1372.5,400,33.553046226501465,3300.0,1.513901948928833,607.051068692,0.827599,0.190233556448,0.2889440059661865,17.05970335006714,12.925283193588257,2700.0,11.681,0.19449639320373535,2.45797,0.0,-2.6077036086e-09,5189.543341159821,68.76507043838501,400,2.45323,0.0077510280651,-0.00775103084743,767.198637903
595.0,0.356914758682251,0.00800929032266,11.598,0.825279,0.296553084874,7.29051041759e-10,0.0,1081.25,400,32.376665353775024,3400.0,1.624788522720337,639.511532343,0.826875,0.131778327462,0.325103759765625,19.007982969284058,12.960493087768555,3300.0,11.6494,0.2145090103149414,2.45526,0.0,1.19209291327e-08,5259.934842824936,69.75760746002197,400,2.45083,0.00923471225688,-0.00923471152782,738.933987241
901.75,0.35962367057800293,0.00841447524726,11.5249,0.822639,0.476562148883,-9.77888880982e-10,0.0,1455.5,400,33.97074627876282,3500.0,1.6191449165344238,705.033288221,0.825584,0.215357245488,0.3062264919281006,19.50118899345398,13.007366418838501,2600.0,11.6121,0.21746563911437988,2.45205,0.0,-5.21540499676e-09,5331.979383945465,72.03457450866699,400,2.44451,0.00844563073479,-0.00844563171268,790.233984336
711.5,0.3367466926574707,0.00749187823385,11.2602,0.813188,0.324771542009,-5.21540721721e-09,0.0,1173.75,400,32.36870217323303,3300.0,1.3580222129821777,657.888858395,0.815843,0.164877674464,0.2781651020050049,14.600378274917603,12.9698326587677,2700.0,11.3398,0.17418742179870605,2.42832,0.0,1.49011647466e-09,5397.716633319855,64.94314098358154,400,2.42127,0.00747596416622,-0.00747596938163,786.40697956
496.75,0.37636518478393555,0.00867465138435,11.4452,0.820442,0.346010971984,1.07684150485e-09,0.0,1222.25,400,35.1745982170105,3800.0,1.4357001781463623,491.135864604,0.813874,0.144366210067,0.2900824546813965,16.581083297729492,13.112672328948975,2800.0,11.2706,0.19093585014343262,2.4222,0.0,-8.56816395611e-09,5467.827054262161,70.10322213172913,400,2.43757,0.00784243471571,-0.00784243363887,891.279943396
800.75,0.33942675590515137,0.00449426658452,11.2898,0.814996,0.454953696604,-1.92085281014e-09,0.0,1240.25,400,31.655942916870117,2800.0,1.6351888179779053,531.200938911,0.812191,0.264969107839,0.29960179328918457,19.221813201904297,12.917359113693237,2500.0,11.2192,0.2172696590423584,2.41763,0.0,8.19563616972e-09,5537.633150100708,69.16937685012817,400,2.4239,0.0026037915959,-0.00260379351676,640.121033477
837.75,0.33853769302368164,0.00958715658635,11.2019,0.811973,0.36938666481,-3.94211374655e-09,0.0,1299.0,400,32.07715082168579,3600.0,1.5105643272399902,644.28249821,0.812283,0.221004214691,0.2916076183319092,16.867650508880615,13.075559139251709,2700.0,11.2143,0.19632959365844727,2.41719,0.0,-5.58793722405e-09,5604.924264431,67.282719373703,400,2.41608,0.00780564338638,-0.0078056473285,770.031817524
890.5,0.3482041358947754,0.00893161632121,11.4561,0.821893,0.493029369231,4.80795314672e-09,0.0,1581.25,400,33.199979066848755,3600.0,1.637542486190796,726.229818997,0.818783,0.205437615966,0.3169724941253662,20.048072576522827,13.11367154121399,3100.0,11.3831,0.23077058792114258,2.43213,0.0,-1.49011636363e-09,5677.397570610046,71.82108473777771,400,2.43852,0.00760306805605,-0.0076030632481,728.370398561
732.25,0.33846282958984375,0.00752103980631,11.3687,0.819154,0.406301065026,5.12227815719e-10,0.0,1451.25,400,33.383973360061646,3300.0,1.5614147186279297,705.148876125,0.816898,0.161847978004,0.3408031463623047,18.94596529006958,13.206048965454102,2600.0,11.3219,0.22873663902282715,2.42674,0.0,-4.84287543401e-09,5748.2243666648865,70.81274819374084,400,2.43087,0.00862257420085,-0.00862257368863,824.862677965
894.5,0.35492777824401855,0.00725582242012,11.3722,0.819497,0.474488432827,5.13391595902e-09,0.0,1505.75,400,33.23451471328735,3400.0,1.4441394805908203,794.619248445,0.819152,0.184070366139,0.288318395614624,16.28447675704956,13.169530630111694,3200.0,11.3798,0.19237184524536133,2.43184,0.0,-2.23517426789e-09,5816.630491256714,67.78708124160767,400,2.43117,0.00379427756416,-0.00379427243024,713.366622082
858.5,0.3296546936035156,0.00725319469348,11.2172,0.813635,0.611238077832,1.3969847501e-10,0.0,1726.75,400,32.00970101356506,3600.0,1.4176898002624512,486.854957867,0.814938,0.328729269472,0.2885921001434326,16.194260835647583,12.92914366722107,2400.0,11.2537,0.19103765487670898,2.4207,400.0,-1.11758757804e-09,5882.792582511902,66.15616822242737,400,2.41745,0.00593515639193,-0.00593515625224,638.912699436
662.75,0.34183311462402344,0.00788089632988,11.1533,0.81284,0.456633974512,-2.64844879361e-09,0.0,1459.25,400,32.25347185134888,3600.0,1.4732890129089355,500.537148971,0.809703,0.226631526964,0.28726625442504883,15.85196328163147,13.022825241088867,2300.0,11.0748,0.18745827674865723,2.40468,0.0,-7.45058570395e-10,5949.771990299225,66.33603715896606,400,2.41174,0.00951043903478,-0.00951044168323,861.054259324
778.75,0.33919286727905273,0.008350584656,11.2784,0.81791,0.39684098622,4.74392081173e-10,0.0,1397.5,400,32.56987118721008,3500.0,1.6378004550933838,609.855259467,0.818144,0.213729144162,0.31470251083374023,19.222134113311768,13.09550142288208,2300.0,11.2874,0.2281022071838379,2.42368,0.0,-2.42143749496e-09,6020.263335943222,70.48294043540955,400,2.42289,0.00608988898748,-0.00608988851309,758.382324425
873.75,0.3773462772369385,0.00875516422093,11.0981,0.811516,0.458713428218,-3.58559182345e-09,0.0,1405.0,400,34.401785135269165,3200.0,1.63808012008667,657.864680234,0.811715,0.229030847314,0.3129599094390869,19.27842426300049,13.827436208724976,2700.0,11.1139,0.21597957611083984,2.40819,0.0,1.11758657884e-09,6093.797486782074,72.894695520401,400,2.40677,0.00796879562549,-0.00796879921108,776.128211058
465.0,0.3638777732849121,0.00781022291631,11.0587,0.810318,0.335317832729,5.36674615859e-09,0.0,1168.0,400,32.99716091156006,3700.0,1.541987419128418,483.916315079,0.807048,0.141675650163,0.2880270481109619,17.242466926574707,13.488951683044434,2900.0,10.9699,0.20914030075073242,2.39516,0.0,-3.72528813353e-10,6162.853586435318,69.04961633682251,400,2.40322,0.0030782555812,-0.00307825021446,815.276640166
773.5,0.36292099952697754,0.00784244015813,10.847,0.80366,0.4352932521,2.33703767449e-09,0.0,1380.75,400,32.99226784706116,3000.0,1.6453430652618408,717.737939641,0.806013,0.16631677295,0.33191657066345215,19.3481605052948,13.250559568405151,2800.0,10.9301,0.22065520286560059,2.39152,0.0,1.11758602372e-09,6234.5726635456085,71.07616519927979,400,2.38389,0.00948623801523,-0.0094862356782,691.559424417
660.5,0.34845447540283203,0.00911681912839,10.972,0.807995,0.337831177598,-6.40284436582e-10,0.0,1208.5,400,33.76741003990173,3000.0,1.5119333267211914,649.799776854,0.804951,0.153956782544,0.2891662120819092,16.76791739463806,13.371421813964844,2900.0,10.8862,0.20303797721862793,2.3875,0.0,1.02445483208e-08,6303.68842792511,69.10911703109741,400,2.39534,0.0102745679324,-0.0102745685726,746.945613817
980.5,0.3667569160461426,0.00663485657424,11.0515,0.812173,0.542327811044,-6.1700133891e-10,0.0,1745.75,400,33.55469727516174,3600.0,1.478691816329956,746.036024599,0.812992,0.235512425473,0.3171219825744629,16.519648551940918,13.13014554977417,3300.0,11.0706,0.1959524154663086,2.40429,100.0,5.21540721721e-09,6372.7302005290985,68.39156436920166,400,2.40257,0.00539886144688,-0.00539886206388,757.252888737
741.25,0.3563661575317383,0.00699821393937,10.9555,0.808601,0.312547130261,-3.08500625046e-09,0.0,1355.75,400,32.72853755950928,3700.0,1.5421497821807861,717.929966988,0.809031,0.159205996176,0.31160426139831543,17.862327337265015,13.243824005126953,2900.0,10.9749,0.21846890449523926,2.39561,0.0,1.30385147123e-09,6441.873234272003,69.13718175888062,400,2.39384,0.00792513851775,-0.00792514160275,893.233976906
810.5,0.3607950210571289,0.00783003121614,10.8835,0.806848,0.42423890521,2.58442023338e-09,0.0,1519.25,400,32.39544320106506,3600.0,1.5374107360839844,752.023769571,0.807581,0.172719731084,0.3139965534210205,17.517388582229614,13.151132822036743,3200.0,10.9098,0.20209240913391113,2.38967,0.0,1.86265169955e-10,6510.755848169327,68.28650403022766,400,2.38725,0.00684120019432,-0.0068411976099,772.692977514
731.25,0.360332727432251,0.0072322501801,10.9997,0.812097,0.401741578469,-3.55066775981e-09,0.0,1372.0,400,33.150578022003174,3800.0,1.455470323562622,580.687900253,0.812475,0.219200821783,0.28118300437927246,16.010890007019043,13.202462434768677,2600.0,11.011,0.18955707550048828,2.39889,0.0,4.28408597486e-09,6578.326614141464,67.56454920768738,400,2.39787,0.0080132597941,-0.00801326334476,779.433127343
756.5,0.3474278450012207,0.00900920294225,11.208,0.820132,0.403238870115,-7.33416660736e-10,0.0,1508.5,400,32.60065746307373,3700.0,1.5291993618011475,670.15501938,0.815014,0.178997334594,0.2959249019622803,17.513622999191284,13.133034944534302,3100.0,11.0512,0.20883893966674805,2.40254,0.0,1.6763795907e-09,6647.514855861664,68.56309604644775,400,2.41663,0.00784910955699,-0.00784911029041,850.574952606
549.5,0.35143494606018066,0.00708740483969,11.0826,0.816566,0.463365724874,3.57977159027e-09,0.0,1478.75,400,32.666583776474,3300.0,1.5862038135528564,545.343698964,0.813655,0.153938871676,0.29341959953308105,18.745200157165527,13.203962802886963,3000.0,11.0019,0.2205345630645752,2.39807,0.0,1.11758746701e-09,6717.366353750229,69.8452479839325,400,2.40538,0.00545254148892,-0.00545253790915,685.400202437
527.75,0.3401346206665039,0.00699746282771,10.9971,0.814689,0.371672657731,-2.09547490471e-10,0.0,1287.25,400,32.638487100601196,3100.0,1.5272464752197266,477.393901825,0.810374,0.167734226072,0.29634714126586914,17.47480010986328,13.19691514968872,2500.0,10.8944,0.2043895721435547,2.38825,0.0,4.37721636715e-09,6786.553695678711,68.51585865020752,400,2.39763,0.00720115264412,-0.00720115285367,730.795756351
806.0,0.37485599517822266,0.00991705060005,10.8333,0.809399,0.431730960916,-3.95812094212e-09,0.0,1450.5,400,34.81215953826904,3400.0,1.498122215270996,665.930927349,0.805984,0.204577631214,0.2785377502441406,17.192758321762085,13.237820148468018,2800.0,10.7519,0.20379900932312012,2.37509,0.0,7.4505814851e-09,6857.041511774063,70.47708034515381,400,2.38262,0.00867321132682,-0.00867321528494,776.079731729
781.0,0.356675386428833,0.00895290262997,10.7911,0.809372,0.376780049063,-3.07336445182e-09,0.0,1269.75,400,32.8925359249115,3300.0,1.5909509658813477,656.192807032,0.805194,0.198082754213,0.33922719955444336,17.984403133392334,13.897192001342773,2600.0,10.6975,0.2077953815460205,2.37001,0.0,5.30853538905e-09,6927.788594961166,70.06061363220215,400,2.37872,0.0101657935418,-0.0101657966152,702.6805373
