0EnvExecTime,1Perplexity,1ProcessExecTime,1ExplainedVariance,0ExplainedVariance,dLoss,LossBefore,1MaxReturn,1StdReturn,0AverageReturn,ItrTime,0MaxReturn,0ProcessExecTime,1MinReturn,Time,0AveragePolicyStd,1NumTrajs,1EnvExecTime,0Perplexity,LossAfter,MeanKLBefore,1Entropy,0NumTrajs,1PolicyExecTime,0PolicyExecTime,1AveragePolicyStd,1AverageReturn,0MinReturn,0StdReturn,MeanKL,0Entropy,ComputeUpdatedDistTime
8.944409132003784,5.84823,0.27582764625549316,0.479783473762,0.0750258714999,0.00430348684313,2.91038304567e-10,2900.0,1080.94030247,52.5,34.44587802886963,1800.0,0.30599093437194824,0.0,2047.6660361289978,0.585512,800,8.975618839263916,5.84457,-0.00430348655209,3.72529007642e-09,1.76614,800,9.973744630813599,2.8647453784942627,0.585718,804.25,0.0,230.908531674,0.00540901999921,1.76551,0.25799059867858887
9.171793460845947,5.75148,0.2905120849609375,0.506538496222,0.0851984411237,0.00686508987565,-2.67755240202e-09,2900.0,1211.05939548,63.625,35.80962634086609,2100.0,0.33315372467041016,0.0,2084.676238298416,0.580889,800,9.382464170455933,5.75341,-0.0068650925532,1.11022302463e-16,1.74946,800,10.276821851730347,3.0386571884155273,0.580858,1161.625,0.0,260.1717882,0.00950059294701,1.74979,0.28906798362731934
9.334131717681885,5.65709,0.28540635108947754,0.54676127682,0.120229985945,0.00670434406493,-8.14907252789e-10,3000.0,1241.76310518,70.0,36.04102373123169,2400.0,0.31329846382141113,0.0,2122.7502915859222,0.577206,800,9.280989408493042,5.67706,-0.00670434487984,0.0,1.73291,800,10.281726837158203,3.075716257095337,0.576239,1241.375,0.0,294.78805946,0.00988930463791,1.73643,0.26521849632263184
9.19042420387268,5.62664,0.27214789390563965,0.511136696138,0.144291306928,0.00651745457435,5.23868948221e-10,2900.0,1190.15250467,109.5,34.321396350860596,2200.0,0.33150219917297363,0.0,2158.165092945099,0.575716,800,8.784006118774414,5.64529,-0.00651745405048,-5.58793544769e-09,1.72751,800,9.452749252319336,3.183462142944336,0.574857,1357.875,0.0,346.496392478,0.00978485029191,1.73082,0.2741847038269043
8.910063982009888,5.54068,0.28821253776550293,0.52099042716,0.134263966441,0.00465259459452,-5.52972778678e-10,2900.0,1227.67055842,82.125,34.069631814956665,2000.0,0.2961432933807373,0.0,2193.345346927643,0.571888,800,8.972222805023193,5.56835,-0.00465259514749,0.0,1.71212,800,9.944855690002441,2.835422992706299,0.570424,1045.0,0.0,315.187221148,0.00833845883608,1.7171,0.2870771884918213
8.939403295516968,5.57957,0.30060839653015137,0.458991030259,0.0847099564041,0.00560521132138,-1.60071067512e-10,2900.0,1099.23091722,64.375,35.999651193618774,2400.0,0.30724072456359863,0.0,2230.5032057762146,0.572161,800,9.88199782371521,5.57218,-0.00560521148145,0.0,1.71911,800,10.752138376235962,2.8042941093444824,0.572618,805.375,0.0,282.300122875,0.00936483871192,1.71779,0.2588193416595459
10.748579025268555,5.59286,0.2762908935546875,0.305819350153,0.0748283566107,0.00394872413017,-1.16415321827e-09,2800.0,811.641459867,35.5,35.95282435417175,1700.0,0.32790446281433105,0.0,2268.31711435318,0.571324,800,9.135757446289062,5.55165,-0.00394872529432,-3.72529029846e-09,1.72149,800,9.554956436157227,3.112907648086548,0.57343,377.625,0.0,191.610933926,0.00844183284789,1.71409,0.2312154769897461
9.400774717330933,5.5273,0.285444974899292,0.548529512401,0.113277833759,0.00274173815342,1.7935235519e-09,3000.0,1153.9387982,92.25,34.94450926780701,2400.0,0.30633997917175293,0.0,2304.2488634586334,0.571177,800,9.440850019454956,5.54307,-0.00274173635989,0.0,1.7097,800,10.007967472076416,2.7561326026916504,0.5703,1574.5,0.0,325.983032534,0.0022106745746,1.71255,0.24321579933166504
9.9531991481781,5.55968,0.264507532119751,0.482450828748,0.122369662832,0.00339251373225,3.56521923095e-10,2900.0,1123.56505708,60.125,34.693865060806274,2300.0,0.3221416473388672,0.0,2340.116878271103,0.571595,800,9.013952255249023,5.54796,-0.00339251337573,0.0,1.71554,800,9.48111367225647,2.8694064617156982,0.572284,841.25,0.0,263.576335006,0.00634434027597,1.71343,0.24261975288391113
9.419023752212524,5.51299,0.28258275985717773,0.551835478774,0.133421430518,0.00593318520987,-3.63797880709e-10,2900.0,1265.03547381,93.875,35.37105703353882,2400.0,0.30733513832092285,0.0,2376.83699965477,0.570365,800,9.588794469833374,5.52089,-0.00593318557367,0.0,1.70711,800,9.954238653182983,3.1140339374542236,0.570073,1385.5,0.0,318.355123054,0.00803312566131,1.70854,0.22583746910095215
9.474361181259155,5.39401,0.2846090793609619,0.556771123154,0.130047574639,0.00587435967464,6.2573235482e-10,2900.0,1213.13929023,98.25,36.33839988708496,2100.0,0.3153681755065918,0.0,2414.2111558914185,0.563958,800,9.491116523742676,5.40038,-0.0058743590489,0.0,1.68529,800,10.135422706604004,2.7994744777679443,0.563821,1445.75,0.0,336.484676471,0.00811946671456,1.68647,1.219999074935913
9.167421340942383,5.30664,0.27373743057250977,0.528365180292,0.104316553589,0.00460817769635,-2.67755240202e-09,2900.0,1241.03059491,88.75,33.6335391998291,2300.0,0.3107635974884033,0.0,2448.847948074341,0.557112,800,9.003421783447266,5.26909,-0.00460818037391,-5.58793589178e-09,1.66896,800,9.392735242843628,2.738893508911133,0.559199,1054.25,0.0,320.309908526,0.00648180674762,1.66186,0.23537230491638184
