0AverageReturn,1AveragePolicyStd,1Entropy,0MinReturn,0ProcessExecTime,0MaxReturn,Time,0NumTrajs,MeanKLBefore,0EnvExecTime,1MinReturn,1ProcessExecTime,1NumTrajs,ComputeUpdatedDistTime,ItrTime,1StdReturn,1PolicyExecTime,LossAfter,MeanKL,0StdReturn,0Entropy,0AveragePolicyStd,0PolicyExecTime,1EnvExecTime,LossBefore,1Perplexity,0ExplainedVariance,1MaxReturn,1AverageReturn,1ExplainedVariance,dLoss,0Perplexity
240.0,0.747909,2.24921,0.0,0.05191636085510254,1900.0,532.5967688560486,80,0.0,1.1933579444885254,0.0,0.07251191139221191,80,0.08737325668334961,8.00383472442627,1135.55052728,2.9202022552490234,-0.0041423663497,0.00849029794335,530.235796604,2.25926,0.751646,1.2962145805358887,1.7925598621368408,2.79396772385e-09,9.48027,0.0862988453819,2700.0,655.0,0.430259941347,0.00414236914366,9.57604
186.25,0.732524,2.20941,0.0,0.04249167442321777,1700.0,540.6709456443787,80,0.0,0.9954001903533936,0.0,0.07500004768371582,80,0.08457565307617188,8.06644868850708,1170.17026005,3.261575222015381,-0.00515167787671,0.007804824505,437.819526175,2.21379,0.734628,1.1690599918365479,1.8026084899902344,2.56113708019e-09,9.11032,0.105124312059,2900.0,691.25,0.434796074672,0.00515168043785,9.15032
162.5,0.74035,2.23099,0.0,0.053826093673706055,1600.0,549.5771520137787,80,0.0,1.2409615516662598,0.0,0.07530021667480469,80,0.09168457984924316,8.379781246185303,0.0,3.017852783203125,0.0,0.0,443.388937616,2.22899,0.739584,1.361572265625,1.8336312770843506,0.0,9.30907,0.121011820421,0.0,0.0,1,0.0,9.29043
143.75,0.739569,2.22925,0.0,0.045531272888183594,2300.0,557.4261381626129,80,0.0,1.0637884140014648,0.0,0.07493066787719727,80,0.08994579315185547,7.842894792556763,1149.17089678,2.9708757400512695,-0.00483701378107,0.00953848101199,435.84508429,2.22899,0.739584,1.1864433288574219,1.8295433521270752,6.98491930962e-10,9.29292,0.063799197392,2800.0,662.5,0.478790463788,0.00483701447956,9.29043
187.5,0.719583,2.1714,0.0,0.05673527717590332,1800.0,566.5017399787903,80,0.0,1.281074047088623,0.0,0.07472419738769531,80,0.11386251449584961,8.508483648300171,1170.49068236,3.027167320251465,5.58793544769e-09,-1.11758708954e-08,476.018644593,2.17438,0.720875,1.3602111339569092,1.8410048484802246,5.58793544769e-09,8.77053,0.138179793294,2800.0,828.75,0.571143674428,0.0,8.79671
171.25,0.719083,2.16967,0.0,0.056516170501708984,2000.0,574.899783372879,80,0.0,1.3135335445404053,0.0,0.07588028907775879,80,0.09084415435791016,8.390935897827148,155.543402303,3.017160415649414,-0.00517987832427,0.00648905336857,476.758258974,2.17438,0.720875,1.3668816089630127,1.84639310836792,7.91624188423e-09,8.75536,0.149557740138,1400.0,17.5,0.0964641061994,0.00517988624051,8.79671
95.0,0.715028,2.15633,0.0,0.058510541915893555,1800.0,583.5815560817719,80,0.0,1.3019061088562012,0.0,0.06784462928771973,80,0.10566186904907227,8.145305156707764,1139.25414197,2.8115391731262207,6.98491930962e-09,0.0,321.675302129,2.16451,0.718422,1.4109482765197754,1.6472952365875244,9.66247171164e-09,8.63935,0.0457819493328,2800.0,1090.0,0.535969084116,2.67755240202e-09,8.71033
161.25,0.717714,2.16047,0.0,0.055910348892211914,1700.0,591.839921951294,80,0.0,1.275928258895874,0.0,0.07328152656555176,80,0.0873415470123291,8.250001668930054,1353.51336805,2.965419292449951,-0.00278259674087,0.00437451992184,416.981339511,2.16451,0.718422,1.344268798828125,1.7891204357147217,-2.56113708019e-09,8.67524,0.144010478063,3000.0,1348.75,0.556364451741,0.00278259417973,8.71033
57.5,0.710087,2.14182,0.0,0.05077004432678223,1600.0,599.9822771549225,80,0.0,1.1468138694763184,0.0,0.06577420234680176,80,0.0896608829498291,7.573132514953613,1161.29238351,2.6976592540740967,-0.0029366761446,0.00851902645081,245.853106549,2.14722,0.712056,1.26912260055542,1.6018874645233154,-5.12227416039e-09,8.51492,0.0586669031132,2800.0,670.0,0.578424921352,0.00293667102233,8.561
128.75,0.696554,2.09994,0.0,0.05245637893676758,1700.0,608.0486698150635,80,0.0,1.2276771068572998,0.0,0.07176065444946289,80,0.08745241165161133,8.06072473526001,1159.37415768,2.9093143939971924,-0.00488325487822,0.0065996106714,377.224651236,2.1194,0.703529,1.350938320159912,1.7430827617645264,0.0,8.16572,0.103768539398,2900.0,668.75,0.572375293205,0.00488325487822,8.32614
81.25,0.705146,2.12591,0.0,0.045076847076416016,1700.0,616.208812713623,80,-7.4505814851e-09,1.0160088539123535,0.0,0.07070469856262207,80,0.08370351791381836,7.6131744384765625,986.400495489,2.865539073944092,-0.00723792985082,0.00705174962059,302.528407757,2.11439,0.701916,1.1835119724273682,1.713569164276123,-1.86264514923e-09,8.38056,0.132977224075,2600.0,566.25,0.626736158606,0.00723792798817,8.28451
105.0,0.70832,2.13637,0.0,0.050595998764038086,1500.0,624.4325623512268,80,-3.72529029846e-09,1.1556024551391602,0.0,0.07492876052856445,80,0.08727192878723145,8.2171151638031,0.0,2.9968667030334473,0.0,7.4505814851e-09,345.289733412,2.13795,0.709141,1.2465312480926514,1.8319368362426758,0.0,8.46861,0.127254143785,0.0,0.0,1,0.0,8.48205
83.75,0.720325,2.16767,0.0,0.06104326248168945,1900.0,633.7896409034729,80,-3.72529074255e-09,1.4178180694580078,0.0,0.07430410385131836,80,0.08359456062316895,8.527472496032715,1161.83045235,3.0605740547180176,-0.000651072245091,0.000694939750247,324.593495776,2.13795,0.709141,1.4592058658599854,1.8375306129455566,-4.65661287308e-09,8.73788,0.156087837605,2900.0,670.0,0.61524991061,0.000651067588478,8.48205
76.25,0.708849,2.13872,0.0,0.04394245147705078,1400.0,641.7405540943146,80,-2.98023259404e-08,1.028137445449829,0.0,0.07532858848571777,80,0.10480451583862305,7.945802927017212,1168.62566184,3.0497167110443115,-0.00394297391176,0.00923627056181,279.393875201,2.13314,0.70748,1.1703603267669678,1.8334357738494873,-2.91038304567e-09,8.48857,0.0735181770276,2900.0,673.75,0.59782491085,0.00394297100138,8.44133
117.5,0.69942,2.10859,0.0,0.05876779556274414,2000.0,650.9898056983948,80,0.0,1.3032786846160889,0.0,0.07612943649291992,80,0.10613584518432617,8.715618133544922,1146.78831416,3.088562250137329,9.31322574615e-10,0.0,371.071084834,2.12168,0.704283,1.3989789485931396,1.8680694103240967,9.31322574615e-10,8.23665,0.115873025824,2900.0,661.25,0.522783872467,0.0,8.34518
95.0,0.704816,2.12537,0.0,0.04114103317260742,1500.0,658.7900121212006,80,-7.4505814851e-09,0.9624853134155273,0.0,0.0742027759552002,80,0.08432817459106445,7.791616439819336,1132.58277843,3.012455701828003,-0.00218715611845,0.00581665476784,285.875847178,2.12168,0.704283,1.1339118480682373,1.8177905082702637,-5.58793544769e-09,8.37596,0.0831870488797,2800.0,652.5,0.546126825658,0.00218715053052,8.34518
111.25,0.689931,2.07728,0.0,0.060123443603515625,1800.0,667.9186024665833,80,0.0,1.3857166767120361,0.0,0.07621359825134277,80,0.0855567455291748,8.592726945877075,1168.73262019,3.0853075981140137,-0.00407070945948,0.006591479294,352.134118625,2.09452,0.695628,1.4249577522277832,1.8596792221069336,-1.72294676304e-08,7.98276,0.0968312842409,2900.0,673.75,0.628292745009,0.00407069223002,8.12156
70.0,0.715705,2.15361,0.0,0.05142688751220703,1600.0,676.2089602947235,80,0.0,1.2089450359344482,0.0,0.07440710067749023,80,0.08797764778137207,8.283583164215088,1277.20153069,3.0552237033843994,-0.00733717530966,0.00727297272533,269.907391525,2.14333,0.711713,1.3338139057159424,1.8189022541046143,5.12227416039e-09,8.61587,0.0850641306816,2900.0,1272.5,0.559745552555,0.00733718043193,8.52779
96.25,0.708593,2.13064,0.0,0.05178189277648926,1600.0,685.0531198978424,80,0.0,1.1868820190429688,0.0,0.07295918464660645,80,0.08716320991516113,8.297603368759155,0.0,2.993375778198242,0.0,1.86264514923e-08,314.023784927,2.13622,0.710495,1.3239490985870361,1.7758960723876953,0.0,8.42024,0.0738465137443,0.0,0.0,1,0.0,8.46735
111.25,0.709,2.13155,0.0,0.057756662368774414,1700.0,693.4450511932373,80,0.0,1.338996171951294,0.0,0.07430768013000488,80,0.08472776412963867,8.385157823562622,1113.74298539,3.0161962509155273,-0.00325475004502,0.0052579138428,356.01746797,2.13622,0.710495,1.3954474925994873,1.8160607814788818,-4.19095158577e-09,8.42791,0.0884332737951,2800.0,641.25,0.569821375749,0.00325474585406,8.46735
121.25,0.701544,2.11133,0.0,0.054225921630859375,1500.0,702.3037304878235,80,0.0,1.2359943389892578,0.0,0.07453250885009766,80,0.08340907096862793,8.329993724822998,1195.40722664,3.0162017345428467,3.72529029846e-09,0.0,381.344250645,2.10912,0.700641,1.3383064270019531,1.7963480949401855,3.72529029846e-09,8.25922,0.0868117128391,2900.0,1151.25,0.541547870985,0.0,8.24098
101.25,0.697234,2.09922,0.0,0.06067657470703125,1700.0,711.1007945537567,80,0.0,1.403730869293213,0.0,0.07509541511535645,80,0.10789346694946289,8.791558504104614,1094.87156781,3.053149938583374,0.0,0.0,351.956584681,2.10912,0.700641,1.4361693859100342,1.8356502056121826,1.86264514923e-09,8.15984,0.149467869872,2800.0,702.5,0.502161819497,1.86264514923e-09,8.24098
62.5,0.701087,2.11102,0.0,0.05630350112915039,1800.0,719.9829759597778,80,7.4505814851e-09,1.281404733657837,0.0,0.07519340515136719,80,0.08394694328308105,8.301639318466187,1323.22463607,3.035814046859741,-0.00599089218304,0.00648453645408,272.66050319,2.10912,0.700641,1.38517427444458,1.832265853881836,1.23400241137e-08,8.25668,0.0718535141138,2800.0,1321.25,0.580215302013,0.00599090452306,8.24098
73.75,0.704022,2.11664,0.0,0.050928354263305664,1600.0,728.0960466861725,80,0.0,1.1503443717956543,0.0,0.07596969604492188,80,0.09071707725524902,8.102840423583984,914.518315836,3.0397913455963135,-0.00616694660857,0.00942237302661,299.058418206,2.12091,0.705281,1.2561941146850586,1.8259453773498535,-6.053596735e-09,8.30317,0.0736184840212,2700.0,512.5,0.486809506512,0.00616694055498,8.33869
120.0,0.705477,2.12121,0.0,0.06147336959838867,1900.0,737.5043640136719,80,-3.72529074255e-09,1.3958654403686523,0.0,0.07660722732543945,80,0.08929133415222168,8.527775764465332,1152.94188926,3.075631856918335,-0.00363839510828,0.00770788313821,392.237173149,2.12196,0.705967,1.4540445804595947,1.811953067779541,-1.11758708954e-08,8.3412,0.130531562416,2800.0,665.0,0.577803693475,0.00363838393241,8.34751
122.5,0.704952,2.11938,0.0,0.04395031929016113,1800.0,745.2401871681213,80,0.0,1.013458013534546,0.0,0.07451248168945312,80,0.10210537910461426,7.729830741882324,1161.91584786,3.017627000808716,-0.00241689872928,0.00315631250851,401.55167787,2.1343,0.71095,1.1127400398254395,1.7956175804138184,1.86264514923e-09,8.32598,0.0938424169945,2800.0,1108.75,0.534487929847,0.00241690059192,8.45116
62.5,0.704644,2.11509,0.0,0.050905466079711914,1400.0,754.0702424049377,80,0.0,1.1805405616760254,0.0,0.07610726356506348,80,0.11137843132019043,8.330212831497192,1157.45140287,3.0976803302764893,-0.00413592439145,0.00728985946625,238.41927355,2.12716,0.708985,1.2700786590576172,1.8573672771453857,-1.7462298274e-09,8.29036,0.0664399104475,2900.0,667.5,0.656666456569,0.00413592264522,8.39098
87.5,0.713299,2.13879,0.0,0.05917549133300781,1700.0,762.7359902858734,80,3.72529029846e-09,1.3456284999847412,0.0,0.07789731025695801,80,0.1053018569946289,8.660286903381348,1164.28022293,3.1195545196533203,-0.00391611550003,0.00734016485512,332.932050124,2.13615,0.711067,1.3872084617614746,1.8989567756652832,9.31322574615e-10,8.48914,0.121528870175,3000.0,671.25,0.676477934053,0.00391611643136,8.46674
85.0,0.701085,2.10537,0.0,0.05485868453979492,1900.0,771.71559882164,80,0.0,1.236745834350586,0.0,0.07592463493347168,80,0.10589194297790527,8.433130502700806,204.31287282,3.1253182888031006,-0.00546437501907,0.00983189046383,315.079355084,2.11811,0.705729,1.3473596572875977,1.8546624183654785,1.39698386192e-09,8.21017,0.132630830742,1800.0,27.5,0.179796940057,0.00546437641606,8.31538
153.75,0.689429,2.07105,0.0,0.06100201606750488,1800.0,780.5030891895294,80,0.0,1.3853859901428223,0.0,0.07589912414550781,80,0.08991336822509766,8.780032873153687,724.154679609,3.087095260620117,2.79396772385e-09,0.0,418.014279062,2.08313,0.692348,1.4463083744049072,1.847646713256836,3.72529029846e-09,7.93317,0.129873133486,2100.0,410.0,0.559377185482,9.31322574615e-10,8.0296
136.25,0.695413,2.09265,0.0,0.061473846435546875,1600.0,789.5926620960236,80,0.0,1.3195157051086426,0.0,0.07527995109558105,80,0.09823918342590332,8.503419876098633,1335.08192633,3.122988700866699,-0.00342899188399,0.00874572992325,380.868661746,2.08313,0.692348,1.4113678932189941,1.8348388671875,-2.56113708019e-09,8.10639,0.0737440367097,2900.0,1332.5,0.571741208471,0.00342898932286,8.0296
80.0,0.695114,2.08878,0.0,0.03468060493469238,1700.0,797.2923560142517,80,0.0,0.8179702758789062,0.0,0.07370424270629883,80,0.09172749519348145,7.692501783370972,410.028581321,3.0584256649017334,1.86264514923e-09,0.0,310.0,2.09322,0.695956,0.992056131362915,1.8281152248382568,-1.86264514923e-09,8.07503,0.0701822674872,1800.0,161.25,0.298243650116,-3.72529029846e-09,8.11097
133.75,0.691218,2.0804,0.0,0.05415201187133789,1500.0,806.2555596828461,80,0.0,1.2431893348693848,0.0,0.07652592658996582,80,0.08702540397644043,8.383548736572266,1151.11291258,3.1078975200653076,-0.00218255026266,0.0082344962284,361.919794291,2.09322,0.695956,1.3401272296905518,1.8629446029663086,-6.75208866596e-09,8.00767,0.0898323919614,2900.0,663.75,0.562758973252,0.00218254351057,8.11097
142.5,0.705537,2.11919,0.0,0.04516935348510742,1700.0,814.3639099597931,80,-3.72529029846e-09,1.0571465492248535,0.0,0.07419729232788086,80,0.0848689079284668,8.102032899856567,1256.77911743,3.0431013107299805,-5.70435076952e-09,0.0,414.96234769,2.12143,0.706478,1.1855225563049316,1.8278148174285889,-4.19095158577e-09,8.32438,0.0834813456044,2800.0,1247.5,0.549780958588,1.51339918375e-09,8.34306
155.0,0.70104,2.10716,0.0,0.05074667930603027,1700.0,823.2367506027222,80,0.0,1.175795555114746,0.0,0.07676529884338379,80,0.09196066856384277,8.349980592727661,1142.55128441,3.129061698913574,-0.000843049027026,0.00936321355402,391.120186132,2.12143,0.706478,1.306178331375122,1.8732266426086426,-4.01632860303e-09,8.22489,0.0979714710757,2800.0,658.75,0.50295636717,0.000843045010697,8.34306
143.75,0.706196,2.11784,0.0,0.046244144439697266,1500.0,831.107982635498,80,0.0,1.0637638568878174,0.0,0.07194375991821289,80,0.10604166984558105,7.8591320514678955,1190.24616677,3.0190412998199463,-0.00203842739575,0.00932717788965,389.821673974,2.11567,0.70546,1.2052648067474365,1.7948472499847412,2.91038304567e-09,8.31314,0.078981927666,3000.0,686.25,0.547991748166,0.00203843030613,8.29515
156.25,0.706306,2.11943,0.0,0.06876373291015625,2100.0,840.6766445636749,80,3.72529074255e-09,1.5762059688568115,0.0,0.07176661491394043,80,0.3762168884277344,9.051190614700317,1157.69099396,3.076669692993164,-0.000363575760275,0.00911159720272,452.173570103,2.11811,0.704978,1.570091724395752,1.7744076251983643,-1.16415321827e-08,8.32637,0.110521593962,2900.0,1111.25,0.508772911735,0.000363564118743,8.31538
