0ProcessExecTime,MeanKL,0StdReturn,0AverageReturn,MeanKLBefore,1PolicyExecTime,dLoss,0AveragePolicyStd,1EnvExecTime,Time,0PolicyExecTime,1MaxReturn,1AverageReturn,1ProcessExecTime,1Perplexity,1ExplainedVariance,LossAfter,1StdReturn,0Entropy,0MaxReturn,0ExplainedVariance,ItrTime,LossBefore,0Perplexity,1MinReturn,1NumTrajs,1AveragePolicyStd,1Entropy,0EnvExecTime,ComputeUpdatedDistTime,0MinReturn,0NumTrajs
0.3936889171600342,0.00914260186255,326.725802471,175.5,-1.39698408397e-09,15.146485567092896,0.00610856218263,0.951064,26.550270795822144,2317.5793862342834,3.5966286659240723,2300.0,285.5,0.35889363288879395,15.4041,0.123345502345,-0.00610856432468,472.37670349,2.73749,2300.0,0.0479829866984,76.24928689002991,-2.14204209925e-09,15.4481,0.0,400,0.949778,2.73463,24.79948091506958,0.41569042205810547,0.0,400
0.3836698532104492,0.00901388004422,277.942327651,134.25,-1.21071475068e-09,14.636019706726074,0.00725721083581,0.955489,26.74799919128418,2393.5413043498993,4.1008100509643555,2200.0,274.75,0.36345505714416504,15.5071,0.143877830884,-0.00725721241906,405.570508666,2.74652,1900.0,0.0407200073551,75.95110416412354,-1.58324842126e-09,15.5883,0.0,400,0.953057,2.7413,24.96431279182434,0.4108147621154785,0.0,400
0.396343469619751,0.00753391766921,279.910700046,150.0,-4.84287854263e-09,14.90677809715271,0.0051846270333,0.958909,26.49908685684204,2471.514902114868,4.279444932937622,2600.0,404.5,0.35814881324768066,15.6802,0.160341773086,-0.00518462713808,607.190044385,2.75359,1800.0,0.0434866504747,77.01996684074402,-1.04773856258e-10,15.6988,0.0,400,0.95836,2.7524,25.3291335105896,0.426633358001709,0.0,400
0.39202404022216797,0.00947171449661,162.030861258,64.0,-2.79396977776e-10,14.504637002944946,0.00764965927228,0.955571,26.277547359466553,2547.4186663627625,4.3977625370025635,3900.0,335.0,0.3390178680419922,15.7272,0.147227995942,-0.00764966011047,559.218204282,2.74656,1000.0,0.0218682121642,75.89328265190125,-8.38190294949e-10,15.5888,0.0,400,0.959847,2.75539,25.266244888305664,0.45757317543029785,0.0,400
0.3947947025299072,0.00918241217732,241.082973269,127.0,-3.64961816324e-09,14.628310918807983,0.0067539865966,0.965638,26.07875680923462,2623.1581575870514,4.0170392990112305,2800.0,339.75,0.3603198528289795,15.9094,0.163002334131,-0.00675398949534,515.795441527,2.76701,1300.0,0.0486645236035,74.82828831672668,-2.89874146908e-09,15.911,0.0,400,0.965792,2.76691,24.884053230285645,0.37230825424194336,0.0,400
0.38201403617858887,0.00754633964971,256.49122792,128.5,-2.00234451242e-09,15.0281400680542,0.00559953683987,0.961918,26.523472785949707,2699.409508705139,4.270546197891235,4000.0,401.5,0.3503859043121338,15.8122,0.11849489461,-0.00559953646734,637.257993281,2.75942,1800.0,0.0378130638489,76.24224495887756,3.72529063153e-10,15.7908,0.0,400,0.962683,2.76078,25.155784845352173,0.38362812995910645,0.0,400
0.40521931648254395,0.00659051397815,231.89652865,118.0,-3.95812105314e-10,16.360941171646118,0.00555941220955,0.95303,28.094971895217896,2784.7580494880676,4.912999868392944,4200.0,309.25,0.3631253242492676,15.5532,0.110902384348,-0.00555941043422,580.981443335,2.73946,1200.0,0.047033881295,83.58330774307251,1.77533376888e-09,15.4786,0.0,400,0.955445,2.74427,27.20255398750305,0.4889969825744629,0.0,400
0.40369677543640137,0.00719346245751,285.740704136,151.5,4.07453626394e-10,16.384068250656128,0.00609193691053,0.95123,27.839940309524536,2865.9304146766663,4.378357648849487,3600.0,306.75,0.39400696754455566,15.363,0.0999512057392,-0.00609193835407,560.918387557,2.73575,1900.0,0.0461849700647,81.1669373512268,-1.44354994625e-09,15.4213,0.0,400,0.949536,2.73196,26.534557819366455,0.46421170234680176,0.0,400
0.404247522354126,0.00959617365152,296.131305336,152.5,6.33299412911e-09,16.90510869026184,0.00637454749085,0.9409,28.369916915893555,2947.850617647171,4.270888090133667,3600.0,290.25,0.39834046363830566,15.0342,0.104141492279,-0.00637454725802,465.166569629,2.71394,2000.0,0.0398890617446,80.93061447143555,2.32830629776e-10,15.0886,0.0,400,0.939434,2.71033,25.92728352546692,0.45772552490234375,0.0,400
0.4049811363220215,0.00885368231684,283.992847621,134.25,7.45057293638e-10,16.718290328979492,0.00660806592787,0.932701,28.576756238937378,3030.820309638977,4.658299207687378,4400.0,372.75,0.37889981269836426,14.8753,0.133858766244,-0.00660806614906,646.824889363,2.69648,1600.0,0.0502966119646,82.9546856880188,-2.21189094818e-10,14.8275,0.0,400,0.934313,2.6997,27.141296863555908,0.4515805244445801,0.0,400
0.4089629650115967,0.00773953134194,310.615417357,145.75,-8.38189129215e-10,16.96599245071411,0.00620342732873,0.92899,28.972352981567383,3115.317407131195,4.555746793746948,3000.0,327.0,0.3881549835205078,14.7492,0.0823750251697,-0.00620343070477,576.039061176,2.68874,1800.0,0.0326607224946,83.51700186729431,-3.37604433298e-09,14.7132,0.0,400,0.930259,2.69119,26.716662406921387,0.47951412200927734,0.0,400
