ItrTime,0ProcessExecTime,0MaxReturn,LossBefore,MeanKL,LossAfter,0ExplainedVariance,1NumTrajs,0EnvExecTime,1Entropy,0PolicyExecTime,dLoss,1ProcessExecTime,1MaxReturn,1AveragePolicyStd,1StdReturn,1Perplexity,0Entropy,0NumTrajs,0Perplexity,1ExplainedVariance,0AverageReturn,0MinReturn,1PolicyExecTime,1AverageReturn,1MinReturn,MeanKLBefore,1EnvExecTime,ComputeUpdatedDistTime,0AveragePolicyStd,Time,0StdReturn
186.67422723770142,1.5806846618652344,31000.0,1.53086154864e-09,0.00975552666932,-0.00521485134959,0.0449592771567,400,51.53697609901428,2.78019,15.194057703018188,0.00521485288045,1.6258485317230225,34600.0,0.971939,7526.3754723,16.1221,2.78223,400,16.155,0.0979922194105,2506.25,0.0,54.71431565284729,6216.5,0.0,-2.38069586267e-09,51.963340759277344,0.3604865074157715,0.972909,13090.309403419495,5392.24776299
190.68532729148865,1.7030138969421387,24800.0,-5.58793566974e-10,0.00665057264268,-0.00488623417914,0.0206457841721,400,52.193458795547485,2.78032,16.40778160095215,0.00488623362035,1.6980605125427246,45800.0,0.972005,9108.83532621,16.1242,2.78152,400,16.1435,0.131299252442,1243.0,0.0,54.46154856681824,8113.0,0.0,-1.7287639098e-09,51.890721797943115,0.4343984127044678,0.972599,13282.08832192421,3380.14807368
176.81205248832703,1.5881266593933105,37000.0,7.56699536364e-10,0.00949811842293,-0.00528181158006,0.0703394763068,400,49.56572389602661,2.78128,15.774574279785156,0.00528181233676,1.510730504989624,45500.0,0.972516,11663.8833156,16.1397,2.78006,400,16.1199,0.341090575158,2929.25,0.0,48.21416711807251,10824.0,0.0,-6.3271707873e-09,49.45284819602966,0.3617093563079834,0.97192,13459.997153282166,5664.60231945
178.24362993240356,1.5970971584320068,24600.0,3.69618669005e-10,0.006917509716,-0.00402800645679,0.027518107408,400,49.87813425064087,2.78378,15.611213684082031,0.00402800682641,1.5478098392486572,41200.0,0.973651,11086.8943775,16.18,2.7853,400,16.2047,0.172000160178,1818.0,0.0,48.22394514083862,9815.75,0.0,-6.83940015733e-10,49.33269238471985,0.4048037528991699,0.974353,13639.198752880096,4241.51812445
175.66070199012756,1.522251844406128,28400.0,-1.02081687547e-09,0.00958891026676,-0.00599513342604,0.0555764302733,400,49.44803166389465,2.789,13.34892749786377,0.00599513240522,1.4967670440673828,47100.0,0.976163,11117.9862273,16.2647,2.78817,400,16.2513,0.132739541734,2176.75,0.0,50.04479956626892,7011.5,0.0,1.6763805899e-09,49.338642597198486,0.37308430671691895,0.975741,13815.86147403717,4803.89783795
174.7934672832489,1.5087780952453613,17400.0,4.86033990832e-10,0.00963658839464,-0.00476570054889,0.0417177974302,400,49.391029596328735,2.78421,13.708318948745728,0.00476570103492,1.533837080001831,36500.0,0.973813,7864.83615532,16.187,2.78358,400,16.1768,0.0718259648079,1587.75,0.0,48.7282018661499,6001.5,0.0,2.36323072222e-09,49.75785231590271,0.398928165435791,0.973494,13991.639852762222,3336.85105114
176.64420747756958,1.5678939819335938,24000.0,-3.49245965481e-10,0.00901338458061,-0.00488352077082,0.0327848484199,400,49.754998445510864,2.78211,15.167064905166626,0.00488352042157,1.5093989372253418,46400.0,0.972836,13145.4340338,16.153,2.78039,400,16.1253,0.230797537342,1603.0,0.0,48.8258581161499,10393.75,0.0,-5.23869947422e-10,49.226542711257935,0.4667222499847412,0.972016,14169.3450653553,3533.22671223
179.77887773513794,1.64925217628479,33000.0,-8.44010694667e-11,0.00677035190165,-0.00368571327999,0.0174518345901,400,50.4884991645813,2.7841,15.603099584579468,0.00368571319559,1.580014705657959,43400.0,0.973868,8505.29966771,16.1852,2.78462,400,16.1937,0.135909042058,1623.5,0.0,48.13922882080078,3955.25,0.0,-8.09086186937e-10,49.34309768676758,0.3994300365447998,0.974114,14350.296008825302,4741.87175596
176.4992117881775,1.5848777294158936,10900.0,6.92671142666e-10,0.00686170626432,-0.0043317116797,0.0188953841563,400,49.3205087184906,2.78675,13.479895114898682,0.00433171237237,1.5425853729248047,47100.0,0.975121,10943.7283152,16.2282,2.78368,400,16.1785,0.165963616382,494.75,0.0,50.03866934776306,6690.75,0.0,6.17001727488e-10,49.329453468322754,0.40752339363098145,0.973605,14527.834060192108,1601.04573248
176.7826817035675,1.5891590118408203,19700.0,5.76255931861e-10,0.00981856510043,-0.00564855337143,0.0690901781662,400,49.71546411514282,2.78693,13.569812059402466,0.00564855394769,1.5383541584014893,44200.0,0.975192,10253.4869069,16.2312,2.78984,400,16.2784,0.206826715675,1271.75,0.0,49.38265347480774,8822.5,0.0,2.60770560701e-09,49.460957050323486,0.4060242176055908,0.976593,14705.554719209671,2820.09342709
