LossBefore,0Entropy,0EnvExecTime,1StdReturn,0Perplexity,0StdReturn,1AveragePolicyStd,1MinReturn,0NumTrajs,0AveragePolicyStd,0MinReturn,LossAfter,1PolicyExecTime,1Entropy,0MaxReturn,0AverageReturn,1ProcessExecTime,MeanKLBefore,0ExplainedVariance,1Perplexity,Time,1ExplainedVariance,MeanKL,1EnvExecTime,1MaxReturn,1NumTrajs,0PolicyExecTime,1AverageReturn,ItrTime,ComputeUpdatedDistTime,0ProcessExecTime,dLoss
-1.09430398076e-09,2.83788,27.41736102104187,92.0203781779,17.0795,75.3620428332,0.999902,0.0,400,1.0,0.0,-1.10594555736e-09,29.963751792907715,2.83767,1300.0,6.75,0.9432141780853271,6.373738759e-10,0.0225650530271,17.076,7519.111728191376,0.0131307197214,-2.53203347178e-10,27.41988205909729,1100.0,400,11.959951400756836,11.5,105.82728981971741,0.3896925449371338,1.0273008346557617,1.16415765916e-11
1.16415294071e-10,2.83788,28.19907236099243,152.48586,17.0795,188.552214254,0.999583,0.0,400,1.0,0.0,4.42378245147e-10,34.212393283843994,2.837,3300.0,21.75,1.0572595596313477,-3.93811483423e-10,0.021020414268,17.0644,7637.1912753582,0.0152896818713,-6.57747301069e-10,29.010843753814697,2200.0,400,12.54463815689087,21.75,117.0807511806488,0.4226987361907959,1.062713623046875,-3.25962951075e-10
-1.18743637145e-09,2.83788,28.05901837348938,234.859532487,17.0795,185.342756805,1.00022,0.0,400,1.0,0.0,-5.12227482652e-10,33.155500173568726,2.83829,2900.0,21.75,1.003692388534546,5.02331953811e-09,0.0286220560122,17.0865,7749.694475650787,0.0217581859818,5.42786171565e-09,28.96807551383972,3900.0,400,12.403627157211304,29.0,111.4801664352417,0.35738086700439453,1.0123956203460693,-6.75208888801e-10
1.39698397295e-09,2.83788,27.99499773979187,241.033063085,17.0795,286.097776119,1.00114,0.0,400,1.0,0.0,1.92667370946e-09,34.877869844436646,2.8401,4800.0,34.25,1.0166239738464355,3.61906193902e-09,0.0465949456117,17.1175,7861.1803097724915,0.0394062313055,7.32106997248e-09,28.57527995109558,3200.0,400,10.264313697814941,35.75,110.50413155555725,0.4294435977935791,1.016448974609375,-5.29689736517e-10
3.02679825648e-10,2.83788,27.84870982170105,121.71662787,17.0795,179.604426449,0.999663,0.0,400,1.0,0.0,-1.39698391743e-10,33.79434633255005,2.83719,2800.0,18.5,1.0042426586151123,-4.99130459186e-10,0.0080895572513,17.0678,7973.980951309204,0.0269880636692,5.82054413348e-12,28.893197059631348,1500.0,400,12.379462718963623,20.25,111.8749144077301,0.3868870735168457,1.0078647136688232,4.42378217391e-10
1.71712616348e-10,2.83788,28.127586364746094,1194.62125274,17.0795,649.413389144,1.00061,0.0,400,1.0,0.0,8.49831871541e-10,31.2475266456604,2.83907,8400.0,78.5,0.9300525188446045,3.78349435115e-10,0.027343839301,17.0999,8087.087436914444,0.029420782517,-4.1967740394e-09,27.44409155845642,22700.0,400,13.077625513076782,89.75,112.10497045516968,0.33638501167297363,1.0158743858337402,-6.78119255193e-10
4.19095147475e-10,2.83788,27.176563262939453,145.854165179,17.0795,320.483618926,1.00156,0.0,400,1.0,0.0,1.51339871191e-10,31.500479221343994,2.84091,3900.0,40.5,0.9612445831298828,-9.77888547915e-10,0.0168223453012,17.1313,8194.4868080616,0.0160634956042,-1.52504298079e-09,27.89742684364319,2000.0,400,11.07424020767212,21.25,106.13911056518555,0.37774133682250977,0.9153664112091064,2.67755276284e-10
-9.31321686437e-11,2.83788,27.114818811416626,254.162226737,17.0795,68.5109480302,1.00021,0.0,400,1.0,0.0,-3.49245965481e-10,35.82214879989624,2.83828,900.0,7.5,1.0101451873779297,1.92085014561e-10,0.0204990386314,17.0863,8304.737173318863,0.0170536079688,-1.68802263834e-10,27.640780687332153,3500.0,400,9.320430994033813,28.75,109.22967576980591,1.3092565536499023,0.9582393169403076,2.56113796837e-10
6.72298550164e-10,2.83788,27.794657707214355,270.036571597,17.0795,145.532642387,1.00082,0.0,400,1.0,0.0,1.16124276861e-09,30.326064109802246,2.83944,2000.0,20.5,1.051706314086914,7.35890592907e-09,0.0271154026487,17.1063,8411.510699748993,0.0578169753566,4.68571681456e-10,27.91430640220642,3500.0,400,11.09688401222229,44.5,105.92659020423889,0.3978118896484375,1.002758502960205,-4.88944218446e-10
-1.29221000567e-09,2.83788,27.229979991912842,574.514523315,17.0795,129.50651528,1.00117,0.0,400,1.0,0.0,-6.92671253688e-10,34.56586217880249,2.84016,1900.0,14.25,0.9966988563537598,5.23871085401e-11,0.0222619977393,17.1185,8524.683730363846,0.0162311242557,-6.79574796436e-09,28.38885521888733,10300.0,400,11.938456773757935,68.25,112.15864300727844,0.39432287216186523,0.9800939559936523,-5.99538751977e-10
-4.01632838098e-10,2.83788,27.859906673431396,474.738809768,17.0795,597.683026361,0.999427,0.0,400,1.0,0.0,-1.02154451564e-09,34.6801598072052,2.83669,7700.0,75.0,1.0884935855865479,-1.97906288579e-10,0.0229800112599,17.0592,8642.053300857544,0.0274589927254,5.65196334179e-09,29.43492841720581,5900.0,400,8.624912977218628,71.75,116.42191338539124,0.4332695007324219,1.0172481536865234,6.19911677546e-10
-3.02679853403e-10,2.83788,28.484357118606567,106.722771703,17.0795,167.065668227,0.999811,0.0,400,1.0,0.0,-3.95812077558e-10,35.44528341293335,2.83749,3100.0,16.25,0.9979658126831055,7.85803713765e-11,0.0160564390511,17.0729,8754.58353805542,0.0144168980986,1.80444020836e-10,28.586156129837036,1300.0,400,10.097771883010864,14.5,111.59452795982361,0.37282800674438477,1.0643374919891357,9.31322241549e-11
1.49011614159e-09,2.83788,28.200122117996216,249.953870744,17.0795,138.491651373,0.998244,0.0,400,1.0,0.0,1.02445485428e-09,36.56508708000183,2.83431,1500.0,22.25,1.0682287216186523,-5.18048048903e-10,0.0375007085461,17.0187,8867.55688214302,0.0271096330856,2.63680299817e-09,28.888091325759888,4200.0,400,8.758087635040283,28.25,112.09227299690247,0.3179798126220703,1.0435092449188232,4.65661287308e-10
-4.36558011963e-11,2.83788,28.25795865058899,386.364788768,17.0795,277.733572872,1.00251,0.0,400,1.0,0.0,2.76486389339e-10,35.88151431083679,2.84285,4200.0,33.75,0.9888815879821777,-3.27417898349e-10,0.0248810006183,17.1647,8980.653863430023,0.0265583966269,-6.33008312434e-10,28.51762557029724,5700.0,400,10.615074634552002,58.5,112.21444034576416,0.35660362243652344,1.0202841758728027,-3.20142190535e-10
-3.49245965481e-10,2.83788,28.658636569976807,156.642706501,17.0795,66.2339603225,1.00037,0.0,400,1.0,0.0,-3.95812105314e-10,34.43769812583923,2.83859,600.0,11.75,1.0154764652252197,-7.526256951e-09,0.0230112792518,17.0917,9093.703325271606,0.036562673333,-5.1397406331e-09,28.56994938850403,1600.0,400,11.486862897872925,24.25,112.06199669837952,0.39005041122436523,0.9984650611877441,4.6566139833e-11
-1.6298146166e-09,2.83788,28.184276580810547,196.926223495,17.0795,54.1242782862,1.00022,0.0,400,1.0,0.0,-1.44355005727e-09,36.4492392539978,2.83828,800.0,6.75,1.03757643699646,-7.6484845124e-09,0.0180011506186,17.0864,9211.495569229126,0.00939492686823,3.84170639744e-10,28.9741792678833,3000.0,400,10.288617134094238,22.25,115.80729389190674,0.3760993480682373,1.120476484298706,-1.86264559332e-10
1.18598117438e-10,2.83788,28.49787211418152,85.1377560193,17.0795,174.520593341,1.00046,0.0,400,1.0,0.0,1.82626552769e-10,34.494810819625854,2.83873,2800.0,22.75,1.0852587223052979,-5.61703461521e-10,0.0203664146016,17.094,9324.508739709854,0.014332563266,-2.45927445075e-10,29.12208390235901,1100.0,400,10.872267007827759,11.25,112.06368708610535,0.3953745365142822,1.049262523651123,-6.40284353315e-11
1.04773745235e-10,2.83788,27.975663423538208,414.887861355,17.0795,238.256164663,1.00022,0.0,400,1.0,0.0,-1.51339829557e-10,38.811651945114136,2.83827,4000.0,28.0,0.9855432510375977,3.75439013212e-10,0.0218836236039,17.0862,9441.603407859802,0.0111497081254,-2.73575967435e-10,28.56239342689514,7300.0,400,11.723780393600464,41.75,116.09330749511719,0.341841459274292,1.06492280960083,2.56113574792e-10
7.85803422332e-10,2.83788,28.689797163009644,1285.63483832,17.0795,298.382200374,1.00152,0.0,400,1.0,0.0,9.95351134847e-10,34.78342342376709,2.84086,3500.0,41.75,1.0659406185150146,5.38566613528e-09,0.0312070656131,17.1305,9552.779138088226,0.028372966866,9.73523484049e-10,29.13769507408142,25300.0,400,8.544903039932251,104.25,110.3324065208435,0.3908364772796631,1.0713212490081787,-2.09547712515e-10
-6.05359706807e-10,2.83788,28.18672823905945,207.845495501,17.0795,103.767769563,1.00092,0.0,400,1.0,0.0,5.52972667656e-11,35.40635347366333,2.83967,1900.0,11.5,1.0284416675567627,6.59492815913e-09,0.0180152276463,17.1101,9672.446555137634,0.0138800283269,4.22587476123e-09,28.83573603630066,2700.0,400,17.301973342895508,24.5,118.72750735282898,0.37068724632263184,1.0403761863708496,-6.60656973572e-10
-7.56699425342e-11,2.83788,28.408684253692627,539.468256712,17.0795,1097.89525912,0.999721,0.0,400,1.0,0.0,4.48199033443e-10,37.54745030403137,2.83727,20700.0,76.0,1.0087289810180664,2.96094904151e-09,0.0392772196845,17.0692,9786.545394897461,0.0222535099594,5.39094546781e-09,28.727205991744995,5400.0,400,9.069300651550293,82.0,113.13398838043213,0.4203178882598877,1.0332083702087402,-5.23868975977e-10
-9.83709447233e-10,2.83788,28.75223398208618,313.957003426,17.0795,94.4404574322,1.00157,0.0,400,1.0,0.0,-9.83709336211e-10,38.37135863304138,2.84098,1300.0,9.0,1.062023639678955,-1.20198806464e-09,0.0106322259607,17.1326,9906.316170454025,0.0246724279421,-7.79982523014e-10,30.985246181488037,5200.0,400,11.287683486938477,41.0,118.87204337120056,0.3787193298339844,1.0396947860717773,-1.11022302463e-16
-3.49246742637e-11,2.83788,29.39971137046814,305.577220192,17.0795,202.962434948,1.00168,0.0,400,1.0,0.0,-4.19095286253e-10,39.96015787124634,2.84121,2600.0,32.5,1.045154094696045,2.63389365873e-10,0.0264879984688,17.1365,10030.098571300507,0.0240465594169,3.22470561365e-09,30.19822597503662,3800.0,400,10.296454429626465,45.25,122.76630067825317,0.4637033939361572,1.0740621089935303,3.84170611989e-10
2.51602605417e-09,2.83788,29.93227195739746,738.430091478,17.0795,416.506227444,0.999914,0.0,400,1.0,0.0,3.07700243063e-09,38.9979088306427,2.83765,5100.0,54.75,1.093879222869873,-1.86264614843e-10,0.0362365025823,17.0756,10151.292288064957,0.0171657997614,-5.8207952347e-11,30.16566801071167,11800.0,400,10.244121313095093,89.0,118.94467520713806,0.4429340362548828,1.1351101398468018,-5.60976376462e-10
1.67638070092e-09,2.83788,29.932832956314087,1176.96046556,17.0795,184.295788069,1.00007,0.0,400,1.0,0.0,1.67638070092e-09,38.05458378791809,2.83799,2900.0,20.25,1.091076135635376,-1.39643974162e-09,0.0191382645525,17.0813,10275.098370552063,0.0438021347756,-8.06357314254e-10,30.43920922279358,17800.0,400,14.700834512710571,133.75,122.75611114501953,0.3891465663909912,1.131890058517456,0.0
8.49831871541e-10,2.83788,29.356775999069214,227.472525814,17.0795,142.897690674,0.999627,0.0,400,1.0,0.0,3.37604472156e-10,40.73606777191162,2.8371,1800.0,19.5,1.0899131298065186,-1.28566102209e-09,0.0297245260404,17.0663,10397.893583059311,0.0256717293385,-4.77302697366e-10,30.523611068725586,3800.0,400,11.670960426330566,27.5,121.79157638549805,0.4210665225982666,1.1126410961151123,5.12227399385e-10
-6.17001227887e-10,2.83788,29.50004553794861,342.600350263,17.0795,302.968232658,1.00151,0.0,400,1.0,0.0,-8.73114913702e-10,38.69190859794617,2.84082,4400.0,35.5,1.1227037906646729,3.09373682228e-09,0.0200685278886,17.1299,10517.114859580994,0.080838902153,4.30154845077e-09,30.51925039291382,3300.0,400,10.212103128433228,75.0,118.29630208015442,0.431459903717041,1.1001574993133545,2.56113685815e-10
1.80443715525e-10,2.83788,29.121710300445557,402.707632781,17.0795,129.205263051,0.999472,0.0,400,1.0,0.0,2.21189094818e-10,39.964561223983765,2.83677,2200.0,16.0,1.0748324394226074,6.05360117589e-09,0.0240575448814,17.0606,10642.083888053894,0.0346424575412,1.05181232612e-08,30.386048793792725,7000.0,400,14.964470624923706,41.25,123.85479664802551,0.4482095241546631,1.0948028564453125,-4.07453792928e-11
5.35510469302e-10,2.83788,29.79382061958313,127.19055586,17.0795,70.4055218005,1.00024,0.0,400,1.0,0.0,-1.7462298274e-10,39.10722732543945,2.83834,800.0,8.25,1.096982479095459,4.70754457638e-09,0.0135196068332,17.0874,10762.140515327454,0.019427685441,-1.52358503591e-09,30.142088174819946,1800.0,400,10.632635116577148,17.25,119.09133911132812,0.41001200675964355,1.0647268295288086,7.10133452042e-10
1.12049747258e-09,2.83788,29.228053092956543,404.266001539,17.0795,380.886383978,1.00063,0.0,400,1.0,0.0,1.25728538691e-09,38.585078716278076,2.83911,6400.0,36.75,1.0718090534210205,6.57746523913e-10,0.0113713435227,17.1006,10885.717787981033,0.0555353991263,6.51925680106e-10,30.562411069869995,7800.0,400,14.95056676864624,37.0,122.51942443847656,0.4169445037841797,1.057847261428833,-1.36787914329e-10
8.84756434782e-10,2.83788,29.469022274017334,385.875627631,17.0795,371.075379808,0.999308,0.0,400,1.0,0.0,7.91624210628e-10,40.11024498939514,2.83647,5300.0,48.25,1.0169999599456787,5.26852295124e-09,0.0187844090304,17.0555,11006.190087080002,0.0179132749856,5.4080384615e-09,29.84111523628235,5000.0,400,10.649203300476074,50.0,119.43156814575195,0.409970760345459,1.105041265487671,9.31322241549e-11
-1.06229025576e-10,2.83788,29.60625386238098,811.387546121,17.0795,150.538823896,1.00106,0.0,400,1.0,0.0,-2.5174817786e-10,38.52594876289368,2.83996,1500.0,25.75,1.0894200801849365,4.06580502599e-09,0.0326718254804,17.1151,11129.235510349274,0.0104249564987,3.53611273596e-09,30.259125471115112,15100.0,400,12.88957166671753,75.5,122.04462766647339,1.666578769683838,1.109642505645752,1.45519152284e-10
-3.72529063153e-10,2.83788,29.60599970817566,408.196031338,17.0795,311.412006031,0.998658,0.0,400,1.0,0.0,-1.62981406149e-10,39.39925146102905,2.83516,4500.0,45.25,1.1554687023162842,-1.36205813295e-09,0.020578030692,17.0331,11252.711958646774,0.0456410944108,-1.4668334325e-09,30.70663809776306,5100.0,400,13.236194849014282,74.0,122.52737426757812,0.4132113456726074,1.115297794342041,-2.09547657004e-10
-9.31322574615e-10,2.83788,29.72687029838562,613.57477132,17.0795,129.072653959,1.00074,0.0,400,1.0,0.0,-1.44355005727e-09,38.245431661605835,2.83932,1300.0,15.5,1.0807709693908691,-1.77533343582e-09,0.0146749741856,17.1042,11376.282711029053,0.0397138305291,-1.76951331365e-09,30.180908679962158,7600.0,400,14.780436515808105,76.0,122.52607893943787,0.45064830780029297,1.1769354343414307,5.12227482652e-10
-3.85625725796e-10,2.83788,29.635582208633423,887.146795914,17.0795,1115.7485996,0.999704,0.0,400,1.0,0.0,-3.69618696761e-10,36.83364295959473,2.83722,13700.0,152.25,1.134798288345337,-5.18047271747e-10,0.0334780696202,17.0682,11500.670851707458,0.0257964720138,-5.26779675436e-10,30.559106588363647,11800.0,400,16.982776641845703,130.75,123.32276248931885,0.3921515941619873,1.1096227169036865,-1.60070290356e-11
-2.50438447758e-09,2.83788,29.888833045959473,611.955421171,17.0795,351.334509407,1.00051,0.0,400,1.0,0.0,-2.23080864892e-09,37.094536781311035,2.83885,6500.0,33.75,1.0835554599761963,-5.36966249243e-10,0.0162352378169,17.096,11627.39881181717,0.0236945411639,1.15760512287e-09,30.34396767616272,7800.0,400,18.936381101608276,90.75,125.69616842269897,0.39289045333862305,1.1328926086425781,-2.73575828658e-10
2.85217571783e-10,2.83788,30.146533966064453,156.364158297,17.0795,163.155600578,0.999538,0.0,400,1.0,0.0,-4.30736668555e-10,37.54077959060669,2.83693,2700.0,19.5,1.0916459560394287,-9.96805971099e-10,0.0215072192134,17.0633,11749.885724782944,0.0255962439967,-4.00177280202e-10,30.140382051467896,1500.0,400,14.031309843063354,25.5,121.46324801445007,0.4017765522003174,1.1213617324829102,7.15954240338e-10
3.43425204941e-10,2.83788,29.6011962890625,347.417616134,17.0795,156.43988462,0.998919,0.0,400,1.0,0.0,5.29689736517e-10,36.16373062133789,2.83567,2200.0,21.25,1.0801703929901123,5.76255543283e-10,0.0239337916475,17.0418,11878.651178836823,0.026694365608,6.6793309772e-10,30.549010753631592,4200.0,400,19.180565118789673,51.0,127.70454216003418,0.4175848960876465,1.1059608459472656,-1.86264531576e-10
