1MaxReturn,LossBefore,1EnvExecTime,1AverageReturn,1ProcessExecTime,MeanKLBefore,0MinReturn,0ExplainedVariance,LossAfter,MeanKL,0PolicyExecTime,0StdReturn,0EnvExecTime,0AveragePolicyStd,0Perplexity,1ExplainedVariance,1AveragePolicyStd,0NumTrajs,dLoss,1StdReturn,0Entropy,ItrTime,0MaxReturn,1Entropy,ComputeUpdatedDistTime,Time,1PolicyExecTime,1NumTrajs,1Perplexity,1MinReturn,0ProcessExecTime,0AverageReturn
39600.0,9.21136278365e-10,74.72868800163269,8559.0,1.9878299236297607,1.76951331365e-09,0.0,0.035637085396,-0.00448103994131,0.00669094966725,11.05163836479187,8431.7076414,39.85744833946228,0.970821,16.097,0.134583508165,0.971396,400,0.00448104086245,12493.8952693,2.77863,202.5753800868988,34800.0,2.77978,0.33736491203308105,12460.66025519371,66.2960557937622,400,16.1155,0.0,1.1492161750793457,4707.5
40000.0,-1.21071941361e-09,75.56628084182739,7959.25,1.9670121669769287,-1.72294534195e-09,0.0,0.0195348490846,-0.00447348412126,0.00693210074678,10.82306170463562,5213.00767312,38.074421882629395,0.971795,16.1276,0.191790249954,0.973179,400,0.00447348291054,12927.7536501,2.78053,201.72427320480347,31000.0,2.78327,0.33742356300354004,12662.394431591034,66.76128244400024,400,16.1718,0.0,1.1036806106567383,1849.0
40000.0,-4.65661342819e-10,72.3991322517395,10449.75,1.9576668739318848,4.65662286508e-10,0.0,0.0210661477549,-0.00271339248866,0.0066641299054,10.656179666519165,4852.38611407,37.316078662872314,0.968722,16.0248,0.148405658712,0.969614,400,0.002713392023,14644.9069624,2.77413,196.9481282234192,22900.0,2.77593,0.339094877243042,12860.022363424301,66.11396527290344,400,16.0535,0.0,1.1128208637237549,2343.0
37100.0,-5.52972834189e-10,72.72431325912476,7251.25,1.9696998596191406,-1.44354950216e-09,0.0,0.0281856125038,-0.00419998448342,0.00678297597915,10.87536358833313,7912.07177356,38.082518339157104,0.962552,15.8205,0.25574938048,0.96432,400,0.00419998393045,11097.432065,2.76131,198.0877242088318,39000.0,2.76489,0.317272424697876,13058.115493059158,65.99926662445068,400,15.8773,0.0,1.1681876182556152,2945.5
39900.0,8.78935757509e-10,72.81203389167786,4826.5,1.902789831161499,6.19329076912e-09,0.0,0.0413576334949,-0.00375534407794,0.00692960852757,10.980151414871216,4808.79337776,38.62064576148987,0.960228,15.7431,0.181303929598,0.960705,400,0.00375534495688,10664.4337754,2.7564,199.02294969558716,34800.0,2.75743,0.3713557720184326,13257.794724464417,66.16273713111877,400,15.7594,0.0,1.2085585594177246,1247.5
40100.0,-3.84170528722e-10,73.25919675827026,9142.5,1.9584932327270508,-1.86265225466e-10,0.0,0.0432183451958,-0.0040990114212,0.00979134254158,10.32651424407959,7312.71356953,36.01620292663574,0.959324,15.7142,0.101878589201,0.959775,400,0.00409901103703,13716.4205881,2.75457,196.30068469047546,35200.0,2.75548,0.3269217014312744,13454.106773614883,66.34347152709961,400,15.7286,0.0,1.0588469505310059,3579.5
38600.0,-4.17639922645e-10,72.210857629776,3643.5,1.9741325378417969,-4.74973971265e-09,0.0,0.00884410277427,-0.00352435931563,0.00723409559578,11.250894546508789,6725.4284436,40.25584316253662,0.954898,15.5704,0.205098614996,0.955116,400,0.00352435889799,8629.6441265,2.74537,200.16427206993103,36300.0,2.74575,0.32729053497314453,13654.95370054245,65.80086016654968,400,15.5764,0.0,1.195774793624878,1803.5
37700.0,-1.33877658959e-10,71.97701954841614,5769.75,1.876157522201538,3.72529757042e-10,0.0,0.0241045011821,-0.00474296323955,0.00976736657321,10.949606657028198,8041.13952979,38.64416694641113,0.957024,15.6399,0.0492377531986,0.957781,400,0.00474296310567,10239.9565398,2.74983,197.7150855064392,35300.0,2.75136,0.34790658950805664,13852.681646347046,65.74119806289673,400,15.6639,0.0,1.1388933658599854,3399.75
39200.0,-4.04543232246e-10,73.69100093841553,7965.75,2.0173118114471436,8.10250533334e-09,0.0,0.0749507771593,-0.0038605472073,0.00828898977488,9.659993171691895,10755.6990446,32.49844527244568,0.952029,15.4783,0.133339102956,0.95268,400,0.00386054680275,12204.2329516,2.73944,192.62758684158325,38100.0,2.74076,0.3269646167755127,14045.91794848442,66.5116217136383,400,15.4987,0.0,0.9986283779144287,5438.25
36600.0,-2.87400381271e-10,73.09171175956726,6861.75,1.9638712406158447,7.45058459373e-10,0.0,0.0170370373953,-0.00416533555835,0.00662787165493,10.362353324890137,4907.00029932,35.547367095947266,0.948797,15.3729,0.0674966788163,0.949638,400,0.00416533527095,11223.9793272,2.7326,196.59382510185242,36300.0,2.73434,0.35594773292541504,14242.520491361618,67.13058662414551,400,15.3996,0.0,1.0538971424102783,2234.25
40300.0,-8.49831871541e-10,72.8006546497345,8437.5,1.9742908477783203,1.95577665174e-09,0.0,0.0372574950523,-0.00479275081307,0.00905778445303,10.486874103546143,7125.60727237,36.36729598045349,0.947531,15.3296,0.12415733933,0.948908,400,0.00479274996324,13480.3428647,2.72979,196.4315950870514,35000.0,2.73262,0.35409045219421387,14439.647093772888,66.31929779052734,400,15.3731,0.0,1.1029090881347656,3339.0
38700.0,4.61295723841e-10,72.3017954826355,5678.5,1.9152133464813232,5.5879350036e-09,0.0,0.0168931783827,-0.00473865307868,0.00940794683993,11.371342420578003,6118.80183839,41.28602910041809,0.940705,15.1085,0.0782628334131,0.942273,400,0.00473865353997,11269.4981144,2.71526,201.4919877052307,33100.0,2.71853,0.3246164321899414,14641.14579796791,66.1422917842865,400,15.158,0.0,1.2018780708312988,2686.25
38700.0,5.2386914251e-11,72.65836238861084,6649.25,1.9089646339416504,2.79383405299e-10,0.0,0.0169763880533,-0.00321975280531,0.00648350361735,11.368765592575073,8328.42476102,40.92619705200195,0.941021,15.1138,0.0682187544537,0.942881,400,0.00321975285769,12255.9026366,2.71561,201.3157503604889,39500.0,2.71937,0.32526421546936035,14843.152873277664,65.83540177345276,400,15.1708,0.0,1.1787357330322266,3071.0
34700.0,6.861227142e-10,72.09269452095032,4038.25,1.904815673828125,6.37956798499e-09,0.0,0.0146408038411,-0.00431339908391,0.00896841380745,10.737334489822388,6784.40621941,37.231541872024536,0.942536,15.1584,0.042419097163,0.943821,400,0.00431339977004,8306.57040767,2.71855,196.22825980186462,33200.0,2.72108,0.35701799392700195,15039.386536836624,65.68396043777466,400,15.1967,0.0,1.1225204467773438,2913.5
39800.0,-5.79166214987e-10,72.99521470069885,7924.5,1.8910698890686035,1.02445507633e-09,0.0,0.0161537280701,-0.0031887399964,0.00684206699952,9.691395044326782,6084.19283369,33.26548981666565,0.946354,15.284,0.093752630461,0.946855,400,0.00318873941724,13138.4454845,2.72681,192.58981585502625,29800.0,2.72779,0.34912610054016113,15232.638881444931,66.30506825447083,400,15.2991,0.0,1.0082926750183105,2667.25
39300.0,-4.1909517523e-10,72.94518542289734,7908.75,1.9671251773834229,6.28642293776e-09,0.0,0.0178086317041,-0.00381992338225,0.00951159000397,10.418474912643433,7387.8587857,36.13170099258423,0.946561,15.289,0.263434741575,0.94768,400,0.00381992296316,12488.8029225,2.72713,196.1135880947113,36600.0,2.72942,0.3252568244934082,15428.764659881592,66.27731943130493,400,15.3241,0.0,1.0901100635528564,3322.75
40400.0,6.11180439591e-10,73.69850468635559,5249.0,2.0290772914886475,4.19095036452e-10,0.0,0.0234017977016,-0.00336657930166,0.00852043088526,12.056780576705933,6156.23188322,44.067291021347046,0.947896,15.3301,0.10296342135,0.947685,400,0.00336657991284,10786.6212968,2.72982,206.9993929862976,30800.0,2.72926,0.33740758895874023,15636.454727888107,66.47297310829163,400,15.3216,0.0,1.2957541942596436,2803.0
37700.0,-6.51925735617e-10,73.775963306427,6189.5,1.9097130298614502,-2.51457188405e-09,0.0,0.0145608869928,-0.00425136461854,0.00661619519815,10.971654891967773,7190.53088704,39.13446259498596,0.954605,15.5482,0.0415606996126,0.956038,400,0.00425136396661,11115.7698676,2.74395,201.07235527038574,32400.0,2.74679,0.3343937397003174,15837.537695169449,66.53865551948547,400,15.5926,0.0,1.166745662689209,3223.25
40300.0,-4.27826329918e-10,73.14784812927246,6494.0,1.9500017166137695,-8.38190516994e-10,0.0,0.0125171275919,-0.00276941526681,0.00744771678001,11.229832172393799,8973.38188408,39.644943952560425,0.955475,15.5802,0.104842200842,0.955508,400,0.00276941483899,11733.8639842,2.746,200.6881844997406,40400.0,2.74605,0.3284187316894531,16038.829294204712,66.24113416671753,400,15.5809,0.0,1.1598389148712158,3172.75
39400.0,9.37143362911e-10,75.4216160774231,5973.75,2.0082454681396484,6.14672313048e-09,0.0,0.00823571315058,-0.00318071176298,0.0090044029057,10.528512477874756,5063.33427694,37.039668560028076,0.951909,15.4664,0.179011750608,0.952144,400,0.00318071270012,10683.9897013,2.73867,200.3571798801422,32000.0,2.73917,0.36283063888549805,16239.194462299347,66.78562355041504,400,15.4741,0.0,1.135185718536377,1364.0
37100.0,9.99716642802e-10,73.14370560646057,5311.25,1.9781467914581299,1.86264503821e-10,0.0,0.00935402378201,-0.00254907086492,0.00705304788426,11.720708131790161,7176.44018647,42.64948225021362,0.94952,15.3932,0.0691803831632,0.950105,400,0.00254907186463,10110.402981,2.73392,204.40272569656372,37300.0,2.73518,0.324171781539917,16444.269099235535,66.28390073776245,400,15.4126,0.0,1.2043089866638184,2337.5
39300.0,3.60887486561e-10,75.97421431541443,6537.25,2.0119102001190186,-3.72528924375e-10,0.0,0.0140303513104,-0.00249636452645,0.00784670095891,10.866907596588135,9079.47838535,37.78528189659119,0.94481,15.2407,0.0981935620611,0.946355,400,0.00249636488734,11162.344621,2.72397,203.2399890422821,40100.0,2.72714,1.039517879486084,16647.51820898056,67.27550292015076,400,15.2891,0.0,1.1453819274902344,3758.5
39800.0,7.79982745058e-10,74.18153738975525,8408.25,1.9981045722961426,4.74974282128e-09,0.0,0.0195867672283,-0.00257719540969,0.00841124821454,12.322214365005493,4786.0257456,45.99901223182678,0.939819,15.0794,0.123420504743,0.940159,400,0.00257719618967,12607.3195778,2.71333,209.96427154541016,27000.0,2.71397,0.3304262161254883,16858.17476606369,66.86725544929504,400,15.0891,0.0,1.3620448112487793,2147.25
28900.0,1.28056865112e-09,73.40678453445435,4241.75,1.9363551139831543,1.86264603741e-09,0.0,0.0204734564224,-0.00422812718898,0.00997758097947,10.119683980941772,8930.77419656,34.55107617378235,0.931525,14.8152,0.0602911523596,0.931303,400,0.00422812846955,7110.30814645,2.69566,194.7810034751892,39300.0,2.69511,0.3474125862121582,17052.962464571,66.4649019241333,400,14.8072,0.0,1.0389413833618164,4391.5
40100.0,1.21071930259e-09,75.16875076293945,6295.75,2.0046892166137695,7.45058126306e-10,0.0,0.0108754272855,-0.00310710421763,0.0064940508455,10.945075273513794,7077.41968782,38.9716260433197,0.936135,14.9594,0.0427416721513,0.936663,400,0.00310710542835,11139.4257903,2.70534,202.71254587173462,36100.0,2.70639,0.3800849914550781,17256.273755073547,67.06176018714905,400,14.9751,0.0,1.1355135440826416,2566.75
38000.0,-4.51109372079e-10,73.7988178730011,6253.25,1.9722847938537598,-9.31321963993e-11,0.0,0.00877791763093,-0.00301345251501,0.00911322887987,10.759120464324951,8203.27372151,37.56329321861267,0.934546,14.9092,0.0353324309122,0.93376,400,0.0030134520639,11219.4647572,2.70198,199.11628079414368,40300.0,2.70018,0.3478126525878906,17455.4026927948,66.50663352012634,400,14.8825,0.0,1.1429822444915771,2749.5
41400.0,-7.21775028634e-10,72.840580701828,4872.5,2.020758867263794,-1.30384936181e-09,0.0,0.0105058900885,-0.0025999112986,0.00707012880594,10.59595799446106,7273.60285124,37.123234033584595,0.931377,14.8067,0.240492111037,0.931794,400,0.00259991057683,9854.92484751,2.69508,197.273521900177,37600.0,2.69597,0.3265960216522217,17653.330382585526,66.20293807983398,400,14.8199,0.0,1.1059205532073975,2731.25
40100.0,-1.46392276079e-09,75.15592861175537,8855.25,1.9963297843933105,2.60770072202e-09,0.0,0.0147886086637,-0.00265770708211,0.00929148495197,10.662483215332031,7474.35605504,37.92785286903381,0.932754,14.8549,0.072038144781,0.935366,400,0.00265770561818,11778.2393607,2.69833,200.88558673858643,31800.0,2.70388,0.3501300811767578,17854.227437734604,66.7218017578125,400,14.9376,0.0,1.155479907989502,3108.75
40600.0,2.70665628799e-10,75.72572922706604,5762.75,2.023794412612915,-1.39698486112e-09,0.0,0.0125980235642,-0.00261942646466,0.00920824985951,10.182589530944824,5966.25760004,34.16567349433899,0.926671,14.6564,0.347613735049,0.9257,400,0.00261942673533,11683.1176249,2.68488,197.30059146881104,34400.0,2.68272,0.3258798122406006,18052.213272333145,66.88512063026428,400,14.6248,0.0,1.0169155597686768,2179.5
40100.0,-1.37952160806e-09,75.79058408737183,12787.5,2.020599842071533,4.09781986122e-09,0.0,0.0188177849064,-0.00219794455916,0.00633393833414,10.416287899017334,4951.58080188,36.35101556777954,0.923597,14.5628,0.16013637785,0.923726,400,0.00219794317964,15578.3389278,2.67847,200.31539344787598,23900.0,2.67871,0.35184431076049805,18252.54048705101,67.03045916557312,400,14.5663,0.0,1.1382989883422852,2832.75
39900.0,4.65661467719e-11,73.49544596672058,4517.75,1.9643018245697021,3.35276029162e-09,0.0,0.0086854940419,-0.00290354713798,0.00820044707507,11.485957384109497,8687.55906095,41.8446831703186,0.923238,14.5477,0.0781772191865,0.922688,400,0.00290354718454,10847.4679044,2.67743,203.97215223312378,41200.0,2.67622,0.3252594470977783,18457.170159816742,66.51085424423218,400,14.5301,0.0,1.2146947383880615,2664.75
40300.0,-5.82076331579e-11,76.2335262298584,6164.5,1.9796626567840576,1.11758713395e-09,0.0,0.0132076104992,-0.00285330833867,0.00915237050503,11.988767385482788,9122.62015199,44.21414399147034,0.923227,14.5468,0.0753045730456,0.924601,400,0.00285330828046,12645.2121275,2.67737,210.3815405368805,39600.0,2.68024,0.31919169425964355,18667.56088900566,67.38770151138306,400,14.5886,0.0,1.2964086532592773,3511.25
41000.0,9.77888658937e-10,75.93854808807373,6285.0,2.0436055660247803,-2.51457010769e-09,0.0,0.00745720117992,-0.00283713103272,0.00985745619982,10.58440113067627,7913.85985155,37.24437880516052,0.922615,14.5144,0.431083793624,0.922529,400,0.00283713201061,13326.669689,2.67514,201.62070226669312,39900.0,2.67487,0.3255009651184082,18869.95635485649,67.28457260131836,400,14.5105,0.0,1.0734078884124756,2283.5
41300.0,1.5483238025e-09,73.02220964431763,6712.5,1.9266116619110107,-1.86264309532e-10,0.0,0.0127551509958,-0.00265816319734,0.00696688052267,10.382190227508545,7893.89779751,36.04919958114624,0.920155,14.4364,0.170198812013,0.920814,400,0.00265816474566,12807.0017471,2.66975,197.2872278690338,38600.0,2.67118,0.33017468452453613,19067.255687475204,67.51974940299988,400,14.457,0.0,1.0944592952728271,3055.25
36900.0,-1.17579468384e-09,72.2915780544281,3918.5,1.9431791305541992,5.58792623284e-10,0.0,0.00834742077522,-0.00268521765247,0.00637830561027,11.4565269947052,4737.90291163,40.54422330856323,0.919888,14.419,0.186191544587,0.920546,400,0.00268521647668,8726.35707211,2.66855,200.7776620388031,26900.0,2.67002,0.34491658210754395,19268.72255563736,65.85377311706543,400,14.4402,0.0,1.2477357387542725,1626.0
40700.0,-6.83939571644e-11,72.79682517051697,8422.25,1.946042537689209,-2.98023117296e-09,0.0,0.0268916491623,-0.00254616141319,0.00784794893116,11.194875478744507,7623.9063314,40.311978578567505,0.920013,14.4249,0.0727856267913,0.920329,400,0.0025461613448,12111.9746506,2.66895,201.0462362766266,33100.0,2.66963,0.3483591079711914,19469.779939889908,66.26786780357361,400,14.4347,0.0,1.224902868270874,4126.5
38100.0,4.65660843219e-11,74.09174823760986,3399.25,1.953336477279663,5.12227593674e-09,0.0,0.00735593834015,-0.00303073739633,0.00743523705751,12.375429630279541,3752.07275216,46.57372522354126,0.920878,14.4441,0.0563494597306,0.921144,400,0.0030307374429,8248.63773223,2.67029,211.01796197891235,27600.0,2.67081,0.373873233795166,19681.405673980713,67.1347815990448,400,14.4516,0.0,1.3779280185699463,962.25
39400.0,-1.10594555736e-09,73.30246186256409,6113.25,1.9542362689971924,4.65661564863e-10,0.0,0.0122934106347,-0.00436731986701,0.00972414389253,11.044373512268066,7208.40706658,39.29500913619995,0.914714,14.2619,0.157602072922,0.915192,400,0.00436731876107,11830.3486609,2.65759,200.78658437728882,35600.0,2.65859,0.3354792594909668,19882.201996803284,66.63921856880188,400,14.2762,0.0,1.1717185974121094,2664.75
40400.0,6.35918651071e-10,73.72759747505188,5061.75,1.9461393356323242,-3.72529340709e-10,0.0,0.00800055189915,-0.00264562480152,0.00644851988181,10.555831670761108,7500.31362261,36.48858952522278,0.918002,14.3539,0.122603326134,0.918263,400,0.00264562543744,10177.6918767,2.66402,198.01469469070435,38700.0,2.66458,0.3371601104736328,20080.92385649681,66.83972692489624,400,14.3619,0.0,1.0809450149536133,2280.75
