1NumTrajs,dLoss,ComputeUpdatedDistTime,0Perplexity,0AverageReturn,ItrTime,0EnvExecTime,0MaxReturn,1AveragePolicyStd,0Entropy,1AverageReturn,0ProcessExecTime,1StdReturn,Time,0NumTrajs,0StdReturn,1EnvExecTime,0ExplainedVariance,MeanKLBefore,1MaxReturn,LossBefore,MeanKL,1ExplainedVariance,0MinReturn,1ProcessExecTime,0AveragePolicyStd,1Perplexity,LossAfter,0PolicyExecTime,1MinReturn,1PolicyExecTime,1Entropy
1200,0.00490364129655,0.07422661781311035,5.64598,15.4166666667,73.33656167984009,15.3685142993927,1500.0,0.577311,1.73094,824.916666667,0.7005088329315186,1018.26854336,5008.111039638519,1200,121.053678406,15.00465178489685,0.0712020102558,0.0,2900.0,6.98491930962e-10,0.00613183435053,0.42779652244,0.0,0.6384756565093994,0.575752,5.67893,-0.00490364059806,15.024105787277222,0.0,23.43273138999939,1.73676
1200,0.00355187617242,0.0783226490020752,5.58758,19.8333333333,76.30092167854309,15.255862712860107,1800.0,0.573512,1.72055,769.083333333,0.6905746459960938,1066.24066689,5086.047302246094,1200,138.287040447,15.719550848007202,0.121916276614,1.49011576411e-08,2900.0,2.32830643654e-09,0.00653253635392,0.488992523821,0.0,0.6676554679870605,0.572846,5.60182,-0.00355187384412,16.1479275226593,0.0,24.579423427581787,1.72309
1200,0.00198020064272,0.09961295127868652,5.58801,20.8333333333,75.9621353149414,15.441965818405151,2800.0,0.573011,1.72062,847.333333333,0.6954309940338135,989.095321774,5164.164700746536,1200,162.221984399,15.554973363876343,0.132272713581,0.0,2900.0,1.16415321827e-09,0.00878775399178,0.37088162004,0.0,0.6694271564483643,0.572861,5.59073,-0.00198019947857,14.986084938049316,0.0,25.396442651748657,1.72111
1200,0.00404029653873,0.07252168655395508,5.58787,19.0,72.062429189682,14.619327306747437,1500.0,0.571418,1.7206,798.75,0.6736071109771729,1064.99144167,5238.093667268753,1200,125.455171276,14.668655395507812,0.0645257431619,0.0,2900.0,-5.82076609135e-10,0.00907338690013,0.410144433284,0.0,0.6396515369415283,0.57281,5.56122,-0.00404029712081,14.293894290924072,0.0,24.059581756591797,1.71582
1200,0.00539376446977,0.08339762687683105,5.52717,26.6666666667,84.67419195175171,16.196348905563354,2100.0,0.569435,1.70968,922.333333333,0.719062089920044,1128.17015068,5324.763090133667,1200,163.009883818,18.516728401184082,0.0715405616215,0.0,3000.0,2.32830643654e-09,0.00971591845155,0.528849526275,0.0,0.7445905208587646,0.569793,5.51878,-0.00539376214147,15.931751728057861,0.0,29.162550687789917,1.70816
1200,0.000316680932883,0.07645416259765625,5.47404,25.0,98.83807325363159,19.239996910095215,2300.0,0.567569,1.70002,568.0,0.8119053840637207,987.22304133,5425.226055860519,1200,167.207455974,20.93679928779602,0.0877535826621,0.0,2900.0,2.91038304567e-10,0.00239563919604,0.456270124584,0.0,0.8382861614227295,0.567041,5.48349,-0.000316680641845,20.58022952079773,0.0,32.9792263507843,1.70174
1200,0.00403197202832,0.08394217491149902,5.45666,24.4166666667,99.62961316108704,20.44499707221985,1600.0,0.567118,1.69684,869.083333333,0.8470480442047119,1053.46372808,5527.005615234375,1200,146.271983153,20.549832344055176,0.0800368703969,0.0,2900.0,9.31322574615e-10,0.00713968183845,0.445302988568,0.0,0.8261220455169678,0.566179,5.47405,-0.00403197109699,20.438411951065063,0.0,33.132136821746826,1.70002
1200,0.00564173306338,0.08169150352478027,5.38568,16.5,98.86984324455261,20.88134002685547,1700.0,0.564297,1.68374,1099.58333333,0.8604898452758789,1135.50641847,5627.723875999451,1200,126.863772081,19.880414247512817,0.0436679192207,0.0,2900.0,2.09547579288e-09,0.00981508381665,0.482961925796,0.0,0.8040244579315186,0.562623,5.41887,-0.00564173096791,21.076939344406128,0.0,31.900202989578247,1.68989
1200,0.00301975291222,0.09662532806396484,5.31154,17.75,99.76168417930603,20.526811599731445,1600.0,0.559339,1.66988,949.25,0.8449547290802002,1106.0663501,5729.436732769012,1200,130.677481483,20.79184055328369,0.0788186472452,0.0,2900.0,2.09547579288e-09,0.00600077258423,0.519633653679,0.0,0.8327062129974365,0.558756,5.32309,-0.00301975081675,20.831372022628784,0.0,32.501023292541504,1.67205
1200,0.00484465850241,0.10125041007995605,5.23938,18.4166666667,100.97322630882263,19.7718665599823,2500.0,0.554784,1.6562,976.333333333,0.8257956504821777,1071.47401068,5832.199802160263,1200,149.785935217,21.29324173927307,0.138072296839,0.0,2900.0,-1.4370016288e-09,0.00751327257603,0.515705996257,0.0,0.8567225933074951,0.554981,5.23637,-0.00484465993941,20.97284698486328,0.0,33.7364068031311,1.65563
1200,0.00447128037922,0.08197689056396484,5.16091,16.25,96.97369027137756,20.464923620224,1900.0,0.55134,1.64111,943.666666667,0.8417613506317139,1124.5191071,5931.044647932053,1200,139.68155748,19.417039394378662,0.075716844738,0.0,2900.0,-5.35510480404e-09,0.00775425042957,0.542483078681,0.0,0.7984347343444824,0.550995,5.16802,-0.00447128573433,20.495083570480347,0.0,31.519562244415283,1.64249
1200,0.0048092858633,0.08448672294616699,5.1624,13.0833333333,86.2276554107666,17.92907166481018,1700.0,0.552031,1.6414,877.916666667,0.7680516242980957,1009.12701202,6019.164964914322,1200,120.639240668,17.25739860534668,0.0651918271217,0.0,2900.0,-2.44472175837e-09,0.00640938570723,0.432000725355,0.0,0.7124176025390625,0.551099,5.17952,-0.00480928830802,18.07950186729431,0.0,28.133795976638794,1.64471
1200,0.00569775386248,0.07452583312988281,5.13505,15.5833333333,91.27193093299866,19.06451416015625,1900.0,0.550981,1.63609,1130.75,0.7927830219268799,1162.55298266,6112.26420712471,1200,122.401632841,18.491272687911987,0.0534686445449,0.0,2900.0,4.3073669076e-09,0.00923741608858,0.483108814496,0.0,0.7406637668609619,0.549632,5.15963,-0.00569774955511,19.503790140151978,0.0,29.30138397216797,1.64087
1200,0.0041794196004,0.07596302032470703,5.03415,15.0833333333,90.01252746582031,20.055975914001465,1700.0,0.543947,1.61624,1037.41666667,0.8357827663421631,1146.86892293,6204.294062614441,1200,112.68315338,17.108808040618896,0.0541920408257,0.0,2800.0,7.10133463144e-09,0.00639177346602,0.524270689977,0.0,0.7040646076202393,0.543863,5.03703,-0.00417941249907,21.112799406051636,0.0,26.9141583442688,1.61682
1200,0.00448686967138,0.08030438423156738,4.96283,12.6666666667,70.41986417770386,14.249873876571655,2100.0,0.541107,1.60198,876.25,0.6095950603485107,1026.57729251,6276.229114532471,1200,116.216273483,14.068820238113403,0.041271259712,0.0,2800.0,3.84170562029e-09,0.00757415685803,0.446859550991,0.0,0.5998001098632812,0.540075,4.9815,-0.00448686582968,14.313368082046509,0.0,23.282628297805786,1.60573
1200,0.00480033981876,0.07772493362426758,4.90783,13.5833333333,73.52365779876709,14.272207260131836,1600.0,0.537135,1.59083,1029.66666667,0.6429340839385986,1152.26004974,6351.93775844574,1200,113.168722367,13.965435266494751,0.0525897024255,0.0,2900.0,-4.06726030633e-09,0.00938086211681,0.548971795928,0.0,0.59248948097229,0.537135,4.90751,-0.00480034388602,16.395822525024414,0.0,24.33124279975891,1.59077
1200,0.00371214066399,0.09570884704589844,4.88041,17.5,74.59857821464539,14.109293460845947,1500.0,0.537111,1.58523,831.833333333,0.6239466667175293,1097.59736344,6428.568151950836,1200,129.268776844,14.063995599746704,0.0584222036067,0.0,2900.0,2.03726813197e-09,0.00941076874733,0.507470503682,0.0,0.602952241897583,0.535649,4.90852,-0.00371213862672,16.47848629951477,0.0,25.617883920669556,1.59097
1200,0.00333451559345,0.09583163261413574,4.87122,5.16666666667,75.75828862190247,14.253990650177002,1800.0,0.535573,1.58334,257.416666667,0.636293888092041,576.204529418,6506.465947389603,1200,68.9683905053,14.389187574386597,0.0231202287282,-1.49011558648e-08,2800.0,-2.4629116524e-09,0.00518576055765,0.380754375764,0.0,0.6233463287353516,0.53539,4.87672,-0.00333451805636,16.441781520843506,0.0,26.175809144973755,1.58447
1200,0.00315742386738,0.08134865760803223,4.92597,8.75,79.78206706047058,14.409729957580566,1800.0,0.538784,1.59452,767.916666667,0.6548607349395752,1004.6785521,6588.020684480667,1200,91.3697843929,14.683082103729248,0.0484493345504,0.0,2900.0,9.89530235529e-10,0.00831840373576,0.46093156322,0.0,0.6360504627227783,0.538438,4.93349,-0.00315742287785,18.994831800460815,0.0,26.022223234176636,1.59605
1200,0.00503956153989,0.09421873092651367,4.9281,5.75,77.11021327972412,14.29305624961853,1500.0,0.539042,1.59495,788.75,0.6538586616516113,1056.26627206,6666.699098110199,1200,70.1802738192,14.531587600708008,0.0406173995907,0.0,2900.0,-1.86264514923e-09,0.00795477442443,0.528749568797,0.0,0.6285829544067383,0.538517,4.93699,-0.00503956340253,15.80317211151123,0.0,27.99814796447754,1.59675
1200,0.00589775257686,0.10617971420288086,4.87655,5.75,72.65171790122986,14.145941257476807,1100.0,0.536606,1.58444,952.0,0.6291477680206299,1128.78075816,6741.3975918293,1200,63.0497488761,14.110740661621094,0.0238948835971,1.49011549766e-08,2900.0,1.96450855583e-09,0.00842867884785,0.562241648173,0.0,0.6094746589660645,0.535717,4.89346,-0.00589775061235,15.234338760375977,0.0,24.721856832504272,1.5879
1200,0.00477123470046,0.07800483703613281,4.79007,5.25,76.43340396881104,14.383268594741821,1500.0,0.531858,1.56654,879.75,0.6402063369750977,1107.18785104,6819.888853311539,1200,73.3537376916,14.000519037246704,0.0282846689178,1.49011558648e-08,2800.0,-3.0267983675e-09,0.00677132932469,0.563629120033,0.0,0.5983517169952393,0.531059,4.80387,-0.00477123772725,19.22518491744995,0.0,24.408586025238037,1.56942
1200,0.00445565092377,0.10584354400634766,4.70937,12.6666666667,81.67425680160522,14.81903076171875,1700.0,0.527318,1.54955,1014.16666667,0.675682544708252,1118.68195013,6903.205108880997,1200,110.028279193,15.18387222290039,0.0595023477665,0.0,2800.0,1.62981450558e-09,0.00811767857522,0.532996708811,0.0,0.6532225608825684,0.526987,4.71433,-0.00445564929396,16.893232107162476,0.0,30.15817141532898,1.55061
1200,0.00429436506238,0.08201813697814941,4.6524,5.83333333333,81.69953227043152,14.778541088104248,1300.0,0.524005,1.53738,936.25,0.6741695404052734,1160.09091777,6987.020763635635,1200,69.6369553869,14.808003664016724,0.0295488664421,0.0,2900.0,2.21189111471e-09,0.00805910211056,0.539951202978,0.0,0.6395900249481201,0.523753,4.65804,-0.00429436285049,18.908435821533203,0.0,28.633617401123047,1.53859
1200,0.00305979372934,0.0832052230834961,4.60765,8.5,82.71788763999939,15.092713832855225,1300.0,0.521466,1.52772,720.75,0.6762866973876953,1017.94454867,7071.896831035614,1200,82.3270915313,14.880736351013184,0.0562944310682,0.0,2800.0,1.86264514923e-09,0.00792087521404,0.535979972125,0.0,0.6374948024749756,0.521492,4.60915,-0.00305979186669,20.11460781097412,0.0,27.912984371185303,1.52804
1200,0.0057185870246,0.08360838890075684,4.57834,18.8333333333,83.9578127861023,14.828177213668823,1600.0,0.52059,1.52134,975.333333333,0.6740422248840332,1117.28460514,7157.634268522263,1200,143.452566686,15.04440951347351,0.0669155347987,0.0,2800.0,-8.78935679793e-09,0.00937089230865,0.518334264626,0.0,0.6526875495910645,0.519898,4.59217,-0.00571859581396,20.07756495475769,0.0,29.377071857452393,1.52435
1200,0.00438813686196,0.0870962142944336,4.51617,13.4166666667,81.22843909263611,14.73312258720398,1900.0,0.516621,1.50766,1004.33333333,0.6654729843139648,1033.58496936,7241.165390729904,1200,121.908407102,14.81941843032837,0.0442423903296,0.0,2900.0,-2.7212081477e-09,0.00850406382233,0.501385903925,0.0,0.634131669998169,0.51626,4.52259,-0.00438813958317,18.735225439071655,0.0,28.422083139419556,1.50908
1200,0.00336554530077,0.08286118507385254,4.50013,8.41666666667,82.86088132858276,14.826502799987793,1700.0,0.516259,1.50411,1095.0,0.6717395782470703,1202.02260101,7326.181096792221,1200,98.2555836694,14.809959173202515,0.0749348362378,0.0,3000.0,-1.16415321827e-09,0.0056480448693,0.522614485694,0.0,0.6345870494842529,0.515354,4.51467,-0.00336554646492,19.837836027145386,0.0,28.872369289398193,1.50733
1200,0.00358243682422,0.09488844871520996,4.48114,9.16666666667,87.51264882087708,15.155657768249512,1600.0,0.5143,1.49988,884.916666667,0.6863203048706055,1062.74683081,7415.917001724243,1200,88.5021970851,15.673577785491943,0.0343396150544,0.0,2900.0,2.09547579288e-09,0.00645492132753,0.42229229247,0.0,0.6956093311309814,0.514374,4.48205,-0.00358243472874,19.462090015411377,0.0,32.32280874252319,1.50008
1200,0.00595896656159,0.08874130249023438,4.42828,8.33333333333,84.8596441745758,15.080157279968262,1200.0,0.510231,1.48801,1027.83333333,0.6956431865692139,1168.1147085,7502.628635883331,1200,82.141476869,15.209043502807617,0.0325217788096,0.0,2900.0,2.91038304567e-09,0.0074488776736,0.5458834418,0.0,0.6602129936218262,0.511363,4.40916,-0.00595896365121,20.781826734542847,0.0,29.22441792488098,1.48368
1200,0.00458717852598,0.09685707092285156,4.38507,20.0833333333,83.40012454986572,14.86434817314148,1800.0,0.507519,1.4782,1034.75,0.6737771034240723,1200.65986198,7588.274737358093,1200,143.137438809,14.83260178565979,0.0511000143568,-1.49011549766e-08,2900.0,2.73576006293e-09,0.00889103673398,0.558489112768,0.0,0.6436026096343994,0.50896,4.35988,-0.00458717579022,18.937493801116943,0.0,30.168813228607178,1.47244
1200,0.00545748829609,0.1271507740020752,4.3656,21.9166666667,83.20341300964355,15.07735013961792,1900.0,0.509189,1.47375,1090.0,0.6856462955474854,1206.316708,7673.536082029343,1200,153.170905817,15.003950834274292,0.0416389928207,0.0,3000.0,4.13274392486e-09,0.00925232283771,0.548826713623,0.0,0.6456592082977295,0.507899,4.39,-0.00545748416334,19.21823000907898,0.0,29.19505548477173,1.47933
1200,0.00380320684053,0.09793877601623535,4.27279,27.25,84.44838047027588,14.941113948822021,1700.0,0.50329,1.45227,1023.75,0.6725912094116211,1157.86193945,7759.677319288254,1200,168.421408477,15.342535734176636,0.0646574864889,0.0,2900.0,-2.32830643654e-09,0.00936120096594,0.479887296297,0.0,0.6665525436401367,0.502207,4.29295,-0.00380320916884,20.129783630371094,0.0,29.399792432785034,1.45697
1200,0.00476663680456,0.09152984619140625,4.24025,27.5833333333,83.50627446174622,14.80989670753479,1600.0,0.499751,1.44462,1279.58333333,0.6767368316650391,1254.56160725,7845.60475564003,1200,160.356352298,15.00722336769104,0.0635981220925,0.0,3000.0,1.67347025126e-09,0.00745686935261,0.487613525718,0.0,0.6491179466247559,0.500254,4.23181,-0.00476663513109,20.138746738433838,0.0,28.961618185043335,1.44263
1200,0.00450003403239,0.0836191177368164,4.24213,18.8333333333,83.02268600463867,14.888538360595703,2100.0,0.499788,1.44507,976.583333333,0.6694259643554688,1142.92460807,7930.668938159943,1200,139.147304042,15.04972219467163,0.046134355526,0.0,3000.0,2.32830643654e-10,0.00657729571685,0.483472307169,0.0,0.6520059108734131,0.500319,4.23418,-0.00450003379956,19.36861824989319,0.0,29.19344472885132,1.44319
1200,1.97906047106e-09,0.10308432579040527,4.22824,23.0,84.5147967338562,14.899964332580566,1900.0,0.498377,1.44179,1150.58333333,0.6837978363037109,1216.97014195,8016.99115562439,1200,153.474210646,15.11244010925293,0.0676650356995,0.0,2900.0,1.86264514923e-09,0.0,0.511636978548,0.0,0.6468894481658936,0.499267,4.21341,-1.16415321827e-10,20.253110885620117,0.0,29.250824451446533,1.43827
1200,0.00305226130877,0.10146951675415039,4.22824,19.75,83.78548431396484,14.848445177078247,1900.0,0.500056,1.44179,1027.91666667,0.6820828914642334,1183.18595033,8103.009085893631,1200,148.048204425,15.153826475143433,0.0681270314352,0.0,2900.0,-3.84170562029e-09,0.006911335513,0.357680168575,0.0,0.6626496315002441,0.499267,4.24215,-0.00305226515047,18.845877647399902,0.0,30.166728496551514,1.44507
1200,0.0043282498591,0.09566879272460938,4.23295,25.0,86.2533073425293,15.198794841766357,1800.0,0.500276,1.4429,1097.66666667,0.6996316909790039,1204.95278838,8191.483766078949,1200,162.249807396,15.1186363697052,0.069785780928,0.0,2900.0,-5.21686160937e-09,0.00671706860885,0.553951647082,0.0,0.6536967754364014,0.499496,4.24575,-0.00432825507596,21.177273750305176,0.0,29.816734313964844,1.44592
1200,0.00446715610451,0.08028984069824219,4.26075,30.8333333333,83.09997510910034,14.921975135803223,1800.0,0.500981,1.44944,1168.83333333,0.6758720874786377,1245.97831932,8276.346144199371,1200,186.456354738,15.125686883926392,0.0611042127776,-2.9802318835e-08,2900.0,2.18278728426e-09,0.00702684931457,0.550208558704,0.0,0.6537859439849854,0.501105,4.26013,-0.00446715392172,18.89069104194641,0.0,29.56775403022766,1.4493
