0Perplexity,0Entropy,LossAfter,MeanKLBefore,0NumTrajs,1NumTrajs,0MinReturn,1StdReturn,1Perplexity,0ExplainedVariance,0AveragePolicyStd,0ProcessExecTime,1PolicyExecTime,ItrTime,0EnvExecTime,1MaxReturn,dLoss,1Entropy,1ProcessExecTime,1MinReturn,1AverageReturn,ComputeUpdatedDistTime,LossBefore,0PolicyExecTime,0StdReturn,0MaxReturn,1ExplainedVariance,1AveragePolicyStd,MeanKL,0AverageReturn,1EnvExecTime,Time
9.32062,2.23223,-0.00527946464717,-7.45057526785e-09,1600,1600,0.0,896.906922341,9.29501,0.088209148764,0.738735,0.8578612804412842,34.76014494895935,111.1528685092926,24.706725597381592,2900.0,0.00527946172224,2.22948,0.8158614635467529,0.0,501.3125,0.08175444602966309,-2.9249349609e-09,21.283103227615356,724.605237353,2800.0,0.130905409299,0.737731,0.00801398605108,333.5,24.517117500305176,7823.980377674103
9.08591,2.20672,-0.00360254733823,-7.45057926466e-09,1600,1600,0.0,977.698701032,9.09265,0.0923090079608,0.729372,0.8496296405792236,35.435920000076294,112.0538125038147,24.754467010498047,2900.0,0.00360254834231,2.20747,0.8142824172973633,0.0,605.5,0.10599637031555176,1.00408215076e-09,21.487738132476807,719.431717464,2700.0,0.194498651108,0.72965,0.00853610225022,322.0625,24.51372528076172,7939.344333410263
8.89845,2.18588,-1.7462298274e-09,0.0,1600,1600,0.0,987.540181145,8.87123,0.0762789550641,0.721817,0.8431797027587891,35.76936364173889,112.33930611610413,24.52221131324768,2900.0,-9.31322574615e-10,2.18281,0.809166669845581,0.0,601.375,0.09231424331665039,-2.67755240202e-09,21.260475873947144,710.251011967,2700.0,0.226242331448,0.720716,0.0,316.0,24.521783113479614,8054.022817850113
8.89845,2.18588,-0.00350606674328,0.0,1600,1600,0.0,920.993722834,8.88798,0.0878130126261,0.721817,0.8555374145507812,34.99857306480408,112.1374762058258,24.906481742858887,2800.0,0.00350606855864,2.1847,0.8215992450714111,0.0,505.75,0.1070091724395752,1.81535142474e-09,21.679016590118408,755.777308368,2800.0,0.165824507329,0.721404,0.00910997204483,350.8125,24.579936981201172,8169.00133562088
8.95574,2.19229,-0.0037227300927,-7.45057793239e-09,1600,1600,0.0,914.746017944,8.95032,0.0707796555459,0.724135,0.8560581207275391,35.78501272201538,112.68592047691345,24.749382495880127,2900.0,0.0037227300927,2.19169,0.842261552810669,0.0,527.3125,0.10388016700744629,0.0,21.39133882522583,700.025669172,2700.0,0.152358082591,0.723919,0.0064119012095,321.25,24.805505990982056,8284.8757750988
8.8441,2.17975,-0.00193668727297,0.0,1600,1600,0.0,936.65081332,8.83515,0.0811745059103,0.719598,0.8536162376403809,34.460793256759644,113.41970443725586,24.681925535202026,2900.0,0.00193668471184,2.17874,0.8309178352355957,0.0,535.9375,0.11425065994262695,-2.56113708019e-09,22.535800218582153,723.136503258,2700.0,0.164415492024,0.719239,0.00664361007512,326.3125,24.931487560272217,8400.592660427094
8.81651,2.17663,-0.00423743017018,0.0,1600,1600,0.0,962.525575959,8.78555,0.0720482231819,0.718477,0.8614566326141357,33.998756885528564,112.98569893836975,25.020408630371094,2900.0,0.00423742897692,2.17311,0.818464994430542,0.0,567.875,0.3543050289154053,-1.19325704873e-09,23.089261531829834,702.657653017,2800.0,0.179203973781,0.717216,0.00556041067466,316.6875,24.745816707611084,8516.380120277405
8.76121,2.17033,-0.00314627517946,0.0,1600,1600,0.0,944.191444769,8.73168,0.088951570155,0.716224,0.8593423366546631,34.74103760719299,112.43547201156616,24.606464385986328,2900.0,0.00314627261832,2.16696,0.8204748630523682,0.0,546.125,0.0871739387512207,-2.56113708019e-09,22.48367977142334,699.492201417,2800.0,0.171599838275,0.715022,0.00909814983606,310.8125,24.70520520210266,8631.41540312767
8.64023,2.15643,-3.60887497663e-09,-7.45057526785e-09,1600,1600,0.0,952.897470793,8.56346,0.0923660613834,0.711273,0.8656349182128906,35.18559646606445,115.48161816596985,24.99654531478882,2900.0,3.49245965481e-10,2.1475,0.8351547718048096,0.0,571.1875,0.0927586555480957,-3.25962901115e-09,22.722554683685303,710.397676921,2800.0,0.188073368896,0.708136,0.0,330.375,24.962178707122803,8749.588561296463
8.64023,2.15643,-0.0037840588484,7.45057526785e-09,1600,1600,0.0,921.946342578,8.56575,0.0753921742814,0.711273,0.852372407913208,34.767642974853516,112.98075032234192,24.59953022003174,2800.0,0.00378406024538,2.14777,0.830031156539917,0.0,531.5625,0.10187053680419922,1.39698386192e-09,22.83519148826599,698.538985915,2700.0,0.191543282631,0.708219,0.00724522443488,316.1875,24.83335590362549,8865.388665676117
8.53906,2.14465,-0.00667609926313,0.0,1600,1600,0.0,962.618659488,8.49641,0.0793018990427,0.707129,0.8641817569732666,34.858460664749146,113.37186026573181,24.75713539123535,2900.0,0.00667609961238,2.13964,0.8211534023284912,0.0,577.4375,0.08696866035461426,3.49245965481e-10,23.07021999359131,685.919991234,2800.0,0.197132600839,0.705352,0.00885230023414,305.125,24.570098161697388,8981.763761758804
8.33967,2.12102,5.82076609135e-10,-7.45057482376e-09,1600,1600,0.0,936.702975785,8.38187,0.0941254029825,0.698847,0.8780055046081543,35.21580767631531,114.46204900741577,24.900919675827026,2800.0,-8.73114913702e-10,2.12607,0.8376035690307617,0.0,550.1875,0.09282660484313965,-2.91038304567e-10,22.641722679138184,686.768016577,2800.0,0.202121215819,0.700653,0.0,302.4375,25.162517786026,9098.50886631012
8.33967,2.12102,-5.82076609135e-11,0.0,1600,1600,0.0,935.575349384,8.322,0.0957044712197,0.698847,0.9325346946716309,47.022066831588745,135.8437738418579,27.032206535339355,2900.0,1.10594555736e-09,2.1189,0.9348218441009521,0.0,538.875,0.1190037727355957,1.04773789644e-09,27.316487550735474,717.783219364,2800.0,0.217353817818,0.698111,0.0,328.5,27.440420150756836,9237.621938705444
8.33967,2.12102,9.02218744159e-10,7.45057526785e-09,1600,1600,0.0,969.431010632,8.32343,0.0882318723771,0.698847,0.9451050758361816,45.613197803497314,138.09884023666382,26.97131657600403,2800.0,3.05590219796e-10,2.11907,0.9295539855957031,0.0,578.125,0.11124897003173828,1.20780896395e-09,30.978623628616333,707.037823864,2900.0,0.21441075785,0.698184,7.45057526785e-09,316.125,27.48013925552368,9378.913213253021
8.33967,2.12102,-4.65661287308e-10,0.0,1600,1600,0.0,965.754544304,8.33344,0.0835918126977,0.698847,0.951707124710083,44.933757305145264,137.31851148605347,27.024566173553467,2900.0,2.21189111471e-09,2.12028,0.9126410484313965,0.0,569.1875,0.1026461124420166,1.7462298274e-09,30.40245747566223,684.024667752,2800.0,0.226680712467,0.698575,0.0,295.9375,27.016435146331787,9519.387221097946
8.33967,2.12102,-0.00655780499801,0.0,1600,1600,0.0,983.542703699,8.34961,0.0874550216168,0.698847,0.9629347324371338,45.062620878219604,137.19652462005615,27.28549861907959,2900.0,0.00655780051602,2.12222,0.9248359203338623,0.0,592.5,0.09811758995056152,-4.48198989034e-09,31.284114599227905,702.176426815,2800.0,0.227486905591,0.69925,0.00688403844833,322.875,27.0876784324646,9659.662153244019
8.24285,2.10935,1.92085281014e-09,0.0,1600,1600,0.0,980.071886314,8.1944,0.0839830706867,0.694778,0.9398033618927002,45.47950983047485,138.22205638885498,26.932955265045166,2800.0,-7.56699591875e-10,2.10345,0.9105818271636963,0.0,601.6875,0.10571551322937012,1.16415321827e-09,29.247126817703247,686.54415087,2700.0,0.201673909736,0.692741,0.0,300.9375,27.03622341156006,9801.025193452835
8.24285,2.10935,3.14321368933e-09,0.0,1600,1600,0.0,968.10901173,8.23086,0.090200625513,0.694778,0.9386498928070068,47.63687467575073,135.58315062522888,26.85329532623291,2800.0,2.32830643654e-10,2.10789,0.9087574481964111,0.0,608.4375,0.0963749885559082,3.37604433298e-09,27.37959098815918,726.052444623,2800.0,0.241039194847,0.694286,0.0,327.6875,26.899574518203735,9939.510973215103
8.24285,2.10935,-0.00304815312847,0.0,1600,1600,0.0,968.436640852,8.20925,0.0843534208366,0.694778,0.9822113513946533,53.474135398864746,147.96596336364746,27.906027793884277,2900.0,0.00304815440904,2.10526,0.9681880474090576,0.0,590.6875,0.10131120681762695,1.2805685401e-09,31.424664735794067,687.374417507,2800.0,0.177812728619,0.693373,0.00765671674162,296.8125,28.4087815284729,10090.25228857994
8.16748,2.10016,-0.00581799261272,7.45057526785e-09,1600,1600,0.0,968.030184188,8.14518,0.0869220893146,0.691638,0.9903178215026855,54.37160015106201,150.0138716697693,28.054328203201294,2900.0,0.00581799307838,2.09743,0.9882338047027588,0.0,597.75,0.12468338012695312,4.65661287308e-10,32.28843832015991,725.439080402,2800.0,0.206923134984,0.690743,0.00878370180726,327.625,28.494197607040405,10243.042534828186
8.14003,2.09679,-2.32830643654e-10,0.0,1600,1600,0.0,1027.75719865,8.10614,0.0904859976036,0.690539,1.000298261642456,51.807496547698975,150.5651557445526,28.059681177139282,2900.0,0.0,2.09262,0.942326545715332,0.0,598.375,0.1095132827758789,-2.32830643654e-10,35.37433457374573,696.506839409,2800.0,0.230947752717,0.689136,-7.45057526785e-09,304.6875,28.165084838867188,10397.239897489548
8.14003,2.09679,-0.0030141803436,7.45057793239e-09,1600,1600,0.0,1031.09177574,8.12775,0.0856159297984,0.690539,0.9991776943206787,53.024333000183105,152.30042123794556,28.350398778915405,2900.0,0.00301418162417,2.09528,0.974755048751831,0.0,621.5,0.09907245635986328,1.2805685401e-09,35.41077709197998,700.160695841,2700.0,0.243189232154,0.690036,0.00703912461177,310.0,28.723816633224487,10552.83431482315
8.08926,2.09054,-0.00700386427343,7.45057526785e-09,1600,1600,0.0,1004.0888263,8.06307,0.0918740889853,0.68837,0.9729034900665283,51.04515051841736,146.93821549415588,27.931698322296143,2800.0,0.00700386334211,2.08729,0.9508211612701416,0.0,604.9375,0.1255192756652832,-9.31322574615e-10,33.24289274215698,733.882843064,2800.0,0.205889371746,0.687256,0.00997675023973,333.3125,28.00583577156067,10703.031185626984
7.75481,2.04831,-0.00181173323654,0.0,1600,1600,0.0,1027.34484838,7.73885,0.0895833057549,0.674084,0.9951515197753906,59.227683782577515,158.54889249801636,28.025949954986572,2900.0,0.00181173310557,2.04625,1.0355393886566162,0.0,612.75,0.09477877616882324,-1.30967237055e-10,34.099817514419556,723.695375205,2700.0,0.226605439945,0.673396,0.00788496527821,329.9375,30.041777849197388,10864.871506929398
7.73425,2.04566,-2.09547579288e-09,0.0,1600,1600,0.0,949.416841984,7.68834,0.0866611035871,0.67321,1.040412425994873,60.51579189300537,165.7764344215393,29.03086566925049,2900.0,4.65661287308e-10,2.0397,1.0300061702728271,0.0,533.1875,0.11039471626281738,-1.62981450558e-09,38.65755033493042,724.337733619,2700.0,0.112279568902,0.671253,0.0,324.3125,29.94182777404785,11034.118154525757
7.73425,2.04566,-0.00160843972117,7.45057526785e-09,1600,1600,0.0,995.403496625,7.69896,0.0915176081605,0.67321,1.0302085876464844,57.26131510734558,163.39991354942322,29.268916845321655,2900.0,0.00160843809135,2.04109,1.0104715824127197,0.0,553.0625,0.11371636390686035,-1.62981450558e-09,40.12718200683594,724.266428447,2800.0,0.160416352405,0.671737,0.00797231867909,322.375,29.64998459815979,11200.970272779465
7.73296,2.04549,3.86717147194e-09,0.0,1600,1600,0.0,962.541863943,7.71113,0.109222346004,0.673162,1.0308339595794678,59.28581476211548,167.2295880317688,29.26737070083618,3000.0,-9.74978320301e-10,2.04267,1.026374101638794,0.0,585.1875,0.10370016098022461,2.89219315164e-09,41.26876091957092,741.759181671,2800.0,0.230856888129,0.672199,0.0,338.5625,29.896522045135498,11371.567144870758
7.73296,2.04549,8.73114913702e-10,0.0,1600,1600,0.0,987.773599361,7.72882,0.0835794304466,0.673162,1.0326275825500488,57.87030649185181,165.74007439613342,29.224008560180664,2900.0,-8.73114913702e-10,2.04496,1.0081028938293457,0.0,578.5625,0.09940075874328613,0.0,41.0522346496582,730.710588977,2800.0,0.204801711484,0.673003,0.0,333.8125,29.770606517791748,11540.729938745499
7.73296,2.04549,-0.00371938641183,2.98023135059e-08,1600,1600,0.0,1040.56678516,7.71394,0.0914670743022,0.673162,1.0566649436950684,59.03635311126709,166.8237166404724,29.346218824386597,2900.0,0.00371938664466,2.04303,1.015697956085205,0.0,652.875,0.6891248226165771,2.32830643654e-10,40.67343473434448,719.712399157,2700.0,0.230615508001,0.672321,0.009227944538,326.25,30.007221937179565,11710.42544388771
7.48298,2.01263,3.49245965481e-09,0.0,1600,1600,0.0,973.500056176,7.47485,0.0895050295915,0.662182,1.0172057151794434,57.65320634841919,160.84221982955933,28.751513481140137,2900.0,-1.62981450558e-09,2.01154,0.9937493801116943,0.0,580.375,0.1020195484161377,1.86264514923e-09,37.24290204048157,725.845530657,2800.0,0.235265004721,0.661835,7.45057526785e-09,327.125,29.624186038970947,11874.263359546661
7.48298,2.01263,-0.0022122093942,0.0,1600,1600,0.0,1064.64653759,7.48171,0.0839066043369,0.662182,1.0439631938934326,64.31590938568115,170.69237971305847,29.10035276412964,3000.0,0.00221221102402,2.01246,1.0770294666290283,0.0,684.5,0.10856866836547852,1.62981450558e-09,38.78797674179077,705.813183498,2900.0,0.277970476491,0.662154,0.00803992990404,315.5,31.217666387557983,12048.591881513596
7.47607,2.01171,-0.00289169931784,1.49011505357e-08,1600,1600,0.0,974.164848649,7.44806,0.0964216219739,0.661883,1.124598503112793,62.894089221954346,176.0036370754242,31.318979024887085,3000.0,0.00289169931784,2.00795,1.071281909942627,0.0,548.3125,0.10449457168579102,0.0,43.5039803981781,747.411154315,2700.0,0.201144238834,0.660708,0.00800462625921,340.5625,30.888296365737915,12227.956305980682
7.46675,2.01046,-0.00169439916499,0.0,1600,1600,0.0,963.779180411,7.4522,0.0705081484892,0.661484,1.09197998046875,53.002431869506836,160.00511240959167,30.274747848510742,2800.0,0.00169439835008,2.00851,0.9748873710632324,0.0,537.5625,0.10918569564819336,-8.14907252789e-10,41.23264670372009,699.523049008,2700.0,0.160756174795,0.660902,0.00884703081101,309.9375,28.489269733428955,12391.384583711624
7.46957,2.01084,-1.76078174263e-09,0.0,1600,1600,0.0,942.841597165,7.46662,0.107901227168,0.661618,0.9808125495910645,53.34677028656006,151.23362231254578,28.116833448410034,2800.0,4.94765117764e-10,2.01044,0.9748141765594482,0.0,523.3125,0.10657024383544922,-1.26601662487e-09,33.97429656982422,754.481814621,2800.0,0.206129453327,0.661543,0.0,345.5625,28.515331506729126,12545.964232683182
7.46957,2.01084,1.16415321827e-10,-3.72528923265e-08,1600,1600,0.0,1019.9274618,7.41406,0.0801246886533,0.661618,0.9776802062988281,52.604971170425415,150.97830247879028,27.973217725753784,2900.0,-5.82076609135e-10,2.00338,0.990553617477417,0.0,630.6875,0.1101536750793457,-4.65661287308e-10,34.20295190811157,710.480075372,2700.0,0.24791414682,0.659199,-3.72528923265e-08,320.75,28.907347202301025,12700.248343706131
7.46957,2.01084,-0.00283029163256,1.49011496475e-08,1600,1600,0.0,979.693032281,7.46388,0.0838455600335,0.661618,0.9929232597351074,51.25935101509094,150.6354751586914,28.08231019973755,3000.0,0.0028302904102,2.01008,0.9615564346313477,0.0,548.75,0.08980226516723633,-1.22236087918e-09,35.68089175224304,701.644396668,2800.0,0.167134292731,0.661375,0.00673646014184,308.375,28.838571310043335,12853.862191200256
7.49496,2.01423,0.0,0.0,1600,1600,0.0,1038.56872666,7.44684,0.0831921860049,0.662772,1.0446350574493408,52.33797597885132,155.5377013683319,29.166524410247803,2900.0,3.49245965481e-10,2.00779,0.9875442981719971,0.0,620.0,0.11188650131225586,3.49245965481e-10,37.48306846618652,702.745105706,2700.0,0.240986196918,0.660677,0.0,313.4375,29.043372869491577,13013.018874406815
