0AverageReturn,1AverageReturn,MeanKL,0AveragePolicyStd,0ExplainedVariance,1MaxReturn,0Entropy,1AveragePolicyStd,0MaxReturn,Time,1Entropy,ItrTime,0ProcessExecTime,0NumTrajs,LossAfter,0EnvExecTime,1NumTrajs,1Perplexity,0MinReturn,0PolicyExecTime,0StdReturn,0Perplexity,1EnvExecTime,MeanKLBefore,dLoss,1PolicyExecTime,LossBefore,ComputeUpdatedDistTime,1ProcessExecTime,1MinReturn,1ExplainedVariance,1StdReturn
1053.5,2290.0,0.00673328805715,0.815989,0.0806059518031,8100.0,2.42778,0.821399,5900.0,4553.5551216602325,2.44041,71.14726114273071,0.36681270599365234,400,-0.00859321653843,24.04141354560852,400,11.4778,0.0,3.4710679054260254,1380.32161107,11.3337,25.212292671203613,-6.33299412911e-09,0.00859321516764,13.672733306884766,-1.37079048113e-09,0.3742706775665283,0.33064913749694824,0.0,0.255156747312,2099.34513599
570.75,2000.25,-1.49011625261e-09,0.818273,0.0633032580875,7700.0,2.43308,0.825676,6200.0,4625.130260229111,2.45055,70.72122764587402,0.3524186611175537,400,-7.71251507103e-10,23.510009050369263,400,11.5947,0.0,2.9014055728912354,889.477058445,11.3939,24.808959245681763,-7.0780497019e-09,-8.23638712788e-10,13.764325380325317,-1.59489021989e-09,0.47685813903808594,0.32519984245300293,0.0,0.243464251819,1968.2542868
691.0,1910.75,0.00810649991035,0.818273,0.0625295246335,7200.0,2.43308,0.824295,5200.0,4695.20423078537,2.44801,70.06274056434631,0.3518640995025635,400,-0.00894262827933,24.02930974960327,400,11.5654,0.0,3.5355916023254395,1002.75570305,11.3939,24.680705547332764,-7.45058059692e-09,0.00894262978109,13.165056228637695,1.50175749614e-09,0.3682594299316406,0.33179545402526855,0.0,0.19510138483,1585.72047899
1001.25,2424.25,0.00688126217574,0.814998,0.100288085309,7700.0,2.42498,0.820426,6100.0,4768.624725341797,2.43788,72.54206490516663,0.35741400718688965,400,-0.00999421626329,23.844862937927246,400,11.4487,0.0,3.6211578845977783,1237.28470349,11.302,26.159968614578247,1.1175859127e-09,0.00999421915622,13.914226770401001,2.89292079181e-09,0.3760569095611572,0.3612074851989746,0.0,0.264673067413,1701.43672745
583.5,1884.5,0.00708416197449,0.807422,0.0535588284794,7700.0,2.40574,0.812109,5600.0,4841.409501552582,2.41692,72.77737259864807,0.3671128749847412,400,-0.00805378053337,24.363497495651245,400,11.2113,0.0,3.648854970932007,974.565415968,11.0866,26.167755842208862,-3.72529007642e-09,0.00805378241348,14.198988676071167,1.8801074031e-09,0.42466211318969727,0.3363227844238281,0.0,0.181864035186,1832.30994922
654.25,1467.5,0.00710516050458,0.799714,0.0503975276186,4900.0,2.38579,0.803247,4700.0,4912.655778169632,2.3947,70.4330108165741,0.3630232810974121,400,-0.00901359971613,23.807104349136353,400,10.9649,0.0,3.581723928451538,1114.2853932,10.8677,25.089046001434326,5.58793455951e-09,0.00901360218413,13.15564751625061,2.4680046895e-09,0.4106009006500244,0.3222813606262207,0.0,0.196423206286,1338.09332634
1215.0,2225.0,0.00671807071194,0.803694,0.0870096072204,7400.0,2.39587,0.810874,5700.0,4983.4013640880585,2.41347,70.73172044754028,0.3851962089538574,400,-0.00532556744292,24.167125940322876,400,11.1726,0.0,3.659923553466797,1576.45964109,10.9777,24.9126079082489,3.72529029846e-09,0.00532556412218,13.138750791549683,-3.32074723275e-09,0.40821409225463867,0.33280372619628906,0.0,0.211603429177,1892.14825001
1762.75,2107.25,0.00784070510417,0.815663,0.141415323161,5500.0,2.42484,0.813903,6500.0,5046.970422744751,2.42083,62.8183217048645,0.3067512512207031,400,-0.00999385491014,22.112778663635254,400,11.2552,0.0,2.3249454498291016,1740.88696862,11.3004,22.81416368484497,6.33299546138e-09,0.00999385581817,10.716641664505005,9.08039532455e-10,0.32405519485473633,0.29433155059814453,0.0,0.275398311667,1501.54002194
1271.0,2335.5,0.00721413595602,0.814618,0.0942046545566,7100.0,2.42297,0.818587,5700.0,5108.653853178024,2.433,61.67678117752075,0.3139195442199707,400,-0.0093247750774,21.68505597114563,400,11.393,0.0,2.133195161819458,1593.94447833,11.2794,22.49504590034485,-1.11758724497e-09,0.009324777656,10.614757061004639,2.57859933406e-09,0.3605806827545166,0.29596781730651855,0.0,0.216806707051,1981.80214704
852.75,1411.0,0.00772492028773,0.811359,0.0640632933243,6800.0,2.41467,0.814575,5400.0,5173.568691492081,2.42224,64.1288914680481,0.31981611251831055,400,-0.00755648408085,22.2080078125,400,11.2711,0.0,1.9975402355194092,1291.21742456,11.1861,24.161936044692993,1.11758713395e-09,0.00755647964543,11.571327447891235,-4.43542358397e-09,0.3390238285064697,0.32299375534057617,0.0,0.14846269626,1535.39213232
762.5,1763.25,0.00750678963959,0.807739,0.0472319781202,8000.0,2.40571,0.811067,7400.0,5241.070644617081,2.41321,67.49570560455322,0.3366084098815918,400,-0.00943373516202,22.974098682403564,400,11.1698,0.0,2.63619327545166,1366.1602212,11.0863,23.671539306640625,2.98023095091e-09,0.00943373721384,11.940431118011475,2.0518200472e-09,1.1759917736053467,0.32410645484924316,0.0,0.257684633488,1896.8063785
1019.5,2391.0,0.00669902283698,0.809126,0.0753486174771,7600.0,2.40853,0.81271,6200.0,5309.471886634827,2.41701,67.61421227455139,0.3472931385040283,400,-0.00834322627634,23.20376420021057,400,11.2122,0.0,2.5602498054504395,1411.93829539,11.1176,24.318228244781494,1.49011614159e-09,0.00834322706796,12.461161851882935,7.91624210628e-10,0.38478755950927734,0.33231592178344727,0.0,0.284049650268,1964.93485897
1239.5,2611.75,0.00687261717394,0.802351,0.119369357072,7800.0,2.39266,0.805244,5800.0,5378.2378351688385,2.3999,68.75700783729553,0.38426637649536133,400,-0.00943519454449,24.55660319328308,400,11.022,0.0,3.457266330718994,1357.54917038,10.9426,23.99674344062805,3.72528985437e-09,0.00943519560678,12.243812799453735,1.06228981167e-09,0.3622317314147949,0.32065820693969727,0.0,0.28013116002,1813.72184678
861.5,1883.5,0.00664275232702,0.803686,0.052985051231,6800.0,2.39619,0.810626,7100.0,5444.513246536255,2.41245,65.45457863807678,0.34499025344848633,400,-0.00923216156662,22.433172464370728,400,11.1613,0.0,2.6025941371917725,1439.83254235,10.9813,23.867499589920044,1.11758802213e-09,0.00923215962248,12.27534794807434,-1.94413596333e-09,0.3546793460845947,0.32902073860168457,0.0,0.165701561214,1731.74124799
999.0,2439.0,0.00731073506176,0.804284,0.0750069961369,7800.0,2.39734,0.806935,6600.0,5510.207916975021,2.40331,65.68655562400818,0.33263635635375977,400,-0.00819758791476,22.757297039031982,400,11.0597,0.0,2.4318299293518066,1423.25296416,10.9939,24.14200496673584,-7.45058070795e-10,0.00819758831058,12.05557656288147,3.95811716736e-10,0.3992283344268799,0.323408842086792,0.0,0.251943555031,2454.16564233
460.75,1747.5,0.00717488583177,0.798882,0.0455317580181,7200.0,2.38369,0.805519,4500.0,5577.553977966309,2.39996,66.45338273048401,0.358065128326416,400,-0.00953549146652,23.18541955947876,400,11.0228,0.0,3.6546761989593506,849.726095574,10.8449,23.604098320007324,-5.96046545454e-09,0.0095354946563,11.911761283874512,3.18977999569e-09,0.362185001373291,0.33071374893188477,0.0,0.15163224794,1774.63904781
1527.0,2329.25,0.00749367522076,0.798516,0.123754745446,7200.0,2.38259,0.79733,6300.0,5643.896215200424,2.37934,66.33464527130127,0.361325740814209,400,-0.00866560265422,23.17503261566162,400,10.7978,0.0,2.791215658187866,1594.46574124,10.8329,24.186613082885742,-6.70552280368e-09,0.00866560442373,11.845439195632935,1.76951298059e-09,0.3759195804595947,0.32519030570983887,0.0,0.261134139092,1789.83782436
948.75,1483.5,0.00993315503001,0.794254,0.0669913833755,6600.0,2.37103,0.799531,6600.0,5713.246624708176,2.38402,68.48902177810669,0.34701991081237793,400,-0.00948880240321,23.522914171218872,400,10.8485,0.0,2.9169228076934814,1438.15800158,10.7084,24.604751348495483,-3.72528730086e-10,0.00948880182114,12.667956352233887,-5.82076498112e-10,0.5378913879394531,0.3351857662200928,0.0,0.150286873271,1430.67387968
638.75,1839.25,0.00654946034774,0.799655,0.0396982732026,7200.0,2.38585,0.804699,6100.0,5781.014194250107,2.39802,67.76133513450623,0.3519434928894043,400,-0.00632795412093,23.543114185333252,400,11.0013,0.0,3.4592220783233643,1230.17211702,10.8683,24.313570022583008,-7.45057926466e-09,0.00632795428392,12.07422399520874,1.62981406149e-10,0.37378740310668945,0.3141803741455078,0.0,0.220877217771,1810.09238369
1286.25,1969.75,0.00825960189104,0.796993,0.0996645128817,6900.0,2.37855,0.800532,6600.0,5851.148248195648,2.38779,69.27441692352295,0.3529541492462158,400,-0.00768621545285,23.774658203125,400,10.8894,0.0,2.8443171977996826,1584.73528941,10.7893,24.592658519744873,1.49011614159e-09,0.00768621780444,12.718834638595581,2.35158958972e-09,0.35337066650390625,0.3254985809326172,0.0,0.259645637164,1658.79773857
998.0,1897.5,0.00739927403629,0.804264,0.0827679200384,7700.0,2.39837,0.805673,5500.0,5919.499750614166,2.40159,68.34624552726746,0.35091567039489746,400,-0.00874577648938,23.84552574157715,400,11.0408,0.0,2.9807732105255127,1281.01366113,11.0053,23.9592707157135,1.11758702293e-09,0.00874577661161,12.575547695159912,1.22235943589e-10,0.43349456787109375,0.3180527687072754,0.0,0.15900742986,1763.82928596
1128.75,2249.5,0.00771762942895,0.803835,0.0825268201396,7200.0,2.39779,0.805794,6500.0,5988.905343294144,2.40208,68.64657378196716,0.3501439094543457,400,-0.00961682759225,23.78171682357788,400,11.0461,0.0,2.674543857574463,1514.52911411,10.9988,24.900546550750732,-2.23517404585e-09,0.00961682400084,12.922806739807129,-3.59141272277e-09,0.35535430908203125,0.3123321533203125,0.0,0.195508846376,1921.79596992
1179.25,2819.25,0.00792377162725,0.806009,0.0995384605108,7400.0,2.40269,0.807928,5500.0,6052.802366256714,2.408,63.89035224914551,0.34807562828063965,400,-0.0104559417814,23.46114993095398,400,11.1118,0.0,2.9648022651672363,1418.64175799,11.0529,22.700719118118286,-3.72528985437e-09,0.0104559416417,10.817570686340332,-1.3969847501e-10,0.3728749752044678,0.30340003967285156,0.0,0.31857510228,1907.39467271
1545.5,2861.5,0.00789958052337,0.795268,0.0870817791412,7800.0,2.37604,0.798492,7200.0,6116.672468662262,2.38386,63.185659646987915,0.324688196182251,400,-0.00737434625626,22.622004747390747,400,10.8467,0.0,2.2492480278015137,2033.73541789,10.7622,22.943663835525513,-2.2351718254e-09,0.0073743511457,11.4392728805542,4.88944351673e-09,0.31614041328430176,0.29840636253356934,0.0,0.300820840587,2024.77597526
1147.75,2434.0,0.00746073387563,0.791162,0.107419474515,7100.0,2.36716,0.792396,5900.0,6178.510759353638,2.36952,61.82889413833618,0.3273661136627197,400,-0.00863402709365,22.507903814315796,400,10.6923,0.0,2.051619529724121,1325.85630349,10.667,22.550658464431763,5.96046412227e-09,0.00863402187824,10.913173198699951,-5.21540677312e-09,0.3279304504394531,0.2981536388397217,0.0,0.320812769852,1914.32599105
790.25,1691.25,0.00723875313997,0.789092,0.0654436524688,6700.0,2.36256,0.791958,6300.0,6240.662151813507,2.3694,61.41838598251343,0.3082263469696045,400,-0.00929759815335,21.99237370491028,400,10.691,0.0,2.0604865550994873,1169.60674481,10.6181,22.70724058151245,2.23517404585e-09,0.00929759843275,10.645578861236572,2.79396783487e-10,0.31259965896606445,0.297652006149292,0.0,0.176262560042,1738.24579318
1213.0,2710.25,0.00641827611253,0.781416,0.139876513611,7300.0,2.34284,0.783658,5500.0,6302.877619504929,2.34838,62.209317445755005,0.33095765113830566,400,-0.00775807164609,22.32544708251953,400,10.4686,0.0,2.5898709297180176,1217.24319674,10.4107,22.82387924194336,-3.98986399475e-16,0.00775807331083,10.815699577331543,1.66473923535e-09,0.294797420501709,0.30802345275878906,0.0,0.30831300774,1688.76284229
1258.75,2779.25,0.0067286407575,0.786459,0.0978850963236,6900.0,2.3561,0.788948,6400.0,6366.692209005356,2.36143,63.04697632789612,0.33438563346862793,400,-0.00701211905107,22.13749361038208,400,10.6061,0.0,2.244985580444336,1561.27301825,10.5497,22.4994695186615,-2.98023117296e-09,0.00701211835258,11.454474687576294,-6.98492041984e-10,0.329939603805542,0.29189157485961914,0.0,0.286232777156,1899.11675194
524.25,1796.5,0.00664661452174,0.784175,0.043615097501,6000.0,2.35031,0.788504,5000.0,6429.449954748154,2.36095,62.75080919265747,0.3400914669036865,400,-0.00653544440866,22.498267889022827,400,10.601,0.0,2.2187530994415283,1014.43922317,10.4888,22.8179669380188,-5.21540544085e-09,0.00653544059023,11.385841131210327,-3.81842246711e-09,0.3405601978302002,0.2980170249938965,0.0,0.230830901231,1736.45839282
1515.0,3214.0,0.0071722837165,0.779049,0.105096146378,8000.0,2.33677,0.777579,6500.0,6490.588562011719,2.3332,60.402111530303955,0.31392979621887207,400,-0.0097359418869,21.69437313079834,400,10.3109,0.0,2.047410488128662,1820.55623368,10.3477,22.38664150238037,5.96046190182e-09,0.00973594194511,10.554056882858276,5.82076609135e-11,0.2946157455444336,0.29637718200683594,0.0,0.346312612101,1895.42976657
888.75,2570.5,0.00986246857792,0.777635,0.0607220549555,7400.0,2.33263,0.781659,6700.0,6551.635554075241,2.34246,61.04221796989441,0.3368349075317383,400,-0.0104746380821,21.901304244995117,400,10.4068,0.0,2.1250412464141846,1332.30943759,10.305,22.528783082962036,-1.49011614159e-09,0.0104746327328,10.666955947875977,-5.34928412677e-09,0.3407726287841797,0.29997754096984863,0.0,0.225437397025,2213.7817756
1337.0,2057.5,0.00851804576814,0.780142,0.0776460881339,7700.0,2.33903,0.780873,7200.0,6613.960028409958,2.3404,61.63243913650513,0.30507779121398926,400,-0.0096715092659,21.368457317352295,400,10.3854,0.0,2.0034470558166504,1863.59357157,10.3712,22.523200035095215,2.49800180541e-16,0.00967150778451,10.964218616485596,-1.48138490363e-09,0.4030754566192627,0.30103135108947754,0.0,0.197167855895,1974.99208859
889.75,1866.0,0.00682315137237,0.77568,0.0482323216615,7500.0,2.32658,0.783356,6900.0,6675.488934993744,2.34558,61.523457765579224,0.31810450553894043,400,-0.00934584252536,21.619112491607666,400,10.4393,0.0,1.9587299823760986,1556.65344168,10.2429,23.064764738082886,-1.11758702293e-09,0.00934584139613,10.83589220046997,-1.12922871054e-09,0.3864412307739258,0.299450159072876,0.0,0.17639453991,1867.83136284
1022.25,2178.25,0.00695024384186,0.774187,0.0610083904012,7600.0,2.32319,0.778129,7200.0,6737.812237024307,2.3326,61.59028625488281,0.3424205780029297,400,-0.00770035199821,22.036637783050537,400,10.3047,0.0,1.9635567665100098,1583.40769782,10.2082,22.638733863830566,7.45058070795e-10,0.00770034906454,11.099234342575073,-2.93366619886e-09,0.37898945808410645,0.29560184478759766,0.0,0.204917948762,2003.7968803
777.0,2718.0,0.0084076570347,0.776687,0.0673266537621,7800.0,2.33006,0.779927,6700.0,6798.922158479691,2.33819,61.10474133491516,0.31761693954467773,400,-0.0105454660952,21.996862649917603,400,10.3625,0.0,2.6676387786865234,1192.86252351,10.2785,22.538121461868286,7.45058403862e-10,0.0105454691453,10.45692777633667,3.05008152068e-09,0.3737919330596924,0.31122398376464844,0.0,0.235538148829,2134.34439583
