0AveragePolicyStd,0Perplexity,0EnvExecTime,1MaxReturn,0ProcessExecTime,1PolicyExecTime,Time,LossBefore,1ExplainedVariance,MeanKLBefore,0NumTrajs,1MinReturn,0Entropy,1ProcessExecTime,1Perplexity,0ExplainedVariance,0StdReturn,1EnvExecTime,1AveragePolicyStd,MeanKL,dLoss,LossAfter,ComputeUpdatedDistTime,0MaxReturn,ItrTime,1Entropy,1NumTrajs,0PolicyExecTime,1StdReturn,0AverageReturn,0MinReturn,1AverageReturn
0.704839,8.40506,28.255084991455078,2900.0,1.1336307525634766,68.2504620552063,7007.3469088077545,-4.07453626394e-10,0.25362496921,1.49011549766e-08,1200,0.0,2.12883,1.2017896175384521,8.38687,0.0817937199104,711.87762291,30.208486795425415,0.704185,0.00678613130003,0.00633434165502,-0.00633434206247,0.13199830055236816,2900.0,170.81960439682007,2.12667,1200,34.766443967819214,990.202785068,294.5,0.0,635.333333333
0.69538,8.17679,29.315380573272705,2900.0,1.1329357624053955,68.57674312591553,7188.998894453049,-2.73576006293e-09,0.198712804416,-1.49011549766e-08,1200,0.0,2.1013,1.2601304054260254,8.16356,0.0956935707591,713.535777348,32.569945096969604,0.694766,0.00411760807037,0.000878976134118,-0.000878978869878,0.1565544605255127,2700.0,177.8380901813507,2.09968,1200,38.727524518966675,1003.78616235,308.166666667,0.0,569.916666667
0.68874,8.03784,26.749663591384888,2800.0,0.9877915382385254,64.41234087944031,7360.584532499313,8.44011083245e-10,0.307280979137,0.0,1200,0.0,2.08416,1.2456881999969482,8.04029,0.101226392749,753.241877745,30.72109317779541,0.688932,0.00667844340205,0.00540072788135,-0.00540072703734,0.14154863357543945,2800.0,168.13299751281738,2.08447,1200,38.768434047698975,1064.24913541,343.416666667,0.0,752.666666667
0.676153,7.75799,30.172930002212524,2900.0,1.2382493019104004,73.81116366386414,7546.602792024612,1.39698386192e-09,0.267520400765,0.0,1200,0.0,2.04872,1.3461322784423828,7.75152,0.114338191386,698.624437138,32.874691009521484,0.6759,0.00708529353142,0.00745353894308,-0.0074535375461,0.13859081268310547,2700.0,182.29133486747742,2.04789,1200,36.71572732925415,1062.95153804,289.25,0.0,675.833333333
0.669621,7.61444,28.24791932106018,2800.0,1.0656461715698242,65.5566737651825,7727.2685260772705,-1.86264514923e-09,0.219031885363,-7.4505774883e-09,1200,0.0,2.03005,1.2708532810211182,7.59033,0.124478192097,767.004775988,33.722294330596924,0.668743,0.00707027455792,0.00608752481639,-0.00608752667904,0.14084100723266602,2800.0,177.5932493209839,2.02687,1200,42.08876705169678,1010.30346101,343.916666667,0.0,570.5
0.665198,7.52021,28.63270354270935,2900.0,1.0854032039642334,71.43149852752686,7907.523999214172,1.01863406599e-10,0.250790748492,0.0,1200,0.0,2.01759,1.2594139575958252,7.53035,0.0968528038442,756.075278255,31.29482936859131,0.665664,0.00736441742629,0.00651430348807,-0.00651430338621,0.12032032012939453,2800.0,175.9073202610016,2.01894,1200,35.364423990249634,995.09189972,330.416666667,0.0,657.666666667
0.653555,7.26106,29.16423773765564,2900.0,1.1165175437927246,67.22767925262451,8097.683338403702,2.27009877563e-09,0.218716041803,0.0,1200,0.0,1.98253,1.3486607074737549,7.2348,0.102956745573,759.592539714,33.64372277259827,0.652462,0.0,9.89530235529e-10,1.2805685401e-09,0.2358555793762207,2700.0,187.49526286125183,1.9789,1200,47.94618010520935,1060.09275014,339.083333333,0.0,723.166666667
0.653555,7.26106,26.861818075180054,2900.0,1.0217857360839844,68.28790068626404,8271.898086071014,-1.92812876776e-09,0.246042067218,0.0,1200,0.0,1.98253,0.9422709941864014,7.2344,0.0905682992267,758.282044969,26.2591712474823,0.65233,0.00638083834201,0.00450753833138,-0.00450754025951,0.14461159706115723,2800.0,171.44185519218445,1.97885,1200,42.321897745132446,1075.91138369,333.416666667,0.0,653.833333333
0.644346,7.05966,28.471160411834717,3100.0,1.0970723628997803,60.74995732307434,8436.770140886307,1.39698386192e-09,0.242859593179,-1.49011558648e-08,1200,0.0,1.9544,0.9908185005187988,7.07122,0.0948361464299,728.744920889,27.956174612045288,0.644889,0.00696491310373,0.00482813129202,-0.00482812989503,0.17963337898254395,2700.0,161.76680779457092,1.95603,1200,36.43499159812927,1062.78563481,302.416666667,0.0,701.833333333
0.637796,6.9129,25.482506036758423,2900.0,0.9432327747344971,78.92347240447998,8628.969289541245,-1.51339918375e-09,0.233053946325,0.0,1200,0.0,1.93339,1.18416166305542,6.91168,0.0984684587741,765.782783061,31.331018686294556,0.637699,0.00784217379987,0.00560037407558,-0.00560037558898,0.16115665435791016,2800.0,189.53661704063416,1.93321,1200,45.81561756134033,1072.60337173,342.25,0.0,640.583333333
0.631453,6.77971,27.23197627067566,2900.0,1.046445369720459,65.35112237930298,8790.412558078766,2.51748133451e-09,0.251765391339,0.0,1200,0.0,1.91393,1.1298317909240723,6.79484,0.089618479565,752.91798561,28.710328102111816,0.63213,0.00940685719252,0.00845166547515,-0.00845166295767,0.19854068756103516,2800.0,158.19098448753357,1.91616,1200,29.087040662765503,1061.30201744,323.583333333,0.0,693.833333333
0.624621,6.64189,25.920974493026733,2900.0,1.0000591278076172,70.57255816459656,8983.546286582947,2.53567122854e-09,0.206991312911,0.0,1200,0.0,1.8934,1.355327844619751,6.64635,0.08126981562,750.495836098,31.69824743270874,0.624828,0.00762487296015,0.00580164298663,-0.00580164045095,0.15932846069335938,2900.0,190.59403133392334,1.89407,1200,53.967061042785645,1025.46195552,334.0,0.0,596.666666667
0.620195,6.54763,29.307905435562134,2900.0,1.123807430267334,60.99371528625488,9151.130895376205,-1.80443748832e-09,0.200403400288,0.0,1200,0.0,1.8791,0.8859710693359375,6.52006,0.103383377772,766.056985841,25.001239776611328,0.618863,0.00850259698927,0.0125747016282,-0.0125747034326,0.11166858673095703,2800.0,164.83378100395203,1.87488,1200,41.103843212127686,1036.92292854,336.833333333,0.0,590.916666667
0.617589,6.49543,24.78142261505127,2900.0,0.920062780380249,47.216036319732666,9316.89098405838,2.09547579288e-09,0.231956467035,0.0,1200,0.0,1.8711,0.9239346981048584,6.50512,0.0908086505199,778.201447606,25.794325590133667,0.618111,0.00690234918147,0.00499250763096,-0.00499250553548,0.13958740234375,2800.0,163.15665078163147,1.87259,1200,58.28456997871399,1070.51695715,348.416666667,0.0,676.333333333
0.605236,6.24407,24.725616931915283,2900.0,0.9249496459960938,66.50374245643616,9483.953907966614,1.86264514923e-09,0.260031618704,0.0,1200,0.0,1.83163,0.9143092632293701,6.20155,0.0952751431738,800.41384695,24.94438886642456,0.603247,0.00669145351276,0.00592077989131,-0.00592077802867,0.10569095611572266,2900.0,164.55227279663086,1.8248,1200,41.66202926635742,1091.14435342,372.083333333,0.0,702.0
0.604468,6.22847,24.951462268829346,3000.0,0.927680492401123,51.396931171417236,9644.911303043365,-1.13504938781e-09,0.248144647038,0.0,1200,0.0,1.82913,0.9040567874908447,6.19926,0.0867738611908,799.217390639,26.043602228164673,0.603044,0.00707937264815,0.00258057148312,-0.00258057261817,0.11372828483581543,2800.0,158.32489657402039,1.82443,1200,49.18922233581543,1096.3252223,371.25,0.0,665.416666667
