0Perplexity,1Entropy,0EnvExecTime,0MinReturn,Time,1Perplexity,ComputeUpdatedDistTime,0PolicyExecTime,ItrTime,dLoss,1ProcessExecTime,LossBefore,MeanKL,0MaxReturn,1AverageReturn,0ProcessExecTime,1NumTrajs,0ExplainedVariance,0NumTrajs,1StdReturn,1PolicyExecTime,0AveragePolicyStd,1AveragePolicyStd,1ExplainedVariance,0StdReturn,0AverageReturn,0Entropy,1EnvExecTime,MeanKLBefore,1MinReturn,LossAfter,1MaxReturn
11.1236,2.41731,13.60883617401123,0.0,2996.470521211624,11.2156,0.40714192390441895,4.658554315567017,55.21869874000549,0.00831350511871,0.36786818504333496,1.39698530521e-10,0.00678846566007,5100.0,751.5,0.36418914794921875,400,0.0748357197474,400,1021.27261297,17.02875804901123,0.811832,0.815172,0.170422394301,1011.56361021,443.75,2.40907,14.901028156280518,7.45058237328e-10,0.0,-0.00831350497901,4700.0
11.1366,2.40861,13.625370740890503,0.0,3054.101393699646,11.1185,0.41579747200012207,4.103233575820923,56.45437288284302,0.0101787197636,0.3664975166320801,-8.14907252789e-10,0.00745442835614,5100.0,1588.75,0.35573244094848633,400,0.0245990077506,400,1636.44383879,17.697288990020752,0.811959,0.811578,0.254472067654,893.136012878,381.75,2.41023,15.157160520553589,-7.45058015283e-10,0.0,-0.0101787205786,7300.0
11.0699,2.41428,13.878900289535522,0.0,3109.550573348999,11.1817,0.40562868118286133,4.482750654220581,55.44039463996887,0.00940523917234,0.3742048740386963,-3.10683390126e-09,0.0075178486295,5200.0,1352.5,0.3944694995880127,400,0.0209369433006,400,1823.57992696,17.109418869018555,0.809856,0.814186,0.128883952123,880.925507634,320.5,2.40423,15.03793978691101,2.23517360176e-09,0.0,-0.00940524227917,7000.0
11.0681,2.40292,13.757684469223022,0.0,3166.762995481491,11.0554,0.382232666015625,4.377846717834473,56.07563853263855,0.00903122586315,0.3734102249145508,-2.85799606203e-09,0.00650850404054,4400.0,2236.5,0.3848710060119629,400,0.0295753519807,400,1937.49006449,16.80341124534607,0.810705,0.810244,0.184393122367,693.37719713,314.25,2.40406,15.117744207382202,-7.82310749514e-09,0.0,-0.00903122872114,7400.0
11.2222,2.42222,13.569177865982056,0.0,3223.1940882205963,11.2709,0.4169647693634033,4.510553598403931,56.413907051086426,0.00947976044845,0.3719518184661865,-6.75208555734e-10,0.00672085955739,5800.0,1444.25,0.3629472255706787,400,0.0249293513657,400,1443.52587005,17.048272848129272,0.8167,0.818741,0.143419437213,997.741324192,403.5,2.4179,14.883684396743774,-1.86264437207e-09,0.0,-0.00947976112366,5400.0
11.3204,2.43434,13.616774082183838,0.0,3282.3413372039795,11.4083,0.37931370735168457,3.7506730556488037,57.97446823120117,0.0104391842498,0.4493441581726074,2.5494955036e-09,0.00759740918875,3900.0,1539.75,0.35155296325683594,400,0.0397138020849,400,1898.78775473,19.49482011795044,0.820667,0.824467,0.116497369119,805.895619792,411.5,2.42661,15.608655452728271,-1.11758668986e-09,0.0,-0.0104391817003,7500.0
11.3146,2.43197,14.178733825683594,0.0,3338.8687245845795,11.3813,0.43645429611206055,4.004526853561401,56.514408111572266,0.00897747267736,0.43447065353393555,-4.76138684036e-09,0.0067787989974,5200.0,1536.25,0.4036285877227783,400,0.0806372488883,400,1484.7763931,17.961206674575806,0.821003,0.82325,0.170153142902,984.019308754,466.0,2.42609,14.946347713470459,2.421437717e-09,0.0,-0.00897747743875,6300.0
11.3487,2.42827,13.800341844558716,0.0,3397.127718448639,11.3392,0.4543111324310303,4.444321393966675,57.00232172012329,0.00705908347154,0.3914201259613037,-7.79982856081e-10,0.00677204923704,4600.0,2007.25,0.39207029342651367,400,0.0612816603971,400,1935.82603493,17.531044006347656,0.821873,0.821501,0.208406158226,967.03900516,496.75,2.4291,15.428831577301025,-1.11758680088e-09,0.0,-0.00705908425152,7300.0
11.2417,2.4187,13.669266939163208,0.0,3453.7146096229553,11.2313,0.563565731048584,4.5030694007873535,56.580222845077515,0.00885749547742,0.39669251441955566,1.25728560896e-09,0.00717698829249,5500.0,1886.5,0.39955878257751465,400,0.0777125857057,400,1785.97809337,17.64854121208191,0.817448,0.817353,0.212642539815,886.064190677,365.5,2.41963,15.133307218551636,-7.45058237328e-10,0.0,-0.00885749422014,6600.0
11.2594,2.41941,14.247724294662476,0.0,3512.6280632019043,11.2392,0.40924549102783203,4.335949420928955,57.67987251281738,0.00950522238272,0.41399502754211426,7.62520158126e-10,0.00788561534137,5400.0,2189.0,0.38134336471557617,400,0.0384543720372,400,2139.34078632,17.91895866394043,0.818512,0.817613,0.140675795219,1125.72640437,530.25,2.42121,15.523728609085083,2.42143816109e-09,0.0,-0.0095052216202,6900.0
11.0811,2.40686,14.121022701263428,0.0,3567.2898468971252,11.099,0.40782618522644043,4.623898506164551,54.65326142311096,0.0100065200706,0.41284775733947754,-8.2654882938e-10,0.00848674401641,5800.0,1679.25,0.38354015350341797,400,0.0312537111637,400,1811.54476552,16.478530406951904,0.811609,0.812009,0.17264402946,829.87947167,337.75,2.40524,14.53717041015625,3.7252914642e-10,0.0,-0.0100065208972,6300.0
11.3153,2.41829,13.62372636795044,0.0,3621.2905399799347,11.2267,0.42031192779541016,4.483270645141602,52.9156551361084,0.0103498978162,0.36165571212768555,-7.82893083695e-10,0.00959522649646,4900.0,2785.5,0.37941718101501465,400,0.0374603507638,400,2365.08768336,15.466459274291992,0.821023,0.818342,0.273203619946,1113.62022252,530.0,2.42616,13.92636227607727,2.98023183909e-09,0.0,-0.0103498985991,7400.0
11.1994,2.41565,13.423736333847046,0.0,3673.2558157444,11.197,0.40061235427856445,4.090056419372559,51.95713806152344,0.0087134141475,0.3606712818145752,-7.45058015283e-10,0.00751391239464,5500.0,1047.75,0.36838531494140625,400,0.045488604014,400,1475.48125623,15.79735255241394,0.817278,0.816851,0.0968385417625,1131.56572942,553.0,2.41586,13.868808269500732,3.72527897419e-10,0.0,-0.00871341489255,5900.0
11.3118,2.42036,13.23620319366455,0.0,3727.008476257324,11.25,0.3455688953399658,3.6046435832977295,52.53531336784363,0.00858790999628,0.3595409393310547,1.33877575692e-10,0.00787543784827,5700.0,1761.75,0.3726050853729248,400,0.0351839720174,400,2203.35243152,15.832877159118652,0.821834,0.819678,0.123749791927,1097.67865858,488.75,2.42584,14.050660848617554,-9.31323018705e-10,0.0,-0.0085879098624,7600.0
11.2217,2.41938,13.78734302520752,0.0,3779.7779955863953,11.2389,0.4062976837158203,3.805095672607422,52.760257720947266,0.00988155406085,0.33667731285095215,-1.10594644553e-10,0.00928283110261,5100.0,1040.0,0.38761425018310547,400,0.0317809404585,400,1896.25947592,15.739655494689941,0.818654,0.81946,0.0599907265111,922.54755975,434.0,2.41785,14.098372220993042,7.07805236644e-09,0.0,-0.00988155417144,7300.0
11.2953,2.43218,12.995259761810303,0.0,3832.250680923462,11.3837,0.48700594902038574,3.4827136993408203,51.189932346343994,0.00699893562123,0.35524606704711914,8.38190294949e-10,0.00771052250639,4900.0,1119.0,0.3594508171081543,400,0.0330566723444,400,1591.31675037,15.789239883422852,0.822208,0.82552,0.077545698241,389.835782734,114.25,2.42439,13.95164442062378,-2.42143860518e-09,0.0,-0.00699893478304,5900.0
11.4476,2.44741,13.023523330688477,0.0,3886.3791377544403,11.5584,0.3974161148071289,3.701767683029175,54.1211941242218,0.00926860581385,0.3775203227996826,-6.78701317369e-09,0.00741802714765,3400.0,1399.25,0.3696913719177246,400,0.0372881630586,400,1861.00092356,17.445884704589844,0.8269,0.83102,0.1746239219,475.830786625,192.25,2.43778,14.586590051651001,-2.60770272043e-09,0.0,-0.00926861260086,7500.0
11.5127,2.44625,13.160982131958008,0.0,3939.4369604587555,11.545,0.4378509521484375,4.173902273178101,52.04574275016785,0.0100320383266,0.3601710796356201,1.98488137038e-09,0.00702943466604,4100.0,2045.25,0.35518717765808105,400,0.0597543234065,400,1973.77238746,15.75544786453247,0.829808,0.830919,0.193648736031,842.940352279,468.75,2.44345,14.226673603057861,-5.58793511463e-10,0.0,-0.0100320363417,7000.0
11.3234,2.42368,13.870604276657104,0.0,3994.354475736618,11.2874,0.3789501190185547,4.203261613845825,54.89108610153198,0.00983444621088,0.37398552894592285,-2.59606180997e-09,0.00978608895093,4900.0,784.0,0.3842954635620117,400,0.0779962520146,400,1373.7699953,16.592721462249756,0.822708,0.821383,0.0617891203635,965.775562696,355.25,2.42688,14.652863025665283,4.09781986122e-09,0.0,-0.00983444880694,6700.0
11.2953,2.42173,13.290044069290161,0.0,4049.3574039936066,11.2653,0.3789067268371582,3.9080216884613037,53.694042682647705,0.00750156320864,0.3569602966308594,-3.5739504689e-09,0.00643879221752,6300.0,908.25,0.34322404861450195,400,0.0609364294454,400,1592.53161272,16.140295028686523,0.821395,0.820426,0.330827350418,1120.37036287,679.5,2.42439,14.583688974380493,-1.11758724497e-09,0.0,-0.00750156678259,6500.0
11.429,2.44752,13.729584217071533,0.0,4103.064639091492,11.5596,0.43083906173706055,4.235907793045044,53.69415831565857,0.00940018422843,0.3750276565551758,-2.83180279226e-09,0.00951093342155,2700.0,1564.5,0.3721003532409668,400,0.0448387915757,400,1888.29016573,16.34719681739807,0.827875,0.832791,0.130918885816,465.276732171,272.75,2.43615,14.600033044815063,8.9406961834e-09,0.0,-0.00940018706024,7100.0
11.2967,2.42861,13.299988269805908,0.0,4158.79323887825,11.3431,0.39165425300598145,4.013538599014282,54.58182239532471,0.00889836225251,0.3801259994506836,-2.64844812747e-10,0.00781297404319,6200.0,1792.0,0.36744260787963867,400,0.0374914923009,400,2192.62080625,17.334214210510254,0.822376,0.823905,0.149375853892,1144.70386454,535.75,2.42451,15.060522317886353,-5.58793455951e-10,0.0,-0.00889836251736,7300.0
11.1761,2.42142,13.644421100616455,0.0,4213.857458353043,11.2618,0.3643975257873535,4.007676839828491,55.05374789237976,0.00882507460192,0.3848700523376465,-3.07336467387e-09,0.00690756458789,3700.0,1107.75,0.38437485694885254,400,0.0202971523227,400,1922.86633376,16.99829387664795,0.818911,0.822087,0.177878282144,591.933220473,219.75,2.41378,14.682621717453003,3.07336289751e-09,0.0,-0.00882507767528,7400.0
11.4227,2.43987,14.971724510192871,0.0,4270.919743061066,11.4715,0.3920562267303467,3.772151231765747,55.75333070755005,0.0081837750331,0.42545604705810547,4.94765228787e-10,0.00791870150715,4300.0,919.75,0.4046638011932373,400,0.0515282561647,400,1401.47598535,16.419811964035034,0.827728,0.829301,0.13692317953,861.139905881,525.75,2.4356,14.910313606262207,-2.51457032974e-09,0.0,-0.00818377453834,6200.0
11.3984,2.44429,13.302658081054688,0.0,4324.176298618317,11.5224,0.4413459300994873,4.127985239028931,53.24757504463196,0.00771660699393,0.4613204002380371,-1.23982313305e-09,0.00740819936618,6000.0,1467.0,0.396803617477417,400,0.022096101031,400,2203.98752265,16.078478813171387,0.82542,0.83017,0.207503719519,970.048677902,379.25,2.43348,14.547660827636719,5.58793511463e-10,0.0,-0.00771660823375,7900.0
11.3522,2.43341,13.316286563873291,0.0,4379.606596946716,11.3977,0.4201211929321289,3.849274158477783,54.30386662483215,0.00848824061104,0.37603020668029785,-1.90339055628e-09,0.0077887903899,6100.0,1425.75,0.33448195457458496,400,0.0349708053628,400,1930.92256124,16.713613510131836,0.824746,0.826242,0.133425501078,1256.60830711,659.25,2.42941,14.479743242263794,1.86264587088e-10,0.0,-0.00848824251443,7600.0
11.3928,2.42807,13.602901935577393,0.0,4434.517594337463,11.337,0.43642711639404297,4.048798084259033,54.89706063270569,0.00753550704103,0.3866846561431885,4.72646233263e-09,0.0074932128191,6000.0,927.5,0.3820326328277588,400,0.0627837347617,400,1647.34445396,16.548568964004517,0.826685,0.824692,0.0699995431684,1594.92131467,974.0,2.43298,14.722598552703857,9.31322574615e-10,0.0,-0.00753550231457,6100.0
11.4865,2.44378,13.237677574157715,0.0,4489.13206911087,11.5165,0.4358541965484619,3.6110875606536865,53.44783163070679,0.00850307520013,0.3870666027069092,-4.88944440491e-10,0.00681628705934,6300.0,1195.5,0.3654441833496094,400,0.0395846336076,400,1681.97198253,16.88455367088318,0.829357,0.830625,0.198489866367,1037.21233964,489.25,2.44117,14.502831220626831,-4.56347892808e-09,0.0,-0.00850307568908,6800.0
11.5154,2.45123,13.36905837059021,0.0,4542.178620100021,11.6026,0.39421534538269043,4.176814317703247,53.03735375404358,0.00914307985222,0.37054944038391113,2.08383443834e-09,0.00740367127582,3400.0,774.0,0.37659287452697754,400,0.0365480292477,400,1498.27367327,16.52507734298706,0.830345,0.833575,0.158610366364,494.246648952,229.5,2.44369,13.986480712890625,-3.53902596117e-09,0.0,-0.00914307776839,6400.0
11.7261,2.46695,13.207708597183228,0.0,4596.090458869934,11.7865,0.5244934558868408,3.8394503593444824,52.732502460479736,0.00922650209395,0.353229284286499,-2.61934496315e-09,0.00956962350756,2900.0,841.75,0.3842506408691406,400,0.0365997675412,400,1732.1033276,16.638313055038452,0.838137,0.839793,0.102083928793,587.204766244,310.75,2.46181,13.90161657333374,-1.86264514923e-09,0.0,-0.0092265047133,7700.0
11.7764,2.47519,13.400682210922241,0.0,4648.444073915482,11.884,0.4129021167755127,3.7120752334594727,52.34902787208557,0.00626292970264,0.3574357032775879,4.24915924668e-09,0.00672443723306,4800.0,1808.75,0.3750758171081543,400,0.032414140096,400,2358.89771663,15.879499673843384,0.840063,0.843716,0.216690114466,702.192993414,375.0,2.4661,14.124093532562256,1.49011625261e-09,0.0,-0.00626292545348,7800.0
11.4213,2.43672,13.44431185722351,0.0,4701.88206076622,11.4355,0.4214797019958496,3.723676919937134,52.255491495132446,0.00776405868819,0.3463304042816162,9.66247193368e-10,0.00696874689311,5000.0,1293.25,0.3665308952331543,400,0.0247793864541,400,2179.4103417,16.003722190856934,0.826989,0.82783,0.142163003921,770.438146447,300.25,2.43548,14.038130283355713,1.30385158226e-09,0.0,-0.00776405772194,7700.0
11.3314,2.43201,13.2102689743042,0.0,4754.483339548111,11.3818,0.37963008880615234,4.51430606842041,52.59538388252258,0.00708836517297,0.3529484272003174,1.39698419499e-10,0.00990308448672,4400.0,1196.0,0.36216115951538086,400,0.0320906714025,400,2095.55100153,15.615118980407715,0.823956,0.826448,0.0789178044656,812.246845177,360.25,2.42758,13.952359676361084,-9.31322574615e-10,0.0,-0.00708836503327,7900.0
11.4786,2.44264,13.149903297424316,0.0,4808.461719989777,11.5033,0.3899078369140625,3.6774916648864746,52.83087635040283,0.00631623687223,0.34925293922424316,-1.21071952464e-09,0.00878423266113,4300.0,922.25,0.3626701831817627,400,0.044834143407,400,1975.43158259,16.416574239730835,0.829208,0.830417,0.148154837225,621.682997998,264.5,2.44048,14.426295042037964,-1.21071952464e-09,0.0,-0.00631623808295,7900.0
11.3791,2.43111,12.965638160705566,0.0,4861.108007907867,11.3715,0.4645538330078125,3.908306121826172,52.64043307304382,0.00744541996974,0.34881019592285156,1.22818166748e-09,0.0082219587639,5900.0,905.25,0.38724851608276367,400,0.0362376340776,400,2090.70500968,15.991167068481445,0.827013,0.826685,0.208714518605,1158.94682794,593.5,2.43178,14.213609457015991,2.04890926447e-09,0.0,-0.00744541874155,7800.0
11.4348,2.43609,13.144500970840454,0.0,4914.722747325897,11.4282,0.4184741973876953,3.6394147872924805,52.388460874557495,0.00682841106318,0.3601858615875244,5.12227482652e-10,0.00672723166645,5800.0,525.0,0.38001585006713867,400,0.0280390911785,400,1253.08619017,16.691513299942017,0.828797,0.8286,0.0429406301569,1224.62239078,530.0,2.43666,14.193682432174683,2.79396172864e-10,0.0,-0.00682841055095,6900.0
