ItrTime,0AveragePolicyStd,0ProcessExecTime,1ProcessExecTime,1AveragePolicyStd,LossBefore,0MinReturn,0ExplainedVariance,1MinReturn,0MaxReturn,1EnvExecTime,0Perplexity,ComputeUpdatedDistTime,MeanKL,dLoss,1PolicyExecTime,1AverageReturn,0StdReturn,0Entropy,MeanKLBefore,1MaxReturn,1Perplexity,0AverageReturn,1StdReturn,0EnvExecTime,1Entropy,Time,LossAfter,1NumTrajs,1ExplainedVariance,0PolicyExecTime,0NumTrajs
65.81382966041565,1.01258,0.37406277656555176,0.30849361419677734,1.01087,-1.53668233693e-09,0.0,0.0705588813386,0.0,1400.0,24.056882858276367,17.4983,0.39876723289489746,0.0095725459978,0.00389957251027,11.035118103027344,350.0,315.436205912,2.86211,6.21657880728e-09,3700.0,17.4359,230.0,526.877594893,24.186917304992676,2.85853,3538.2622134685516,-0.00389957404695,400,0.124300755704,2.2532780170440674,400
64.72217297554016,1.02095,0.34609007835388184,0.32890748977661133,1.0203,9.7788876996e-10,0.0,0.0669856419368,0.0,2000.0,23.783637046813965,17.7956,0.3665492534637451,0.00908418744802,0.00542037566192,10.558577537536621,513.0,376.273753403,2.87895,-7.33416660736e-10,3200.0,17.7695,245.75,726.382130837,23.94414973258972,2.87748,3603.8002660274506,-0.00542037468404,400,0.133007668925,2.2968549728393555,400
65.69169926643372,1.02014,0.3390848636627197,0.3249671459197998,1.01879,1.55996537909e-09,0.0,0.0847434000049,0.0,2100.0,24.251692056655884,17.7664,0.36887693405151367,0.00887941475958,0.00618179298472,10.827378511428833,420.5,378.097540325,2.87731,-4.54019793983e-10,4300.0,17.7163,281.5,698.44810115,23.768669605255127,2.87448,3669.498971223831,-0.00618179142475,400,0.0858734736102,2.666651964187622,400
66.06915640830994,1.02759,0.33628034591674805,0.31293439865112305,1.02731,1.99070204765e-09,0.0,0.0676812732379,0.0,2000.0,24.69714331626892,18.0261,0.35904836654663086,0.00746537279338,0.00628513948759,11.199522972106934,511.0,327.801769367,2.89182,-1.39698419499e-09,4100.0,18.0109,214.0,817.789092615,23.84872317314148,2.89098,3737.2353417873383,-0.00628513749689,400,0.138399950135,2.194694757461548,400
66.97959613800049,1.02789,0.3241384029388428,0.3496096134185791,1.02896,2.0721926397e-09,0.0,0.0727165280847,0.0,2300.0,25.30813717842102,18.0372,0.3598966598510742,0.00957196205854,0.00540515056346,11.285155773162842,361.75,412.758706753,2.89243,1.43190892476e-09,3000.0,18.0701,280.5,618.43507137,23.316318035125732,2.89426,3804.223801612854,-0.00540514849126,400,0.0805540788854,2.6366660594940186,400
65.35785365104675,1.02149,0.3290700912475586,0.3122556209564209,1.02368,3.60887497663e-09,0.0,0.06919391824,0.0,2200.0,24.408447265625,17.7996,0.45972156524658203,0.00813294574618,0.00521650759038,11.270325899124146,513.5,388.284608889,2.87918,-4.65662647331e-11,3100.0,17.8749,279.75,701.867330768,23.159849882125854,2.8834,3870.399252176285,-0.0052165039815,400,0.0913961385661,2.1747097969055176,400
65.39178276062012,1.00596,0.33210182189941406,0.31425929069519043,1.00793,3.09664760501e-09,0.0,0.0659114798636,0.0,2300.0,23.980719327926636,17.2643,0.45888853073120117,0.00742883840576,0.00538720267359,10.701510667800903,476.25,387.774983077,2.84864,1.62981383944e-09,3700.0,17.332,266.75,733.935240672,23.814855813980103,2.85255,3935.7988834381104,-0.00538719957694,400,0.0906798362435,2.1907570362091064,400
65.5784809589386,0.998515,0.33470845222473145,0.30254364013671875,0.997985,-8.64383786769e-10,0.0,0.0545740851665,0.0,2200.0,24.039458751678467,16.9978,0.33853673934936523,0.00684164371341,0.0066469992249,11.013657093048096,823.0,376.120908087,2.83308,3.72529063153e-10,6200.0,16.9768,244.25,1227.58747143,23.967554330825806,2.83185,4002.181491136551,-0.00664700008929,400,0.170773395784,2.3091635704040527,400
65.54320526123047,0.999969,0.35371994972229004,0.3143274784088135,0.995435,6.2864285999e-10,0.0,0.0714742016273,0.0,2600.0,24.200731992721558,17.0513,0.35703086853027344,0.00670068431646,0.00611675127875,10.748560428619385,356.25,384.427415125,2.83622,-2.23517337972e-09,3800.0,16.8935,260.75,563.525454172,24.014713287353516,2.82693,4067.7324776649475,-0.00611675065011,400,0.0704101923974,2.2926671504974365,400
66.502023935318,1.00871,0.3384690284729004,0.30861592292785645,1.00929,2.32830588143e-10,0.0,0.0602861237972,0.0,2000.0,24.71254062652588,17.3508,0.3494398593902588,0.00865184888244,0.00559510733001,11.064620733261108,556.0,412.5178784,2.85364,-4.65661287308e-10,5200.0,17.3734,277.0,1009.88316156,23.760596752166748,2.85494,4135.085233211517,-0.00559510709718,400,0.116561096772,2.6840243339538574,400
