0ProcessExecTime,LossAfter,0ExplainedVariance,1AveragePolicyStd,1StdReturn,1Entropy,1EnvExecTime,0MaxReturn,0NumTrajs,0StdReturn,MeanKL,0Entropy,Time,1ExplainedVariance,1NumTrajs,1Perplexity,dLoss,MeanKLBefore,1AverageReturn,0MinReturn,0Perplexity,0AveragePolicyStd,1PolicyExecTime,ItrTime,1MinReturn,ComputeUpdatedDistTime,0EnvExecTime,LossBefore,0PolicyExecTime,1ProcessExecTime,1MaxReturn,0AverageReturn
0.7653939723968506,-0.00134676904418,0.082536216071,0.804821,869.023142512,2.40119,19.860578060150146,2700.0,1200,638.494561884,0.00736894831061,2.40276,2615.7743220329285,0.229244406443,1200,11.0363,0.00134676991729,-1.1175869119e-08,422.333333333,0.0,11.0536,0.805506,33.032148122787476,100.0200035572052,0.0,0.09587478637695312,20.13290572166443,8.73114913702e-10,21.849528074264526,0.7151613235473633,2900.0,272.166666667
0.7676069736480713,-0.00445925537497,0.0983469134169,0.813403,961.08445692,2.42248,20.157798767089844,2700.0,1200,636.190921728,0.0073473462835,2.42624,2724.254027366638,0.230225694556,1200,11.2738,0.00445925793611,0.0,550.0,0.0,11.3162,0.814887,36.99493765830994,105.99093651771545,0.0,0.11644339561462402,20.193699598312378,2.56113708019e-09,23.323227882385254,0.7240409851074219,2900.0,266.666666667
0.757500171661377,-0.00516325049102,0.0791142487,0.808954,949.722634948,2.41221,20.113446712493896,2700.0,1200,648.146797287,0.00782388821244,2.41174,2828.6290543079376,0.192294211382,1200,11.1586,0.00516325046192,0.0,514.5,0.0,11.1534,0.808655,34.14807605743408,102.0270049571991,0.0,0.09726667404174805,20.027980089187622,-2.91038304567e-11,22.39898109436035,0.7323896884918213,2900.0,283.75
0.7587101459503174,-0.00129580916837,0.0827404541963,0.806917,878.184581806,2.40714,20.910454988479614,2800.0,1200,647.440039051,0.00868425052613,2.4089,2941.1913046836853,0.195383393646,1200,11.1022,0.00129580707289,3.72528874415e-09,439.583333333,0.0,11.1217,0.80765,39.07797408103943,110.17893028259277,0.0,0.10016751289367676,20.099345684051514,-2.09547579288e-09,24.665645360946655,0.7573385238647461,2800.0,274.25
0.8007986545562744,-0.00417252723128,0.0638537035706,0.803866,877.507830766,2.39945,21.96988010406494,2500.0,1200,630.167878867,0.0066579063423,2.40989,3058.071317911148,0.153166492863,1200,11.0172,0.00417252583429,-1.86264532687e-08,436.583333333,0.0,11.1328,0.808075,41.096038818359375,114.82137942314148,0.0,0.1081838607788086,21.04544448852539,-1.39698386192e-09,24.842425107955933,0.7947969436645508,2900.0,278.666666667
0.8202536106109619,2.93948687613e-09,0.081760242961,0.790315,909.532996011,2.3657,22.922239780426025,2900.0,1200,664.464273557,0.0,2.36799,3193.19211602211,0.181583548802,1200,10.6515,8.73114913702e-11,0.0,455.75,0.0,10.6759,0.791251,47.538806200027466,132.79229879379272,0.0,0.13078618049621582,22.165054082870483,3.0267983675e-09,33.843324422836304,0.7915196418762207,2900.0,293.25
0.8483734130859375,-0.00208916515112,0.0768576397596,0.790636,915.826751569,2.36641,23.758286237716675,2800.0,1200,662.885731522,0.00686470232904,2.36799,3337.845063686371,0.196175979186,1200,10.659,0.0020891604363,3.72528896619e-09,466.166666667,0.0,10.6759,0.791251,52.559327363967896,142.09343767166138,0.0,0.08475971221923828,23.023303747177124,-4.71482053399e-09,36.58254528045654,0.8546159267425537,2800.0,295.083333333
0.8066728115081787,-0.00216778041795,0.0870280642343,0.787018,933.755228306,2.3574,22.800865650177002,2700.0,1200,653.641461141,0.00689574098215,2.3662,3482.7797384262085,0.180062797315,1200,10.5635,0.00216777995229,-1.8626455045e-08,484.416666667,0.0,10.6568,0.790526,52.825523853302,142.45498704910278,0.0,0.10254383087158203,22.24951457977295,-4.65661287308e-10,38.632097482681274,0.7879211902618408,2900.0,278.916666667
0.8138937950134277,-0.00410289876163,0.0957223912775,0.790067,921.894652333,2.36503,22.738102912902832,2900.0,1200,653.574020292,0.00849935226142,2.36619,3623.800343990326,0.23243923937,1200,10.6444,0.00410290085711,0.0,485.5,0.0,10.6567,0.790507,51.77202796936035,138.4121949672699,0.0,0.10967469215393066,22.57439088821411,2.09547579288e-09,35.42854404449463,0.7912118434906006,3000.0,279.0
0.8103880882263184,-0.00384011538699,0.0885345560543,0.785187,951.495135592,2.35308,24.177433729171753,2800.0,1200,667.120158259,0.00617878558114,2.35101,3774.3738584518433,0.174726350248,1200,10.5179,0.00384011561982,7.45057882057e-09,491.916666667,0.0,10.4962,0.784365,58.324400424957275,148.03149485588074,0.0,0.09906935691833496,22.196747303009033,2.32830643654e-10,35.974924087524414,0.8683428764343262,3000.0,299.166666667
0.8699381351470947,-0.00184652931057,0.0593354112176,0.77186,930.337080489,2.31923,25.513930559158325,2800.0,1200,609.16444938,0.00309128104709,2.32942,3928.943237066269,0.1802280888,1200,10.1678,0.00184653041651,0.0,492.5,0.0,10.272,0.775774,58.87474274635315,152.0586633682251,0.0,0.1310265064239502,23.599974155426025,1.10594555736e-09,37.45552587509155,0.9316809177398682,2900.0,251.416666667
0.9136593341827393,-0.00472715310752,0.0727214652726,0.770422,927.703017613,2.31561,27.206385612487793,2800.0,1200,652.381087504,0.00640240637586,2.31872,4097.6754784584045,0.179106481973,1200,10.1311,0.00472715093929,-3.72528896619e-09,499.333333333,0.0,10.1626,0.771637,61.631263732910156,166.20285773277283,0.0,0.14735960960388184,24.145012617111206,-2.16823536903e-09,46.03569316864014,0.989058256149292,2900.0,288.5
0.9745988845825195,-0.00359631469473,0.0977909571261,0.764263,927.575959004,2.29838,26.602081537246704,2800.0,1200,693.848846812,0.00943434331566,2.29903,4244.626978397369,0.187585905134,1200,9.95808,0.00359631398169,0.0,478.916666667,0.0,9.96448,0.764409,48.27259922027588,143.81303763389587,0.0,0.14190411567687988,26.041212797164917,-7.1304384619e-10,35.414281368255615,0.9389255046844482,2900.0,319.333333333
0.9667432308197021,-0.0038979575038,0.0806922706269,0.756002,868.291745645,2.27603,26.898112058639526,2800.0,1200,673.806269553,0.00896520353854,2.27881,4405.35631608963,0.173369674511,1200,9.73792,0.00389795866795,-3.72528941028e-09,408.333333333,0.0,9.76502,0.757039,59.10179853439331,157.6566162109375,0.0,0.13552618026733398,26.35022234916687,1.16415321827e-09,38.056740045547485,0.9623284339904785,2800.0,301.333333333
1.0705077648162842,-0.00295230769552,0.0881485918972,0.749483,882.834387388,2.25836,28.10746693611145,2800.0,1200,694.465096915,0.00732369627804,2.26333,4567.335362195969,0.158944070583,1200,9.56735,0.00295230722986,-7.4505774883e-09,436.333333333,0.0,9.61506,0.751328,58.639304876327515,158.47355580329895,0.0,0.12659263610839844,28.617926359176636,-4.65661287308e-10,35.07013702392578,1.0070273876190186,2900.0,311.25
1.06243896484375,-0.0021861481946,0.088628675603,0.746302,987.472981346,2.2499,27.09252095222473,2800.0,1200,662.45728898,0.00492476671934,2.25289,4722.978288412094,0.213671085327,1200,9.48679,0.00218614889309,0.0,539.333333333,0.0,9.51521,0.747332,51.23325228691101,152.50716972351074,0.0,0.1265394687652588,27.234858751296997,6.98491930962e-10,38.47976040840149,0.9606492519378662,2900.0,288.083333333
0.9607374668121338,-0.00132357235998,0.0820230311599,0.747189,866.183675511,2.25308,28.29898715019226,2900.0,1200,721.161948217,0.00481261871755,2.25287,4886.282035827637,0.157457897475,1200,9.51696,0.00132357282564,0.0,411.583333333,0.0,9.51499,0.747132,58.17004871368408,160.6979637145996,0.0,0.15250945091247559,26.784589290618896,4.65661287308e-10,39.437018394470215,1.0290038585662842,2900.0,342.333333333
0.9319705963134766,5.82076609135e-10,0.0755747058193,0.743818,990.118255423,2.24395,26.743330717086792,2700.0,1200,649.138526348,1.49011381012e-08,2.25639,5047.910919427872,0.241591487494,1200,9.43052,0.0,1.49011549766e-08,592.416666667,0.0,9.54857,0.748485,52.57933497428894,158.8773763179779,0.0,0.169175386428833,25.24626851081848,5.82076609135e-10,45.85346007347107,0.9445853233337402,2900.0,272.416666667
0.9652400016784668,-0.00412569753826,0.0779963627784,0.745642,907.992286892,2.24888,29.094156503677368,2800.0,1200,663.584411234,0.00650584045798,2.25639,5216.775848388672,0.172254754338,1200,9.47713,0.00412569721811,0.0,483.416666667,0.0,9.54857,0.748485,60.326050758361816,166.18352031707764,0.0,0.1516718864440918,26.94735050201416,-3.20142135024e-10,41.488653898239136,1.0196290016174316,2800.0,296.25
0.9902317523956299,-0.00105614191853,0.0927069923405,0.737095,959.165490153,2.22537,29.28619360923767,2800.0,1200,708.108743807,0.00839938689023,2.2332,5387.1823554039,0.198491311612,1200,9.2569,0.00105614133645,0.0,531.25,0.0,9.32966,0.739943,61.77643632888794,167.19762754440308,0.0,0.20382976531982422,27.374103784561157,-5.82076609135e-10,39.785802602767944,1.0862629413604736,2900.0,320.583333333
1.0009286403656006,-0.00252058194019,0.0698486498646,0.740453,970.52949108,2.23446,28.272714614868164,2700.0,1200,664.453075009,0.00960252154619,2.23964,5552.363857984543,0.201828568422,1200,9.34141,0.00252058068872,7.45057882057e-09,531.583333333,0.0,9.38994,0.742313,52.98000121116638,162.06442189216614,0.0,0.12522649765014648,27.682209014892578,-1.25146470964e-09,45.75066900253296,1.0060415267944336,2900.0,295.666666667
0.9810018539428711,-0.00331205385737,0.0727480205977,0.739443,911.046772796,2.23197,26.34453010559082,2700.0,1200,633.881341858,0.00703201675788,2.23626,5709.049669504166,0.163271535476,1200,9.31821,0.00331205502152,0.0,470.666666667,0.0,9.35826,0.741022,53.49353623390198,154.10125184059143,0.0,0.14077425003051758,26.49611520767212,1.16415321827e-09,39.19563603401184,0.922022819519043,2900.0,266.666666667
1.0026800632476807,-0.00336791109294,0.0793065897131,0.731672,987.785651372,2.2118,27.87692928314209,2700.0,1200,678.581772686,0.00737475045025,2.2158,5874.111204147339,0.216390613459,1200,9.13217,0.00336791179143,1.49011558648e-08,558.916666667,0.0,9.1687,0.733046,58.286458015441895,162.3762242794037,0.0,0.18746447563171387,26.802849769592285,6.98491930962e-10,40.82059955596924,0.9687473773956299,2900.0,309.666666667
1.146561622619629,-0.00362094421871,0.0771684586677,0.725562,948.071668646,2.19555,28.221254110336304,2700.0,1200,627.46969825,0.00740926014259,2.19554,6034.890470027924,0.194535155997,1200,8.98494,0.00362094538286,-1.49011558648e-08,523.666666667,0.0,8.98483,0.72553,48.082985639572144,158.16984224319458,0.0,0.13457059860229492,30.355640649795532,1.16415321827e-09,42.86729645729065,0.9706857204437256,2800.0,264.666666667
1.0072526931762695,-0.00350154656917,0.0902751286059,0.713402,1034.42439375,2.16189,29.907779693603516,2800.0,1200,621.77540939,0.00687614828348,2.16692,6210.523824930191,0.227665076888,1200,8.68753,0.00350154662738,-7.4505774883e-09,614.416666667,0.0,8.73138,0.715186,64.62490010261536,172.35391426086426,0.0,0.13841700553894043,27.459781169891357,5.82076609135e-11,41.968236207962036,1.0394442081451416,2900.0,260.583333333
1.0915942192077637,-0.00400472525507,0.103061529025,0.710689,934.378280373,2.15424,29.061545372009277,2800.0,1200,682.776068504,0.00762278214097,2.15964,6374.838672876358,0.185400179569,1200,8.62134,0.00400472705951,0.0,469.25,0.0,8.66805,0.712594,53.56138515472412,161.11795043945312,0.0,0.18944764137268066,28.64332389831543,1.80443748832e-09,39.81942868232727,1.041412115097046,2900.0,310.416666667
0.9980220794677734,-0.00511991605163,0.0764589194445,0.706433,967.711988691,2.14229,27.631596565246582,2600.0,1200,644.085829339,0.00776177411899,2.14529,6535.169061899185,0.218673916127,1200,8.51894,0.00511991558596,0.0,549.583333333,0.0,8.54454,0.707483,52.35765075683594,157.25462889671326,0.0,0.1412487030029297,27.132416486740112,-4.65661287308e-10,42.07268762588501,0.962207555770874,2900.0,269.666666667
1.1207220554351807,-4.07453626394e-10,0.0718698786011,0.695719,976.920103636,2.11163,30.797075271606445,2800.0,1200,668.287529603,0.0,2.1158,6704.45220541954,0.191833649552,1200,8.26166,5.23868948221e-10,0.0,537.333333333,0.0,8.29618,0.697185,54.197797775268555,166.55990886688232,0.0,0.1373741626739502,27.67850375175476,1.16415321827e-10,44.43735861778259,1.0489022731781006,2900.0,291.333333333
