ComputeUpdatedDistTime,0ProcessExecTime,0Entropy,dLoss,1StdReturn,1MinReturn,1AveragePolicyStd,LossBefore,1PolicyExecTime,1EnvExecTime,LossAfter,0PolicyExecTime,1Entropy,1NumTrajs,1ProcessExecTime,0NumTrajs,MeanKLBefore,0EnvExecTime,1AverageReturn,MeanKL,0Perplexity,Time,0AverageReturn,0StdReturn,0ExplainedVariance,1Perplexity,1MaxReturn,0MinReturn,0AveragePolicyStd,0MaxReturn,ItrTime,1ExplainedVariance
0.2945530414581299,6.279465913772583,2.83788,6.88800128046e-10,13.6641854772,1.70433104772e-09,1.00053,-1.38642491265e-07,233.1789367198944,172.55099749565125,-1.39331291393e-07,155.65072965621948,2.83894,1200,6.049126863479614,1200,1.68770213804e-07,170.488609790802,2.06783546256,1.97304885319e-07,17.0794,33440.95947217941,12.8175395911,49.897151193,0.775814079074,17.0976,192.448629866,3.67411377117e-10,1.0,338.822770811,772.301230430603,0.173512029481
0.287977933883667,6.288202524185181,2.83788,-3.77553988073e-10,9.77201847828,3.93688291862e-11,0.999108,-1.61740445037e-06,231.74595022201538,169.54379439353943,-1.61702689638e-06,156.1674406528473,2.83609,1200,5.949773788452148,1200,4.04410639021e-06,170.64563155174255,0.958790324738,4.04046159019e-06,17.0794,34212.58285331726,11.81647783,48.332292512,0.765743286405,17.049,247.192225002,6.71709527332e-10,1.0,344.576424,769.6785659790039,0.0392326256663
0.25155138969421387,6.347822427749634,2.83788,7.95807864051e-13,25.3885952473,2.50229912938e-10,1.00045,-5.15572651238e-07,231.5384979248047,169.0493199825287,-5.15573447046e-07,156.2919991016388,2.83878,1200,5.939556837081909,1200,4.78026755957e-08,172.03722858428955,3.83507033484,4.6747668847e-08,17.0794,34985.72498893738,11.7345240566,47.3722038414,0.765740594551,17.0948,329.322043413,6.28228894585e-10,1.0,338.057882359,770.8070132732391,0.156951298621
0.27721500396728516,6.386148691177368,2.83788,-8.59017745825e-10,106.399327091,8.16013430062e-11,0.999427,3.76596244678e-06,232.84311842918396,170.27723908424377,3.76682146452e-06,156.77583003044128,2.83673,1200,6.017191648483276,1200,1.11109602585e-05,172.96587777137756,51.8649260118,1.11109220597e-05,17.0794,35762.257873535156,11.1815446891,46.9569012948,0.748594371729,17.0599,420.43028299,7.59884464331e-10,1.0,347.782653345,774.3992357254028,0.438064532772
0.2663686275482178,6.434372663497925,2.83788,1.45519152284e-11,90.4915933902,4.64365345006e-08,1.00027,1.59538467415e-06,231.60439085960388,166.83149027824402,1.59537012223e-06,156.6763391494751,2.8384,1200,5.909775733947754,1200,1.24105667965e-07,172.7088587284088,42.4284471605,1.23176135958e-07,17.0794,36532.78176021576,12.8549485741,48.3712051225,0.767495992764,17.0885,344.873994583,7.32536385854e-10,1.0,338.155453561,768.428624868393,0.583024687888
0.31440162658691406,6.444943428039551,2.83788,5.88329385209e-12,1.206513303e-09,3.61945895994e-11,0.999822,-1.89288584806e-11,231.1519069671631,171.00658011436462,-2.48121523327e-11,157.30361533164978,2.83752,1200,5.933053731918335,1200,-5.80255288263e-10,173.9704647064209,1.87538405923e-09,1.01590258428e-09,17.0794,37309.46704244614,12.015990969,47.1908208294,0.759118135386,17.0734,4.19174765583e-09,5.60117947197e-10,1.0,320.194070249,774.2494497299194,0
0.25603628158569336,6.468177080154419,2.83788,-2.15345608012e-09,102.263422846,3.233205557e-11,1.00016,-1.32358400151e-06,237.07428097724915,169.77431631088257,-1.32143054543e-06,157.68686604499817,2.8382,1200,5.9442315101623535,1200,1.29468631371e-07,173.89039301872253,40.682700444,1.03266629026e-07,17.0794,38091.55584192276,11.2097326828,45.311709166,0.760945933262,17.085,359.351208234,5.04184343267e-10,1.0,312.597843886,779.8303668498993,0.639183200608
0.24935674667358398,6.3300745487213135,2.83788,1.24992993733e-09,134.525136862,5.07670333396e-11,0.999251,6.62544891838e-07,239.26118683815002,168.2728660106659,6.61294961901e-07,148.08108687400818,2.83637,1200,5.931522369384766,1200,8.37257871922e-08,171.65056586265564,95.5338622083,7.9119999441e-08,17.0794,38861.53123021126,11.4514700942,47.1520743583,0.754228129639,17.0538,365.520223274,2.43357453075e-10,1.0,311.478025269,768.0661704540253,0.802681910911
0.2760772705078125,6.297783136367798,2.83788,-9.98170435196e-10,98.8220902335,3.52996066155e-11,0.999466,1.62050309882e-06,238.81942701339722,167.60317182540894,1.62150126926e-06,148.30633759498596,2.83681,1200,5.883610963821411,1200,2.78460674963e-07,172.5260305404663,43.0847021711,2.47244287266e-07,17.0794,39631.9074652195,9.93978959852,43.3808555658,0.761507290021,17.0612,338.369741923,4.06332035824e-10,1.0,317.159974496,767.907289981842,0.733201349121
0.27475833892822266,6.267922639846802,2.83788,2.4800783649e-10,45.9623170962,2.96274469945e-11,0.998973,8.04457840786e-07,239.77525854110718,170.52179145812988,8.0420983295e-07,147.6028254032135,2.83582,1200,6.004193305969238,1200,5.74624685612e-08,170.45795035362244,14.3154227238,5.93591451548e-08,17.0794,40403.22663164139,8.83131026802,39.2680980118,0.749926256116,17.0444,312.911256204,4.99539609804e-10,1.0,321.867924422,769.3251740932465,0.353763768773
0.27436041831970215,6.3253257274627686,2.83788,-1.59616320161e-10,107.263577297,1.63945614821e-09,0.999825,-4.18050649387e-06,242.1027557849884,169.83618426322937,-4.18034687755e-06,147.73885226249695,2.83753,1200,5.971249341964722,1200,1.25195074361e-05,170.96336555480957,66.5139921939,1.25209735415e-05,17.0794,41177.66842532158,10.5477809789,44.2971564312,0.763578728919,17.0735,345.399709723,6.60600815135e-10,1.0,312.766430349,772.1599743366241,0.663040569674
0.28102850914001465,6.346780300140381,2.83788,-3.78634013032e-10,232.446119395,3.27670558028e-11,0.998523,-8.52004404805e-08,241.03580975532532,171.19335341453552,-8.48218064675e-08,147.50769424438477,2.83492,1200,6.040224075317383,1200,1.50744092764e-08,171.0773606300354,64.8882987632,2.77194445175e-09,17.0794,41951.44691634178,8.52695117962,38.1406860276,0.742806588239,17.029,5501.3639593,3.7151689624e-10,1.0,283.217964614,771.5801248550415,0.0849551583322
0.26343560218811035,6.267040729522705,2.83788,-1.51305812324e-09,26.4440987066,5.17921426522e-11,0.999879,6.39703330307e-08,240.5524401664734,170.04304957389832,6.5483391154e-08,146.35671281814575,2.83763,1200,6.029872417449951,1200,4.47111091262e-07,169.21092247962952,5.08626657558,4.49515937362e-07,17.0794,42721.51782131195,11.1964762163,44.3135196451,0.769685794639,17.0753,334.952058919,4.0990776764e-10,1.0,306.34101737,767.7738494873047,0.140769257714
0.2778902053833008,6.189906120300293,2.83788,1.01857722257e-09,87.6276221383,3.72650528495e-11,0.99999,-3.74828346139e-07,243.02787899971008,172.0027072429657,-3.75846923362e-07,145.74120450019836,2.83785,1200,6.033364772796631,1200,2.32695427371e-08,169.0378315448761,43.2713255046,2.27038228218e-08,17.0794,43494.67648887634,10.0726848636,40.7710252204,0.740051783413,17.0791,341.4461816,2.45104849988e-10,1.0,298.000337526,770.9192712306976,0.498186761293
