MeanKL,0EnvExecTime,0Perplexity,0StdReturn,1MaxReturn,1ProcessExecTime,1NumTrajs,1AveragePolicyStd,1MinReturn,0AverageReturn,0ProcessExecTime,1Entropy,1AverageReturn,1PolicyExecTime,1ExplainedVariance,LossAfter,1EnvExecTime,ItrTime,0NumTrajs,0ExplainedVariance,Time,0PolicyExecTime,0AveragePolicyStd,0Entropy,1Perplexity,LossBefore,dLoss,MeanKLBefore,0MaxReturn,ComputeUpdatedDistTime,0MinReturn,1StdReturn
0.00908207893372,63.5606746673584,19.4437,896.307843322,6900.0,2.2021777629852295,400,1.06663,0.0,461.5,2.3017797470092773,2.96532,548.0,83.72597002983093,0.0791878770784,-0.00395205244422,66.72679662704468,262.84803438186646,400,0.0809771436111,15579.771765232086,28.225850343704224,1.06775,2.96752,19.4009,4.52564569153e-10,0.00395205289678,3.81842113484e-09,4800.0,0.478440523147583,0.0,1067.3312513
0.00650393543765,63.974101066589355,19.8843,911.415074212,6400.0,2.271411657333374,400,1.07779,0.0,445.25,2.262512445449829,2.98675,381.0,84.02540922164917,0.0475178293547,-0.00268009258434,66.83801293373108,264.6462633609772,400,0.0484574884737,15845.745016098022,28.040791988372803,1.07951,2.98993,19.8211,1.96450855583e-10,0.00268009278079,-8.56817639061e-09,8200.0,1.4452674388885498,0.0,836.354589872
0.00671787932515,63.66386032104492,20.0396,1026.33982555,10500.0,2.377964973449707,400,1.08553,0.0,401.25,2.3179104328155518,3.00032,419.5,81.24505925178528,0.0497356685943,-0.00237078778446,65.82692003250122,260.8861892223358,400,0.0392242749973,16107.94697356224,29.434142351150513,1.08413,2.99771,20.0919,3.84170584233e-10,0.00237078816863,2.88709678387e-09,9900.0,0.4747166633605957,0.0,1065.67807053
0.00970207341015,61.73034882545471,20.286,1680.54038928,10800.0,2.1811330318450928,400,1.09375,0.0,472.0,2.296154737472534,3.01202,481.75,77.77893710136414,0.0878967991899,-0.00133096356876,64.07501173019409,249.60379314422607,400,0.0488861617525,16358.899790287018,26.300151109695435,1.0925,3.00993,20.3284,-6.11180439591e-10,0.00133096295758,1.90921189969e-09,24400.0,0.44920802116394043,0.0,1072.53994681
0.00941833667457,61.580578565597534,19.8308,1103.00949112,5000.0,2.1962690353393555,400,1.07977,0.0,522.25,2.1949563026428223,2.98755,444.0,77.45730876922607,0.0587191418979,-0.00344905583188,63.83415126800537,248.11353182792664,400,0.0610884321825,16608.372163295746,27.37764620780945,1.07958,2.98724,19.8369,1.34459698931e-09,0.00344905717648,1.03609583135e-08,8200.0,0.48173046112060547,0.0,859.135612113
0.00951933581382,61.207857608795166,19.9132,916.787734429,13300.0,2.0756008625030518,400,1.0828,0.0,475.5,2.1605379581451416,2.99233,440.75,77.3762378692627,0.0336114590186,-0.00372277991846,64.33853435516357,247.68880248069763,400,0.0449018697374,16857.402069330215,26.65703010559082,1.08207,2.99138,19.932,3.84170611989e-10,0.00372278030263,-1.14086895486e-09,7400.0,0.467836856842041,0.0,1112.90809931
0.00671292934567,61.25581336021423,20.2421,816.660846068,13100.0,2.0893049240112305,400,1.09054,0.0,432.25,2.1551175117492676,3.00757,515.0,77.18032574653625,0.0402650313844,-0.00314817065373,63.83235049247742,249.86821007728577,400,0.0609237958419,17108.56073331833,26.516520977020264,1.09064,3.00776,20.2383,-3.49245937725e-10,0.00314817030448,2.98023450362e-09,6100.0,0.475970983505249,0.0,1372.85286903
0.00678531313315,62.17898464202881,20.3719,607.439245933,5800.0,2.2209484577178955,400,1.09424,0.0,335.25,2.302037477493286,3.01502,473.0,77.36235857009888,0.064840817134,-0.00325271580368,63.45609498023987,248.75246596336365,400,0.0700825572939,17358.653472185135,25.651695489883423,1.09373,3.01416,20.3895,-1.37079048113e-09,0.00325271443289,7.91623122609e-09,3900.0,0.45493555068969727,0.0,840.429057089
0.00655451137573,60.95166611671448,20.4056,1162.63899707,16700.0,2.116306781768799,400,1.09542,0.0,469.25,2.1447126865386963,3.01734,510.75,78.06185817718506,0.0279899703203,-0.00291342567652,63.417003870010376,245.60921263694763,400,0.0347470198393,17605.56405353546,25.220654010772705,1.09455,3.01581,20.4369,-4.01632865854e-10,0.00291342527489,1.30385147123e-09,12900.0,0.4338226318359375,0.0,1260.63850389
0.00974194891751,60.75001406669617,20.6429,726.112766724,5600.0,2.0239288806915283,400,1.1004,0.0,389.5,2.0764408111572266,3.02637,385.5,76.60245060920715,0.0493142463433,-0.00368329067715,63.034518003463745,245.32215762138367,400,0.0676773074182,17852.228766202927,24.782042741775513,1.10093,3.02737,20.6223,-3.95812105314e-10,0.00368329028133,5.58793955552e-10,4900.0,0.4453141689300537,0.0,766.348321588
3.72529368464e-10,60.68098998069763,20.5784,1256.83292446,25300.0,1.9856514930725098,400,1.09764,0.0,561.0,1.996042251586914,3.02156,582.75,77.23879361152649,0.0506700510773,9.37143362911e-10,62.89556431770325,244.83141613006592,400,0.0389100637082,18098.434591770172,23.586506605148315,1.09908,3.02424,20.5233,7.91624210628e-10,-1.45519152284e-10,1.86265947111e-10,13500.0,0.5056326389312744,0.0,1616.6098594
0.0069964081049,60.46193265914917,20.5784,884.713371663,12700.0,1.962991714477539,400,1.09908,0.0,436.5,1.9169559478759766,3.02414,566.5,75.49490761756897,0.0531231696831,-0.00303392577916,63.33865785598755,245.39627885818481,400,0.0414656722863,18345.12244129181,26.67062020301819,1.09908,3.02424,20.5762,1.42026690408e-09,0.00303392719943,-2.04890726607e-09,6900.0,0.4358222484588623,0.0,1171.93333855
0.00680369185284,60.79533886909485,20.7411,935.084187386,5800.0,2.0110726356506348,400,1.10258,0.0,435.25,1.9829380512237549,3.03137,521.0,74.85689496994019,0.0479092900356,-0.00295820692554,63.03305673599243,244.24049425125122,400,0.0380851604926,18590.600812911987,26.5984103679657,1.10306,3.03212,20.7257,-5.2677939788e-10,0.00295820639876,-6.33299857e-09,12600.0,0.4725804328918457,0.0,879.010238848
0.0065417564474,61.786298990249634,20.8074,1089.78335003,9400.0,2.0154457092285156,400,1.10549,0.0,508.5,2.0243570804595947,3.03632,557.75,75.88755774497986,0.0501899672988,-0.00220396439545,63.13135600090027,247.18017172813416,400,0.0501419095253,18839.189846277237,27.63247013092041,1.10486,3.03531,20.8285,2.98314234426e-10,0.00220396469376,-6.14672890364e-09,12500.0,0.44890379905700684,0.0,1083.00043283
0.00641035847366,60.901594400405884,20.2669,715.765150032,6900.0,2.0222420692443848,400,1.09197,0.0,355.5,1.8933420181274414,3.01068,480.25,76.92937207221985,0.0509267265719,-0.0018737897044,63.11382555961609,248.67848300933838,400,0.0451876219256,19089.21223473549,27.960083484649658,1.09093,3.00899,20.3013,-2.19006313085e-10,0.0018737894854,3.16649950705e-09,5200.0,0.45801591873168945,0.0,988.450776468
0.00759947858751,60.617122173309326,20.3572,1251.53465793,16100.0,1.980128526687622,400,1.09362,0.0,581.0,1.9270038604736328,3.01237,728.0,77.99436235427856,0.0614994711999,-0.00242316327058,62.98845934867859,250.61642694473267,400,0.0373779460813,19341.201246023178,27.336735725402832,1.09405,3.01343,20.3356,-3.84170584233e-10,0.00242316288641,-4.1909661852e-10,10300.0,0.46346211433410645,0.0,1609.55459678
